категория	loại
газа	gas
газа	xăng
газа	gaza
создавать	tạo
вооружение	armament
вооружение	armaments
опубликовал	đăng
автомобиль	car
автомобиль	xe
автомобиль	xe
внутренний	nội
внутренний	nội
возраст	tuổi
сербии	serbia
сербии	serbia
мощность	sục
мощность	lực
руси	russ
десять	mười
дель	del
завоевал	lĩnh
прибыл	đến
прибыл	tới
дивизион	division
дополнительные	cục
дополнительные	extra
офицер	quan
эстонии	estonia
эстонии	estonia
банк	ngân
банк	bank
администратором	admin
летний	summer
летний	hè
буквы	thư
буквы	chữ
бен	ben
бен	crack
девушка	girlfriend
девушка	bồ
девушка	girl
девушка	gái
ближайшие	sắp
концерт	concerto
концерт	concert
чили	chile
чили	chili
чили	ớt
чили	chile
конституции	constitutions
поход	hiking
поход	camping
цикл	lặp
цикл	loop
специальный	cống
американских	american
американских	mỹ
долго	lâu
долго	dài
долго	long
школ	trường
стоимость	tốn
стоимость	giá
восточный	đông
двигателя	tơ
антон	anton
разрешение	vụn
разрешение	giải
разрешение	phép
зона	zone
зона	múi
зона	vùng
рассказ	truyện
рассказ	chuyện
креста	chinh
креста	chon
дон	don
повесть	novella
бои	fighting
убийство	giết
кратер	hố
вода	nước
галерея	gallery
плюс	cộng
плюс	plus
евро	euro
пола	paula
вильгельм	william
вильгельм	wilhelm
мвд	moi
берег	bờ
берег	shore
берег	coast
телесериал	telenovela
май	may
советские	soviet
гор	gore
пару	cặp
пару	couple
пару	đôi
кислоты	axit
кислоты	acid
кислоты	axít
западный	tây
западный	tây
ход	dời
ход	chuyển
йорке	york
расположенный	nằm
океана	biển
телевидения	tv
телевидения	tivi
встречи	encounters
убийства	giết
попытка	thử
попытка	cố
вблизи	gần
ленинград	leningrad
дании	danish
дер	der
подразделения	subdivisions
калифорния	california
бразилия	brazil
бразилия	brasil
бразилия	bra
осталось	trái
минск	minsk
печати	in
печати	nhấn
печати	bào
печати	ấn
печати	bấm
сделано	chế
сделано	lam
сделано	xong
убрать	bỏ
убрать	xóa
принц	hoàng
принц	prince
высокого	cao
ранен	thương
ранен	thương
октябрь	oct
администратор	admin
выглядит	trông
братья	brethren
биографии	biographies
победил	bại
победил	won
победил	thắng
искать	tìm
танков	tăng
восемь	tám
восемь	eight
антонио	antonio
праздник	holiday
праздник	feast
праздник	tiệc
праздник	lễ
давид	david
форм	đơn
жить	sống
жить	live
конкурс	eurovision
вячеслав	vyacheslav
удар	hỉ
удар	thổi
удар	đấm
удар	punch
удар	đá
доля	chia
доля	share
двое	hai
двое	two
поставить	chua
поставить	norad
поставить	đặt
израиль	israel
серий	tập
серий	episodes
мак	mac
мак	mack
старые	cũ
старые	tuổi
старые	già
кавалер	cavalier
умерла	chết
орган	organ
критерий	criterion
важно	trọng
бразильский	brazil
бразильский	brazilian
вещи	điều
вещи	đồ
вещи	stuff
эдуард	edouard
эдуард	edward
эдуард	eduard
рекорд	album
показать	xem
показать	hiện
показать	show
тура	tura
диск	đĩa
диск	đĩa
сверху	nắp
сверху	top
сверху	đỉnh
напротив	ngược
появление	nhê
виталий	vitaliy
виталий	vitali
виталий	vitaly
критика	critique
упоминания	mentions
разрешения	ngập
разрешения	ngập
разрешения	quyền
соединение	hã
соединение	compound
сражение	battle
сражение	trận
птицы	chim
птицы	bird
птицы	chim
математики	toán
сомнения	reo
нужна	cần
профессии	nguyễn
палаты	chambers
палаты	vẹn
палаты	ban
предположительно	supposedly
нхл	nhl
формирование	shaping
голову	đầu
голову	đàu
голову	head
номера	phòng
номера	số
перу	peru
яков	jacob
яков	jakob
яков	yakov
вера	vera
набор	đặt
набор	set
нба	nba
химии	hóa
химии	lờ
командования	lệnh
командования	huy
командования	lềnh
монеты	xu
монеты	xấp
монеты	xu
машина	máy
машина	car
машина	xe
религии	đạo
начать	khởi
голосования	vote
голосования	bầu
инструменты	cụ
пьер	pier
пьер	pierre
сентябрь	sept
федерация	federation
современное	contemporary
иосиф	giuse
иосиф	joseph
задача	thạch
задача	thách
задача	task
консенсус	consensus
яковлевич	yakovlevich
известная	quen
известная	nổi
волны	sóng
волны	wave
волны	sóng
дискуссии	threads
эрик	eric
эрик	erik
март	mart
март	march
недель	tuần
оценка	valuation
сцены	cảnh
избранные	chê
сельских	rural
собственные	chính
вывод	xuất
жили	kiêng
исполнение	suất
