और	και
प्रक्रिया	διεργασίες
प्रक्रिया	διαδικασία
सेना	στρατοί
सेना	στρατούς
सेना	στρατιές
सेना	στρατός
सेना	στρατό
पार्टी	πάρτυ
पार्टी	κόμμα
पार्टी	πάρτι
पार्टी	party
रेलवे	σιδηρόδρομος
रेलवे	σιδηροδρόμων
रेलवे	σιδηροδρομικός
रेलवे	σιδηρόδρομοι
रेलवे	σιδηρόδρομος
रेलवे	σιδηροδρόμων
पश्चिम	δυτικά
पश्चिम	δυτική
पश्चिम	γουέστ
पश्चिम	δύση
अंत	τέλος
अंत	λήξη
दशक	δεκαετία
दशक	decade
पूरी	ολόκληρα
पूरी	ολόκληρη
पूरी	ολόκληρο
नए	νεότερη
नए	νεότερο
नए	νεότερα
बिना	χωρίς
क्या	τι
अगस्त	αύγουστος
अगस्त	αύγουστο
अगस्त	αυγούστου
विकसित	αναπτύχθηκαν
विकसित	αναπτύχθηκε
विकसित	αναπτυχθεί
विकसित	εξελίχθηκαν
विकसित	εξελίχθηκε
विकसित	εξελιχθεί
संबंध	σχέσεις
संबंध	σχέση
संबंध	σχεση
संबंध	σχέσεις
संबंध	δέσιμο
संबंध	δεσμός
प्रदर्शन	επίδοση
प्रदर्शन	επιδόσεων
प्रदर्शन	επιδόσεις
प्रदर्शन	απόδοση
प्रदर्शन	παράσταση
प्रदर्शन	παραστάσεις
प्रदर्शन	εμφάνιση
प्रदर्शन	προβολή
प्रदर्शन	απεικόνιση
प्रदर्शन	έκθεση
प्रदर्शन	εκθεση
ऐसी	τέτοια
मार्ग	οδός
मार्ग	διαδρομή
मार्ग	δρομολόγιο
मार्ग	τρόπος
मार्ग	τροπος
मार्ग	way
पर्यटन	τουρισμός
पर्यटन	τουρισμού
ज्ञान	γνώσεις
ज्ञान	γνώσει
ज्ञान	γνώση
लगा	ένιωσα
लगा	αισθάνθηκε
लगा	ένιωσε
लगा	φάνηκε
लगा	φαινόταν
दिसम्बर	δεκέμβριο
दिसम्बर	δεκέμβριος
दिसम्बर	δεκεμβρίου
दिसम्बर	δεκ
दिसम्बर	απόφ
प्रदर्शित	προτεινόμενα
प्रदर्शित	εμφανίζεται
प्रदर्शित	εμφάνιση
प्रदर्शित	προβολή
प्रदर्शित	απεικόνιση
अक्सर	συχνά
अक्सर	συχνα
अक्सर	συχνά
सहायता	βοηθεια
सहायता	βοήθεια
सहायता	στήριξη
सहायता	υποστήριξη
सहायता	ενισχύσεις
सहायता	ενίσχυση
सहायता	συνδρομή
सहायता	βοήθεια
पहला	πρώτο
पहला	πρώτον
पहला	πρώτη
पहला	πρώτα
पहला	πρώτος
मृत्यु	θάνατος
मृत्यु	θάνατο
मृत्यु	θνησιμότητας
मृत्यु	θνησιμότητα
स्वयं	εαυτός
विकिपीडिया	wiki
विकिपीडिया	wikipedia
तैयार	έτοιμο
तैयार	έτοιμη
तैयार	έτοιμος
तैयार	έτοιμοι
आवश्यक	απαιτούμενη
आवश्यक	απαιτούμενα
आवश्यक	απαιτούμενος
आवश्यक	απαιτείται
आवश्यक	απαιτούμενο
आवश्यक	επείγον
देखा	παρακολούθησα
देखा	παρακολούθησε
देखा	παρακολουθούσε
देखा	δει
देखा	εθεάθη
देखा	είδα
देखा	είδε
देखा	πριόνι
उत्पादन	παραγωγή
उत्पादन	παραγωγής
रोग	ασθένεια
रोग	νόσος
संबंधित	σχετική
संबंधित	σχετικές
संबंधित	σχετικό
शताब्दी	αιώνα
शताब्दी	αιώνας
गये	πήγε
चीन	κίνα
अभी	τώρα
अभी	τωρα
संघ	ένωση
संघ	ενωση
संघ	γιούνιον
संघ	συνδικάτο
संघ	σωματείο
संघ	σωματεία
संघ	συνδικάτα
संघ	ομοσπονδίας
संघ	ομοσπονδία
संघ	σύνδεσης
संघ	ένωση
संघ	association
यात्रा	travel
यात्रा	ταξίδια
यात्रा	ταξίδι
यात्रा	ταξιδι
यात्रा	ταξίδι
यात्रा	ταξιδι
यात्रा	εκδρομή
यात्रा	τριπ
यात्रा	ταξίδι
मात्रा	ποσό
मात्रा	ποσότητα
मात्रा	ποσότητες
रचना	δημιουργία
रचना	σύνθεση
जगह	τόπος
जगह	μέρος
जगह	space
जगह	χώρος
जगह	χώρο
जगह	διαστημα
जगह	διάστημα
भिन्न	διακριτική
भिन्न	διακριτά
भिन्न	διακριτικός
भिन्न	διαφορετικός
भिन्न	διαφορετικά
भिन्न	διαφορετικοί
भिन्न	διαφορετική
भिन्न	διαφορετικό
भिन्न	κλάσμα
लोक	δημόσιες
लोक	δημόσια
लोक	δημόσιος
सब	ολα
सब	όλοι
सब	όλες
सब	όλα
पूरा	ολοκληρώθηκαν
पूरा	ολοκληρωθεί
पूरा	ολοκληρώθηκε
पूरा	ολοκληρωμένα
पूरा	full
पूरा	πλήρη
पूरा	πλήρες
पूरा	πλήρης
पूरा	ολόκληρα
पूरा	ολόκληρη
पूरा	ολόκληρο
पूरा	ολοκλήρωση
पूरा	πλήρη
पूरा	πλήρες
पूरा	πλήρης
पूरा	ολοκληρώθηκε
आवश्यकता	απαίτηση
आवश्यकता	απαιτούν
प्रकाश	φως
प्रकाश	light
प्रकाश	ελαφρύ
प्रकाश	ελαφριά
प्रकाश	φώς
प्रकाश	φώτα
नई	νεα
नई	νέο
नई	νέα
नई	νέος
नई	νεότερη
नई	νεότερο
नई	νεότερα
चिकित्सा	ιατρικό
चिकित्सा	ιατρική
चिकित्सा	ιατρικά
चिकित्सा	ιατρικές
चिकित्सा	θεραπεία
दूसरी	δεύτερο
दूसरी	δεύτερος
दूसरी	δεύτερη
कार्यक्रम	προγράμματα
कार्यक्रम	γεγονότα
कार्यक्रम	γεγονοτα
कार्यक्रम	συμβάντα
कार्यक्रम	εκδηλώσεις
कार्यक्रम	πρόγραμμα
कार्यक्रम	εκδήλωση
कार्यक्रम	αγώνισμα
कार्यक्रम	γεγονός
कार्यक्रम	συμβάν
कार्यक्रम	πρόγραμμα
कार्यक्रम	προγραμμα
पुराने	παλαιά
पुराने	παλιό
पुराने	παλαιό
पुराने	παλιά
पुराने	γέρος
पुराने	μεγαλύτερος
पुराने	μεγαλύτερη
पुराने	μεγαλύτερο
पुराने	παλαιότερη
सदी	αιώνα
सदी	αιώνας
भगवान	θεός
भगवान	άρχοντα
भगवान	άρχοντας
लिखा	γραπτές
लिखा	γραπτή
लिखा	γράφτηκε
लिखा	γραμμένα
लिखा	γράψει
लिखा	γραμμένο
लिखा	έγραψες
लिखा	έγραψε
संस्थान	ινστιτούτο
संस्थान	institute
संस्थान	ινστιτούτα
संस्कृति	κουλτούρα
संस्कृति	πολιτισμού
संस्कृति	πολιτισμός
संस्कृति	καλλιέργεια
अंग्रेज़ी	greek
अंग्रेज़ी	αγγλικα
अंग्रेज़ी	αγγλική
अंग्रेज़ी	αγγλικό
अंग्रेज़ी	αγγλικά
पूर्ण	τέλειος
पूर्ण	τέλειο
पूर्ण	τέλεια
पूर्ण	full
पूर्ण	πλήρη
पूर्ण	πλήρες
पूर्ण	πλήρης
पूर्ण	ολοκλήρωση
पूर्ण	πλήρη
पूर्ण	πλήρες
पूर्ण	πλήρης
पूर्ण	ολοκληρώθηκε
पूर्ण	ολοκληρώθηκαν
