και	그리고
διαίρεση	나누기
διαίρεση	나누기
διευθυντής	디렉터
διευθυντής	감독
διευθυντής	관리자
διευθυντής	매니저
τέχνη	예술
τέχνη	미술
τέχνη	아트
επτά	세븐
επτά	일곱
διεθνές	국제
διεθνές	인터내셔널
δικαιώματα	권리
διαφορά	차이
διαφορά	차이점
χρησιμοποιεί	사용
κατ	고양이
επίδραση	영향력
επίδραση	영향
επίδραση	효과
βάρος	부담
βάρος	무게
βάρος	몸무게
βάρος	몸무게가
βάρος	체중
ναό	템플
ναό	신전
ναό	사원
τροχιά	트랙
τροχιά	추적
τροχιά	궤도
τομ	탐라
πρόσωπα	얼굴
πρόσωπα	얼굴들
ιδέα	아이디어
ιδέα	idea
ιστορική	사적
ιστορική	역사
αντίθεση	콘트라스트
αντίθεση	대비
υπηρεσία	에이전시
υπηρεσία	대행사
υπηρεσία	대리점
υπηρεσία	서비스
διεθνή	국제
διεθνή	인터내셔널
στοιχείο	항목
στοιχείο	품목
στοιχείο	아이템
στοιχείο	요소
στοιχείο	원소
ταχύτητα	속도
ταχύτητα	속력
ταχύτητα	속도
ταχύτητα	스피드
όρους	약관
όρους	용어
κρήτης	크레타
αεκ	aek
αεκ	img
κυκλοφορία	교통량
κυκλοφορία	트래픽
κυκλοφορία	교통
κυκλοφορία	순환
αλλαγές	변화
αλλαγές	변경
πειραιά	피레아스
μυθολογία	신화
παντρεύτηκε	결혼
αντικείμενο	항목
αντικείμενο	품목
αντικείμενο	아이템
αντικείμενο	객체
αντικείμενο	개체
αντικείμενο	대상
αντικείμενο	천체
τρίτο	세번째
τρίτο	셋째
πραγματικότητα	리얼리티
πραγματικότητα	현실
στρατιωτική	군사
μετάλλιο	메달
χρονικό	크로니클
χρονικό	연대기
ίδρυση	설립
ίδρυση	창립
καλή	좋다
πλαίσιο	프레임워크
πλαίσιο	맥락
πλαίσιο	문맥
έδαφος	토양
έδαφος	영토
έδαφος	준주
έδαφος	지형
έδαφος	그라운드
αυτοκράτορας	황제
αυτοκράτορας	천황
έδρες	좌석
έδρες	자리
αναφορές	참조
αναφορές	참고
αναφορές	보고서
αγωνίζεται	투쟁
πέρα	비욘드
εκπαίδευση	훈련
εκπαίδευση	트레이닝
εκπαίδευση	교육학
εκπαίδευση	교육
εκπαίδευση	학력
γάλλος	프랑스
γάλλος	프랑스어
γάλλος	프렌치
γάλλος	프랑스인
δεύτερος	둘째
δεύτερος	두번째
επόμενο	다음
επόμενο	넥스트
ανθρώπους	인간들
ανθρώπους	인간
ανθρώπους	국민
ανθρώπους	사람
ανθρώπους	명인
ανθρώπους	사람들
φυσική	자연
φυσική	천연
φυσική	물리학
φυσική	물리
φυσική	물리적
φυσική	물리
τομέα	섹터
τομέα	부문
πρωταθλητής	챔프
πρωταθλητής	챔피언
πρωταθλητής	챔피언십
πρωταθλητής	챔피언
χρυσό	황금
χρυσό	골든
χρυσό	골드
χρυσό	황금
πεδίο	범위
πεδίο	스코프
πεδίο	필드
πεδίο	현장
ενότητα	통일
ενότητα	단결
ενότητα	유니티
ενότητα	unity
ενότητα	섹션
ενότητα	모듈
χρησιμοποιήθηκε	사용함
χρησιμοποιήθηκε	사용됨
χρησιμοποιήθηκε	사용
ερμηνεία	해석
παγκόσμια	전세계
παγκόσμια	글로벌
παγκόσμια	전역
κίνημα	움직임
κίνημα	운동
ρεκόρ	레코드
ρεκόρ	녹음
ρεκόρ	녹화
ρεκόρ	기록
κιθάρα	guitar
κιθάρα	기타
δεδομένα	자료
δεδομένα	데이터
έναρξη	시작하기
έναρξη	시작
έναρξη	개시
έναρξη	입문
ιανουάριο	일월
αποστολή	보내기
αποστολή	전송
αποστολή	송금
αποστολή	보내기
αποστολή	보냅니다
αποστολή	전송
αποστολή	미션
αποστολή	선교
χρώματα	색상
χρώματα	색상
χρώματα	색깔
μορφές	양식
πειραιώς	피레아스
αρχική	초기
αρχική	이니셜
αρχική	원본
αρχική	오리지널
ύπαρξη	존재
ακολουθεί	팔로우
ακολουθεί	팔로우
ήττα	패배
διεθνείς	국제
διεθνείς	인터내셔널
τόμος	볼륨
νέος	영영
νέος	젊은
θρόνο	왕좌
θρόνο	왕위
γερμανική	독일
γερμανική	독일인
γερμανική	독일어
σκορ	점수
σκορ	득점
σκορ	점수
σκορ	득점
φωνητικά	보컬
φωνητικά	보컬
εσωτερικό	인테리어
εσωτερικό	내부
εσωτερικό	내부
εσωτερικό	내부
ενέργεια	에너지
μοντέλο	모델
μοντέλο	모형
στρατιώτες	군인
στρατιώτες	병사
στρατιώτες	군대
πώς	어떻게
γερμανός	독일
γερμανός	독일인
γερμανός	독일어
αφρική	아프리카
επιλογή	선택
επιλογή	옵션
επιλογή	선택
επιλογή	선택하기
επιλογή	선택
επιλογή	선택하기
επιλογή	선택
σεπτέμβριο	구월
στρατός	군사
στρατός	육군
στρατός	군대
περισσότεροι	기타
επιθέσεις	공격
σελίδες	페이지
περιβάλλον	환경
χώρος	스페이스
χώρος	공간
χώρος	우주
σύνταγμα	연대
σύνταγμα	헌법
σύγχρονη	모던
σύγχρονη	현대
σύγχρονη	근대
σύγχρονη	근황
σύγχρονη	현대
αθλητές	운동선수
υψόμετρο	고도
υψόμετρο	고도
μπροστά	전진
μπροστά	전달
μπροστά	앞으로
περιεχόμενο	콘텐츠
περιεχόμενο	컨텐츠
περιεχόμενο	내용
περιεχόμενο	목차
περιεχόμενο	콘텐츠
περιεχόμενο	내용
ιδιότητες	속성
ιδιότητες	특성
ιδιότητες	자산
ιδιότητες	속성
ορισμένες	특정
αντίδραση	반응
αντίδραση	공감
αντίδραση	대응
αντίδραση	반응
αντίδραση	응답
ασία	아시아
επιχειρήσεις	비즈니스
αιώνας	세기
υπόθεση	대소문자
υπόθεση	케이스
υπόθεση	사례
αριστερά	좌파
αριστερά	왼쪽
αγωνιστική	경주
αγωνιστική	레이싱
εκδοχή	버전
καλύτερα	최고
καλύτερα	베스트
λίστα	리스트
λίστα	목록
λίστα	명단
έκθεση	신고
έκθεση	보고서
έκθεση	보고
έκθεση	전람회
έκθεση	전시관
έκθεση	박람회
έκθεση	전시회
έκθεση	노출
οικονομικών	재무
οικονομικών	재정
οικονομικών	금융
καλό	좋다
πλατεία	제곱
πλατεία	스퀘어
πλατεία	광장
πλατεία	사각형
πλατεία	정사각형
μάρτιο	행진
μάρτιο	행진곡
προστασία	보호
απεβίωσε	사망
επέκταση	확장
επέκταση	연장
επέκταση	확장자
επέκταση	확대
επέκταση	팽창
επέκταση	급팽창
επέκταση	전개
επέκταση	확장
προσωπική	개인적
προσωπική	개인적인
προσωπική	개인용
προσωπική	개인
πράξη	act
καταγωγή	출처
μικρογραφία	썸네일
αγώνας	레이스
αγώνας	경주
αγώνας	인종
αγώνας	경쟁
αγώνας	투쟁
αγώνας	일치하기
αγώνας	일치합니다
αγώνας	매치
αγώνας	일치
αγώνας	싸워라
αγώνας	싸움
αγώνας	싸우기
αγώνας	싸워
αγώνας	싸우다
υπηρεσίες	서비스
στόχο	목적
στόχο	목표
στόχο	타깃
στόχο	대상
στόχο	타겟
στόχο	목표
πλαίσια	프레임
πλαίσια	프레임워크
εκστρατεία	캠페인
εκστρατεία	전역
κύπρο	키프로스
επιστροφή	환불
επιστροφή	반납
επιστροφή	반환
επιστροφή	리턴
επιστροφή	귀환
επιστροφή	복귀
αύγουστο	아우구스트
ουσιαστικά	본질적으로
λίμνη	연못
λίμνη	호수
λίμνη	호야
περιλαμβάνουν	포함
ηθοποιοί	여배우들
ηθοποιοί	여배우
ηθοποιοί	배우
κριτική	평론
κριτική	비판
κριτική	비평
κριτική	비판
λάθος	잘못된
λάθος	오류
λάθος	실수
γραμμές	라인
επεξεργασία	편집
επεξεργασία	편집하기
επεξεργασία	수정
επεξεργασία	프로세싱
επεξεργασία	처리
βιογραφικά	cvs
βιογραφικά	이력서
διαφορετικά	달라
διαφορετικά	다름
διαφορετικά	다르다
γρήγορα	빠른
γρήγορα	빠르다
γρήγορα	빨라
γρήγορα	빠름
γρήγορα	빠르게
άρη	마스
άρη	화성
άνθρωπος	인간
άνθρωπος	인체
άνθρωπος	인간인
άνθρωπος	남자
άνθρωπος	남성
άνθρωπος	사람
εδάφη	영토
σύνορα	국경
σύνορα	경계선
σύνορα	프론티어
σύνορα	국경
σύνορα	경계
σύνορα	경계선
σύνορα	테두리
σύνορα	프런티어
σύνορα	프론티어
αεροσκάφη	항공기
πλοίο	선박
πλοίο	선박
πλοίο	보트
ομοσπονδία	연맹
ομοσπονδία	연방
αρχίζει	시작
διοικητική	행정
γήπεδο	경기장
γήπεδο	스타디움
κανένα	없음
αμερικανοί	아메리칸
αμερικανοί	미국인
αμερικανοί	미국인
απρίλιο	에이프릴
απρίλιο	사월
καλύτερο	최고
καλύτερο	베스트
υποστήριξη	지원
υποστήριξη	지지
υποστήριξη	후원
δημιούργησε	생성
δημιούργησε	만들었습니다
κοινοβούλιο	국회
κοινοβούλιο	국민의회
κοινοβούλιο	의회
γερμανικά	독일
γερμανικά	독일인
γερμανικά	독일어
ζωγράφος	화가
διοικητής	지휘관
διοικητής	사령관
διοικητής	커맨더
δημόσια	공공
δημόσια	공개
δημόσια	공중
αύξηση	증가
αύξηση	올리기
εμφανίσεις	노출
γύρο	라운드
δίσκο	디스크
δίσκο	디스크
δίσκο	쟁반
δίσκο	트레이
χρησιμοποιώντας	사용하기
αστεροειδής	소행성
αστεροειδής	소행성
πολιτισμού	문화
γράφει	쓰기
φαινόμενο	현상
άγιο	거룩한
άγιο	거룩
γαλλικά	프랑스
γαλλικά	프랑스어
γαλλικά	프렌치
γαλλικά	프랑스인
τουρκία	터키
τουρκία	칠면조
δρόμο	도로
δρόμο	로드
λιμάνι	항구
λιμάνι	포트
λιμάνι	항구
λιμάνι	하버
ηνωμένο	united
ηνωμένο	유나이티드
ποιητής	시인
συνέπεια	일관성
πρόεδρο	회장
πρόεδρο	대통령
μνήμη	추억
μνήμη	기억력
μνήμη	메모리
μνήμη	기억
χέρια	무기
κανόνες	규칙
διατήρηση	보존
διατήρηση	유지보수
διατήρηση	정비
διατήρηση	점검
διατήρηση	보존
διατήρηση	보전
βουλή	국회
βουλή	국민의회
βουλή	의회
παιδί	키드
παιδί	아이유
δίπλα	인접
δίπλα	인접한
εικόνες	사진
εικόνες	사진들
εικόνες	픽처스
εικόνες	그림
εικόνες	이미지
εθνικότητα	국적은
εθνικότητα	국적
τελευταίος	마지막
τελευταίος	라스트
ενώσεις	협회
σκηνή	장면
σκηνή	현장
σκηνή	텐트
σκηνή	천막
εισαγωγή	소개
εισαγωγή	도입
εισαγωγή	소개팅
εισαγωγή	가져오기
εισαγωγή	불러오기
εισαγωγή	수입
εισαγωγή	삽입
μεταφορά	교통수단
μεταφορά	운송
μεταφορά	교통
μεταφορά	전송
μεταφορά	교통수단
μεταφορά	운송
μεταφορά	수송
μεταφορά	교통
εξωτερικό	외부
εξωτερικό	해외로
εξωτερικό	해외
άτομο	사람
άτομο	원자
άτομο	아톰
εργασία	퇴근
εργασία	직장
εργασία	작업
εργασία	노동
γερμανοί	독일
γερμανοί	독일인
γερμανοί	독일어
γερμανοί	독일인
τάξη	교실
τάξη	학급
τάξη	계급
τάξη	클래스
τάξη	수업
τάξη	순서
τάξη	주문
παρελθόν	과거
δουλειά	직업
