और	at
परीक्षण	pagsubok
परीक्षण	subukan
परीक्षण	pagsusulit
परीक्षण	pagsusulit
परीक्षण	pagsubok
परीक्षण	testing
परीक्षण	sinusubukan
अनुसंधान	pananaliksik
अनुसंधान	pagsisiyasat
अनुसंधान	research
आन्ध्र	andhra
गीत	kanta
गीत	songs
गीत	lyrics
गीत	awitin
गीत	kanta
गीत	awit
गणना	count
गणना	pagkalkula
गणना	kinakalkula
गणना	kalkulahin
गणना	computation
निम्न	mababang
निम्न	mababa
निम्न	low
खोज	naghanap
खोज	hanapin
खोज	maghanap
खोज	paghanap
खोज	paghahanap
खोज	kalawakan
खोज	tuklasin
खोज	tumuklas
खोज	matuklasan
खोज	natuklasan
खोज	pagtuklas
खोज	pagkatuklas
सांस्कृतिक	pangkultura
सांस्कृतिक	cultural
जाति	genres
जाति	lahi
जाति	kasta
व्यवहार	gawi
व्यवहार	ugali
व्यवहार	inasal
व्यवहार	gawi
योगदान	kontribusyon
योगदान	ambag
प्रतिशत	porsiyento
प्रतिशत	porsyento
प्रतिशत	percentage
प्रतिशत	porsiyento
प्रतिशत	percent
इनकी	kanilang
सही	perfect
सही	perpekto
सही	diba
सही	kanang
सही	totoo
सही	true
सही	tama
सही	correct
सही	itama
पुरुष	kalalakihan
पुरुष	male
पुरुष	lalaki
पुरुष	lalaking
पुरुष	lalaki
पुरुष	man
मिल	mill
जनगणना	census
उद्योग	industriya
छोटी	liit
छोटी	maliit
छोटी	kaunti
छोटी	maliit
छोटी	maiksi
छोटी	maikli
छोटी	short
छोटी	pandak
छोटी	maikling
मदद	tulong
मदद	tulungan
दिशा	direction
दिशा	direksiyon
दिशा	direksyon
दिशा	oryentasyon
दिशा	orientation
सूचना	info
सूचना	notification
सूचना	abiso
सूचना	pansinin
सूचना	paunawa
सूचना	impormasyon
कमी	kakulangan
पत्र	sulat
पत्र	liham
पत्र	letter
राम	ram
राम	rama
नवम्बर	nobyembre
नवम्बर	november
नवम्बर	nobyembre
माता	mata
पीछे	paurong
पीछे	umatras
पीछे	likod
पीछे	bumalik
पीछे	balikan
पीछे	balik
पीछे	backward
पीछे	hulihan
राष्ट्रपति	pangulo
राष्ट्रपति	presidente
दल	crew
दल	partido
दल	party
दल	pagdiriwang
दल	pagtitipon
दल	cohort
मीटर	mts
मीटर	meter
मीटर	meters
मीटर	metro
मीटर	metro
क्रिया	aksiyon
क्रिया	pagkilos
क्रिया	aksyon
क्रिया	pandiwa
क्रिया	aksyon
क्रिया	aksiyon
क्रिया	gawain
क्रिया	aktibidad
गूगल	google
गूगल	google+
कॉलेज	colleges
कॉलेज	college
कॉलेज	kolehiyo
विवाह	kasal
विवाह	pagpapakasal
विवाह	kasalan
विवाह	kasal
विवाह	kasalan
विवाह	wedding
मैच	laban
मैच	tugma
बनाए	ginawa
बनाए	nilikha
सुधार	pagpapabuti
सुधार	pagpapahusay
सुधार	reporma
सुधार	pagpapabuti
समाप्त	tapusin
समाप्त	matatapos
समाप्त	katapusan
समाप्त	pagtatapos
समाप्त	tapusin
समाप्त	dulo
समाप्त	nakumpleto
समाप्त	natapos
समाप्त	mawawalan
समाप्त	tapos
समाप्त	natapos
ब्रिटेन	britanya
ब्रिटेन	britain
करें	toc
दिनों	araw
बच्चों	pambata
प्रौद्योगिकी	teknolohiya
महत्व	kahalagahan
रह	lumalayo
नियम	alituntunin
नियम	rules
नियम	tuntunin
नियम	tuntunin
नियम	alituntunin
नियम	alintuntunin
जन्मे	ipinanganak
जन्मे	pinanganak
शब्दों	salita
चीनी	intsik
चीनी	tsino
चीनी	chinese
स्वास्थ्य	kalusugan
सहायक	assistant
सहायक	katulong
सहायक	nakatulong
सहायक	nakakatulong
सहायक	helper
घोषणा	pagpapahayag
घोषणा	pagpapahayag
प्रयुक्त	ginamit
प्रयुक्त	nagamit
प्रयुक्त	ginagamit
उल्लेख	pagbanggit
उल्लेख	mention
उल्लेख	binabanggit
उल्लेख	banggitin
उल्लेख	pagbanggit
उल्लेख	mentions
उल्लेख	binabanggit
उपयुक्त	naaangkop
उपयुक्त	angkop
उपयुक्त	angkop
बंद	close
बंद	malapit
बंद	isara
बंद	off
बंद	nakasara
बंद	sarado
बंद	saradong
किलोमीटर	kilometres
किलोमीटर	kilometro
जिसने	sino
इंग्लैंड	inglatera
इंग्लैंड	england
इंग्लैंड	eng
धीरे	unti
सार्वजनिक	publiko
सार्वजनिक	pampubliko
लाख	lakh
लाख	milyon
लाख	lac
सफल	matagumpay
सफल	umunlad
सफल	uunlad
सफल	nagtagumpay
सफल	magtagumpay
सफल	tagumpay
पहचान	pagkakakilanlan
पहचान	identification
पहचान	identities
पहचान	pagkakakilanlan
पहचान	pagkakilanlan
पहचान	katauhan
राष्ट्र	nations
राष्ट्र	nation
संग्रह	collections
संग्रह	arkibo
संग्रह	archive
संग्रह	koleksiyon
संग्रह	koleksyon
भीतर	inside
भीतर	loob
मौजूद	umiiral
मौजूद	kasalukuyan
रक्त	blood
रक्त	dugo
कांग्रेस	kongreso
सम्मान	respect
सम्मान	respeto
सम्मान	paggalang
सम्मान	karangalan
नृत्य	sayaw
सामूहिक	collective
स्रोत	source
स्रोत	pinagkunan
स्रोत	sources
स्रोत	pinagmumulan
स्रोत	pagkukunan
एकल	single
एकल	solong
संकेत	senyas
संकेत	signal
संकेत	hudyat
संकेत	simbolo
संकेत	sagisag
संकेत	pahiwatig
मानक	pamantayan
मानक	karaniwang
मानक	standard
बताया	sinabihan
स्वतंत्रता	kalayaan
स्वतंत्रता	liberty
स्वतंत्रता	kalayaan
स्वतंत्रता	independence
स्वतंत्रता	kalayaan
विकि	wiki
विद्यालय	paaralan
अंतर्राष्ट्रीय	internasyonal
अंतर्राष्ट्रीय	international
अंतर्राष्ट्रीय	internasyunal
अंतर्राष्ट्रीय	pandaigdig
विशाल	napakalaki
विशाल	large
विशाल	malaki
विशाल	malaking
विशाल	matipuno
विशाल	malawak
गैर	non
बंगाल	bengal
कानून	batas
जैन	jain
महान	sarap
महान	magaling
बल	puwersa
भाई	bro
भाई	kuya
उपचार	lunas
उपचार	paggamot
उपचार	pagpapagamot
केन्द्र	center
केन्द्र	sentro
केन्द्र	sentro
केन्द्र	centre
अवस्था	state
अवस्था	estado
लागू	inilapat
लागू	apply
लागू	ilapat
लागू	naaangkop
निजी	personal
निजी	pribado
निजी	pribadong
निर्णय	parusa
निर्णय	paghuhukom
निर्णय	hatol
निर्णय	desisyon
जॉन	juan
जॉन	john
मिला	natagpuan
मिला	nahanap
मिला	nakita
मिला	nakahanap
मिला	nakuha
मिला	mila
घंटे	oras
वंश	awan
प्रारंभिक	initial
प्रारंभिक	inisyal
प्रारंभिक	preliminary
मुक्त	libreng
मुक्त	free
मुक्त	libre
मुक्त	malaya
बल्कि	aye
बल्कि	halip
परन्तु	ngunit
परन्तु	pero
मनुष्य	pantao
मनुष्य	tao
मनुष्य	makatao
मनुष्य	human
मनुष्य	lalaking
मनुष्य	lalaki
मनुष्य	man
उपकरण	kasangkapan
उपकरण	kagamitan
उपकरण	device
उपकरण	aparato
उपकरण	kasangkapan
उपन्यास	nobela
नेपाल	nepal
ऑफिस	tanggapan
ऑफिस	katungkulan
ऑफिस	opisina
बदलाव	makeover
बदलाव	palitan
बदलाव	magbabago
बदलाव	pagbabago
बदलाव	baguhin
बदलाव	change
अनुमति	pahintulot
अनुमति	pinahintulutan
अनुमति	pinayagan
अनुमति	pinapayagang
अनुमति	pinapayagan
अनुमति	pahintulot
अनुमति	permiso
नीति	patakaran
हवाई	hawaiian
हवाई	hawaii
गांव	nayon
वापस	likod
वापस	bumalik
वापस	balikan
वापस	balik
यूरोपीय	europa
यूरोपीय	gresya
यूरोपीय	europeo
यूरोपीय	european
पटना	patna
साधारण	simple
साधारण	simpleng
साधारण	pangkalahatan
साधारण	heneral
साधारण	pangkalahatang
साधारण	general
देखने	tinitingnan
देखने	pagtingin
पंजाब	punjab
दक्षिणी	katimugang
दक्षिणी	southern
दक्षिणी	timog
बैंड	banda
नया	new
नया	bago
नया	bagong
पर्वत	bundok
सूर्य	sun
सूर्य	araw
अनुवाद	translation
अनुवाद	pagsalin
अनुवाद	pagsasalin
अनुवाद	translate
अनुवाद	isalin
अनुवाद	pagsasalin
समुदाय	pamayanan
समुदाय	komunidad
मान	halaga
स्वतंत्र	malayang
स्वतंत्र	independent
टीवी	telebisyon
हाल	kamakailan
हाल	recent
चला	takbo
चला	run
चला	tumakbo
कथा	narrative
कथा	salaysay
पक्ष	gilid
पक्ष	tabi
पक्ष	karamay
पक्ष	tagiliran
दृश्य	pagtingin
दृश्य	pinangyarihan
दृश्य	eksena
दृश्य	tanawin
दृश्य	nakikita
दृश्य	pagtingin
दृश्य	tingnan
दृश्य	tignan
दृश्य	panonood
दृश्य	view
भोजन	ulam
भोजन	pagkain
भोजन	lutong
भोजन	pagkain
