から	dari
シティ	kota
効果	efek
効果	efek
ミュージック	music
ミュージック	musik
ヶ月	bulan
毎日	everyday
解説	komentari
解説	komentar
解説	penjelasan
解説	penjelasan
解説	uraian
解説	deskripsi
解説	keterangan
レギュラー	biasa
レギュラー	regular
レギュラー	reguler
職業	tugas
職業	job
職業	pekerjaan
職業	ayub
職業	penjajahan
職業	profesi
職業	profesi
職業	penjajahan
職業	pendudukan
製品	product
製品	produk
製品	produk
太郎	taro
速度	kecepatan
速度	kecepatan
速度	speed
角川	kadokawa
改正	revisi
近く	dekat
電子	elektron
電子	elektron
徒歩	berjalan
徒歩	berjalanlah
徒歩	walk
アイドル	menganggur
アイドル	idola
アイドル	idol
更新	pembaruan
更新	mutakhirkan
更新	update
更新	perbarui
更新	pemutakhiran
更新	penyegaran
更新	segarkan
更新	refresh
更新	pembaruan
更新	update
更新	pemutakhiran
配信	pengiriman
配信	delivery
配信	penayangan
配信	pengantaran
配信	siarkan
配信	siaran
配信	broadcast
配信	penyiaran
山本	yamamoto
はじめ	hajime
仕事	tugas
仕事	job
仕事	pekerjaan
仕事	ayub
仕事	pekerjaan
仕事	kerja
仕事	bekerja
連盟	konfederasi
政策	polis
政策	kebijakan
政治家	politisi
政治家	politikus
政治家	politisi
政治家	politikus
メディア	media
メディア	medium
メディア	sedang
メディア	menengah
図書館	pustaka
図書館	perpustakaan
図書館	library
図書館	pustaka
図書館	perpustakaan
ただ	cuma
ただ	hanya
外国	asing
外国	foreign
艦隊	armada
艦隊	fleet
支配	dominasi
支配	memerintah
強い	tegar
強い	strong
強い	kuat
継承	suksesi
継承	warisan
バージョン	versi
バージョン	versi
ポイント	titik
ポイント	poin
ポイント	point
ポイント	poin
ポイント	titik
ポイント	point
温泉	onsen
旅客	penumpang
方針	polis
方針	kebijakan
方針	kebijakan
執筆	penulisan
執筆	menulis
執筆	tulisan
タイム	kali
タイム	waktu
タイム	waktunya
タイム	time
年頃	circa
基準	standar
基準	standar
基準	standard
基準	kriteria
化学	kimiawi
化学	kimia
化学	chemistry
化学	kimia
接続	koneksi
接続	sambungan
接続	koneksi
接続	menyambung
接続	menyambungkan
接続	menghubungkan
接続	terhubung
接続	sambung
接続	connect
接続	hubungkan
接続	terhubung
勝ち	win
勝ち	menang
勝ち	menangkan
関東	kanto
メーカー	pembuat
メーカー	pencipta
メーカー	maker
メーカー	manufaktur
メーカー	produsen
メーカー	pabrikan
学院	gakuin
障害	cacat
障害	disabilitas
障害	kecacatan
小林	kobayashi
ブル	banteng
ブル	bull
ホテル	hotel
ホテル	hotel
仕様	spesifikasi
仕様	spesifikasinya
仕様	spesifikasi
仕様	specification
仕様	spesifikasi
仕様	specs
将軍	umum
将軍	jendral
将軍	jenderal
奈良	nara
ビデオ	vidio
ビデオ	video
富山	toyama
分割	membelah
分割	belah
分割	pecah
分割	split
分割	pisah
商業	commerce
商業	perdagangan
商業	dagang
商業	komersial
商業	komersil
殺人	pembunuhan
殺人	pembunuhan
スタイル	styles
スタイル	gaya
スタイル	gaya
スタイル	style
スタイル	bergaya
リング	ring
リング	cincin
リング	rings
リング	cincin
報告	lapor
報告	laporkan
報告	melaporkan
報告	laporan
報告	laporan
報告	pelaporan
報告	melaporkan
報告	laporan
マーク	markus
マーク	tanda
マーク	tandai
マーク	mark
宣言	menyatakan
宣言	deklarasi
キング	raja
キング	king
拡大	perbesar
拡大	memperbesar
拡大	besarkan
伊藤	ito
伊藤	ito
ハイ	high
ハイ	tinggi
ベル	belle
ベル	lonceng
ベル	belle
ベル	bel
ベル	bell
提出	ajukan
提出	kirim
提出	kirimkan
提出	pengiriman
提出	pengajuan
提出	penyerahan
入学	pengakuan
フォン	fong
フォン	fon
支持	dukungan
支持	dukungan
支持	dukung
支持	support
支持	mendukung
復活	kebangkitan
地震	gempa
博物館	museum
博物館	musium
博物館	museum
博物館	musium
週間	week
週間	minggu
週間	minggu
週間	mingguan
週間	weekly
機構	mekanisme
定義	definisinya
定義	definisi
定義	definisikan
定義	jelaskan
定義	mendefinisikan
定義	tentukan
定義	mendefinisikan
定義	definisi
天皇	kaisar
ボー	baud
日本人	jepang
日本人	japanese
学部	fakultas
学部	fani
学部	fakultas
直接	langsung
投手	pelempar
投手	pitcher
投手	kendi
緯度	lintang
阪神	hanshin
カナダ	kanada
カナダ	canada
カナダ	kanada
カナダ	canadian
性格	character
性格	tokoh
性格	karakter
性格	kepribadian
ユニット	satuan
ユニット	unit
ユニット	satuan
ユニット	unit
ピアノ	piano
良い	bagus
即時	immediate
近い	closer
レベル	aras
レベル	tingkat
レベル	tingkatan
レベル	level
レベル	aras
レベル	level
レベル	tingkatan
レベル	tingkat
三重	mie
政権	rezim
達成	raih
達成	tercapai
達成	dicapai
達成	diraih
達成	pencapaian
達成	prestasi
達成	berprestasi
見る	lihat
見る	melihat
見る	tampilan
見る	lihat
空間	ruang
空間	spasi
空間	space
空間	angkasa
規定	ketentuan
規定	perbekalan
同一	identik
ライト	cahaya
ライト	lampu
ライト	light
ライト	terang
ライト	ringan
ライト	wright
ライト	lampu
ライト	lights
ヒット	hits
ヒット	hantaman
ヒット	ramaikan
ヒット	memukul
大分	oita
ブルー	blue
ブルー	biru
流れ	flow
流れ	mengalir
流れ	mengalirlah
流れ	aliran
流れ	alur
宮城	miyagi
ガス	gas
作業	pekerjaan
作業	kerja
作業	bekerja
作業	berfungsi
作業	bekerja
貨物	kargo
貨物	muatan
貨物	cargo
貨物	barangnya
貨物	barang
貨物	pengangkutan
貨物	angkutan
市場	pasar
青森	aomori
経度	bujur
徳島	tokushima
通算	lifetime
サイズ	ukuran
サイズ	dimensi
サイズ	ukuran
サイズ	size
翻訳	menerjemahkan
翻訳	penerjemah
翻訳	translation
翻訳	terjemahan
翻訳	penerjemahan
翻訳	menerjemahkan
翻訳	terjemahkan
翻訳	translate
翻訳	terjemahan
翻訳	penerjemahan
配置	peletakan
配置	penempatan
配置	pengaturan
配置	penyesuaian
配置	perataan
配置	penyebaran
配置	peletakan
配置	penempatan
新宿	shinjuku
コード	code
コード	kode
米国	as
米国	usa
そこ	ada
安全	aman
安全	brankas
安全	keselamatan
安全	safety
安全	keamanan
番目	detik
番目	kedua
番目	second
番目	sepertiga
番目	ketiga
被害	kerusakan
被害	damage
被害	merusak
侵害	pelanggaran
商品	barangnya
商品	barang
商品	produk
商品	komoditi
商品	komoditas
商品	dagangan
商品	merchandise
商品	barang
宮崎	miyazaki
詳細	terperinci
詳細	rinci
詳細	perincian
詳細	rincian
詳細	detil
詳細	detail
備考	catatan
備考	notes
単位	satuan
単位	unit
単位	satuan
単位	unit
東宝	toho
加藤	kato
加藤	kato
渡辺	watanabe
機械	mesin
機械	mesin
機械	mesin
マイ	mai
地元	lokal
地元	local
地元	lokal
地元	lokal
地元	setempat
出版社	penerbit
革命	revolution
革命	revolusi
増加	naikkan
増加	tingkatkan
増加	meningkat
増加	meningkatkan
増加	peningkatan
増加	meningkat
増加	meningkatkan
軌道	orbit
農業	pertanian
農業	bertani
農業	peternakan
農業	pertanian
農業	pertanian
北部	utara
北部	northern
条約	perjanjian
条約	traktat
土曜	sabtu
理論	teori
理論	teori
オーストラリア	australian
オーストラリア	australia
オーストラリア	australia
欧州	eropa
成長	berkembang
成長	tumbuh
成長	bertumbuh
成長	menumbuhkan
成長	pertumbuhan
成長	perkembangan
成長	pertumbuhannya
賛成	setuju
海外	perantauan
生物	biologi
生物	biologis
生物	organisme
感じ	terasa
感じ	merasa
理解	pengertian
理解	pemahaman
理解	memahami
戦士	prajurit
戦士	warrior
戦士	pejuang
戦士	laskar
戦士	warriors
戦士	pejuang
戦士	prajurit
ジャンル	genre
ジャンル	genre
ジャンル	aliran
実験	percobaan
実験	eksperimen
実験	percobaan
実験	eksperimen
実験	bereksperimen
出力	output
出力	keluaran
出力	output
出力	keluaran
師団	divisi
師団	pembagian
師団	division
主催	penyelenggara
主催	hosting
主催	inang
主催	menyelenggarakan
主催	penyelenggara
主催	host
主催	penyelenggara
主催	organizer
茨城	ibaraki
統一	bhinneka
統一	unity
統一	persatuan
統一	kesatuan
統一	kekompakan
統一	unifikasi
統一	penyatuan
料理	food
料理	makanan
料理	pangan
料理	masakan
料理	masak
料理	masakan
料理	memasak
料理	cooking
ブランド	merek
ブランド	brand
ブランド	merk
ブランド	merek
首都	capital
首都	ibukota
首都	modal
報道	jurnalistik
報道	jurnalisme
報道	jurnalistik
昇格	eskalasi
山形	yamagata
破壊	menghancurkan
破壊	hancurkan
破壊	musnahkan
破壊	patah
破壊	kekar
破壊	fraktur
破壊	retakan
破壊	penghancuran
破壊	pengrusakan
破壊	kehancuran
スタジアム	stadion
スタジアム	stadium
停止	berhenti
停止	stop
土地	tanah
土地	daratan
土地	tanah
土地	land
解散	pembubaran
解散	dibubarkan
解散	dibubarkan
解散	diberhentikan
捜査	investigasi
捜査	penyelidikan
兄弟	bâ
兄弟	saudara
兄弟	brother
兄弟	kakak
兄弟	saudara
兄弟	bersaudara
兄弟	brothers
戦隊	sentai
戦隊	skuadron
メジャー	major
メジャー	mayor
メジャー	jurusan
イメージ	gambar
イメージ	citra
イメージ	gambar
イメージ	image
イメージ	citra
違い	perbedaan
違い	perbedaannya
違い	bedanya
違い	perbedaan
軍事	militer
軍事	kemiliteran
ハン	han
カラー	warna
カラー	color
カラー	berwarna
カラー	warna
カラー	warna
カラー	colour
カラー	warna
カラー	colors
チャンネル	kanal
チャンネル	saluran
チャンネル	kanal
チャンネル	channel
チャンネル	saluran
ドラフト	draf
ドラフト	draft
ドラフト	konsep
川崎	kawasaki
西部	maghrib
西部	barat
西部	west
オランダ	belanda
オランダ	holland
オランダ	belanda
セット	tetapkan
セット	set
セット	setel
セット	atur
セット	set
制定	enactment
動物	hewan
動物	animals
動物	binatang
動物	hewan
動物	binatang
動物	animal
住民	penghuninya
住民	penduduk
住民	resident
住民	residen
住民	penduduk
住民	warga
住民	penghuni
民族	etnis
民族	etnik
資本	capital
資本	ibukota
資本	modal
福井	fukui
テンプレート	template
テンプレート	templat
テンプレート	template
テンプレート	templat
あなた	you
あなた	anda
あなた	kau
あなた	kamu
選択	seleksi
選択	pemilihan
選択	seleksi
選択	memilih
選択	pilihan
選択	choice
選択	pilih
選択	pilih
ジョージ	george
失敗	gagal
失敗	gagal
失敗	kegagalan
失敗	kegagalan
失敗	gagal
標準	standar
標準	standard
ワン	satu
ワン	one
清水	shimizu
購入	pembelian
購入	membeli
購入	beli
購入	membeli
購入	pembelian
購入	pembelian
購入	membeli
購入	pembelian
購入	membeli
ライ	rye
ライ	rai
終点	terminus
タレント	entertainer
タレント	penghibur
タレント	bakat
タレント	talenta
タレント	bakatnya
タレント	bakat
タレント	talenta
タレント	bakatnya
タレント	talent
リア	lear
リア	lia
階級	peringkat
階級	pangkat
階級	barisan
階級	jajaran
階級	angkatan
階級	kelas
階級	class
レッド	merah
レッド	red
市長	walikota
市長	mayor
コーチ	pelatih
コーチ	pelatih
コーチ	coach
建物	building
建物	membangun
建物	bangunan
建物	gedung
建物	bangunan
建物	gedung
ジュニア	yunior
ジュニア	junior
ジュニア	smp
候補	calon
候補	kandidat
朝鮮	korea
朝鮮	corea
自動	auto
自動	otomotif
自動	otomatis
自動	automatic
自動	otomatis
モード	moda
モード	modus
モード	mode
モード	moda
モード	mode
劇団	rombongan
皇帝	kaisar
認定	bersertifikasi
認定	certified
認定	bersertifikat
認定	pengakuan
認定	akreditasi
分離	pemisahan
分離	berpisah
挑戦	tantangan
挑戦	tantangan
挑戦	challenge
挑戦	menantang
挑戦	tantang
改革	reformasi
改革	reformasi
集団	group
集団	kelompokkan
集団	grup
集団	kelompok
魔法	sihir
魔法	ajaib
魔法	magic
魔法	sulap
修正	koreksi
修正	fix
修正	memperbaiki
修正	betulkan
修正	perbaiki
継続	dilanjutkan
継続	berkelanjutan
継続	lanjutan
継続	kelanjutan
継続	melanjutkan
地下鉄	underground
地下鉄	subway
地下鉄	metro
井上	inoue
ブログ	blog
ブログ	blog
部屋	ruang
部屋	ruangan
部屋	kamar
部屋	forum
部屋	room
部屋	ruangan
部屋	kamar
部屋	forum
既に	sudah
トラック	lacak
トラック	trek
トラック	track
トラック	trek
トラック	truk
トラック	truck
トラック	truk
トラック	truck
東部	east
東部	timur
東部	timur
東部	eastern
美術館	museum
美術館	musium
美術館	museum
美術館	musium
合計	sum
合計	jumlah
合計	total
合計	merangkum
合計	meringkas
合計	total
合計	totalnya
貢献	kontribusi
貢献	kontribusi
古代	kuno
エンディング	ending
エンディング	berakhiran
エンディング	mengakhiri
エンディング	berakhir
エンディング	kesimpulannya
エンディング	kesimpulan
ユーザー	pemakai
ユーザー	pengguna
ユーザー	pemakai
ユーザー	pengguna
バン	van
父親	ayah
父親	bapa
父親	bapak
バック	buck
バック	kudaan
批判	kritik
原因	penyebab
原因	sebab
原因	sebabkan
原因	cause
原因	menyebabkan
植物	tanaman
植物	tumbuhan
植物	tanaman
植物	plant
植物	tumbuhan
ショー	shaw
ショー	tunjukkan
ショー	show
ショー	tampilkan
ショー	perlihatkan
ショー	pertunjukan
ボーカル	vokal
ボーカル	vocal
ボーカル	vokal
コミック	komik
コミック	komik
コミック	comic
毎週	mingguan
毎週	weekly
エネルギー	tenaga
エネルギー	energi
エネルギー	energy
ルール	rules
ルール	peraturan
ルール	aturan
ルール	kaidah
ルール	peraturan
ルール	aturan
ルール	rule
未来	future
未来	futuristik
移行	berhijrah
移行	bermigrasi
移行	migrasi
移行	bermigrasi
移行	migrasi
移行	migrasi
移行	migrasi
ユース	pemuda
三菱	mitsubishi
週刊	mingguan
週刊	weekly
乗車	boarding
まだ	masih
ダイ	dai
金曜	jumat
処理	memroses
処理	memproses
処理	pemrosesan
処理	diproses
処理	pengolahan
年齢	usia
年齢	umur
年齢	usia
年齢	ages
年齢	umur
エリア	elia
エリア	daerah
エリア	wilayah
エリア	luas
エリア	kawasan
エリア	area
形態	morfologi
形態	formulir
形態	forms
形態	form
形態	bentuk
派遣	dispatch
機体	airframe
ポーランド	polandia
シン	shin
シン	dosa
シン	sin
作曲家	komposer
作曲家	penyusun
精神	semangat
精神	ruh
精神	spirit
日付	tanggal
日付	tgl
日付	kurma
日付	tanggal
スタート	mulai
スタート	mulailah
スタート	start
範囲	rentang
範囲	berkisar
範囲	kisaran
範囲	cakupan
範囲	lingkup
範囲	rentang
範囲	kisaran
範囲	range
範囲	jangkauan
宣伝	publikasi
宣伝	publisitas
宣伝	promosi
宣伝	mempromosikannya
宣伝	promosi
宣伝	promosikan
宣伝	promote
宣伝	mempromosikan
宣伝	boost
宣伝	promosikan
哲学	filsafat
哲学	filosofi
財団	foundation
財団	fondasi
財団	yayasan
財団	pondasi
反応	reaksi
反応	tanggapan
教師	guru
教師	guru
宗教	agama
武器	senjata
武器	weapon
武器	senjata
住宅	pemukiman
住宅	perumahan
住宅	perumahan
保存	simp
保存	luu
保存	simpan
保存	save
保存	menyimpan
保存	tabungan
保存	menabung
保存	pelestarian
岩手	iwate
辞典	kamus
辞典	kamus
機関車	lokomotif
緊急	mendesak
緊急	penting
緊急	urgent
緊急	darurat
緊急	emergency
地下	underground
地下	basemen
地下	basement
連隊	resimen
連隊	resimen
連隊	resimen
ウィキペディア	wikipedia
連結	consolidated
連結	konsolidasi
レン	wren
ストーリー	cerita
ストーリー	story
ストーリー	berita
ストーリー	kisah
ストーリー	cerita
ストーリー	stories
ストーリー	narasi
太陽	mentari
太陽	matahari
太陽	sun
交換	tukar
交換	exchange
