και	и
αποτελέσματα	результаты
αποτελέσματα	результат
ιστορικό	фон
ιστορικό	справочный
ιστορικό	истории
ιστορικό	история
σπίτι	дом
σπίτι	дома
σπίτι	домой
σπίτι	домашний
σπίτι	home
σπίτι	house
σπίτι	дом
σπίτι	хауз
σπίτι	хаус
τζον	джон
τζον	иоанн
τζον	джон
αρκετές	несколько
τμήματα	отделы
τμήματα	дивизии
τμήματα	отделов
τμήματα	сегментов
τμήματα	сегменты
τμήματα	департаментов
τμήματα	департаменты
τμήματα	секции
τμήματα	разделы
λειτουργία	функция
λειτουργία	функции
λειτουργία	режим
λειτουργία	mode
λειτουργία	эксплуатация
λειτουργία	операция
βιβλία	книг
βιβλία	книги
πρωθυπουργός	премьера
πρωθυπουργός	премьер
κείμενο	текста
κείμενο	текст
γραμμή	линии
γραμμή	строка
γραμμή	линия
γραμμή	line
σχέδιο	project
σχέδιο	проекта
σχέδιο	проект
σχέδιο	черновик
σχέδιο	проект
σχέδιο	драфт
σχέδιο	design
σχέδιο	конструкция
σχέδιο	проектирование
σχέδιο	дизайн
σχέδιο	план
βουλευτής	участник
βουλευτής	член
γη	earth
γη	земля
γη	земли
γη	земельный
γη	land
γη	земля
χρήστες	пользователей
χρήστες	пользователи
εμφανίζεται	отображаться
εμφανίζεται	отображается
εμφανίζεται	выставлены
εμφανίζεται	показано
ξανά	опять
ξανά	вновь
ξανά	снова
αυτοί	они
χρήστης	пользователь
χρήστης	пользователя
χρήστης	пользователю
θάλασσα	моря
θάλασσα	море
θάλασσα	sea
χρησιμοποιούνται	используется
χρησιμοποιούνται	использовано
χρησιμοποιούνται	используемый
χρησιμοποιούνται	используемые
χρησιμοποιούνται	использован
καλύτερη	лучше
καλύτερη	получше
πολιτείες	государства
πολιτείες	штатов
πολιτείες	штаты
χρήστη	пользователь
χρήστη	пользователя
χρήστη	пользователю
πληθυσμού	населения
πληθυσμού	население
εξουσία	авторитет
εξουσία	полномочия
εξουσία	власть
εξουσία	сила
εξουσία	мощь
εξουσία	power
εξουσία	мощность
καλοκαίρι	лето
καλοκαίρι	summer
καλοκαίρι	саммер
καλοκαίρι	летний
παράδοση	поставка
παράδοση	доставка
παράδοση	сдаться
παράδοση	сдаваться
παράδοση	традиция
παράδοση	традиции
άνδρες	мужчин
άνδρες	men
άνδρες	мужчины
άνδρες	мужики
δίνει	даёт
δίνει	дарит
δίνει	дает
όσκαρ	оскар
όσκαρ	оскара
όσκαρ	оскар
ακριβώς	точно
ακριβώς	именно
γυναίκα	женщину
γυναίκα	женщина
γυναίκα	женское
γυναίκα	женщины
γυναίκα	женский
γυναίκα	женская
γυναίκα	женщина
γυναίκα	жене
γυναίκα	жена
γυναίκα	жены
περιοδικό	журнал
περιοδικό	magazine
κατάλογος	каталог
κατάλογος	папка
κατάλογος	справочник
κατάλογος	перечень
κατάλογος	список
κεντρική	центральная
κεντρική	центральное
κεντρική	центральной
κεντρική	центральный
ακολούθησε	follow
ακολούθησε	подписаться
ακολούθησε	последовало
γλώσσες	языки
γλώσσες	языках
νησιά	острова
νησιά	островов
χρώμα	цвет
χρώμα	цвета
χρώμα	цвет
χρώμα	цвета
διεθνής	международные
διεθνής	международный
