dhe	en
jan	jan
banorëve	inwoners
ngjarjet	gebeure
ngjarjet	aktiwiteite
ngjarjet	geleenthede
beteja	slag
beteja	veldslag
beteja	slag
beteja	battles
mustafa	mustafa
udhëheqës	leier
gjakut	bloed
bizantine	bisantynse
haxhi	pilgrimage
haxhi	hajj
fitore	wen
fitore	oorwinning
albert	albert
shumicën	meerderheid
html	html
bar	gras
bar	balk
bar	bar
bar	kroeg
fakulteti	fakulteit
kushtuar	toegewyde
kushtuar	dedicated
kushtuar	opgedra
dikur	eenmaal
dikur	sodra
dikur	eens
detyrë	plig
detyrë	taak
turk	turk
turk	turkse
turk	turkish
cup	koppie
cup	beker
ekipi	span
fetar	godsdienstige
fetar	religieuse
fetar	gelowige
detyruar	geforseer
detyruar	gedwing
black	swart
rritet	vergroting
rritet	groeiende
rritet	blou
latine	latina
#ddd	#ddd
profesionale	professioneel
profesionale	professionele
liqeni	meer
përmendet	genoem
album	album
teatri	teater
teatri	teater
albumi	album
ndonjëherë	soms
press	pers
press	druk
web	web
seksioni	seksie
seksioni	afdeling
live	regstreekse
live	lewendige
live	gepubliseer
live	regstreeks
turqi	turkye
milionë	miljoen
arabe	arab
bashkia	munisipaliteit
lufte	oorlog
komandant	commander
pushtimit	verowering
shkollat	skole
regjistruar	geregistreer
regjistruar	opgeneem
procesi	proses
trupi	lyf
trupi	liggaam
international	internasionaal
international	internasionale
juan	juan
bëhen	word
bëhen	geword
ofron	aanbiedinge
ofron	offers
ofron	aanbiedings
organizata	organisasies
objekte	items
objekte	voorwerpe
objekte	objekte
youthclubs	youthclubs
fuqishëm	powerful
fuqishëm	kragtige
aktive	onaktiewe
aktive	aktief
bujqësore	agricultural
bujqësore	boerdery
pranuar	aanvaarde
pranuar	aanvaar
revista	tydskrif
revista	tydskrifte
gruaja	vrou
gruaja	vrou
qafë	nek
shërbim	diens
ministër	minister
man	mann
man	man
jashtëm	eks
jashtëm	eksterne
pyrénées	pyrénées
burg	tronk
burg	tronk
burg	gevangenis
dinastia	dinastie
france	frankryk
debutimin	debut
romak	romeinse
peter	petrus
peter	peter
franca	frankryk
kimike	chemiese
ndërtimi	oprigting
ndërtimi	konstruksie
arkitektura	argitektuur
degë	takke
degë	gevestigde
degë	tak
khan	khan
greqisht	griekse
përtej	verby
allahu	allah
allahu	god
serbisë	serwies
serbisë	serwië
louis	louis
louis	lodewyk
elemente	elemente
ajrore	aerial
përkthyer	vertaalde
këngët	liedere
këngët	liedjies
gurë	klippe
gurë	klip
gurë	klippe
gurë	rotse
shoqata	vereniging
shoqata	assosiasie
përcaktuar	gedefinieer
përcaktuar	omskryf
përcaktuar	gedefinieër
përcaktuar	designated
përcaktuar	aangewese
përcaktuar	aangewys
king	heer
king	king
king	koning
program	aansoek
program	toepassings
program	toepassing
humbje	verlies
humbje	nederlae
humbje	oorwin
valencia	valencia
lindja	oos
lindja	geboorte
vdekja	dood
fjalët	woorde
les	les
sjellë	gebring
sjellë	bring
femra	meisies
femra	vroulik
femra	vroulik
femra	wyfie
femra	vroue
femra	vrouens
mbyllur	geslote
mbyllur	gesluit
mbyllur	toegemaak
first	eerste
first	eers
marrëveshje	ooreenkoms
shfaq	vertoon
shfaq	aansig
shfaq	gewys
shfaq	wys
arkeologjike	argeologiese
mit	mit
pranoi	aanvaarde
pranoi	aanvaar
rezultatet	resultate
rezultatet	uitslae
krejt	alle
krejt	alles
krejt	all
krejt	almal
krejt	al
krejt	als
antike	antique
antike	antieke
titulli	headline
titulli	opskrif
titulli	lêername
rilindjes	renaissance
humbi	verlore
humbi	verloor
santa	santa
tregime	berigte
tregime	stories
bashkëpunim	samewerking
bashkëpunim	samewerking
jugosllavisë	yugoslavia
shpella	cave
shpella	grot
shpella	caves
elektronike	elektronika
elektronike	elektronies
elektronike	elektroniese
maleve	mountains
maleve	berge
shërben	bedien
kilometra	kilometer
kilometra	kilometer
kilometra	kilometers
kulla	tower
kulla	toring
shkëmb	rock
shkëmb	cliff
zot	god
zot	here
funksion	kommentaar
sipër	bokant
sipër	bo
sipër	hoogs
sipër	bo
sipër	upstairs
financiare	finansiële
financiare	finansieel
vlerat	waardes
zëri	klank
zëri	stem
zëri	oudio
malin	mount
malin	monteer
forcë	sterkte
forcë	force
forcë	forseer
forcë	krag
forcë	dwing
xhami	masjid
xhami	glas
xhami	moskees
xhami	moskee
komunist	kommunistiese
perëndimor	westerse
perëndimor	western
perëndimor	westelike
tim	tim
magnetike	magnetiese
proces	proses
konsideruar	geag
konsideruar	oorweeg
xiv	xiv
ballkan	balkan
flet	talking
festivali	fees
kombeve	nasies
holandë	nederlande
holandë	netherlands
holandë	nederland
holandë	holland
përmendur	genoem
përmendur	verwys
fotografi	foto
fotografi	fotografie
fotografi	prente
fotografi	prentjies
prodhimi	afvoer
prodhimi	produksie
vazhduar	volgehoue
vazhduar	deurlopende
vazhduar	voortdurende
dashuri	liefde
temperatura	temperatuur
temperatura	temperature
serbia	serwies
serbia	serwië
youthyears	youthyears
vazhdimisht	heeltyd
vazhdimisht	voortdurend
vazhdimisht	deurlopend
vazhdimisht	heeltyd
roma	rome
këngëtar	sangeres
këngëtar	sanger
këngëtar	singer
kalaja	kasteel
kalaja	fortress
rilindja	renaissance
përpjekje	poog
përpjekje	poging
përpjekje	moeite
detare	marine
detare	naval
detare	maritieme
secili	elk
kudo	oral
kudo	orals
mbështetur	gesteun
mbështetur	ondersteunde
gratë	vroue
gratë	vrouens
kulturor	kulturele
sistemet	sisteme
sistemet	stelsels
sistemet	systems
pierre	pierre
famshme	bekende
famshme	beroemd
famshme	famous
shtuar	bygevoeg
kompania	maatskappy
herët	vroeg
herët	vroeë
vendim	besluit
social	maatskaplike
social	sosiale
social	sosiaal
saktë	akkurate
saktë	akkuraat
saktë	korrek
gol	gol
gol	doelwit
britanik	brits
përfunduar	voltooi
përfunduar	afgehandel
përfunduar	klaar
përfunduar	afgehandel
ben	ben
instituti	instituut
njëjtë	dieselfde
njëjtë	selfde
online	aanlyn
letër	papier
letër	brief
letër	letter
problemet	probleme
problemet	problems
formula	formules
njësia	eenheid
energji	energie
rregullt	strydig
rregullt	gereelde
diskutimet	besprekings
diskutimet	bespreking
druri	wooden
druri	hout
druri	boom
librat	boeke
spanjës	spanje
kujdes	aandag
kujdes	waarneem
kujdes	horlosie
kujdes	kyk
kujdes	dophou
mbuluar	gedek
përfundimisht	eventually
përfundimisht	beslis
tema	onderwerp
tema	tema
kufizuar	beperkte
kufizuar	beperk
kufizuar	beperk
pavarësinë	onafhanklikheid
utc+	utc+
red	rooi
tom	tom
rusia	rusland
shkaktuar	veroorsaak
zezë	swart
ftohtë	cold
ftohtë	koue
ftohtë	koud
udhëhequr	gelei
muret	mure
zhvillohet	ontwikkel
armë	wapens
armë	bewapen
armë	wapen
armë	gun
armë	vuurwapens
teknike	tegniese
deti	see
trupin	lyf
trupin	liggaam
sud	sud
katalonia	katalonië
lojtar	speler
seine	seine
shkuar	gone
shkuar	gegaan
problem	probleem
problem	problem
objekt	voorwerp
brendshëm	interior
brendshëm	binneste
metal	metaal
nis	start
nis	begin
nis	eerstes
nis	nis
përfaqësues	verteenwoordiger
përfaqësues	verteenwoordigers
armatosur	gewapende
martuar	getroude
martuar	getrou
martuar	getroud
prishtina	pristina
zënë	besig
kan	cannes
studimi	studeer
studimi	bestudeer
studimi	studie
perandor	keiser
familjet	huishoudings
familjet	families
familjet	gesinne
bregu	shore
bregu	kus
bregu	kuslyn
termi	termyn
maja	maja
maja	gis
japoni	japan
japoni	japannees
britania	brittanje
britania	britannia
kah	teenoor
krijimi	skepping
sipërme	boonste
india	india
india	indië
fiton	wins
roli	rol
element	item
google	google
rrethuar	omring
qindra	honderd
qindra	honderde
dritë	lig
dritë	ligte
nëntë	nege
nëntë	ninth
llojet	kinds
llojet	soorte
llojet	tipes
rexhep	recep
thomas	thomas
vendoset	geleë
letrar	literêre
max	maksimum
max	max
sportive	sportsoorte
sportive	sport
egër	wildernis
egër	wild
egër	wilde
egër	savage
fushat	velde
mbrojtje	verdediging
mbrojtje	defence
mbrojtje	verdediging
mbrojtje	presisie
mbrojtje	beskerming
faza	phase
faza	fase
faza	stages
faza	verhoog
faza	stadium
faza	etage
gjithsej	totale
manchester	manchester
has	gesigte
shprehje	uitdrukking
princ	vors
princ	prinse
princ	prince
princ	prins
baza	basisse
baza	base
baza	onderliggende
baza	basis
ndonëse	hoewel
ndonëse	alhoewel
ndonëse	though
normale	normale
normale	normal
normale	normaal
shpirtërore	geestelik
park	park
shah	shah
shah	skaak
valign	valign
festa	party
festa	feesvieringe
festa	partytjie
festa	vakansie
gjuhët	tale
organizimin	organizing
politikë	beleid
politikë	politiek
mësimet	lesse
mundi	beat
mundi	ritme
mundi	klop
mundi	verslaan
teoria	teorie
psh	soos
hershëm	vroeg
hershëm	vroeë
autorit	kopiereg
mbaroi	klaar
mbaroi	afgehandel
term	termyn
hyrje	ingang
hyrje	toegang
hyrje	inskrywing
hyrje	aanteken
sri	sri
detyra	plig
detyra	take
detyra	taak
shkenca	wetenskap
end	einde
end	beëindig
mod	mod
ballkanit	balkan
muhammad	mohammed
trup	lyf
trup	liggaam
lojë	speletjie
lojë	spel
barabartë	gelyk
barabartë	gelyke
poet	digter
finlandë	finland
kuptim	sin
bayern	bayern
ndryshon	verander
përballë	teenoorgestelde
sëmundje	illness
sëmundje	siektes
sëmundje	siekte
sëmundje	siekte
përdoruesit	gebruikernaam
përdoruesit	gebruikers
dega	tak
projekti	projek
mbante	bore
imam	imam
dëshmi	bewyse
dëshmi	getuienis
dëshmi	testimony
dëshmi	proeflees
dëshmi	bewys
popull	mense
popull	nasie
kryen	begaan
australia	australië
rhône	rhône
sheh	sien
javë	week
javë	vakansie
javë	weke
alexander	alexander
prindërit	ouers
ndryshimet	verander
mbretërore	regal
mbretërore	koninklike
mbretërore	royal
org	org
henry	henry
donte	gesoek
donte	wou
gjithçka	alles
mijëra	duisende
energjia	energie
simbol	simbool
atdheut	bantoestan
atdheut	bekers
tempujt	tempels
lejuar	toegelaat
anët	rande
anët	kante
shtesë	ekstra
shtesë	supplement
shtesë	addendum
shtesë	addisionele
shtesë	bykomende
origjinal	oorspronklik
origjinal	oorspronklike
europian	europees
europian	europese
kongresit	congress
abdullah	abdullah
shënime	notas
artist	kunstenaar
vazhdueshme	konstante
vazhdueshme	aaneenlopende
shekuj	centuries
gjata	lank
muzikë	musiek
ide	idees
ide	idee
liri	vryheid
shkrimet	writings
shkrimet	scriptures
vëllezërit	broers
sekretar	sekretaris
sekretar	sekretaresse
final	finale
final	finaal
shpellat	caves
përkatësisht	onderskeidelik
rrugët	paaie
rrugët	strate
rrugët	roetes
agim	dawn
agim	sonsopkoms
est	skatting
est	est
windows	windows
windows	vensters
date	datum
tituj	titels
kongresi	congress
jugor	suidelike
xiii	xiii
amerika	amerika
vdes	sterf
vdes	dying
vdes	dies
manastirit	klooster
pjesërisht	ietwat
pjesërisht	gedeeltelik
kishë	kapel
kishë	chapel
kishë	kerk
metoda	metode
metoda	metodes
kina	china
kina	sjina
nxënës	studente
nxënës	leerders
nxënës	pupil
nxënës	student
nxënës	apprentice
interes	belangstelling
interes	rente
çështjet	kwessies
antonio	antonio
viii	viii
relativisht	relatively
ministria	ministry
ministria	ministerie
ministria	hoofgebou
hapi	step
hapi	stap
shprehur	getoon
mbahet	behou
ndahen	geskeide
ndahen	geskei
ndahen	afsonderlike
ndahen	aparte
ndërtesa	gebou
ndërtesa	geboue
italisht	italiaanse
italisht	italiaans
muzeu	museum
klima	klimaat
vlerësuar	appreciated
christian	christian
christian	christene
christian	christen
christian	christiaan
greqia	griekeland
baba	pa
baba	vader
rumani	roemenië
mësuar	learned
mësuar	geleer
porta	hek
porta	porta
ushtri	weermag
ushtri	leër
ushtri	army
gazetar	joernalis
gazetar	verslaggewer
detyrën	plig
abu	aboe
abu	abu
krahina	provinsie
richard	richard
ndryshim	veranderings
ndryshim	verander
ndryshim	wysig
ndryshim	verskil
vlen	werd
ekonomi	ekonomie
ekonomi	ekonomie
ekonomi	ekonomies
sytë	oë
rus	russies
rus	russiese
kodër	heuwel
kodër	hill
ndaluar	verbode
ndaluar	verbande
ndaluar	verban
pozita	standpunte
pozita	posisies
shoqëria	samelewing
shoqëria	gemeenskap
shoqëria	geselskap
shoqëria	vriendskap
master	meester
themelues	stigting
dobët	swak
lokal	lokale
lokal	plaaslike
lokal	plaaslik
moment	oomblik
direkt	direk
direkt	rig
direkt	direkte
isa	isa
politika	politiek
kryeqytet	hoofstad
besim	geloof
besim	sekerheid
besim	vertroue
besim	trust
besim	vertrou
besim	belief
besim	gewete
pushteti	krag
pushteti	elektrisiteit
pop	pop
website	webwerf
website	webtuiste
feja	religie
feja	godsdiens
pastër	skoon
pastër	suiwer
studio	studio
studio	ateljee
fazën	phase
fazën	fase
islamike	islamitiese
vëllai	broer
armatosura	gewapende
verë	somer
verë	wyn
gjëra	dinge
gjëra	goeters
urbane	urban
urbane	stedelike
erës	windpomp
erës	windmeul
erës	wind
teksti	teksboodskap
teksti	teks
ligjore	wettig
ligjore	legal
përpjekjet	pogings
përpjekjet	pogings
personal	persoonlik
personal	persoonlike
ndarja	partisie
bregdetare	coastal
kompani	maatskappy
kompani	maatskappye
kompani	companies
tokësore	terrestriële
ekonomia	ekonomie
ekonomia	ekonomie
ekonomia	ekonomies
ari	ari
ari	beer
ari	goud
lidhen	verwys
media	media
dyte	sekondes
dyte	sekonde
dielli	son
friedrich	friedrich
origjinale	genuine
origjinale	oorspronklik
origjinale	oorspronklike
anije	skepe
anije	skip
anije	skeep
anije	boot
indi	india
indi	indië
shoqëri	maatskappy
shoqëri	samelewing
shoqëri	gemeenskap
shoqëri	geselskap
gjak	bloed
përrua	mus
egjipt	egipte
xii	xii
lule	blomme
lule	blom
pyll	woods
pyll	woud
pyll	bos
speciale	speciale
speciale	spesiaal
carlos	carlos
makina	masjien
makina	kar
makina	motor
makina	motorvoertuig
makina	motors
makina	karre
makina	cars
producent	vervaardiger
producent	producer
përfaqëson	verteenwoordig
gjatësia	tydsduur
gjatësia	lengte
trojet	gronde
përshtatshme	geskikte
përshtatshme	gepas
përshtatshme	toepaslike
arabisht	arabies
arabisht	arabiese
arabisht	arabic
berlin	berlyn
qëllime	doeleindes
kitarë	kitaar
përgatitur	berei
përgatitur	voorberei
përgatitur	bereid
përgatitur	prepared
mbajt	behou
flasin	praat
flasin	praat
flasin	speak
gur	klip
gur	rock
special	spesiaal
vone	laat
figurë	prent
figurë	beelde
figurë	figuur
organet	organe
shokët	buddies
shokët	vriende
trajneri	afrigter
gjermanisht	duits
sërish	weer
aftë	vaardige
aftë	bekwame
teatrin	teater
teatrin	teater
marre	geneem
spanjolle	spaanse
spanjolle	spaans
askush	niemand
american	amerikaans
american	american
american	amerikaanse
moshë	ouderdom
veti	genesing
veti	hulself
hindu	hindu
air	air
air	lug
prapa	rug
prapa	agterkant
prapa	terug
prapa	agterste
veprimet	aksies
veprimet	handelinge
japonia	japan
japonia	japannees
gjysmën	half
vendas	lokale
vendas	plaaslike
vendas	plaaslik
vendas	domestic
vendas	huishoudelike
vendas	inheemse
vendas	plaaslik
beograd	belgrado
arkeologjik	argeologiese
grua	vrou
mysliman	muslim
mysliman	moslem
mysliman	moslems
klub	klub
përmbledhje	opsomming
përmbajtja	tevrede
përmbajtja	kommentaar
austro	austro
çlirimtare	bevryding
qytetare	burgerlike
qytetare	munisipale
qytetare	civic
qytetare	burger
qytetare	citizen
tradita	tradisie
tradita	tradisies
della	della
panjohur	onbekend
copa	stukke
elementet	elemente
giovanni	giovanni
lëshuar	uitgereik
lëshuar	vrygestel
lëshuar	gelos
mesëm	medium
dukshëm	sigbare
dukshëm	sigbaar
official	amptelik
official	amptenaar
official	amptelike
dashuria	liefde
shfaqur	vertoon
akademia	akademie
free	gratis
free	vry
free	free
nacional	nacional
det	see
zvicër	switserland
tash	nou
tash	now
tash	tans
juaj	jou
dikush	iemand
piktura	skilder
piktura	skildery
piktura	skilderye
verior	noordelike
verior	northern
tërësisht	heeltemal
mbajnë	dra
mbajnë	carry
shoqatës	vereniging
shoqatës	assosiasie
shekujve	centuries
ngjashëm	soortgelyke
mbushur	gelaaide
mbushur	gelaai
mbushur	gevul
banka	banke
banka	bank
folur	gesproke
marrëdhënie	omgang
marrëdhënie	verhouding
plan	plan
duhen	nood
duhen	benodig
dyshim	twyfel
sllave	slawiese
shenjë	teken
shenjë	onderteken
ligjet	wette
bashkim	union
bashkim	unie
bashkim	reunion
thatë	droë
thatë	dry
thatë	droog
artin	kuns
afërsisht	rofweg
afërsisht	ongeveer
nderi	honour
nderi	gestand
nderi	eer
nderi	ere
nderi	honor
vaj	olie
ndersa	ruk
ndersa	terwyl
rinisë	jeug
milan	milaan
milan	milan
dhoma	kamers
dhoma	rooms
dhoma	kamer
datë	datum
kish	moes
artikujt	artikels
gjeneral	herhaal
gjeneral	algemene
gjeneral	generaal
show	gewys
show	wys
kufijtë	grense
doktor	dok
doktor	doc
doktor	dokter
doktor	doctor
ligj	reg
ligj	wet
futur	ingestel
futur	ingesit
futur	ingebring
prodhim	afvoer
prodhim	produk
prodhim	produksie
prodhim	vervaardiging
çmime	pryse
çmime	toekennings
çmime	toekenings
varg	gewysig
varg	omvang
line	lyn
sekretari	sekretaris
sekretari	sekretaresse
fort	hard
fort	harde
fort	moeilik
fort	sterk
fort	fort
shoqëruar	vergesel
valle	dance
valle	dans
industriale	industrial
industriale	industriële
ndikuar	geraak
filmat	films
filmat	flieks
filmat	rolprente
filmat	movies
teori	teorie
natën	aand
natën	aande
natën	nag
andrea	andrea
marr	kry
fisi	clan
fisi	tribe
klasa	klasse
klasa	klas
kampion	champ
kampion	kampioen
manuel	manuel
mbretërinë	realm
butë	gentle
butë	mild
butë	sagte
butë	sag
butë	glad
karakteristike	characteristic
skenë	scene
skenë	toneel
skenë	verhoog
skenë	stadium
skenë	etage
ndikimi	impact
ndikimi	impak
ndikimi	invloed
ndikimi	beïnvloed
daniel	daan
daniel	daniel
daniel	daniël
publikuar	gepubliseer
tekst	teksboodskap
tekst	teks
institutit	instituut
futbolli	sokker
futbolli	voetbal
pushtimin	inval
austria	oostenryk
marie	marie
marie	marié
zemër	sweetheart
zemër	baba
lidh	verbind
lidh	koppel
gjat	lank
djalë	seun
djalë	seuntjie
pejë	pec
rasti	kas
rasti	geval
rasti	rusty
rasti	verroes
currentclub	currentclub
south	suid
paraqitje	voorleggings
paraqitje	voorlegging
paraqitje	presentation
loja	speletjie
loja	spel
usa	vsa
kategori	kategorië
kategori	kategorieë
#aaa	#aaa
spanjoll	spaanse
spanjoll	spaans
jetoi	geleef
jetoi	gebly
gjurmë	trace
gjurmë	trail
gjurmë	spoor
gjurmë	snitte
veçanti	spesifiek
veçanti	besonder
emëruar	aangestelde
ekzekutiv	uitvoerende
rregullat	reëls
rregullat	regulasies
breg	shore
çoi	choi
besimi	geloof
besimi	sekerheid
besimi	vertroue
besimi	trust
besimi	vertrou
grand	vleuel
grand	grand
indian	indiër
indian	indiese
çmim	prys
çmim	toekenning
konferenca	aanbreek
konferenca	konferensies
konsiderueshme	considerable
luis	louis
luis	lodewyk
luis	lewis
luis	luis
marne	marne
hollanda	nederlande
hollanda	netherlands
hollanda	nederland
privat	privaat
ashpër	kras
jetonin	geleef
jetonin	gebly
nënë	moeder
nënë	ma
letra	kaarte
letra	papier
letra	briewe
letra	letters
letra	kaarte
shtresa	lae
aleksandër	alexander
hapësira	ruimtes
hapësira	spasies
hapësira	spasie
gjoni	johannes
gjoni	john
kineze	sjinese
kineze	chinees
kineze	sjinees
kineze	chinese
emërohet	aangestelde
toke	grond
toke	grond
toke	ground
standard	standaard
luftuar	gestry
ouest	ouest
muzikor	musical
norvegji	noorweë
mbledhur	versamelde
mbledhur	assembled
mjete	gereedskap
shpirtit	siel
lojtarët	spelers
super	fantasties
super	ongelooflike
super	wonderlik
super	super
super	heerlike
inter	inter
objektet	inscriptions
objektet	voorwerpe
objektet	objekte
objektet	venues
dem	dem
dem	bull
gjen	gene
gjen	bevind
shfaqen	verskyn
planet	reëlings
planet	planne
nxjerrë	uitgepak
territoret	gebiede
rritja	growth
rritja	groei
dallohet	onderskei
raporti	rapporteer
raporti	ratio
raporti	verhouding
idetë	idees
kodra	heuwel
kodra	hill
kodra	hills
albume	albums
shërbimet	dienste
dërgoi	gestuur
kërkesat	vereistes
kërkesat	versoeke
treg	markplein
treg	mark
eteeq	eteeq
phoiac	phoiac
vepron	dade
zogu	voëltjie
zogu	voël
strukturë	struktuur
strukturë	fasiliteit
akademik	akademiese
akademik	akademies
japoneze	japannese
japoneze	japannees
japoneze	jap
nënkupton	impliseer
nënkupton	beteken
sport	verslae
sport	sport
sport	sportsoort
sport	sportsoorte
sport	sport
rowspan	rowspan
civil	siviele
turistike	toeriste
pajisje	toestel
pajisje	toerusting
pajisje	toestelle
pajisje	toebehore
pajisje	toestelle
pajisje	toerusting
pajisje	gear
mosha	ouderdom
dallim	distinction
dallim	verskil
përjashtim	uitsondering
biblioteka	biblioteke
biblioteka	biblioteek
shpirti	gees
shpirti	siel
vesh	oor
vesh	wear
total	totale
paqe	vrede
botim	publisering
ligë	liga
patriotike	patriotic
francisco	francisco
zhanri	genre
rrugëve	strate
rrugëve	paaie
suksesshëm	suksesvol
suksesshëm	suksesvolle
qendrat	sentrums
qendrat	sentrums
kampionati	championship
net	netto
net	nagte
tone	ons
force	force
force	forseer
force	krag
force	dwing
referenca	verwysings
mungesa	afwesigheid
din	din
din	dean
shfaqje	gewys
shfaqje	wys
dallohen	voortreflik
nato	navo
bien	falling
bien	vallende
bien	tuimel
bien	herfs
bien	val
policia	polisie
koka	hoofde
fuqia	krag
fuqia	elektrisiteit
funksioni	kommentaar
tirane	tirana
grafik	grafiek
grafik	grafiese
adem	adem
adem	adam
rama	rama
asht	been
shpellë	cave
shpellë	grot
rrjeti	rooster
tregoi	aangedui
tregoi	gewys
kulturë	kultuur
edit	edith
vija	gestreepte
vija	strepe
brazil	brasilië
victoria	victoria
calais	calais
ferdinand	ferdinand
ferdinand	ferdi
përgjegjës	verantwoordelik
dokumente	dokumente
përfundon	eindig
