மற்றும்	és
பொருளாதார	közgazdasági
இயற்கை	természetes
இயற்கை	jelleg
இயற்கை	természet
தலைமை	főnök
தலைமை	vezetői
தலைமை	vezetés
வேதியியல்	kémia
நிதி	pénzügyi
நிதி	pénzügyek
நிதி	finanszírozás
போக்குவரத்து	közlekedés
போக்குவரத்து	szállítás
போக்குவரத்து	szállítást
போக்குவரத்து	közlekedés
போக்குவரத்து	fuvarozás
போக்குவரத்து	szállítás
போக்குவரத்து	közlekedési
இருந்தன	voltak
புகழ்	kifogás
புகழ்	kifogások
புகழ்	hírnév
புகழ்	dicséret
புகழ்	dicsőség
புகழ்	dicséretet
முன்பு	előtte
முன்பு	előtt
முன்பு	mielőtt
அதிகமான	high
அதிகமான	magas
அதிகமான	magasan
அதிகமான	max
அதிகமான	nagyobb
கீழே	lefelé
கீழே	le
கீழே	alul
கீழே	alatt
கீழே	alatta
கீழே	alább
கீழே	lent
கீழே	alul
கீழே	alja
கீழே	alsó
கீழே	fenék
பிப்ரவரி	februárban
பிப்ரவரி	februári
பிப்ரவரி	február
செய்தி	sztori
செய்தி	történet
செய்தி	story
செய்தி	története
செய்தி	mese
செய்தி	hírek
செய்தி	hír
செய்தி	üzenetet
செய்தி	üzenet
உதவி	segíteni
உதவி	segítség
பிரெஞ்சு	francia
பிரெஞ்சு	franciák
மலை	hegyen
மலை	hegyi
மலை	hegy
மலை	hegyek
உடன்	with
செயலாளர்	titkárnő
செயலாளர்	titkár
வெவ்வேறு	más
வெவ்வேறு	különböző
வெவ்வேறு	eltérő
படைகள்	force
படைகள்	erő
படைகள்	katonák
படைகள்	csapatok
தேர்தலில்	választási
தேர்தலில்	választás
தேர்தலில்	választások
பால்	paul
பால்	pál
பால்	tejjel
பால்	tej
பால்	tejet
பால்	tejes
பால்	milky
வீரர்கள்	játékosok
வீரர்கள்	szereplők
வீரர்கள்	katonák
அழைக்கப்படும்	hívott
தன்மை	magatartás
தன்மை	viselkedés
தன்மை	viselkedése
தன்மை	magatartás
தன்மை	viselkedés
மிகப்பெரிய	nagyok
மிகப்பெரிய	nagyméretű
மிகப்பெரிய	nagy
மிகப்பெரிய	hatalmas
மிகப்பெரிய	óriási
மிகப்பெரிய	legnagyobb
விடுதலைப்	felszabadítási
கணினி	számítógép
கணினி	komputer
கணினி	computer
கணினி	rendszer
கணினி	system
வரலாற்று	történelmi
வரலாற்று	történelmi
வரலாற்று	történeti
இத்தகைய	ilyen
தேவையான	szükséges
நவீன	modern
நவீன	korszerű
நவீன	király
நவீன	menő
சிகிச்சை	kezelés
சிகிச்சை	terápia
சிகிச்சை	kezelés
சிகிச்சை	kezelésre
சிகிச்சை	kezelése
தொகுதிகள்	tömb
ஒன்றாக	együtt
மாநிலம்	állapot
மாநிலம்	állami
மாநிலம்	állam
நோக்கி	felé
தற்போதைய	áramlat
தற்போதைய	jelenlegi
தற்போதைய	aktuális
தற்போதைய	ajándék
தற்போதைய	jelen
வருகின்றன	jövök
வருகின்றன	jön
தேர்வு	kiválasztási
தேர்வு	válogatás
தேர்வு	kiválasztás
தேர்வு	kijelölés
தேர்வு	kiválasztás
தேர்வு	döntés
தேர்வு	választás
பலர்	sok
பலர்	sokan
ஊர்	városban
ஊர்	town
ஊர்	város
அல்ல	nem
தூதரகம்	nagykövetség
தூதரகம்	követség
நோபல்	nemes
நோபல்	noble
நோபல்	nobel
முடிவு	befejezés
முடிவு	vége
முடிவு	vég
முடிவு	eredmény
முடிவு	következtetés
முடிவு	következtetések
பத்து	tíz
கிடைக்கும்	elérhető
கிடைக்கும்	rendelhető
வானூர்தி	repülés
வானூர்தி	légiközlekedés
வானூர்தி	légiközlekedési
வானூர்தி	légijármű
வானூர்தி	repülőgépek
வானூர்தி	repülőgép
தோற்றம்	stílus
தோற்றம்	nézd
தோற்றம்	megjelenés
தோற்றம்	megjelenése
தோற்றம்	néz
தோற்றம்	keresem
நன்றி	köszönöm
நன்றி	köszi
நன்றி	koszi
வயது	kor
வயது	életkor
அவரை	őt
அவரை	neki
சிங்	singh
சிங்	xing
இதழ்கள்	szirmok
இதழ்கள்	magazinok
இதழ்கள்	magazinokat
தனிப்பட்ட	személyes
தனிப்பட்ட	személyi
தனிப்பட்ட	magán
தனிப்பட்ட	privát
தனிப்பட்ட	egyedülálló
தனிப்பட்ட	páratlan
தனிப்பட்ட	egyedi
என்பதால்	azóta
என்பதால்	mióta
என்பதால்	mivel
என்பதால்	óta
கோயில்கள்	templomok
மென்பொருள்	szoftverek
மென்பொருள்	szoftver
பொழுது	mikor
பொழுது	amikor
சோவியத்	szovjetek
சோவியத்	szovjet
தேவை	szükséges
தேவை	kellett
தேவை	szükséges
தேவை	kell
தேவை	szükséges
தேவை	akartam
தேவை	körözött
சக்தி	energia
சக்தி	energia
சக்தி	erő
சக்தி	power
சக்தி	hatalom
இல்லாமல்	nélkül
இல்லாமல்	anélkül
நிகழ்வுகள்	események
நிகழ்வுகள்	esemény
நிகழ்வுகள்	rendezvények
போரில்	harc
போரில்	csata
போட்டி	torna
போட்டி	bajnokság
போட்டி	mérkőzés
போட்டி	egyezés
போட்டி	találat
போட்டி	meccs
போட்டி	gyufa
போட்டி	egyezik
போட்டி	versengés
போட்டி	konkurencia
போட்டி	verseny
போட்டி	pályázat
போட்டி	verseny
உட்பட	beleértve
ஏறத்தாழ	majdnem
மாகாணம்	tartomány
மாகாணம்	tartományban
கொல்லப்பட்டனர்	megölt
கொல்லப்பட்டனர்	megölte
க்கு	for
கத்தோலிக்க	katolikus
கத்தோலிக்க	katolikusok
மூன்றாவது	harmadik
மூன்றாவது	harmadszor
முந்தைய	korábban
முந்தைய	korábbi
முந்தைய	előző
முந்தைய	korábbi
இருந்தாலும்	habár
இருந்தாலும்	bár
இயக்கம்	mozgás
இயக்கம்	indítvány
இயக்கம்	operáció
இயக்கம்	művelet
இயக்கம்	működés
இயக்கம்	üzemeltetés
இயக்கம்	mozgás
முனைவர்	doktori
முனைவர்	phd
குறிப்பிடத்தக்க	jelentős
குறிப்பிடத்தக்க	szignifikáns
நடிகர்கள்	szereplők
நடிகர்கள்	színészek
உரை	sms
உரை	szöveg
குறிப்பு	hivatkozás
குறிப்பு	referencia
குறிப்பு	utalás
குறிப்பு	megjegyzés
குறிப்பு	jegyzet
விருதுகள்	díjak
விருதுகள்	gála
குறைவான	alacsonyan
குறைவான	alacsony
குறைவான	kevesebbet
குறைவான	kevesebb
குறைவான	kevésbé
கடந்த	elmúlt
கடந்த	múlt
கடந்த	múltbeli
கடந்த	utoljára
கடந்த	utolsónak
கடந்த	last
கடந்த	utolsó
ஆண்	férfi
ஆண்	hím
ஆண்	férfi
ஆண்	férfiak
ஆண்	emberek
திறன்	szakértelem
திறன்	képesség
திறன்	készség
திறன்	kapacitások
திறன்	kapacitás
திறன்	képesség
திறன்	képességek
கொள்கை	szabályzat
கொள்கை	politika
உரிமை	tulajdonjog
உரிமை	tulajdonosi
உரிமை	jogai
உரிமை	jogokkal
உரிமை	jogok
இல்லாத	nélkül
இல்லாத	anélkül
இல்லாத	ingyenes
இல்லாத	ingyen
இல்லாத	free
இல்லாத	szabad
இலக்கியம்	irodalom
அடங்கும்	tartalmazza
வடிவம்	alakja
வடிவம்	forma
வடிவம்	formát
வடிவம்	alakzat
வடிவம்	formátuma
வடிவம்	formátum
நாடாளுமன்ற	parlamenti
நாடாளுமன்ற	parlament
வாழ்ந்த	élt
வாழ்ந்த	lakott
வாழ்ந்த	éltem
பிரதேசம்	prades
ஒன்றை	egy
பயிற்சி	tréning
பயிற்சி	képzési
பயிற்சி	kiképzés
பயிற்சி	képzés
பயிற்சி	edzés
