και	och
τύπος	pressen
τύπος	formula
τύπος	formel
τύπος	typ
εκατομμύρια	miljon
εκατομμύρια	miljoner
εκατομμύρια	miljontals
εκατομμύρια	miljoner
τέσσερις	fyra
πορεία	kurs
μέση	medelväg
μέση	mitten
μέση	mellersta
μέση	middle
μέση	genomsnitt
μέση	genomsnittligt
μέση	medelvärde
μέση	genomsnittliga
μέση	genomsnittlig
μέση	midjan
μέση	midja
πρόβλημα	problem
πρόβλημα	problemet
πρόβλημα	problematiskt
πρόβλημα	besvär
πρόβλημα	problem
πρόβλημα	trubbel
άνω	upper
άνω	övre
νερό	vatten
αγωνίστηκε	slogs
αγωνίστηκε	kämpat
αγωνίστηκε	kämpade
αγωνίστηκε	slagits
τοπική	lokala
τοπική	lokalt
τοπική	lokal
τοπική	local
εντός	inom
περιφέρεια	region
περιφέρεια	regionen
περιφέρεια	distriktet
περιφέρεια	valdistrikt
περιφέρεια	distrikt
παρουσία	närvaro
παρουσία	förekomst
μητέρα	mor
μητέρα	moder
μητέρα	mamma
μητέρα	mother
έξι	sexa
έξι	six
έξι	sex
δομή	strukturen
δομή	struktur
δομή	strukturera
παρίσι	paris
έγραψε	skrev
έγραψε	skrivit
κατασκευή	tillverkning
κατασκευή	byggverksamhet
κατασκευή	byggande
κατασκευή	konstruktion
κατασκευή	konstruera
περιέχει	innehåller
περιπτώσεις	rättsfall
περιπτώσεις	fall
περιπτώσεις	ärenden
ημέρες	dagarna
ημέρες	dagar
ημέρες	days
μαρία	maria
μερικές	några
μερικές	vissa
μερικές	somliga
τιμή	pris
τιμή	price
τιμή	priset
τιμή	värde
διαδικασία	process
διαδικασία	processen
διαδικασία	förfaranden
διαδικασία	förfarandet
διαδικασία	procedur
διαδικασία	förfarande
κοινό	målgruppen
κοινό	publik
κοινό	målgrupp
διαγραφή	sudda
διαγραφή	radera
διαγραφή	borttagning
διαγραφή	radering
διαγραφή	strykning
διαγραφή	stryka
διαγραφή	stryk
διαγραφή	radera
απογραφή	folkräkning
απογραφή	inventering
απογραφή	inventarier
συλλογή	samling
συλλογή	samlingen
συλλογή	collection
συλλογή	insamling
τρίτη	tisdag
τρίτη	tredje
τρίτη	trea
τρίτη	third
τρίτη	tredjedel
παρακάτω	nedan
παρακάτω	nedanför
ναός	templet
ναός	tempel
ναός	temple
βοήθεια	bistånd
βοήθεια	stöd
βοήθεια	assistans
βοήθεια	hjälp
απόσταση	avstånd
απόσταση	distans
απόσταση	avstånd
απόσταση	range
απόσταση	intervall
νέων	ungdomar
νέων	ungdom
νέων	ungdomsfrågor
αμέσως	omgående
αμέσως	omedelbart
αμέσως	genast
αναφορά	anmäla
αναφορά	rapportera
αναφορά	anmäl
αναφορά	rapport
αναφορά	betänkande
αναφορά	anmälan
αναφορά	hänvisning
αναφορά	referens
ποδοσφαιριστής	fotbollsspelare
δράση	aktion
δράση	åtgärder
δράση	åtgärd
δράση	handling
δράση	agerande
λιγκ	ligan
λιγκ	league
λιγκ	förbundet
λιγκ	liga
απλά	bara
γιώργος	giorgos
γιώργος	georg
γιώργος	george
γιώργος	nicke
γιώργος	georgios
κανείς	ingen
γεγονότα	fakta
γεγονότα	händelser
γεγονότα	evenemang
σύντομο	kort
σύντομο	korta
σύντομο	short
σύντομο	kort
σύντομο	korthet
σύντομο	kortfattad
σύντομο	kortfattat
σύντομο	korta
κράτος	stat
κράτος	statliga
κράτος	delstat
κράτος	statligt
κωνσταντίνος	konstantinos
κωνσταντίνος	konstantin
κωνσταντίνος	constantine
στρατό	arméns
στρατό	arme
στρατό	armén
στρατό	army
στρατό	armé
αγία	sankt
αγία	saint
αγία	helgon
αποτελέσματα	resultat
αποτελέσματα	resultaten
ιστορικό	bakgrund
ιστορικό	bakgrunden
ιστορικό	historia
ιστορικό	historik
ιστορικό	historiken
σπίτι	hem
σπίτι	hemma
σπίτι	hemmet
σπίτι	home
σπίτι	house
σπίτι	huset
σπίτι	hus
τζον	johannes
τζον	john
τζον	johan
τζον	jon
αρκετές	flera
τμήματα	divisioner
τμήματα	sektioner
τμήματα	segment
τμήματα	departement
τμήματα	avdelningar
τμήματα	avsnitt
τμήματα	sektioner
λειτουργία	funktion
λειτουργία	funktionen
λειτουργία	befattning
λειτουργία	läge
λειτουργία	insats
λειτουργία	operation
λειτουργία	drift
βιβλία	böcker
πρωθυπουργός	premier
κείμενο	text
κείμενο	texten
γραμμή	line
γραμμή	linje
γραμμή	rad
σχέδιο	projekt
σχέδιο	project
σχέδιο	projicera
σχέδιο	projektet
σχέδιο	projektets
σχέδιο	utkast
σχέδιο	utkastet
σχέδιο	designa
σχέδιο	utformning
σχέδιο	konstruktion
σχέδιο	design
σχέδιο	utforma
σχέδιο	planerar
σχέδιο	planen
σχέδιο	plan
σχέδιο	planera
βουλευτής	medlem
βουλευτής	medlemmen
βουλευτής	ledamot
γη	jorden
γη	earth
γη	jord
γη	landa
γη	land
χρήστες	användarna
χρήστες	användare
εμφανίζεται	visade
εμφανίζεται	visat
εμφανίζεται	visas
εμφανίζεται	visad
εμφανίζεται	visades
ξανά	igen
ξανά	återigen
αυτοί	de
αυτοί	dom
χρήστης	användar
χρήστης	användaren
χρήστης	användare
θάλασσα	sea
θάλασσα	sjö
θάλασσα	hav
θάλασσα	havet
χρησιμοποιούνται	använda
χρησιμοποιούνται	använt
χρησιμοποιούνται	begagnad
χρησιμοποιούνται	används
χρησιμοποιούνται	begagnade
καλύτερη	bättre
πολιτείες	staterna
πολιτείες	stater
πολιτείες	delstater
χρήστη	användar
χρήστη	användaren
χρήστη	användare
πληθυσμού	populationen
πληθυσμού	befolkning
πληθυσμού	befolkningen
πληθυσμού	folkmängd
πληθυσμού	population
εξουσία	auktoritet
εξουσία	myndigheten
εξουσία	myndighet
εξουσία	kraft
εξουσία	makt
εξουσία	power
καλοκαίρι	sommaren
καλοκαίρι	sommar
παράδοση	leverans
παράδοση	kapitulera
παράδοση	överlämnande
παράδοση	kapitulation
παράδοση	traditioner
παράδοση	tradition
παράδοση	traditionen
άνδρες	karlar
άνδρες	män
άνδρες	manskap
δίνει	ger
δίνει	skänker
όσκαρ	oscars
όσκαρ	oscarsgalan
όσκαρ	oscar
όσκαρ	oskar
ακριβώς	exakt
ακριβώς	just
ακριβώς	precis
ακριβώς	exakt
γυναίκα	kvinnan
γυναίκα	woman
γυναίκα	kvinna
γυναίκα	kvinnliga
γυναίκα	hona
γυναίκα	kvinnligt
γυναίκα	kvinna
γυναίκα	fru
γυναίκα	hustru
γυναίκα	maka
γυναίκα	frun
κλπ	etc
κλπ	osv
περιοδικό	tidskrift
περιοδικό	tidskriften
περιοδικό	tidningen
περιοδικό	tidning
περιοδικό	magasin
κατάλογος	katalogen
κατάλογος	katalog
κατάλογος	förteckning
κατάλογος	list
κατάλογος	lista
κεντρική	centrala
κεντρική	centralen
κεντρική	central
κεντρική	centralt
κεντρική	mellersta
ακολούθησε	follow
ακολούθησε	följa
ακολούθησε	följer
ακολούθησε	följ
ακολούθησε	följs
ακολούθησε	följde
ακολούθησε	följt
γλώσσες	språken
γλώσσες	språk
νησιά	öar
νησιά	öarna
χρώμα	färg
χρώμα	färg
διεθνής	internationalen
διεθνής	international
διεθνής	internationell
διεθνής	internationella
διεθνής	internationellt
αμερική	america
αμερική	amerika
γυναίκες	kvinnor
μονή	klostret
μονή	kloster
μονή	priory
μονή	klostret
μονή	kloster
σπούδασε	studerade
σπούδασε	studerat
κύρια	huvudsakliga
κύρια	main
κύρια	huvudsaklig
κύρια	viktigaste
πρότυπα	mallar
πρότυπα	standarder
πρότυπα	normer
πρότυπα	standards
δημιουργήθηκε	skapad
δημιουργήθηκε	skapat
δημιουργήθηκε	skapade
δημιουργήθηκε	skapats
δημιουργήθηκε	skapades
μικρά	small
μικρά	små
μικρά	litet
μικρά	liten
σχέσεις	relationer
σχέσεις	förhållanden
σχέσεις	förbindelserna
σχέσεις	förbindelser
σχέσεις	relationer
σχέσεις	relationerna
εμφάνιση	visa
εμφάνιση	show
εμφάνιση	visa
εμφάνιση	display
εμφάνιση	uppvisning
τέσσερα	fyra
εγκυκλοπαίδεια	uppslagsbok
αυτοκρατορία	imperiet
αυτοκρατορία	imperium
αυτοκρατορία	rike
αυτοκρατορία	empire
ώρες	timmar
ώρες	öppettider
τίτλος	avd
τίτλος	avdelning
τίτλος	titel
τίτλος	rubrik
συνθήκες	fördrag
συνθήκες	fördragen
συνθήκες	förutsättningar
συνθήκες	villkor
συνθήκες	förhållanden
συνθήκες	omständigheterna
συνθήκες	omständigheter
μελέτη	studier
μελέτη	studie
μελέτη	studera
σχολείο	skola
σχολείο	skolan
ειδικά	speciellt
ειδικά	särskilt
υλικό	material
υλικό	materiellt
κάστρο	castle
κάστρο	borgen
κάστρο	slottet
κάστρο	slott
κάστρο	castros
κάστρο	castro
βουλευτές	parlamentsledamöter
βουλευτές	parlamentsledamöter
βουλευτές	parlamentsledamöterna
δυτικά	västra
δυτικά	väst
δυτικά	väster
δυτικά	västerut
δυτικά	västra
δυτικά	västlig
καλά	duktiga
καλά	god
καλά	duktig
καλά	gott
καλά	bra
ανατολικά	östra
ανατολικά	österut
ανατολικά	öst
ανατολικά	öster
ανατολικά	östra
ανατολικά	öst
ανατολικά	östlig
απέναντι	motsatsen
απέναντι	mittemot
απέναντι	motsatt
απέναντι	motsatta
συνεργασία	samarbete
επιτροπή	kommissionens
επιτροπή	kommission
επιτροπή	provision
επιτροπή	kommissionen
επιτροπή	kommittén
επιτροπή	kommitté
επιτροπή	utskottet
επιτροπή	utskott
νίκος	nikos
άνθρωποι	människor
άνθρωποι	människor
άνθρωποι	personer
άνθρωποι	folk
άνθρωποι	people
έφτασε	anlänt
έφτασε	framme
έφτασε	anlände
αρχηγός	chef
αρχηγός	chief
αρχηγός	chefen
αρχηγός	hövding
αρχηγός	ledaren
αρχηγός	ledare
αρχηγός	leader
σύνθεση	sammansättningen
σύνθεση	sammansättning
σύνθεση	syntes
προσπάθεια	ansträngning
προσπάθεια	insats
τελευταίο	senast
τελευταίο	senaste
τελευταίο	sista
τελευταίο	sist
εξελέγη	valda
εξελέγη	vald
απόφαση	beslutet
απόφαση	beslut
αυτοκράτορα	kejsaren
αυτοκράτορα	kejsare
αγορά	köpa
αγορά	inköp
αγορά	köp
αγορά	köpet
αγορά	marknadsplatsen
αγορά	marknadsplats
αγορά	marknad
αγορά	marknaden
αγορά	market
αγορά	marknad
πρόταση	förslag
ταυτόχρονα	samtidigt
μέρες	dagarna
μέρες	dagar
μέρες	days
ανακαλύφθηκε	upptäckts
ανακαλύφθηκε	upptäckt
ανακαλύφθηκε	upptäcktes
ανακαλύφθηκε	upptäckta
ανακαλύφθηκε	upptäckte
ποσοστό	procent
ποσοστό	procentsats
τελική	slutliga
τελική	final
τελική	slutligt
τελική	sista
τελική	slutgiltigt
τελική	slutlig
καθηγητής	föreläsare
καθηγητής	professor
καθηγητής	professorn
καθηγητής	lärare
συμβούλιο	rådets
συμβούλιο	council
συμβούλιο	rådet
μέσο	instrument
μέσο	instrumentet
μέσο	medium
μέσο	medelhög
μέσο	medellång
μέσο	medelstor
συνέχισε	fortsätter
συνέχισε	fortsätt
συνέχισε	fortsätta
σταθμός	järnvägsstation
σταθμός	station
σταθμός	stationen
παράγεται	producerade
παράγεται	producerad
παράγεται	framställt
παράγεται	producerat
παράγεται	genererat
παράγεται	genererade
παράγεται	skapad
έρευνα	undersökningen
έρευνα	utredning
έρευνα	undersökning
έρευνα	besiktning
έρευνα	undersökning
έρευνα	enkät
έρευνα	forska
έρευνα	forskning
γέννησης	födelse
γέννησης	födsel
γέννησης	födseln
δυτική	västra
δυτική	väst
δυτική	väster
δυτική	västerut
δυτική	västra
δυτική	västlig
κωνσταντινούπολη	konstantinopel
κωνσταντινούπολη	istanbul
έννοια	innebörd
έννοια	betydelse
έννοια	mening
έννοια	begreppet
έννοια	begrepp
έννοια	koncept
έννοια	konceptet
απο	från
χαρακτήρα	karaktär
χαρακτήρα	tecken
χαρακτήρα	rollfigur
αλέξανδρος	alexandros
αλέξανδρος	aleksandr
αλέξανδρος	alexander
δυνατότητα	möjlighet
θερμοκρασία	temperatur
σπουδές	studerade
σπουδές	studerat
σπουδές	undersökningar
σπουδές	studier
γενική	allmän
γενική	allmänna
γενική	allmänt
οργάνωση	organisation
οργάνωση	organisationen
οργάνωση	organisering
οργάνωση	organisation
οργάνωση	organisationen
οργάνωση	organisering
μερικά	några
μερικά	vissa
μερικά	somliga
χρειάζεται	behov
χρειάζεται	behöver
όμιλος	gruppen
όμιλος	grupp
όμιλος	gruppera
επιφάνεια	yt
επιφάνεια	yta
αγγλία	england
μετάφραση	översättning
ρωσία	ryssland
ρώμη	rome
ρώμη	rom
κορυφή	överst
κορυφή	toppen
κορυφή	topp
κορυφή	peak
κορυφή	topp
βιβλιοθήκη	bibliotek
βιβλιοθήκη	biblioteket
λόγους	anledningar
