kategória	kategória
zákon	törvény
vodné	víz
vodné	vizet
vodné	vízi
avšak	mindamellett
avšak	mindazonáltal
avšak	azonban
sts	sts
nástroje	eszközök
nástroje	műszerek
nástroje	eszközök
nástroje	szerszám
nástroje	szerszámok
hmotnosť	tömeges
hmotnosť	tömege
hmotnosť	mise
hmotnosť	tömeg
hmotnosť	súlya
hmotnosť	súly
hmotnosť	testtömeg
hmotnosť	testsúly
hmotnosť	tömeg
vpravo	jobbra
stanica	állomás
stanica	pályaudvar
saône	saône
bývalý	korábbi
garonne	garonne
tvar	alakja
tvar	forma
tvar	formát
tvar	alakzat
jednotka	brigád
jednotka	osztag
jednotka	egység
jednotka	unit
založená	alapították
založená	alapított
založená	alapította
založená	megalapozott
založená	alapú
založená	alapozott
pedagóg	oktató
taliansky	olasz
taliansky	olaszország
pohľad	megtekintés
pohľad	kilátás
pohľad	nézet
records	feljegyzések
records	records
records	nyilvántartások
records	nyilvántartás
alexander	sándor
alexander	alexander
ruský	orosz
ruský	oroszul
ruský	oroszország
vzhľadom	tekintve
vzhľadom	megadott
vzhľadom	adva
vzhľadom	megadva
vzhľadom	adott
teraz	most
všetko	mindent
všetko	minden
všetko	mindegyik
všetko	mind
všetko	minden
homo	homo
homo	buzi
homo	homokos
côte	côte
iný	más
iný	különböző
iný	eltérő
iný	egyéb
iný	más
iný	másoknak
iný	egyéb
iný	mások
iný	egyebek
povrchu	felszín
povrchu	felület
povrchu	felszíni
veku	kor
veku	életkor
britský	britek
britský	angol
britský	brit
služby	szolgáltatások
služby	szolgáltatás
služby	kiszolgálás
služby	szerviz
služby	szolgálat
služby	szolgáltatás
#aaa	#aaa
márie	marie
márie	mária
márie	mary
márie	mária
zem	föld
zem	talaj
kostola	templom
kostola	egyház
vrátil	visszatért
loď	hajóval
loď	hajó
loď	hajón
loď	csónak
loď	hajó
loď	hajós
tréner	edző
tréner	edző
juhu	dél
juhu	déli
juhu	dél
juhu	délre
juhu	déli
možnosť	opció
možnosť	lehetőség
možnosť	lehetőség
val	val
najlepšie	kiemelt
najlepšie	legjobbak
najlepšie	legjobb
najlepšie	best
vláda	kormány
vláda	kormányzat
štyroch	négy
úlohu	szerepet
úlohu	szerep
úlohu	szerepe
koniec	befejezés
koniec	vége
koniec	vég
koniec	befejezés
brankár	kapus
treba	kell
treba	szükséges
história	történelme
história	előzmények
história	történelem
prostredníctvom	via
prostredníctvom	keresztül
prostredníctvom	át
malá	kis
malá	kicsik
malá	kicsi
malá	kis
malá	kicsi
malá	kevés
trať	pálya
trať	vágány
trať	nyomon
postavy	karakterek
postavy	szereplők
štúdium	tanulok
štúdium	tanul
štúdium	tanulás
štúdium	vizsgálat
štúdium	tanulmányok
štúdium	tanulás
štúdium	tanulmány
štúdium	vizsgálatok
štúdium	tanulmányok
sezóny	szezont
sezóny	idény
sezóny	évszak
sezóny	évad
sezóny	szezon
histórii	történelme
histórii	előzmények
histórii	történelem
filozofia	filozófia
písmo	font
písmo	betűtípus
písmo	szentírás
začína	kezdődik
začína	kezdődik
začína	kezdem
začína	kezdő
začína	kezdve
toku	fluxus
toku	flow
toku	áramlás
midi	midi
verzie	változatok
slovo	szó
slovo	szava
hustota	sűrűség
hustota	sűrűsége
slovník	szótár
slovník	szószedet
slovník	szótár
slovník	szókincse
slovník	szótár
doprava	közlekedés
doprava	forgalom
doprava	dugó
doprava	közlekedés
doprava	szállítás
doprava	szállítást
doprava	közlekedés
doprava	fuvarozás
doprava	szállítás
doprava	közlekedési
výkon	energia
výkon	erő
výkon	power
výkon	hatalom
výkon	előadás
výkon	teljesítmény
poly	poli
literatúra	irodalom
kultúra	tenyésztés
kultúra	kultúra
ostrovy	szigetek
ostrovy	szigeteket
umenia	művészet
umenia	művészetek
umenia	művészeti
vydal	kibocsátott
vydal	kiadott
vydal	kiadva
zdroj	forrás
zdroj	erőforrás
zdroj	forrás
jazyky	nyelveket
jazyky	nyelvek
jazyky	nyelveken
ligy	league
ligy	liga
múzeum	múzeumi
múzeum	múzeum
múzeum	museum
vyhral	nyert
zssr	szovjetunió
polčas	félidőben
polčas	félidő
tečie	flow
tečie	áramlik
daniel	dániel
daniel	daniel
cirkev	templom
cirkev	egyház
predstavuje	képviseli
žilina	zsolna
teória	elmélet
nič	semmi
hra	játék
hra	game
hra	meccs
let	repülőút
let	repülés
let	járat
let	repülési
priemerná	átlagos
priemerná	átlagosan
priemerná	átlag
aktívne	aktív
aktívne	aktívak
aktívne	aktívan
jazyka	nyelve
jazyka	nyelv
jazyka	nyelv
smer	irány
smer	irányba
preteká	szivárgás
preteká	szivárog
neďaleko	közelben
neďaleko	közeli
kariéry	karrier
kariéry	karrier
svet	világ
svet	world
svet	vilag
architektúra	felépítés
architektúra	építészet
ázie	ázsiai
ázie	ázsiai
ázie	ázsia
zápas	játék
zápas	game
zápas	meccs
zápas	mérkőzés
zápas	egyezés
zápas	találat
zápas	meccs
zápas	gyufa
zápas	egyezik
spoločne	közösen
spoločne	együtt
správy	hírek
správy	hír
správy	üzenetek
správy	üzeneteket
správy	jelentések
správy	beszámolók
mesiac	hónap
mesiac	hónapja
mesiac	hold
mesiac	holdon
mesiac	holdat
mesiac	moon
trieda	óra
trieda	osztály
prvky	elemei
prvky	elemek
prvky	funkciók
prvky	jellemzők
prvky	jellemzői
energie	energia
dcéra	lányom
dcéra	lánya
zdroje	forrás
zdroje	források
zdroje	erőforrás
zdroje	forrás
zdroje	erőforrások
zdroje	erőforrás
zdroje	források
problém	gond
problém	probléma
problém	baj
mora	mora
mora	tengeren
mora	tengeri
mora	tenger
dostala	kapott
dostala	fogadott
dostala	beérkezett
priestor	űr
priestor	tér
spôsob	módszer
hlavná	őrnagy
hlavná	fő
hlavná	main
hlavná	főbb
mikuláš	mikuláš
pamiatky	tereptárgyak
pamiatky	városnézés
pamiatky	látnivalók
pamiatky	műemlékek
vytvoril	létrehozott
vytvoril	létrehozva
vytvoril	teremtett
org	org
najväčšie	legnagyobb
najväčšie	legnagyobb
pápež	pápa
pápež	pope
bicie	ütős
bicie	dob
bicie	dob
bicie	dobok
znovu	újra
hľadiska	nézőpont
syna	fiam
syna	fiuk
wiki	wiki
západnej	nyugati
západnej	nyugat
západnej	western
výrazne	jelentősen
výrazne	jelentősen
problémy	gond
problémy	baj
problémy	gondok
problémy	probléma
problémy	problémák
problémy	problémákat
problémy	problémákkal
problémy	problémák
problémy	kérdések
live	live
live	élni
live	élőben
live	élő
ríša	birodalom
ríša	empire
ríša	birodalom
namiesto	helyett
namiesto	ehelyett
namiesto	helyette
maliar	festő
proces	eljárás
proces	folyamat
slnka	napsütés
slnka	sun
slnka	nap
slnka	napfény
predseda	elnök
predseda	széket
predseda	szék
predseda	elnök
ameriky	amerika
ameriky	america
wikipédia	wikipédia
potrebné	kell
potrebné	szükséges
potrebné	kellett
potrebné	szükséges
potrebné	szükségesek
potrebné	szükséges
označuje	jelzi
označuje	kijelöli
chrám	templom
chrám	szentély
chrám	temploma
chrám	temple
literatúry	irodalom
navyše	ezenfelül
navyše	továbbá
navyše	plus
navyše	plussz
navyše	plusz
navyše	extra
región	régió
región	régiók
postavený	épült
postavený	épített
postavený	felépített
postavený	beépített
séria	sorozat
séria	tétel
stavba	építkezés
stavba	építési
stavba	építés
národná	nemzeti
národná	országos
národná	national
román	újszerű
román	regény
vyššie	fölötte
vyššie	felett
vyššie	fölött
vyššie	fent
vyššie	fenti
vyššie	felette
vyššie	feljebb
vyššie	magasabb
vyššie	nagyobb
poradie	rangú
poradie	megrendelés
poradie	rendelés
poradie	rend
poradie	parancs
poľsko	lengyelország
pamiatka	emlékmű
pamiatka	megemlékezés
pamiatka	emlékezés
pamiatka	nevezetesség
pamiatka	megemlékezés
telo	test
telo	testem
telo	holttest
hovorí	beszél
hovorí	mondja
krátko	röviden
petra	peter
petra	péter
petra	petra
brno	brno
zmeny	módosítások
zmeny	módosítások
zmeny	változtatások
zmeny	változás
zmeny	változások
zmeny	változtatás
slov	szavakat
slov	szavak
atď	stb
minút	perc
minút	jegyzőkönyv
minút	percek
speváčka	énekesnő
speváčka	énekes
speváčka	singer
prácu	állás
prácu	meló
prácu	munka
atp	atp
los	los
los	jávorszarvas
los	szarvas
lietadlá	repülők
lietadlá	repülőket
lietadlá	légijármű
lietadlá	repülőgépek
lietadlá	repülőgép
lietadlá	repülőgépek
lietadlá	repülőgép
lietadlá	repülők
lietadlá	repülőgépek
posledný	utoljára
posledný	utolsónak
posledný	last
posledný	utolsó
umenie	művészet
umenie	művészetek
umenie	művészeti
umenie	művészet
umenie	art
farba	színek
farba	színes
farba	színe
farba	szín
farba	festés
farba	festék
farba	színes
farba	színe
farba	szín
love	szeretettel
love	love
love	szeretet
love	szerelem
love	vadászat
love	vadászik
love	vadászni
love	vadász
unesco	unesco
sebe	magad
dolná	alacsonyabb
dolná	alsó
dolná	lejjebb
rýchlo	gyorsan
rýchlo	gyors
rýchlo	gyorsan
rýchlo	gyors
rýchlo	gyorsan
ing	ing
vrchy	hegység
vrchy	hegyek
skupín	csoportok
skupín	csoportoknak
rozvoj	fejlesztés
rozvoj	fejlődés
rozvoj	fejlesztési
štátna	állapot
štátna	állami
štátna	állam
východnej	kelet
východnej	keleti
národný	nemzeti
národný	országos
národný	national
súťaž	versengés
súťaž	konkurencia
súťaž	verseny
súťaž	pályázat
súťaž	verseny
vzniká	felmerül
dosiahol	elérte
dosiahol	elért
autorom	író
autorom	szerző
autorom	írók
autorom	szerzői
autorom	szerzők
päť	öt
päť	öten
vojvodstvo	vajdaság
celé	egészben
celé	egész
elst	elst
tour	tour
tour	turné
tour	túra
súčasne	egyszerre
súčasne	egyidejűleg
rezervácia	fenntartás
rezervácia	foglalás
rezervácia	foglalás
alma	alma
veľkých	nagyok
veľkých	nagyméretű
veľkých	nagy
pár	páros
pár	kevesen
pár	pár
pár	kevés
pár	kevesek
pár	néhány
pár	pár
tomáš	thomas
tomáš	tamás
tomáš	tomáš
vlajka	zászló
vlajka	megjelölés
vlajka	lobogó
založený	alapították
založený	alapított
založený	alapította
založený	megalapozott
založený	alapú
založený	alapozott
teórie	elméletek
použitie	használat
použitie	használat
použitie	használata
použitie	felhasználás
použitie	használni
uvádza	említ
tisíc	ezer
obvod	kerület
obvod	kerülete
obvod	körzet
obvod	járás
obvod	kerület
obvod	áramkör
herci	szereplők
herci	színészek
začalo	kezdődött
začalo	kezdte
začalo	elkezdődött
začalo	kezdődött
začalo	megkezdődött
začalo	elkezdődött
najväčší	legnagyobb
najväčší	legnagyobb
osôb	személyek
josef	josef
ostrove	sziget
ostrove	szigeten
horná	felső
horná	felül
horná	top
horná	csúcs
horná	felső
horná	legfelső
ladislav	ladislav
mena	pénznem
mena	valuta
mena	fizetőeszköz
spisovatelia	írók
george	george
george	györgy
nemecké	németül
nemecké	német
žáner	műfaj
odkaz	üzenetet
odkaz	üzenet
odkaz	hivatkozás
odkaz	kapcsolat
odkaz	link
odkaz	linket
odkaz	hivatkozást
prezidenta	elnök
nhl	nhl
budú	will
budú	fog
budú	akarat
oise	oise
východ	keletre
východ	keleti
východ	kelet
východ	kilépés
východ	kilépő
východ	kijárat
vlastnosti	mutatók
vlastnosti	jellemzők
vlastnosti	jellemzői
vlastnosti	tulajdonságok
vlastnosti	tulajdonság
vlastnosti	tulajdonságai
vlastnosti	ingatlanok
vlastnosti	tulajdonságok
vlastnosti	funkciók
vlastnosti	jellemzők
vlastnosti	jellemzői
štúdia	vizsgálat
štúdia	tanulmányok
štúdia	tanulás
štúdia	tanulmány
štúdia	studio
štúdia	stúdió
charente	charente
krajinách	országokban
krajinách	országok
umožňuje	lehetővé
umožňuje	megengedi
návrh	mozgás
návrh	indítvány
návrh	pályázat
návrh	javaslat
návrh	vázlat
návrh	tervezetét
návrh	huzat
návrh	tervezet
návrh	javaslat
voda	víz
voda	vizet
údaje	számadatok
údaje	számok
údaje	figurák
údaje	adatok
údaje	adat
údaje	adatforgalom
historik	történész
architekt	építész
konali	cselekedett
mnohé	sok
mnohé	sokan
základná	kiindulási
základná	alap
základná	alapvető
boha	isten
pokračuje	folytatódik
hviezda	csillagos
hviezda	csillag
hviezda	sztár
kraj	régió
kraj	régiók
bitka	harc
bitka	csata
bitka	harc
bitka	harcolni
paríži	párizs
paríži	párizsi
paríži	párizsban
funkciu	függvény
funkciu	funkció
andrej	andrej
andrej	andrej
andrej	andrej
bodov	pont
bodov	pontok
školu	iskolában
školu	iskola
školu	suli
kvalifikácia	végzettség
kvalifikácia	képesítés
kvalifikácia	végzettség
kvalifikácia	minősítés
kvalifikácia	minősítési
kvalifikácia	képesítés
thomas	thomas
thomas	tamás
paríž	párizs
paríž	párizsi
paríž	párizsban
skupinu	csoport
skupinu	csoportban
oproti	szemben
oproti	ellentétes
viedol	vezetett
viedol	led
programu	program
letisko	reptér
letisko	repülőtér
letisko	repülőtér
vydaný	kibocsátott
vydaný	kiadott
vydaný	kiadva
radu	tanácsadás
radu	tanácsok
radu	tanács
radu	tanácsot
radu	radu
vied	tudományok
rada	tanácsadás
rada	tanácsok
rada	tanács
rada	tanácsot
rada	tanács
rada	deszka
rada	fedélzeten
rada	tábla
kňaz	pap
pojem	távú
pojem	kifejezés
pojem	elképzelés
pojem	koncepció
pojem	fogalom
mater	matuka
zlatý	cuki
zlatý	aranyos
rhin	rhin
zvyčajne	általában
zvyčajne	jellemzően
zvyčajne	tipikusan
zvyčajne	általában
zvyčajne	rendszerint
zvyčajne	szokásos
single	egyedülálló
single	single
single	egyetlen
single	szingli
tretí	harmadik
tretí	harmadszor
pavel	pavel
lokality	helység
lokality	település
lokality	helyszínek
lokality	helyek
lokality	helyszínek
lokality	oldalak
zemi	föld
zemi	talaj
rozhodol	uralkodott
rozhodol	elrendelt
historické	történelmi
historické	történelmi
historické	történeti
hudobník	zenész
hviezd	csillagok
hviezd	sztárok
hviezd	csillag
slova	szó
slova	szava
armáda	armada
armáda	katonaság
armáda	katonai
armáda	hadsereg
armáda	sereg
armáda	hadsereg
stará	idős
stará	régit
stará	régi
stará	öreg
stará	régiek
cisár	uralkodó
cisár	császár
hradu	vár
hradu	várban
hradu	castle
hradu	kastély
zoznamy	listák
zoznamy	listákat
vrchol	felül
vrchol	top
vrchol	csúcs
vrchol	felső
vrchol	legfelső
vrchol	csúcs
anna	anne
anna	anna
anna	annának
čiastočne	részben
čiastočne	részben
čiastočne	részlegesen
del	del
výsledky	eredmény
výsledky	eredmények
výsledky	eredményei
takisto	szintén
takisto	egyben
takisto	úgyszintén
všeobecne	általánosságban
všeobecne	általában
všeobecne	általános
všeobecne	tábornok
konečné	döntő
konečné	végleges
konečné	záró
konečné	utolsó
konečné	végső
série	sorozat
ruskej	orosz
ruskej	oroszul
ruskej	oroszország
vytvára	létrehoz
vytvára	teremt
vytvára	generál
vytvára	létrehozása
vytvára	létrehozva
sever	észak
sever	északi
sever	északra
sever	sever
vojenské	katonaság
vojenské	katonai
vojenské	hadsereg
podmienky	fogalmak
podmienky	feltételek
podmienky	kifejezések
podmienky	állapotok
podmienky	feltételek
podmienky	állapota
podmienky	feltétel
podmienky	állapot
obraz	képet
obraz	kép
obraz	fénykép
obraz	kép
obraz	képet
obraz	festés
obraz	festmény
hodín	órákban
hodín	óra
hodín	órák
hodín	óra
miroslav	miroslav
mesiaca	hold
mesiaca	holdon
mesiaca	holdat
mesiaca	moon
mesiaca	hónap
mesiaca	hónapja
priestoru	űr
priestoru	tér
staré	idős
staré	régit
staré	régi
staré	öreg
staré	régiek
skutočnosti	tények
skutočnosti	tényállás
charles	károly
charles	charles
síl	erők
projektu	projekt
projektu	project
profesor	professzor
palác	palota
palác	palace
css	css
lietadlo	légijármű
lietadlo	repülőgépek
lietadlo	repülőgép
lietadlo	sík
lietadlo	repülővel
lietadlo	repülő
lietadlo	repülőgép
lietadlo	repülő
lietadlo	repülőgép
lietadlo	repülőgép
látky	anyag
látky	anyagokra
látky	anyagok
látky	hatóanyagok
jednotiek	egységek
jednotiek	egység
európska	európai
úspech	sikeres
úspech	siker
inak	máskülönben
inak	egyébként
inak	másképpen
inak	másképp
hranice	korlátok
hranice	határokat
hranice	határok
hranice	határokon
hranice	határok
hranice	határok
hranice	határokon
hranice	határ
hranice	határon
hranice	határokon
málo	kevesen
málo	pár
málo	kevés
málo	kevesek
málo	néhány
málo	kis
málo	kicsi
málo	kevés
aisne	aisne
výroba	előállítás
výroba	gyártás
výroba	előállítás
výroba	gyártás
výroba	termelés
výroba	termelési
výroba	előállítás
výroba	gyártási
výroba	gyártás
brehu	partra
brehu	part
brehu	shore
moc	energia
moc	erő
moc	power
moc	hatalom
louis	louis
louis	lajos
lev	oroszlán
lev	lev
lev	leo
časopis	magazin
časopis	tár
časopis	újság
posledné	nemrég
posledné	legutóbbi
posledné	utoljára
posledné	utolsónak
posledné	last
posledné	utolsó
posledné	legújabb
posledné	legutóbbi
posledné	legfrissebb
politici	politikusok
rudolf	rudolph
rudolf	rudolf
rudolf	rudolf
juh	dél
juh	délre
juh	déli
súčasný	áramlat
súčasný	jelenlegi
súčasný	aktuális
súčasný	kortárs
letu	repülőút
letu	repülés
letu	járat
letu	repülési
podobné	hasonló
podobné	hasonlóak
podobné	hasonlók
chcel	akartam
chcel	körözött
forme	űrlap
forme	forma
forme	formájában
forme	nyomtatvány
misie	missziók
misie	misszió
misie	feladat
misie	küldetés
sem	itt
musia	kell
rastlín	üzemek
rastlín	növények
rastlín	növény
rastlín	üzem
rastlín	növény
farby	színek
farby	színek
farby	színes
farby	színe
farby	szín
farby	színek
farby	színes
farby	színe
farby	szín
stojí	áll
španielsko	spanyolország
spojenie	kapcsolat
spojenie	kapcsolódás
spojenie	csatlakozás
spojenie	hivatkozás
spojenie	kapcsolat
spojenie	link
spojenie	linket
spojenie	hivatkozást
niektorí	néhány
pdf	pdf
druhé	másodszor
druhé	másodperc
druhé	második
