dhe	và
dikush	somebody
piktura	tranh
piktura	sơn
piktura	tranh
verior	bắc
mbajnë	khiêng
mbajnë	bế
mbajnë	mang
banka	banks
banka	ngân
banka	bank
plan	plan
duhen	cần
dyshim	reo
shenjë	vẽ
ligjet	luật
bashkim	union
bashkim	hợp
bashkim	reunion
thatë	lau
thatë	khô
artin	art
afërsisht	khoảng
nderi	vinh
vaj	nhớt
vaj	dầu
ndersa	phiêu
ndersa	mens
milan	milan
milan	milano
dhoma	phòng
dhoma	phòng
datë	ngày
kish	kis
kish	nan
kish	xịt
kish	kish
gjeneral	tướng
gjeneral	chung
show	xem
show	hiện
show	show
kufijtë	viền
kufijtë	lề
doktor	doc
personi	người
mëparshme	trước
ligj	luật
prodhim	xuất
çmime	giá
çmime	premier
varg	tầm
varg	varg
varg	chuỗi
line	line
line	dòng
fort	chật
fort	cứng
fort	khó
fort	khổ
fort	đắng
fort	mạnh
fort	strong
fort	fort
valle	điệu
valle	múa
mëparshëm	trước
mesjetare	medieval
stili	style
filmat	phim
filmat	phim
teori	thuyết
natën	đêm
andrea	andrea
marr	lấy
marr	nhận
marr	get
fisi	clan
fisi	tộc
klasa	hạng
klasa	hạng
klasa	lớp
kampion	champ
kampion	cọc
kampion	champion
manuel	manuel
butë	nhẹ
butë	soft
butë	mềm
butë	mịn
butë	mượt
butë	ẩm
skenë	cảnh
skenë	stage
daniel	daniel
tekst	chữ
institutit	viện
austria	áo
marie	marie
zemër	baby
zemër	bé
gjat	lâu
gjat	dài
gjat	long
djalë	boy
djalë	trai
djalë	bé
pejë	pec
rasti	case
rasti	rusty
currentclub	currentclub
south	nam
loja	game
loja	chơi
usa	kỳ
usa	mỹ
usa	usa
kategori	loại
#aaa	#aaa
jetoi	kiêng
gjurmë	vết
gjurmë	trace
gjurmë	trail
gjurmë	vết
gjurmë	rãnh
shehu	shehu
rregullat	luật
breg	bờ
breg	shore
çoi	choi
pos	pos
besimi	tin
grand	grand
çmim	price
çmim	giá
konferenca	thảo
konferenca	conferences
luis	louis
luis	lewis
luis	luis
marne	marne
privat	privat
privat	tư
ashpër	phũ
ashpër	chát
jetonin	kiêng
nënë	mẹ
pro	pro
letra	bài
letra	thẻ
letra	giấy
letra	trát
letra	thư
letra	chữ
letra	bài
letra	thẻ
letra	card
shtresa	lớp
aleksandër	alexandros
aleksandër	aleksandr
aleksandër	alexander
hapësira	khoảng
gjoni	gioan
gjoni	john
toke	đáp
toke	đất
standard	chuẩn
standard	standard
ouest	ouest
muzikor	nhạc
muzikor	musical
norvegji	nauy
mjete	cụ
baden	baden
shpirtit	hồn
shpirtit	soul
super	awesome
super	super
super	siêu
inter	inter
objektet	tượng
dem	dem
dem	ngưu
dem	bò
dem	bull
gjen	gien
gjen	gene
gjen	gen
gjen	xạo
hedhur	cast
hedhur	ném
planet	tinh
rritja	gai
raporti	cáo
kodra	đồi
kodra	ngổn
kodra	hill
kodra	hoan
kodra	đồi
kodra	hills
albume	album
albume	albums
treg	chợ
eteeq	eteeq
phoiac	phoiac
zogu	birdie
zogu	bird
zogu	chim
zogu	zogu
sulmues	striker
japoneze	nhật
japoneze	nhật
japoneze	jap
sport	sport
rowspan	rowspan
civil	civil
pajisje	gear
pajisje	ten
mosha	tuổi
shpirti	hồn
shpirti	soul
vesh	ear
vesh	tai
vesh	mặc
vesh	đeo
total	tổng
paqe	hòa
ligë	league
përmbajnë	chứa
francisco	francisco
qendrat	centres
net	web
net	net
tone	plr
force	buộc
mungesa	vitamin
din	din
din	dean
shfaqje	xem
shfaqje	hiện
shfaqje	show
nato	nato
bien	falling
bien	rơi
bien	sáp
bien	rơi
bien	sút
bien	ngã
policia	cảnh
koka	đầu
koka	đàu
koka	head
koka	đầu
koka	vát
fuqia	sục
fuqia	lực
funksioni	hàm
tirane	tirana
grafik	thị
grafik	graphic
adem	adem
adem	adam
rama	rama
asht	xương
asht	bone
shpellë	cave
shpellë	hang
rrjeti	lưới
rrjeti	mạng
edit	edith
vija	sọc
vija	dải
brazil	brazil
brazil	brasil
brazil	bra
brazil	brasil
victoria	victoria
calais	calais
vërtet	thực
vërtet	thật
afro	afro
ferdinand	ferdinand
site	sites
miri	miri
miri	nhất
romani	roman
romani	đế
romani	romani
london	đôn
london	london
afrikë	phi
ushqim	mat
bote	giới
lira	lira
lira	lire
lira	cheap
lira	rẻ
lira	free
lira	rảnh
ushtarë	binh
male	núi
shenja	sẹo
menduar	nghĩ
menduar	tưởng
mureve	walls
mureve	tường
ishulli	đảo
latin	latino
zero	zero
zero	biếc
west	tây
austri	áo
secila	mỗi
besa	besa
krasniqi	krasniqi
shesh	đc
shesh	square
shesh	vuông
skena	cảnh
skena	cảnh
skena	stage
sigurt	an
kufi	viền
kufi	biên
kufi	hạn
alt	alt
negative	âm
negative	ám
aktiviteti	task
amerikë	châu
amerikë	mỹ
box	hộp
box	box
box	bốc
jerry	jerry
shtëpitë	nhà
shtëpitë	nhà
wikimedia	wikimedia
vendase	native
poeti	thơ
vendlindje	homeland
kroaci	croatia
alternative	alternative
ndryshimi	đổi
ndryshimi	thay
asnjëherë	bao
saudite	saudi
report	cáo
rajonet	vùng
string	chuỗi
ndeshja	thủ
ndeshja	khớp
edward	edward
reale	real
reale	thực
reale	thật
reale	thiệt
rusi	nga
news	tin
drama	drama
drama	kịch
sheiku	sheik
adriatik	adriatic
djem	boys
djem	guys
shkakton	bấy
shkakton	triggers
programin	trắc
programin	chương
kompleks	complex
kompleks	compound
njësitë	entities
ligjin	luật
berat	berat
meshkuj	nam
meshkuj	hãm
kim	kim
albumin	album
bimë	cây
bimë	gieo
bimë	trồng
bimë	cấy
bas	bass
bas	bas
fan	quạt
fan	fuck
karriera	nghiệp
përdoruesi	username
përdoruesi	dùng
bgcolor	bgcolor
zgjeruar	bung
zemra	tim
zemra	heart
gje	điều
gje	thứ
zjarr	lửa
zjarr	cháy
zjarr	lứa
era	gió
trajner	trainer
trajner	hlv
trajner	hlv
maqedonia	macedonia
shitur	bán
lugina	lũng
kopje	chép
kopje	copy
kopje	trích
kopje	replica
poste	poste
burra	hãm
lirinë	do
hero	hero
hero	hùng
hero	hoàn
zagreb	zagreb
vajzë	girl
vajzë	gái
turqit	thổ
turqit	turks
gara	đua
gara	nhung
gara	đua
gjysma	nửa
studim	học
shkatërruar	hỏng
shkatërruar	xì
shkatërruar	hỏng
shkatërruar	hư
shkatërruar	xì
pali	pali
pali	paul
pali	ngã
nda	nda
shkrim	viết
shkrim	ghi
nen	nen
nen	dưới
nen	under
tabela	bảng
tabela	bàn
temë	topic
temë	thái
shkalla	thang
shkalla	ladder
shkalla	phóng
champions	champions
shkronja	thư
shkronja	chữ
fundin	váy
fundin	dâu
brigjet	shores
bashkëkohore	contemporary
përgjigje	tời
kastrioti	kastrioti
pushtuar	ám
pushtuar	haunted
pushtuar	lĩnh
thirrje	gọi
thirrje	call
thirrje	cẩm
shpirtin	hồn
shpirtin	soul
drejtori	trương
raport	cáo
shkruante	viết
motra	ruột
motra	chị
hyjnore	liêng
hyjnore	divine
industria	ngành
verdhë	vàng
verdhë	nhát
shaban	saban
shaban	shaban
zone	zone
zone	múi
zone	vùng
naftës	nhớt
naftës	dầu
kundërt	ngược
kundërt	ngược
fjale	lời
fjale	từ
fjale	lời
malor	highlands
qemal	qemal
qemal	kemal
kafshëve	vật
kafshëve	vật
pozitive	dương
epoka	era
ndarje	division
fqinje	xóm
washington	washington
pasuri	fortune
pasuri	lường
pasuri	riches
rrjet	lưới
rrjet	mạng
sezon	mùa
sezon	season
profili	sơ
betejë	battle
betejë	trận
drejtpërdrejtë	direct
drejtpërdrejtë	trực
pjetër	peter
pjetër	phêrô
mjetet	cụ
ketu	đây
cfg	cfg
aftësitë	năng
familjeve	gia
nikolla	nikola
nikolla	nicholas
punët	affairs
punët	jobs
punët	buckwheat
nil	neil
nil	nile
madhësia	cỡ
madhësia	size
dispozicion	rảnh
last	cuối
tregut	chợ
gjaku	máu
gjaku	huyết
bardha	trắng
bardha	white
bardha	bạch
tregtisë	trade
filmave	phim
ahmed	ahmed
gov	gov
zeza	đen
hungarisë	hungary
vogel	vogel
epirit	epirus
kolona	khe
kolona	cột
harry	harry
texas	texas
arsyeja	chi
gjera	điều
thyer	gãy
thyer	vỡ
thyer	hỏng
thyer	hư
gruan	vợ
gruan	vơ
gruan	vk
ishull	đảo
sami	sammy
sami	sami
ulur	ngồi
gjykata	triều
carl	carl
varësi	nghiện
varësi	addiction
côte	côte
mure	walls
mure	tường
komplekse	complex
dokument	liệu
problemi	đề
records	records
makinë	máy
makinë	car
makinë	xe
kundra	dũng
kundra	chống
maría	maría
maría	maria
majë	nắp
majë	top
majë	đỉnh
skenari	script
franz	franz
sovjetike	soviet
duan	muon
duan	muốn
atdhetare	homeland
juve	juve
islami	islam
fakultetit	khoa
hollë	mỏng
hollë	gầy
hollë	thin
gjurmët	vết
gjurmët	rãnh
elektrik	điện
elektrik	điện
ronaldo	ronaldo
grekët	greeks
thuaj	nói
thuaj	tràng
thuaj	nói
thuaj	bảo
auf	auf
tjetri	kế
tjetri	tiếp
tjetri	kit
nxehtë	hot
nxehtë	nóng
alfred	alfred
tempull	đền
tempull	chùa
lee	lee
midi	midi
port	cảng
port	cổng
port	port
versioni	phiên
versioni	bản
like	như
like	thích
like	like
federata	federation
long	lâu
long	dài
long	long
çon	dẫn
çon	chơn
çon	chon
vargje	lyrics
madhësi	cỡ
madhësi	size
shkencë	khoa
said	saeed
opera	opera
ajrit	biệt
ardhjen	đến
nevoja	cần
latinisht	latin
pësoi	led
industrisë	ngành
java	tuần
java	java
dëgjuar	nghe
val	ver
val	val
kufiri	hạn
kufiri	margin
kufiri	lề
kufiri	viền
kufiri	biên
nevojat	nhu
përfshinte	gồm
përfshinte	kèm
mendimi	nghĩ
mendimi	tưởng
djemtë	boys
ylli	star
atdhe	motherland
atdhe	homeland
sulejman	suleiman
autoritetet	bang
zhvillohen	evolve
rresht	hàng
als	als
lëvizjet	moves
murit	wall
murit	tường
personat	người
vera	vera
vera	summer
vera	hè
arrihet	đa
arrihet	đạt
arrihet	hoài
përfshihen	gồm
përfshihen	kèm
august	august
big	lớn
big	to
big	đúc
big	đại
big	big
morale	đạo
sulm	công
sulm	assault
organizimi	setup
funksionet	hàm
wilhelm	wilhelm
armëve	khí
armëve	súng
dan	dan
veriu	bắc
izraelit	israel
parti	đảng
parti	party
parti	tiệc
dalje	thoát
dalje	exit
afrika	phi
anton	anton
serbi	serbia
bashki	municipality
kusht	tiêm
kusht	trạng
dimrit	winter
milano	milan
milano	milano
milano	milano
hollandës	netherland
radhët	ranks
min	phút
min	min
varri	mộ
varri	tomb
varri	mộ
varri	mồ
zgjedhja	chọn
out	ra
out	tứ
banor	resident
rekord	album
përmbajtje	dung
kafshë	vật
kafshë	vật
hungaria	hungary
shpreh	express
institucion	sở
organ	organ
femrat	nữ
microsoft	microsoft
blu	xanh
deklaroi	tuyên
kinë	china
fatin	destiny
fatin	phạn
las	las
kërkesa	đòi
fierit	fier
plani	plan
bill	bill
times	lần
times	times
vjenë	viên
vjenë	vienna
var	treo
aliu	ali
origjina	vạn
origjina	origins
gjërë	rộng
gjërë	vid
përdorues	dùng
emiri	emir
gurit	đá
gurit	stone
numrat	số
musa	moses
musa	musa
festival	festival
suprem	supreme
malazeze	montenegrin
ligjeve	luật
olimpike	olympic
sant	sant
lleida	lleida
turq	thổ
turq	turks
partizani	partizan
finalen	finale
brazili	brazil
brazili	brasil
brazili	bra
qëndronte	sto
youtube	youtube
majtas	trái
its	its
hafiz	hafiz
nganjëherë	đôi
monedha	xu
monedha	xấp
monedha	xu
prapë	lại
njerëzor	human
burrat	hãm
rrënjët	rễ
françois	francois
françois	françois
bit	bit
bit	cắn
jetonte	kiêng
natë	đêm
përmasa	cỡ
përmasa	size
miratuar	nuôi
set	đặt
set	set
kështjella	castle
kështjella	đài
pedro	pedro
piano	piano
shumicë	sỉ
smith	smith
gjuhen	lưỡi
dora	dora
dora	tay
viktor	viktor
viktor	victor
sic	sic
vendlindja	quê
sulmi	công
abdul	abdul
muri	wall
muri	tường
anime	anime
lajme	tin
departamenti	sở
departamenti	khu
kontakt	lạc
ibrahimi	ibrahim
ibrahimi	abraham
modeli	model
athinë	athens
kokën	đầu
kokën	đàu
kokën	head
luftërat	war
informacione	info
rrezik	liều
rrezik	ro
rrezik	nguy
joan	joan
ein	ein
evropa	âu
normal	plain
normal	sane
normal	chuẩn
normal	thường
mulla	mullah
württemberg	württemberg
dyta	giây
brazilit	brazil
brazilit	brasil
brazilit	bra
vol	vol
japonez	nhật
fakte	sự
bashkësi	xã
fier	fier
provence	provence
fshehur	phone
fshehur	ẩn
fshehur	trốn
liria	do
garonne	garonne
shi	mưa
shi	rain
shi	mưa
shikoni	xem
shikoni	xem
shikoni	nhìn
frank	frank
han	hàn
han	han
han	hán
main	chính
main	main
masive	nhái
masive	mass
masive	massive
mbretëror	royal
shtypur	vỡ
shtypur	rụi
firence	florence
burgu	tù
burgu	giam
burgu	tù
aleksandri	alexandria
aleksandri	alexandros
aleksandri	aleksandr
aleksandri	alexander
hotel	hotel
ullinj	ôliu
ullinj	olives
argjentina	argentina
iso	iso
ditëve	ngày
qark	quận
qark	hạt
qark	huyện
qark	mạch
mbyll	close
mbyll	đóng
mbyll	gần
mbyll	kín
mbyll	đóng
vëllimi	volume
dollarë	đôla
kulmin	peak
riza	riza
perëndimi	tây
maqedonisht	macedonia
studion	studio
serial	serial
facebook	facebook
santiago	santiago
ngjyrat	màu
përmend	mentions
rezistencës	vây
rezistencës	cự
ndodhin	muỗng
divizioni	division
pdf	pdf
dom	dom
pikat	chấm
pikat	điểm
high	cao
penale	phạm
kafshët	vật
kafshët	bò
përfundimtare	ultimate
francesco	francesco
ton	tone
ton	tần
ton	tấn
ton	ton
ton	tấn
denis	dennis
denis	denis
kërkim	tìm
kërkim	quest
kërkim	tr
kërkim	bê
gjini	ginny
fituese	thang
fituese	thắng
dream	mơ
dream	dream
php	php
body	thân
body	body
muhamed	muhamed
muhamed	muhammad
muhamed	muhammed
mur	wall
mur	tường
armët	khí
armët	súng
armët	súng
hans	hans
mungesë	deficiency
mungesë	vitamin
deklaruar	tuyên
organeve	organ
rralla	hiếm
jack	bồi
jack	jack
fituan	won
fituan	thắng
interneti	internet
maqedonas	macedonia
shtrirë	duỗi
rrjedhin	luồng
rrjedhin	màng
rrjedhin	flow
këmbët	feet
këmbët	chân
këmbët	mét
këmbët	chân
këmbët	xương
stampa	stampa
tip	kiểu
tip	gõ
tip	loại
tip	mẹo
burri	chồng
burri	mun
burri	husband
ujore	waterfront
ujore	aquatic
kadare	kadare
degët	cành
kili	chile
grekë	greeks
shef	sếp
shef	bos
shef	sếp
shef	boss
student	bmi
kapiten	trưởng
tony	tony
bateri	pháo
bateri	pin
bateri	trống
leka	sarotherodon
valë	sóng
valë	wave
shok	sốc
shok	shock
shok	bạn
shok	hiền
pyje	rừng
pyje	rừng
ohrit	ohrid
kosta	costa
kosta	kosta
kroat	croat
girona	girona
simon	simon
mor	mor
klasik	classic
distrikti	huyện
off	off
off	tắt
dervish	dervish
ndihmës	helper
ndihmës	ass
qiell	trời
qiell	sky
norvegjia	nauy
atehere	rồi
djathtas	phải
djathtas	đúng
merituar	đắng
jugosllavi	yugoslavia
ahmad	ahmad
kryengritje	loạn
kryengritje	loạn
tjetra	kế
tjetra	tiếp
tjetra	kit
sëmundjet	benh
sëmundjet	bệnh
organike	organic
pllaka	lát
seria	series
seria	seria
hapjen	mở
oscar	oscar
oscar	oscars
oscar	oscar
vajzat	girls
vajzat	gái
napoli	naples
napoli	napoli
napoli	napoli
dramë	drama
dramë	kịch
rezultati	điểm
rezultati	quả
tipi	guy
tipi	khứa
tipi	gã
drejtimi	hướng
digjitale	digital
old	cũ
old	tuổi
old	già
rruge	phố
rruge	street
rruge	đường
rruge	road
selia	celia
pasojat	fallout
chelsea	chelsea
cilen	mà
ushtarët	binh
vështirësi	nhọc
qëndrim	stance
server	phục
server	server
pre	capture
pre	prey
gjelbër	lục
errët	dark
errët	tối
kujtim	memento
kujtim	ức
rajone	vùng
irlanda	ireland
dinamo	dinamo
ane	anne
dvd	dvd
dvd	dvd
dvd	dvds
linja	line
linja	dòng
mik	bạn
mik	hiền
korea	korea
korea	hàn
ngriti	vung
kafe	brown
kafe	nâu
kafe	phê
kafe	coffee
kafe	cafe
fjalor	điển
falls	ngã
falls	falls
falls	thác
falls	rơi
falls	sút
buzë	môi
buzë	mép
buzë	edge
buzë	rìa
buzë	cạnh
get	lấy
get	nhận
get	get
standarde	chuẩn
standarde	standard
rriten	trồng
rriten	mọc
rriten	grow
rriten	soar
nba	nba
shkrimi	viết
shkrimi	ghi
dëshira	ước
dëshira	muôn
bern	bern
michel	michel
vrasje	giết
dorës	tay
pat	pat
pat	vỗ
ludwig	ludwig
numra	số
qafa	họng
qafa	neck
qafa	cổ
qafa	nát
bernard	bernard
stefan	stefan
bullgaria	bulgaria
jon	ion
jon	jon
ramiz	ramiz
miguel	miguel
vladimir	vladimir
blue	xanh
blue	blu
përzier	võ
poezia	thơ
rendi	randy
mish	thịt
mish	thịt
pushtimi	conquest
verën	summer
verën	hè
veshje	outfit
veshje	váy
veshje	áo
sëmundjeve	benh
sëmundjeve	bệnh
lot	tear
lot	xé
lot	lăn
goli	tiêu
goli	đo
arab	arab
arab	arabian
erë	mùi
erë	mùi
erë	thúi
channel	kênh
plagosur	thương
plagosur	thương
dobi	dobby
terren	đất
sabri	sabri
île	île
bindur	obedient
totale	tổng
shpirt	hồn
shpirt	soul
shpirt	baby
shpirt	bé
dëshirë	ước
unesco	unesco
komedi	hài
kripë	muối
belgjika	bỉ
bimët	cây
bimët	gieo
bimët	trồng
bimët	cấy
kaluarën	qua
kaluarën	past
profeti	tri
gazetë	giấy
gazetë	trát
gazetë	báo
marko	marko
fernando	fernando
qind	cent
filloj	khởi
bari	bari
bari	cỏ
topi	bóng
topi	banh
topi	topi
mendimet	suy
steve	steve
dini	dini
motive	motifs
jugu	nam
shtypi	nhấn
shtypi	bào
shtypi	ấn
shtypi	bấm
parku	viên
parku	park
përbërje	compound
qeveritare	phủ
zgjedhjen	chọn
hipi	eep
hipi	hippie
hipi	hippy
nivele	cấp
mendime	suy
bregut	bờ
bregut	shore
pemë	cây
pemë	cây
jacques	jacques
mat	mat
mat	matt
jusuf	yusuf
major	maj
kala	thành
kala	citadel
qytezë	phố
qytezë	xã
qytezë	township
ajër	khí
ajër	air
kimi	kimi
kimi	hóa
kimi	lờ
plus	cộng
plus	plus
festivalit	festival
pesha	weights
pesha	tạ
pesha	cân
krahun	tay
beri	barry
dinte	tú
veprime	hành
australi	australia
australi	úc
hyrja	entry
hyrja	mục
région	région
shfaqja	xem
shfaqja	hiện
shfaqja	show
torino	torino
torino	torino
torino	turin
mike	mike
rumania	romania
rumania	românia
holanda	holland
gjeni	genius
meta	meta
mbijetuar	survivor
noli	noli
skenën	cảnh
khalifa	khalifa
europa	âu
goditje	hỉ
goditje	thổi
goditje	cú
goditje	đòn
formon	đơn
mjeshtër	thầy
flaka	lửa
prejardhjen	pedigree
varr	mộ
varr	tomb
varr	mộ
varr	mồ
jush	các
jush	cac
jush	bạn
jush	anh
jush	cô
anhalt	anhalt
gustav	gustav
gustav	gustaf
gustav	gustave
legjenda	legend
kryengritja	loạn
krah	vai
krah	tay
krah	bên
krah	phe
krah	trang
ndodhë	muỗng
llogaritet	đếm
leon	leon
kontribuar	góp
miqtë	bè
universitet	uni
thote	nói
francis	phanxicô
francis	francis
kontinentale	continental
gjuhe	ngữ
public	công
yll	star
guinea	guinea
lumë	sông
rob	rob
rob	cướp
rumanisë	romania
rumanisë	românia
blues	blues
dhomë	phòng
copë	mảnh
copë	miếng
copë	piece
copë	vở
bija	gái
gjërat	điều
prova	rehearsal
mitrovicë	mitrovica
meshkujt	nam
meshkujt	hãm
walter	walter
dimër	winter
pret	đợi
pret	chờ
fatos	fatos
drejtpërdrejt	sống
drejtpërdrejt	live
drejtpërdrejt	direct
drejtpërdrejt	trực
tarragona	tarragona
mbledhje	gom
mbledhje	họp
kap	bắt
kap	bắt
kap	chụp
kap	kap
juventus	juventus
williams	williams
pjesëmarrja	turnout
pjesëmarrja	tooltip
mësimi	học
mësimi	dạy
bir	trai
bir	nhi
bir	son
seksuale	sex
dhjetëra	chục
hidhet	nhảy
transmetuar	phát
cari	carl
unike	unique
ekip	tạo
ekip	đội
ekip	lớp
ekip	team
filipi	phillip
filipi	philip
filipi	filip
shkaku	chi
div	div
paraqitja	nhê
paraqitja	xem
paraqitja	view
halil	halil
gabim	sai
gabim	lỗi
gabim	nhầm
gabim	sai
gabim	lỗi
aquitaine	aquitaine
elseif	elseif
pcupdate	pcupdate
urë	cầu
ujërat	waters
adolf	adolf
udhëtim	tý
udhëtim	lượt
udhëtim	trip
konflikt	xung
dhimbje	đau
gjenerali	tướng
gjenerali	chung
frymë	thở
frymë	thở
castile	castilla
bob	bob
fut	chèn
fut	nhập
fut	enter
mësuesi	thầy
pikturë	tranh
pikturë	sơn
fjalori	điển
pullë	stamp
pullë	tem
kapur	caught
dorën	tay
miliardë	tỷ
miliardë	tỉ
commons	commons
çeke	séc
templates	templates
templates	mẫu
duar	tay
gradë	độ
pavarura	lập
beogradit	beograd
beogradit	belgrade
petro	petro
krahasuar	so
paraardhës	trước
otto	otto
avni	avni
modele	model
fati	destiny
fati	phạn
kontrolli	tra
dru	gỗ
dru	củi
pulla	tem
europe	âu
muaji	tháng
nënshkruar	ký
hall	vắng
hall	lang
hall	sảnh
hall	hall
anijet	thuyền
anijet	tàu
anijet	thuyền
domosdoshme	imperative
kolumbia	colombia
pamja	xem
pamja	view
qeveri	phủ
thuajse	sắp
thuajse	gần
thuajse	hầu
katror	quad
katror	đc
katror	square
katror	vuông
peshkop	bishop
status	status
shmangur	tránh
shmangur	chừa
young	trẻ
young	young
përmasat	chiều
përmasat	cỡ
përmasat	thước
banda	ban
banda	band
banda	manh
banda	đảng
banda	đám
banda	lũ
modelet	patterns
shëndetësore	khỏe
takim	ngày
takim	hẹn
takim	họp
zbulimin	detection
zbulimin	discovery
bimore	gieo
bimore	trồng
bimore	cấy
kastriot	kastriot
prag	ngưỡng
prag	eva
prag	eve
dokumenti	liệu
kaliforni	california
bullgare	bun
udhëtimi	du
fortesa	fort
firmosi	ký
saône	saône
arm	tay
gjith	hết
mario	mario
famë	fame
general	tướng
general	chung
add	add
add	thêm
fabrika	gieo
fabrika	trồng
fabrika	cấy
europë	âu
fletë	tờ
fletë	mẩu
fletë	foil
fletë	lá
ligjor	coroner
goku	goku
shqiperi	albania
flamur	cờ
flamur	banner
giuseppe	giuseppe
krahët	tay
krahët	wings
krahët	cánh
gazi	gas
gazi	xăng
gazi	gazi
trashëguar	thừa
dell	dell
dymbëdhjetë	twelve
dymbëdhjetë	twelfth
virginia	virginia
mia	mia
note	note
alba	alba
përkthyes	dịch
keta	những
ball	bóng
ball	banh
afganistan	afghanistan
diellor	solar
tashme	đã
pyjet	rừng
pyjet	rừng
moskë	moscow
moskë	moskva
pushtuan	xâm
info	info
apple	táo
apple	apple
moisiu	moses
karbonit	carbon
karbonit	cacbon
fashiste	nazi
trashë	béo
trashë	mập
trashë	fat
oficer	quan
venezuela	venezuela
zonja	quý
zonja	đầm
zonja	tẩy
bot	bot
bot	robot
naziste	nazi
naziste	nazis
poezinë	thơ
arthur	arthur
bbc	bbc
leonardo	leonardo
matematike	toán
matematike	toán
fitorja	winning
fitorja	thắng
green	lục
përcaktohet	quyết
profesioni	nghề
ferrari	ferrari
lum	sông
koncepti	concept
aus	aus
hyrjen	entry
hyrjen	mục
humbja	losing
humbja	thua
humbja	mát
golden	vầng
golden	golden
golden	đỏi
marin	marin
gëzim	joy
amor	amor
blerë	mua
eric	eric
henri	henri
henri	henry
over	qua
over	hết
over	over
varur	vởn
varur	treo
varur	hung
