से	از
सन	خورشید
सन	سون
सन	سان
राजनीतिक	سیاسی
राजनीतिक	راجکوت
प्राकृतिक	طبیعی
प्राकृतिक	natural
स्थानीय	محلی
कहानी	داستان
कहानी	داستانی
कहानी	قصه
कहानी	روایت
वृद्धि	سازی
वृद्धि	طلوع
वृद्धि	افزایش
वृद्धि	لیفت
वृद्धि	رشد
वृद्धि	نمو
सुरक्षा	امنیتی
सुरक्षा	حراست
सुरक्षा	امنیت
सुरक्षा	حفاظت
सुरक्षा	پناه
सुरक्षा	محافظت
सुरक्षा	سلامت
सुरक्षा	امن
सुरक्षा	امنیت
सुरक्षा	ایمنی
लोकप्रिय	عامه
लोकप्रिय	محبوبه
लोकप्रिय	محبوب
कवि	poet
कवि	شاعری
कवि	شاعر
कवि	kavi
हिस्सा	جزء
हिस्सा	قسمت
हिस्सा	پارت
पद	موضع
पद	موقعیت
पद	ترم
पद	اجل
पद	اصطلاح
पद	رتبه
पद	درجه
हाथ	دست
हाथ	دستهای
हाथ	دستان
हाथ	دست
जनता	عمومی
जनता	علنی
जनता	همگانی
जनता	public
विस्तार	گسترش
विस्तार	انبساط
विस्तार	بسط
विस्तार	پسوندهای
विस्तार	افزونه
विस्तार	پسوند
विस्तार	گسترش
विस्तार	جفا
विस्तार	بسط
पूरे	کل
युग	دوره
द्वितीय	دوم
द्वितीय	ثانیه
द्वितीय	دومی
चुनाव	انتخابات
चुनाव	انتخابهای
चुनाव	انتخاباتی
चुनाव	انتخابات
चुनाव	انتخاب
व्यक्तिगत	شخصی
व्यक्तिगत	شخصی
व्यक्तिगत	فرد
व्यक्तिगत	فردگرایی
मेल	نامۀ
मेल	نامه
दूसरा	دوم
दूसरा	ثانیه
दूसरा	دومی
आता	آید
प्रवेश	پذیرش
प्रवेश	ورودی
प्रवेश	مدهوش
प्रवेश	ورود
प्रवेश	اماکن
यूरोप	اروپای
यूरोप	اروپا
शुरुआत	ابتدای
शुरुआत	آغاز
दूरी	مسافت
दूरी	فاصله
सामग्री	محتویات
सामग्री	رضایت
सामग्री	خرسند
सामग्री	محتوای
सामग्री	محتوا
सामग्री	مواد
सामग्री	مصالح
सामग्री	محتویات
सामग्री	مواد
सामग्री	مصالح
ऊर्जा	انرژی
घटनाएँ	رویدادهای
घटनाएँ	رویدادها
घटनाएँ	حوادث
घटनाएँ	اتفاقات
ली	لی
वैज्ञानिक	دانشمندی
वैज्ञानिक	دانشمند
वैज्ञानिक	علمی
वैज्ञानिक	دانشمندان
उद्देश्य	مقاصد
उद्देश्य	هدفگیری
उद्देश्य	مقصود
उद्देश्य	هدفی
उद्देश्य	عینی
प्रस्तुत	عرضه
प्रान्त	ولایت
प्रान्त	استان
ऐतिहासिक	تاریخی
ऐतिहासिक	تاریخی
सर्वश्रेष्ठ	بهترین
सर्वश्रेष्ठ	بهتر
सर्वश्रेष्ठ	best
धार्मिक	مذهبی
धार्मिक	دینی
द्वीप	آیلند
द्वीप	جزیره
केंद्र	سنتر
केंद्र	مرکزش
केंद्र	مرکز
केंद्र	سنتر
केंद्र	مرکز
जनसंख्या	جمعیت
जनसंख्या	جمعیتی
यही	سابقه
दर	نرخ
सामने	جبهه
सामने	جلو
रेल	ریل
रेल	قطارها
रेल	متقاضیان
रेल	قطاری
रेल	قطار
पदार्थ	مواد
पदार्थ	مصالح
पदार्थ	مادهای
पदार्थ	اموال
पदार्थ	مواد
पदार्थ	مصالح
तथ्य	حقایق
लाभ	فواید
लाभ	منافع
लाभ	برتری
लाभ	مزیت
लाभ	سودش
लाभ	منفعت
लाभ	سودی
लाभ	سود
लाभ	منفعت
लाभ	نفع
लाभ	سودی
लाभ	سود
लाभ	مزایای
लाभ	مزایا
लाभ	منفعت
साम्राज्य	امپراطوری
साम्राज्य	امپایر
साम्राज्य	امپراتوری
साम्राज्य	شهریاری
सदस्यों	اعضای
सदस्यों	اعضا
देवी	الهه
देवी	دوی
भूमि	خشکی
भूमि	land
भूमि	سرزمین
व्यापक	جامع
व्यापक	بسیط
व्यापक	استادانه
व्यापक	پهناور
व्यापक	پهنا
व्यापक	وسیع
किमी	kms
किमी	mph
प्रबंधन	مدیریت
प्रबंधन	مدیریت
परीक्षण	آزمون
परीक्षण	آزمایش
परीक्षण	تست
परीक्षण	آزمونهای
परीक्षण	آزمون
परीक्षण	آزمودن
परीक्षण	آزمایش
परीक्षण	تست
अनुसंधान	تحقیق
अनुसंधान	تحقیقاتی
अनुसंधान	تحقیقات
अनुसंधान	پژوهش
आन्ध्र	آندرا
गीत	شعر
गीत	شعرای
गीत	نغمه
गीत	ترانه
गीत	اهنگ
गीत	آهنگ
गीत	آواز
गणना	شمارش
गणना	محاسبه
गणना	محاسبه
गणना	محاسبات
निम्न	کم
निम्न	low
खोज	جستجوهای
खोज	جستجو
खोज	جهانگردی
खोज	اکتشافات
खोज	کشف
खोज	اکتشاف
खोज	دیسکاوری
खोज	کشف
सांस्कृतिक	مهربانانه
सांस्कृतिक	فرهنگی
जाति	نژاد
जाति	مسابقه
जाति	کاست
जाति	رحمت
व्यवहार	رفتاری
व्यवहार	سیرت
व्यवहार	رفتار
व्यवहार	رفتارها
व्यवहार	رفتاری
व्यवहार	رفتار
योगदान	سهم
प्रतिशत	درصد
प्रतिशत	درصدی
प्रतिशत	درصد
सही	عالی
सही	perfect
सही	پرفکت
सही	راست
सही	حقیقی
सही	درست
सही	true
पुरुष	مردانی
पुरुष	مردها
पुरुष	مردان
पुरुष	مذکر
पुरुष	نر
पुरुष	انسان
पुरुष	مَرد
पुरुष	مرد
मिल	میل
मिल	آسیاب
जनगणना	سرشماری
संबंधी	نسبی
अंतर्गत	تحت
अंतर्गत	زیر
उद्योग	صنایع
उद्योग	صنعت
उद्योग	صنایع
छोटी	کوچک
छोटी	small
छोटी	کوچکی
छोटी	اسمال
छोटी	اندکی
छोटी	کوچک
छोटी	کم
छोटी	لیتل
छोटी	کوچولو
छोटी	کوتاه
छोटी	کوتاهی
छोटी	کوچکتر
मदद	کمک
दिशा	جهت
दिशा	قبله
दिशा	جهت
सूचना	اطلاعات
सूचना	اخطار
सूचना	اطلاعیه
सूचना	اعلان
सूचना	اطلاعات
सूचना	معلومات
कमी	کمبود
कमी	نداشتن
कमी	عدم
पत्र	حرف
पत्र	نامه
पत्र	نامهای
राम	رام
राम	ram
राम	رم
राम	راما
नवम्बर	نوامبر
नवम्बर	نوامبر
माता	ماتا
पीछे	عقبگرد
पीछे	عقب
पीछे	پشت
पीछे	باز
पीछे	برگشت
पीछे	پشت
पीछे	عقب
दल	احزاب
दल	سرنشین
दल	سرنشینان
दल	خدمه
दल	مهمانی
दल	پارتی
दल	مهمونی
दल	حزب
दल	جشن
मीटर	mts
मीटर	کنتور
मीटर	متر
मीटर	متری
मीटर	متر
मीटर	متر
मीटर	متر
क्रिया	کنش
क्रिया	اکشن
क्रिया	اقدام
क्रिया	عمل
क्रिया	کنش
क्रिया	فعالیتها
क्रिया	فعالیت
गूगल	گوگل
गूगल	google
गूगल	گوگل+
कॉलेज	کالج
कॉलेज	دانشکده
कॉलेज	دانشگاه
कॉलेज	دانشگاهی
विवाह	عروسی
विवाह	ازدواج
विवाह	عروسی
विवाह	ازدواج
मैच	تطبیق
मैच	مسابقه
मैच	کبریت
मैच	تطابق
सुधार	اصلاحات
सुधार	اصلاح
सुधार	اصلاح
सुधार	اصلاحات
सुधार	بهبودی
सुधार	بهبود
समाप्त	پایان
समाप्त	انقضای
समाप्त	انقضا
ब्रिटेन	بریتانیا
