les	the
laser	laze
sérieusement	hen
sauvetage	cứu
nina	nina
doigts	ngón
doigts	finger
détruits	hỏng
détruits	hư
détruits	xì
blaise	blaise
encre	mực
remplir	tô
remplir	điền
progressiste	progressive
invitation	mời
invitation	mời
souffre	chịu
arche	arche
arche	hòm
arche	ark
arche	tờ
arche	mẩu
arche	arch
arche	vòm
gravures	engravings
gratuit	free
gratuit	rảnh
alabama	alabama
stan	stan
queensland	queensland
holstein	holstein
escalade	escalade
claudia	claudia
allusion	hint
mathilde	mathilde
mathilde	matilda
oslo	oslo
rennais	rennais
ice	băng
ice	đá
ice	is
foncé	dark
foncé	tối
wendy	wendy
hôtes	máy
hôtes	khách
ricardo	ricardo
rhodes	rhodes
caché	phone
caché	ẩn
klein	klein
oscars	oscars
oscars	oscar
mrc	mrc
cincinnati	cincinnati
ltd	ltd
cyril	cyril
judith	judit
judith	judith
cie	cie
carol	carol
promenade	promenade
rita	rita
dupont	dupont
séparer	skill
massive	massive
online	online
visites	tours
albanais	albania
head	đầu
head	đàu
head	head
pub	pub
portland	portland
antérieure	anterior
julius	julius
mitterrand	mitterrand
impasse	deadlock
adrian	adrian
dialecte	dialects
juventus	juventus
genèse	genesis
guerriers	warriors
réservée	reserved
recteur	rector
sabre	sabre
sabre	saber
sabre	gươm
sabre	kiếm
loups	sói
loups	soi
loups	wolf
loups	sói
loups	loups
restaurée	khôi
damien	damien
damien	damian
frise	frise
frise	friesland
mentionnée	liễu
zhang	trương
rechercher	tìm
fondations	quỹ
fondations	foundation
fondations	nọc
béatrice	beatrice
firme	firme
jonas	jonas
jonas	jonah
natal	natal
enjeux	stakes
antoinette	antoinette
distinctes	reel
hector	hector
casa	casa
shaw	shaw
papiers	giấy
papiers	trát
pêcheurs	anglers
villers	villers
vecteur	vector
vecteur	vectors
créent	tạo
grange	grange
grange	thóc
break	break
break	phá
choisis	chọn
choisis	chồn
éclate	bursts
statuts	statutes
malcolm	malcolm
malcolm	malcom
fonda	fonda
dommage	nhục
moldavie	moldova
script	script
ward	phường
ward	ward
ward	khu
bastia	bastia
matthieu	matthew
matthieu	matt
matthieu	matthieu
chaux	chaux
chaux	vôi
chaux	chanh
chaux	lime
crête	ridge
crête	đèo
crête	peak
crête	crest
textile	dệt
textile	dệt
planche	plank
planche	bảng
pionnier	pioneer
assise	ngồi
assise	assisi
assise	ngồi
assise	sat
perche	perch
perche	perche
wehrmacht	wehrmacht
sables	sables
sables	bi
sables	cát
sables	sands
mystique	mystic
mystique	mystique
zoo	thú
zoo	zoo
dirigées	directional
lotus	lotus
fischer	fischer
innocent	tội
parking	đỗ
trek	trek
leclerc	leclerc
boule	bóng
boule	banh
fabriqué	chế
paraguay	paraguay
oran	oran
rodríguez	rodriguez
rodríguez	rodríguez
ruth	ruth
balzac	balzac
originaux	gốc
originaux	tác
vera	vera
nocturne	nocturne
boeing	boeing
newton	newton
armstrong	armstrong
récompensé	thưởng
récompensé	điệm
alonso	alonso
phrases	câu
jambes	chân
jambes	xương
jambes	chân
cracovie	cracow
cracovie	krakow
cracovie	krakow
sensibilité	nhạy
sensibilité	sensibility
épidémie	bùng
oreille	ear
oreille	tai
gil	gil
défenseurs	defenders
ambiance	atmosphere
ambiance	mood
ambiance	ambient
pts	pts
diminuer	giảm
coréenne	hàn
coréenne	korea
coréenne	hàn
délégués	delegate
rabat	rabat
rabat	flap
cherbourg	cherbourg
habsbourg	habsburg
chalon	chalon
anatomie	anatomy
voltaire	voltaire
rogers	rogers
pcf	pcf
santo	santo
renouvellement	renew
corrèze	corrèze
plumes	lông
plumes	lông
martín	martin
généalogie	genealogical
généalogie	phả
généalogie	genealogy
oricon	oricon
jung	jung
jamie	jamie
vagues	sóng
népal	nepal
martyr	martyrdom
assassin	assassin
véronique	veronica
biographies	biographies
biographies	bios
chuck	chuck
kyoto	kyoto
cambodge	cambodge
cambodge	campuchia
bonsoir	goodnight
dossiers	tệp
panthéon	pantheon
légumes	rau
légumes	rau
niger	niger
anthropologie	anthropologie
mexicaine	mễ
dupuis	dupuis
weber	weber
cédric	cedric
jackie	jackie
réplique	replica
mètre	mét
mètre	mét
staline	stalin
ban	ban
ban	cấm
azerbaïdjan	azerbaijan
arcs	arches
arcs	nơ
arcs	cung
arcs	arcs
tgv	tgv
tgv	hst
walsh	walsh
anecdote	trivia
grandit	mọc
canard	canard
canard	vịt
gazon	turf
gazon	lawn
gazon	cỏ
gazon	sod
monstres	gắn
monstres	freaks
bits	bit
bits	cắn
bits	bit
chirac	chirac
panorama	panorama
icône	icon
progressif	progressive
garnier	garnier
puf	puf
osaka	osaka
oreilles	ear
oreilles	tai
oreilles	tai
aoc	aoc
zagreb	zagreb
creek	lạch
creek	creek
fusée	flare
fusée	nến
fusée	tiễn
fusée	rocket
grès	grès
grès	sandstone
prairies	prairie
prairies	meadows
prairies	prairies
bennett	bennett
bennett	bennet
rendement	suất
requêtes	queries
reynolds	reynolds
canvas	canvas
xve	fifteenth
annexion	annexation
brad	brad
jolie	xinh
jolie	đẹp
levée	levée
levée	nâng
levée	lifting
grandi	grandi
colmar	colmar
bassins	basins
leroy	leroy
amélie	amalia
amélie	amelia
amélie	amélie
tapis	thảm
tapis	chăn
tapis	thảm
tapis	thảm
tapis	thảm
solides	đặc
solides	solids
marius	marius
coach	hlv
entiers	toàn
entiers	hẹt
entiers	whole
cahier	notebook
cahier	quyển
rédiger	viết
rédiger	ghi
rédiger	gõ
hélicoptère	helicopter
hélicoptère	thăng
hélicoptère	helicopters
déplacé	displaced
déplacé	misplaced
attribuer	gán
saxophone	sax
saxophone	saxo
saxophone	saxophone
willy	willy
marron	brown
marron	nâu
marron	marron
marron	maroon
josh	josh
essaye	thử
bombes	bomb
bombes	bom
bombes	bom
crédits	vay
heavy	nặng
cia	cia
cia	cla
cia	cia
cia	ương
cia	cla
recueils	compilations
utc	utc
exécuter	chạy
illustrer	illustrating
porta	porta
glacier	glacier
époques	eras
champignons	nấm
champignons	fungus
champignons	nấm
champignons	nấm
champignons	nấm
eduardo	eduardo
coton	bông
coton	cotton
artois	artois
insertion	chèn
insertion	chèn
trous	lỗ
tyler	tyler
grains	lúa
grains	hạt
résistants	vây
résistants	cự
birmingham	birmingham
primes	premium
beatles	beatles
beatles	beatle
lame	blade
kenneth	kenneth
photographique	photographic
ellen	ellen
herbe	herb
herbe	cỏ
herbe	weed
herbe	cỏ
maximilien	maximilian
maximilien	maximilien
manitoba	manitoba
fabien	owen
fabien	fabien
dépendance	nghiện
dépendance	addiction
dépendance	dependence
prés	prés
prés	meadows
nassau	nassau
détachement	detachment
observateur	observer
observateur	watcher
bravo	bravo
curtis	curtis
contestation	thạch
contestation	thách
sibérie	oanh
sibérie	siberian
sibérie	sibir
sibérie	siberia
wisconsin	wisconsin
trophées	cúp
trophées	cúp
flandres	flandres
flandres	flanders
herman	herman
maturité	mature
damas	damascus
lima	lima
infini	infinity
infini	infinite
infini	vá
infini	endless
passées	qua
passées	past
vivante	sống
vivante	living
vivante	sống
vivante	live
vivante	alive
unicode	unicode
boucher	boucher
boucher	butcher
lin	lanh
lin	lin
lin	lâm
calcio	calcio
crâne	skull
crâne	sọ
crâne	quang
guitares	guitar
guitares	ghita
guitares	guitars
régent	regent
assis	ngồi
assis	ngồi
assis	sat
assis	assis
assis	ngồi
visiter	khách
visiter	thăm
rus	rus
bresse	bresse
angela	angela
venger	thù
becker	becker
dresde	dresden
ajaccio	ajaccio
découverts	uncovered
ent	ent
missionnaires	missionaries
correction	sửa
laffont	laffont
détection	detection
owen	owen
nevers	nevers
renouveau	revival
girard	girard
effondrement	meltdown
effondrement	sập
jesse	jesse
htm	htm
porteur	toang
porteur	porter
génocide	genocide
mas	mas
cinquantaine	fifties
octave	octavian
octave	octave
définitif	bum
définitif	final
disait	nói
disait	bảo
disait	said
edwin	edwin
progressive	progressive
edouard	edouard
edouard	eduard
crimée	crimea
crimée	crimean
crimée	krym
crimée	krym
crimée	crimean
wade	wade
spirituelle	linh
ferait	tòng
ferait	cốt
faubourg	suburb
faubourg	faubourg
béarn	béarn
rat	chuột
hello	alo
hello	hello
luca	luca
motion	motion
denise	denise
bretons	bretons
mann	mann
cure	chữa
cure	cure
angola	angola
passionné	hâm
grottes	hang
épouser	marry
épouser	cưới
regroupement	consolidation
réflexions	reflections
réflexions	suy
tristan	tristan
romance	romance
filtre	lọc
filtre	lọc
trahison	betrayal
trahison	phản
laboratoires	labs
laboratoires	laboratories
alignbars	alignbars
lucy	lucy
parfaite	hảo
gers	gers
avancé	thiệp
théâtres	rạp
joël	joel
monnaies	xu
bio	bio
bio	organic
fresque	fresco
fresque	mural
onzième	eleventh
sri	sri
étiquette	tag
étiquette	thẻ
étiquette	thẻ
étiquette	nhãn
fontaines	fontaines
fontaines	fountain
fontaines	fountains
villiers	villiers
frappé	trúng
frappé	đánh
montana	montana
byzantine	byzantine
mystérieux	mystery
berg	berg
aristote	aristotle
billet	vé
dateformat	dateformat
maïs	maze
maïs	ngô
maïs	bắp
maïs	lúa
étudiante	bmi
aliments	foods
chen	chen
chen	trần
aides	aids
aides	sida
aides	aid
agriculteurs	nông
céline	celine
douai	douai
adaptations	adaptations
rage	dại
répétition	rehearsal
curie	curie
curie	curia
sanction	penalty
sanction	phạt
far	xa
jonction	junction
consécration	consecration
régis	regis
jenny	jenny
klaus	klaus
calgary	calgary
calgary	cayman
bart	bart
nid	nest
nid	tổ
nid	nid
spa	pps
spa	spa
croisière	cruising
croisière	cruise
hassan	hassan
hassan	hasan
clarke	clarke
régence	regency
diffuser	phát
baptême	christening
hal	hal
narbonne	narbonne
leon	leon
batteries	bình
batteries	pin
orlando	orlando
dinamo	dinamo
pâques	easter
croisés	crusaders
croisés	crusader
baptisée	christened
ponte	ponte
ariège	ariège
africaines	africaines
chelsea	chelsea
quimper	quimper
opposants	opponents
mad	giận
affrontement	đốp
affrontement	clash
senior	sr
senior	senior
hypothèses	hypotheses
metro	metro
olive	olive
olive	ôliu
duncan	duncan
pentes	dốc
plateaux	plateaux
japonaises	nhật
sorcière	thuỷ
sorcière	thủy
roch	roch
porche	hiên
porche	porch
sagesse	wisdom
helena	helena
montmorency	montmorency
wells	wells
wells	giếng
rendue	rendered
jake	jake
vaincu	lĩnh
vaincu	bại
phillips	philips
phillips	phillips
liu	liu
liu	lưu
duke	duke
libertaire	libertarian
immédiat	tức
brandebourg	brandenburg
tower	tower
tower	tháp
montparnasse	montparnasse
valois	valois
rachat	takeover
bœuf	bœuf
deportivo	deportivo
chats	mèo
chats	cats
chats	mèo
chats	cat
géants	giants
géants	giant
géants	toshiba
nazie	nazi
nazie	nazis
sharon	sharon
delle	delle
lapin	thỏ
lapin	bunny
lapin	thỏ
lapin	lapin
gene	gien
gene	gene
gene	gen
reportage	cáo
etienne	etienne
logistique	logistics
logistique	logistic
rer	rer
laure	laura
laure	laure
cri	irc
cri	cree
cri	quát
cri	hét
silésie	silesia
portable	mobile
portable	mobil
portable	laptop
true	thật
true	đúng
héroïne	heroin
héroïne	heroine
croisement	crossover
horaires	tiếng
horaires	giờ
horaires	lịch
gabrielle	gabrielle
pirate	hacker
mélodie	giai
mélodie	melody
lentement	chậm
lentement	phím
cohérence	coherence
lane	lane
lane	làn
judo	judo
ghana	ghana
pam	pam
tardive	sen
tardive	trễ
tardive	khuya
tardive	muộn
citroën	citroën
voûtes	arches
kayak	kayak
collier	chuyền
collier	collier
collier	collar
navette	shuttle
fall	sáp
fall	rơi
fall	sút
fall	ngã
casque	mũ
casque	headphone
royales	royal
poznań	poznań
pluies	rain
pluies	mưa
camion	trailer
camion	lorry
exige	đòi
divise	chia
beethoven	beethoven
pairs	per
bruins	bruins
mason	mason
prêts	vay
rebonds	bouncing
rebonds	rebound
rebonds	rebounds
rebonds	nảy
rebonds	bounce
ill	ill
ill	ốm
reed	reed
séparées	skill
joel	joel
féminines	feminine
télescope	telescope
annexes	appendices
cole	cole
exposés	lộ
roma	roma
falaise	falaise
falaise	vuốt
falaise	cliff
prophète	tri
brillant	brilliant
brillant	sáng
brillant	mẻ
brillant	glossy
brillant	shiny
deep	deep
deep	sâu
approvisionnement	supplies
drapeaux	cờ
drapeaux	cờ
forges	forges
larousse	larousse
vinci	vinci
exact	đúng
prec	prec
voulez	voulez
voulez	muon
voulez	muốn
cloître	cloister
recensements	census
excès	thụ
ira	ira
respecte	bai
carton	carton
carton	bìa
sexuel	sex
âmes	hồn
âmes	soul
cloches	cloches
cloches	chuông
continua	continua
accession	accession
hunt	hunt
hunt	săn
inédits	unreleased
fbi	fbi
fbi	cục
maryland	maryland
marocaine	marocaine
ten	mười
naufrage	chìm
naufrage	shipwreck
morin	morin
séances	phiên
singulier	singular
fiscalité	thuế
fiscalité	thuế
fiscalité	thuế
reliefs	reliefs
jeremy	jeremy
bouclier	shield
bouclier	khiên
bouclier	shields
bouclier	khiên
jambe	chân
comic	comic
emile	emile
emile	emil
mobilité	mobility
déterminé	quyết
résister	cưỡng
résister	kiềm
her	her
her	cổ
bouteille	trụ
bouteille	chai
vache	kua
vache	bò
amener	mang
birmanie	burma
birmanie	miến
birmanie	myanmar
mariages	marriages
mariages	cưới
folklore	folklore
nuages	mây
nuages	sky
nuages	mây
nuages	cloud
livré	nộp
pharmacie	dược
strauss	strauss
basés	dựa
hydraulique	hydro
burton	burton
rda	rda
dakota	dakota
romeo	romeo
pistolet	súng
partagée	chia
stand	đứng
frégate	frigate
poules	hens
poules	gà
mœurs	mores
mœurs	phó
mœurs	vice
fisher	fisher
boîtes	hộp
glenn	glenn
alpine	alpine
visuelle	visual
édimbourg	edinburgh
envoi	gửi
envoi	phái
envoi	gửi
envoi	gởi
after	theo
after	sau
interdire	ban
interdire	cấm
héritière	ngai
monastères	monasteries
never	bao
diana	diana
facebook	facebook
sergueï	sergei
sergueï	sergey
javier	javier
secrétariat	secretariat
constituante	constituent
boire	uống
boire	ly
boire	nhậu
boire	uống
déc	dec
gènes	gien
gènes	gien
gènes	gene
gènes	gen
pins	pins
pins	ghim
clube	clube
foster	foster
gervais	gervais
scaleminor	scaleminor
cendres	tro
cendres	ash
cendres	tro
cendres	chua
rwanda	rwanda
mtv	mtv
poitrine	ngực
poitrine	vú
poitrine	ngực
poitrine	breast
sessions	phiên
italia	italia
pot	nồi
pot	pot
pot	lọ
pot	jar
posséder	chính
berkeley	berkeley
imprimé	in
benoit	benoit
fausses	sai
fausses	giả
brie	brie
barthélemy	barthélemy
barthélemy	bartholomew
autobus	bus
clef	key
clef	khóa
clef	phím
jin	jin
jin	kim
mademoiselle	miss
mademoiselle	nhớ
etat	bang
qatar	qatar
survivre	survival
chantal	chantal
avancées	thiệp
couper	couper
couper	cut
couper	cắt
couper	méo
couper	chém
couper	cutting
couper	cắt
vives	vivid
vives	vives
bourgeoisie	bourgeoisie
