que	bahawa
ions	ion
avís	amaran
avís	warning
filologia	philology
alice	alice
melodia	melodi
melodia	melody
elèctrics	elektrikal
frederick	frederick
vanguardia	vanguard
hemisferi	hemisfera
vera	vera
ruptura	putus
costos	kos
infraestructures	infrastruktur
facebook	facebook
veïna	jiran
sanç	sancho
decidit	diputuskan
normals	normal
campana	loceng
campana	bell
félix	félix
havana	havana
lligues	league
lligues	liga
centenari	centenary
kilòmetres	km
kilòmetres	miles
kilòmetres	mil
kilòmetres	kilometer
artístics	artistik
secrets	rahsia
marges	jidar
marges	margin
steven	steven
pesta	wabak
coincidint	bertepatan
playstation	playstation
excés	kelebihan
four	empat
four	four
guanyadors	pemenang
fifa	fifa
literàries	sastera
drogues	dadah
triangular	triangular
wright	wright
tanc	tangki
tanc	tank
deute	hutang
percepció	persepsi
moll	labuh
moll	jeti
moll	dermaga
silenci	senyap
fuster	carpenter
fletxa	arrow
fletxa	panah
gibraltar	gibraltar
intens	tegang
intens	sengit
intens	intense
soiuz	soyuz
dubtes	keraguan
dubtes	musykil
telèfon	phone
telèfon	telefon
telèfon	telephone
telèfon	telefon
unificació	penyatuan
bad	buruk
bad	teruk
miranda	miranda
datat	bertarikh
datat	tertanggal
esperanto	esperanto
gravació	merekod
gravació	rakaman
gravació	merakam
erc	erc
anime	anime
diagnòstic	diagnosis
infantesa	childhood
decorat	dihiasi
tim	tim
restants	baki
restants	berbaki
nas	hidung
nas	nose
úniques	unik
úniques	unique
gijón	gijón
armats	bersenjatakan
armats	bersenjata
canceller	canselor
canceller	kanselor
observat	diperhatikan
observat	diperhati
expert	pakar
perduda	lost
perduda	kehilangan
perduda	hilang
canta	bernyanyi
andy	andy
boys	boys
ventura	ventura
borja	borja
mancomunitat	komanwel
diòxid	dioksida
diana	diana
heretar	mewarisi
burgesia	bourgeoisie
dresden	dresden
tetra	tetra
manxa	bellows
socialisme	sosialisme
corporació	perbadanan
corporació	corporation
corporació	korporat
corporació	syarikat
cervesa	beer
cervesa	bir
churchill	churchill
fugida	escape
eslovènia	slovenia
alto	alto
gaspar	gaspar
finalista	finalist
tragèdia	tragedi
serp	snake
serp	ular
casino	kasino
casino	casino
paula	paula
riga	riga
morera	morera
albània	albania
fortificació	perkubuan
fals	palsu
fals	false
fals	fake
chapelle	chapelle
semi	semi
pcupdate	pcupdate
casanova	casanova
nueva	nueva
fracció	pecahan
miami	miami
modificat	diubahsuai
investigador	penyelidik
ocasionalment	sesekali
rescat	menyelamat
crims	jenayah
restriccions	sekatan
restriccions	kekangan
tours	pelancongan
tours	tours
guadalajara	guadalajara
teclat	keyboard
alfredo	alfredo
ses	ses
mus	mus
sensibilitat	kepekaan
sensibilitat	sensitiviti
kentucky	kentucky
abundància	abundance
sergio	sergio
inspirar	inspire
atacat	menyerang
atacat	diserang
considerant	mempertimbangkan
considerant	menimbangkan
tràfic	trafik
clínica	klinik
cervantes	cervantes
ian	ian
bus	bas
pasqual	paschal
fabricants	pengilang
walker	walker
sar	sar
calç	kapur
calç	limau
julia	julia
clergat	ulama
clergat	pendita
office	pejabat
office	office
fisiologia	fisiologi
llacuna	laguna
llacuna	lagoon
crani	tengkorak
inspector	inspektor
senzills	single
consultar	consult
consultar	berunding
xoc	syok
xoc	shock
xoc	kejut
xoc	renjatan
influït	dipengaruhi
proclamació	perisytiharan
proclamació	pengisytiharan
teodor	theodore
fèlix	felix
parr	parr
menezes	menezes
vertebrats	vertebrates
càstig	hukuman
càstig	azab
forçar	memaksa
linux	linux
managerclubs	managerclubs
elit	elit
elit	elite
magatzem	gudang
targeta	card
targeta	kad
cultius	tanaman
superficial	cetek
superficial	dangkal
acceptada	diterima
acceptada	accepted
ira	ira
romanticisme	romanticism
coincideix	perlawanan
coincideix	padan
coincideix	mancis
coincideix	padanan
subjectes	subjek
conspiració	konspirasi
profeta	nabi
zaragoza	zaragoza
rioja	rioja
fluid	cecair
fluid	bendalir
legend	lagenda
legend	legend
cessió	assignment
cessió	tugasan
componen	gubah
emma	emma
ultramar	overseas
ferrocarrils	railways
privats	swasta
privats	peribadi
privats	persendirian
privats	prebet
ingrés	pendapatan
envia	hantar
envia	hantarkan
neutral	neutral
neutral	berkecuali
pasta	pasta
carreres	kerjaya
biscaia	biscay
corall	karang
corall	coral
explorador	pengakap
explorador	penjelajah
explorador	peneroka
explorador	explorer
nominal	nominal
promogut	dipromosikan
promogut	digalakkan
mural	mural
louvre	louvre
converses	perbualan
mola	mola
plató	plato
representats	diwakili
plataformes	platform
identifica	kenalpasti
identifica	mengenalpasti
quàntica	kuantum
earth	bumi
àlgebra	algebra
carter	carter
enterrament	pengebumiannya
enterrament	pengebumian
rodrigo	rodrigo
michigan	michigan
kazakhstan	kazakhstan
vèrtex	verteks
miss	cikgu
miss	rindu
miss	cik
diagonal	pepenjuru
afectats	terpengaruh
afectats	terjejas
afectats	dipengaruhi
borda	borda
desenvolupant	membangunkan
tendeix	cenderung
cantata	kantata
emergència	kecemasan
emergència	emergency
núria	nuria
aplicada	gunaan
aplicada	dilaksana
aplicada	diterapkan
sarah	sarah
canya	tebu
canya	cane
misteri	misteri
bertran	bertran
campbell	campbell
wolf	wolf
wolf	serigala
aïllament	pengasingan
estudiat	dikaji
estudiat	dipelajari
estudiat	belajar
xah	shah
pur	tulen
pur	murni
pur	pure
marcador	scoreboard
herois	heroes
herois	pahlawan
herois	wira
partícula	zarah
miracle	miracle
miracle	keajaiban
guix	plaster
nerviós	nervous
nerviós	gementar
segment	segmen
violoncel	selo
violoncel	cello
premier	premier
febre	demam
caracteritzen	characterize
abasta	meliputi
treva	gencatan
tortuga	penyu
pan	pan
comissions	komisen
rebutjat	menolak
rebutjat	ditolak
rebutjat	ditolak
rebutjat	rejected
virginia	virginia
fils	bebenang
benito	benito
gaèlic	gaelic
confirmat	confirmed
confirmat	disahkan
centrat	berpusat
centrat	ketengah
kosmos	kosmos
txecoslovàquia	czechoslovakia
prefecte	prefect
prefecte	residen
troballes	temuan
mississipí	mississippi
conjunta	joint
conjunta	sendi
rodó	bergulung
nationalgoals	nationalgoals
farina	tepung
larves	larva
nicaragua	nicaragua
limitar	menghadkan
atracció	tarikan
detecció	pengesanan
salomó	solomon
salomó	sulaiman
subministrament	bekalan
presentada	dihantar
vladímir	vladimir
borneo	borneo
nus	simpulan
nus	simpul
inclinació	condong
consagració	consecration
formigó	konkrit
fem	fem
cirurgia	pembedahan
semblança	kemiripan
enderrocar	menggulingkan
espectador	pemerhati
lenin	lenin
fibra	serat
fibra	gentian
fibra	fiber
aficionats	amatur
bordeus	bordeaux
ètica	etika
geogràfic	geografi
mou	gerak
àrtic	artik
àrtic	arctic
agafa	grab
mirall	cermin
mirall	mirror
essencials	essential
essencials	penting
vacances	percutian
vacances	percutian
vacances	bercuti
vacances	cuti
estratègica	strategik
interval	julat
interval	sela
brandenburg	brandenburg
vitamina	vitamin
amenaces	ugutan
amenaces	ancaman
ideals	kefahaman
ideals	ideal
preocupació	kebimbangan
rendició	surrender
rendició	menyerah
alcalá	alcalá
nomenclatura	binomial
humida	basah
lambert	lambert
reich	reich
arxiduc	archduke
cannes	cannes
recepció	penerimaan
recepció	persandingan
recepció	reception
recepció	resepsi
aristòtil	aristotle
glucosa	glukosa
llombardia	lombardy
òxid	oksida
entertainment	hiburan
entertainment	entertainment
transports	pengangkutan
transports	transport
ocean	samudera
ocean	lautan
ocean	ocean
tons	tona
aterratge	landing
aterratge	pendaratan
inclusió	penyertaan
auto	auto
cabra	kambing
pressions	tekanan
percussió	percussion
polonesos	patok
polonesos	kutub
badajoz	badajoz
oise	oise
gosse	gosse
celta	celta
celta	celtic
preparat	ready
preparat	siap
empleats	pekerja
supressió	pemadaman
supressió	pembuangan
supressió	penyingkiran
entén	memahami
birmània	myanmar
benestar	wellness
benestar	kesejahteraan
serbi	serbia
eficàcia	efficacy
eficàcia	keberkesanan
oració	sembahyang
oració	doa
raf	raf
raf	tud
vores	pinggir
vores	tepi
vores	sempadan
perímetre	perimeter
plini	pliny
acadèmica	akademik
fruites	buah
fruites	fruits
mirant	watching
mirant	menyaksikan
mirant	memerhati
mirant	menonton
domenico	domenico
álvaro	álvaro
giorgio	giorgio
tria	pilih
narració	bercerita
narració	penceritaan
narració	naratif
babilònia	babylon
progressista	progresif
adjunt	lampiran
adjunt	timbalan
distingit	dibezakan
subministraments	bekalan
nick	gelaran
terol	teruel
patit	menderita
pescadors	pemancing
submarins	submarines
romero	romero
pelatge	bulu
paixà	pasha
angelo	angelo
más	más
liverpool	liverpool
ritual	ritual
bernardo	bernardo
inventor	pereka
demetri	demetrius
esborrat	dipadam
esborrat	terpadam
nominada	dicalonkan
centrecampista	midfielder
màgia	ajaibnya
màgia	magic
màgia	sihir
màgia	magik
autorització	keizinan
autorització	keizinan
gold	emas
gold	gold
políticament	politically
cape	cape
cape	jubah
prohibit	terlarang
prohibit	dilarang
prohibit	terlarang
prohibit	dilarang
alternatives	alternatif
cims	kemuncak
cims	puncak
comes	koma
agustín	agustín
bielorússia	belarus
freqüències	frekuensi
coronació	pertabalan
maquinària	mesin
maquinària	jentera
roine	rhône
rahman	rahman
stuart	stuart
gràfiques	carta
gary	gary
jimmy	jimmy
compositae	compositae
donacions	derma
donacions	pendermaan
nana	nana
sebastian	sebastian
emblema	lambang
diable	devil
diable	syaitan
papua	papua
public	awam
min	min
herbes	herba
habitat	didiami
habitat	dihuni
íntegrament	sepenuhnya
batxillerat	baccalaureate
conveni	konvensyen
cicles	kitar
cicles	kitaran
llana	wool
madison	madison
luxe	kemewahan
luxe	mewah
interessat	berminat
potter	potter
filtre	penapis
filtre	tapisan
wild	liar
nominat	dicalonkan
introdueix	masukkan
alvèrnia	auvergne
assumpció	anggapan
assumpció	andaian
intervencions	interventions
cooperativa	koperasi
crèdit	kredit
étienne	étienne
lluitant	berjuang
lluitant	bergelut
lluitant	fighting
lluitant	bergaduh
lluitant	berlawan
française	française
diario	diario
maons	bata
maons	bongkah
assoleix	menjangkau
assoleix	mencapai
urani	uranium
derivades	terbitan
barry	barry
àguila	eagle
àguila	helang
nassau	nassau
llums	lampu
disposat	rela
lliurament	delivery
lliurament	penghantaran
llotja	lelong
llotja	lelongan
efectivament	memang
place	place
place	tempat
vázquez	vasquez
vázquez	vázquez
funda	sarung
sever	severus
automàtica	auto
automàtica	automatik
automàtica	automatic
moçambic	mozambique
descobriments	penemuan
jurídic	perundangan
jurídic	legal
ampliat	dilanjutkan
ampliat	extended
ampliat	dipanjangkan
ampliat	kembang
absorció	penyerapan
embassament	empangan
augmentant	meningkat
instància	tika
instància	kejadian
artur	artur
château	château
núvol	awan
núvol	cloud
sacrifici	pengorbanan
hèrcules	hercules
atleta	atlet
atleta	atlit
sanitat	kesihatan
capturats	ditawan
capturats	ditangkap
leone	leone
