پِزشک	lékař
تحرُّق	pálení
تحرُّق	hořící
تحرُّق	hoří
تحرُّق	zánětu
تحرُّق	zánět
تحرُّک	hnutí
تحرُّک	pohybu
تحرُّک	pohyb
تحرُّک	pohyby
تحرُّک	neklid
تحرُّک	naléhání
تحریر	složení
تحریر	svoboda
تحریر	volnost
تحریر	svobodu
تحریر	dokument
تحریر	dokumentu
تحریر	doklad
تحریر	rukopis
تحریر	kružba
تحریر	složení
تحریر	svoboda
تحریر	volnost
تحریر	svobodu
تحریر	dokument
تحریر	dokumentu
تحریر	doklad
تحریر	psaní
تحریر	píšu
تحریر	rukopis
تحریر	kružba
تحریراً	psáno
تحریراً	napsané
تحریراً	písemná
تحریراً	písemné
تحریراً	napsáno
تحریری	psáno
تحریری	napsané
تحریری	písemná
تحریری	písemné
تحریری	napsáno
تحریری	dokumentární
تحریری	dokument
تحریز	obrana
تحریز	obhajoba
تحریز	obrany
تحریص	podněcování
تحریص	nalákat
تحریص	stimulace
تحریص	stimulaci
تحریص	podněcování
تحریص	nalákat
تحریص	pokušení
تحریص	stimulace
تحریص	stimulaci
تحریف	anagram
تحریفات	změny
تحریفات	změn
تحریفات	odchylky
تحریق	pálení
تحریق	hořící
تحریق	hoří
تحریق	spalování
تحریق	spalovací
تحریک	naléhání
تحریک	návrh
تحریک	návrh
تحریک	podněcování
تحریک	povzbuzení
تحریک	neklid
تحریم	úcta
تحریم	cti
تحریم	pocta
تحریم	čest
تحریم	zákaz
تحزُّن	žalu
تحزُّن	smutek
تحزُّن	žal
تحزُّن	zármutek
تحسیب	účetnictví
تحسین	ocenění
تحسین	uznání
تحسین	zhodnocení
تحسین	potlesk
تحشُّم	nádheru
تحشُّم	sláva
تحشُّم	slávu
تحشُّم	glory
تحشیہ	anotace
تحصیر	okolní
تحصیل	učení
تحصیل	výuka
تحصیل	sběr
تحصیل	kolekce
تحصیل	sbírky
تحصیل	sbírka
تحصیل	shromažďování
تحصیل	erudice
تحصیل	pořízení
تحصیل	získávání
تحصیل	akvizice
تحصیل	získání
تحصیل	nabytí
تحصیلات	kolekce
تحصیلات	sbírky
تحصیلات	akvizice
تحصیلات	nabytí
تحصین	přístřeší
تحصین	útulek
تحصین	útulku
تحصین	přístřešek
تحصین	kryt
تحصین	úkryt
تحصین	útočiště
تحصین	opevnění
تحصین	ochranu
تحصین	ochrana
تحفُّظ	bezpečnostní
تحفُّظ	ochranka
تحفُّظ	jistota
تحفُّظ	bezpečnost
تحفُّظ	zabezpečení
تحفُّظ	zachování
تحفُّظ	uchování
تحفُّظ	uchovávání
تحفُّظ	ochranu
تحفُّظ	ochrana
تحفُّظات	rezervace
تحفُّظات	výhrady
تحفُّظاتی	konzervační
تحفُّظاتی	konzervativní
تُحفگی	rarity
تُحفگی	excelence
تُحفگی	elegance
تُحفہ	vzácný
تُحفہ	vzácné
تُحفہ	vzácná
تُحفہ	dárek
تُحفہ	přítomnost
تُحفہ	přítomen
تُحفہ	dárek
تُحفہ	dar
تحقُّق	jistotu
تحقُّق	jistota
تحقیر	urážet
تحقیر	urážka
تحقیر	urážet
تحقیر	urážka
تحقیر	ponížení
تحقیر	ponižování
تحقیرانہ	ponižující
تحقیرانہ	urážka
تحقیرانہ	urážlivý
تحقیرانہ	urážlivé
تحقیق	výzkumy
تحقیق	průzkum
تحقیق	výzkum
تحقیق	pravda
تحقیق	pravdu
تحقیق	ověření
تحقیق	ověřování
تحقیقات	šetření
تحقیقات	vyšetřování
تحقیقات	šetření
تحقیقات	dotazy
تحقیقی	jistá
تحقیقی	jisté
تحقیقی	jistý
تحکُّم	nadvládu
تحکُّم	autority
تحکُّم	autorita
تحکُّم	pravomoc
تحکُّم	orgán
تحکُّماً	arogantně
تحکُّمانہ	velící
تحلُّل	rozkladu
تحلُّل	rozklad
تحلُّل	rozpad
تحلیل	legalizaci
تحلیل	trávení
تحلیل	asimilace
تحلیل	rozptylu
تحلیل	mizející
تحلیل	rozbor
تحلیل	analýza
تحلیل	analýzy
تحلیل	legalizaci
تحلیل	trávení
تحلیل	rozpuštění
تحلیل	asimilace
تحلیل	rozptylu
تحلیل	mizející
تحلیل	rozbor
تحلیل	analýza
تحلیل	analýzy
تحلیلی	analytické
تحلیلی	analytická
تحمُّل	výdrž
تحمُّل	vytrvalost
تحمُّل	trpělivost
تحمُّل	trpělivosti
تحمیل	zatížení
تحمیل	načítání
تحمیل	nakládání
تحنُّث	modlení
تحوُّر	hněv
تحوُّر	zloba
تحوُّر	vztek
تحوُّر	zlost
تحوُّر	spěch
تحوُّل	odpadlictví
تحویل	hotovosti
تحویل	hotovost
تحویل	cash
تحویل	hotově
تحویل	záloha
تحویل	vklad
تحویل	důvěru
تحویل	věřit
تحویل	důvěra
تحویل	vazbě
تحویل	opatrovnictví
تحویل	péče
تحویل	péči
تحویل	poplatek
تحویل	obvinění
تحویل	nálož
تحویل	nabít
تحویل	kapitál
تحیّت	pozdrav
تحیُّر	úžasu
تحیُّر	zázrak
تحیُّر	divu
تحیُّر	wonder
تخاطُب	adresu
تخاطُب	adresa
تخالُف	opozice
تخالُف	nesouhlas
تخالُف	odpor
تخبیط	šílenství
تخت	monarchie
تخت	trůn
تختہ	prkno
تختہ	palubě
تختہ	tabule
تختہ	lavice
تختہ	lavičce
تختہ	prkno
تختہ	stůl
تختہ	tabulka
تختہ	stolek
تختی	tabulka
تختی	tabletu
تختی	tablet
تختی	tablety
تخدیر	anestezie
تخدیع	podvádění
تخدیع	nevěra
تخدیع	podvod
تخدیع	podvodník
تخدیع	podvody
تخریب	subversion
تخریب	zkáza
تخریب	zničení
تخریب	ničení
تخریب	destrukce
تخریب	devastace
تخریبی	destruktivní
تخریبی	ničivé
تخریبی	násilné
تخریبی	násilný
تخریبی	násilník
تخریج	odpočet
تخریج	odečtení
تخشُّع	pokora
تخشُّع	skromnost
تخصُّص	specializace
تخصیب	oplodnění
تخصیص	specializace
تخصیص	specialita
تخطیط	návrh
تخطیط	design
تخطیط	projektování
تخطیط	konstrukce
تخطیط	vymezení
تخطیط	demarkační
تخفیف	úleva
تخفیف	úlevu
تخفیف	úlevy
تخفیف	prominutí
تخفیف	snižování
تخفیف	snížení
تخفیف	redukce
تخفیف	zmenšení
تخفیف	úleva
تخفیف	úlevu
تخفیف	úlevy
تخفیف	prominutí
تخفیف	snižování
تخفیف	snížení
تخفیف	redukce
تخفیف	zmenšení
تخلُّف	zpoždění
تخلُّف	zdržení
تخلُّف	prodlení
تخلُّق	přizpůsobivost
تخلُّل	poruchy
تخلُّل	narušení
تخلیص	uvolnění
تخلیص	propustit
تخلیص	uvolnit
تخلیص	propuštění
تخلیص	svoboda
تخلیص	volnost
تخلیص	svobodu
تخلیص	záchrana
تخلیص	ukládání
تخلیص	úspory
تخلیص	záchranu
تخلیص	uložení
تخلیط	mísení
تخلیط	míchání
تخلیط	míchání
تخلیف	nesouhlas
تخلیف	neshody
تخلیف	opozice
تخلیف	nesouhlas
تخلیف	odpor
تخلیق	vynález
تخلیق	produkce
تخلیق	výroby
تخلیق	výroba
تخلیق	vynález
تخلیق	produkce
تخلیق	výroby
تخلیق	výroba
تخلیق	tvorba
تخلیق	vznik
تخلیق	vytvoření
تخلیق	vytváření
تخلیق	tvoření
تخلیقی	kreativní
تخلیقی	tvůrčí
تخلیہ	ústraní
تخلیہ	soukromí
تخلیہ	samota
تخلیہ	samoty
تخلیہ	samotu
تُخم	vajíčko
تُخم	vejce
تُخم	původu
تُخم	původ
تُخم	počátek
تُخم	sperma
تُخم	spermie
تُخم	spermií
تُخم	osiva
تُخم	semena
تُخم	semeno
تُخم	osivo
تُخم	potomstvo
تُخم	potomků
تُخم	potomka
تُخم	potomci
تُخم	potomek
تُخمہ	původu
تُخمہ	původ
تُخمہ	počátek
تُخمہ	potomstvo
تُخمہ	potomků
تُخمہ	potomka
تُخمہ	potomci
تُخمہ	potomek
تُخمہ	zrození
تُخمہ	narození
تُخمہ	porod
تُخمہ	chamtivost
تخمیر	přírodní
تخمیر	povaha
تخمیر	příroda
تخمیر	přírodě
تخمیر	přirozenost
تخمیر	dispozice
تخمیر	kvašení
تخمیناً	přibližně
تخمیناً	skoro
تخمیناً	téměř
تخمین	odhad
تخمین	odhadnout
تخمینہ	domněnka
تخمینہ	dohady
تخمینہ	vyhodnocení
تخمینہ	hodnocení
تخمینہ	zhodnocení
تخمینہ	odhad
تخمینہ	odhadnout
تخمینہ	domněnka
تخمینہ	dohady
تخمینہ	vyhodnocení
تخمینہ	hodnocení
تخمینہ	zhodnocení
تخنیق	škrcení
تخویف	děsivé
تخویف	vyhrožování
تخویف	vyhrožoval
تخویف	ohrožující
تخویف	děsivé
تخویف	zastrašování
تخویف	vyhrožování
تخویف	vyhrožoval
تخویف	ohrožující
تخئیل	myšlenka
تخئیل	idea
تخئیل	nápad
تخئیل	představivost
تخئیل	fantazie
تخئیل	představivosti
تخئیل	početí
تخئیل	koncepce
تخئیل	pojetí
تخیُّل	myšlenka
تخیُّل	myslel
تخیُّل	myšlenka
تخیُّل	idea
تخیُّل	nápad
تخیُّل	představivost
تخیُّل	fantazie
تخیُّل	představivosti
تد	pak
تداخُل	rušení
تداخُل	zasahování
تداخُل	vměšování
تدارُک	náprava
تدارُک	dokumenty
تدارُک	dokumentů
تدارُک	doklady
تدارُک	potrestání
تدارُک	trest
تدارُک	náprava
تدارُک	svědek
تدارُک	svědka
تدارُک	svědkyně
تدارُک	náhrada
تدارُک	náhrady
تدارُک	odškodnění
تدارُک	kompenzace
تدافُع	úniky
تدافُع	únikům
تدافُع	odstraňování
تدافُع	odstranění
تدافُع	odebrání
تدافُع	vyjmutí
تدافُع	vzdorovat
تدان	pak
تداوُل	tradice
تداوُل	tradici
تداوُل	vlastní
تداوُل	zvyk
تدبُّر	prozíravost
تدبیر	názor
تدبیر	stanovisko
تدبیر	náprava
تدبیر	správa
تدبیر	řízení
تدبیر	management
تدبیر	vedení
تدبیر	zařízení
تدبیر	způsob
تدبیر	plánovat
تدبیر	naplánovat
تدبیر	plán
تدبیر	názor
تدبیر	stanovisko
تدبیر	náprava
تدبیر	správa
تدبیر	řízení
تدبیر	management
تدبیر	vedení
تدبیر	zařízení
تدبیر	taktiku
تدبیر	taktika
تدبیر	způsob
تدبیر	plánovat
تدبیر	naplánovat
تدبیر	plán
تدخین	kouří
تدخین	kouření
تدرُّج	sklon
تدرُّج	gradient
تدرو	bažant
تدرو	kohout
تدرو	ptáka
تدرو	kokot
تدریب	zvyk
تدریج	rozsah
تدریج	stupnice
تدریج	rozsahu
تدریج	měřítko
تدریجی	postupné
تدریجی	progresivní
تدریجی	postupné
تدریس	pokyn
تدریس	instrukce
تدریس	pokyny
تدریس	vyučování
تدریس	učení
تدریس	výuka
تدریس	výuky
تدریس	vzdělávání
تدریس	školství
تدریس	vzdělání
تدریسی	instruktážní
تدفین	pohřeb
تدقیق	výzkumy
تدقیق	průzkum
تدقیق	výzkum
تدلیس	podvod
تدلیس	klam
تدلیس	lest
تدمُّغ	arogance
تدمیر	rabování
تدویر	revoluce
تدویر	revoluci
تدوین	úpravy
تدوین	úprava
تدوین	střih
تدوین	sestavování
تدوین	sestavení
تدوین	složení
تدوین	sběr
تدوین	kolekce
تدوین	sbírky
تدوین	sbírka
تدوین	shromažďování
تدُّہر	ateismus
تدیُّن	pravdivost
تِدھر	tam
تذبذُب	zaváhání
تذبذُب	váhání
تذبذُب	pochybovat
تذبذُب	pochyby
تذبذُب	pochybnost
تذبذُب	pochybnosti
تذبذُب	nejednoznačnost
تذبذُب	nejistota
تذبذُب	nejistoty
تذبذُب	nejistotu
تذبذُب	napětí
تذکار	účet
تذکار	účtu
تذکار	vyprávění
تذکُّر	informovanost
تذکُّر	uvědomění
تذکُّر	povědomí
تذکُّر	poradenství
تذکُّر	rad
تذکُّر	rady
تذکُّر	rada
تذکُّر	radu
تذکِرہ	životopis
تذکِرہ	paměti
تذکِرہ	sláva
تذکِرہ	slávy
تذکِرہ	slávu
تذکِرہ	diskuse
تذکِرہ	diskuze
تذکیر	zmínka
تذکیر	zmínit
تذلُّل	pokora
تذلُّل	skromnost
تذلیل	ostuda
تذلیل	rozklad
تذلیل	rozkladu
تذلیل	ponížení
تذلیل	ponižování
تذلیل	ostuda
تذمیم	odsouzení
تذویب	tání
تذویب	taje
تر	mastný
تر	mastné
تر	šťavnaté
تر	bohaté
تر	bohatí
تر	bohatá
تر	rich
تر	bohatý
تر	čerstvé
تر	fresh
تر	svěží
تر	čerstvý
تر	čerstvá
تر	mokrý
تر	mokro
تر	vlhký
تر	mokré
تر	mokrá
تر	vlhká
تر	vlhké
تر	vlhký
تر	vlhká
تر	vlhké
تر	vlhko
تر	vlhký
بہتر	lepší
بہتر	lepsi
بہتر	lépe
تربتر	nasycených
تردامن	hříšné
تردامن	nemorální
تردامن	vinný
تردامن	vinen
تردامن	vinná
تردامنی	vina
تردامنی	provinění
تردماغ	sage
تردماغ	moudrý
تردماغ	moudrá
تردماغ	moudré
ترزبان	výmluvný
تُر	raketoplánu
تُر	raketoplán
تِرا	vaše
تِرا	váš
تِرا	tvůj
تِرا	tvoje
تِرا	vaši
تُراب	prachu
تُراب	prach
تُراب	hlína
تُراب	půdy
تُراب	půda
تُراب	pozemní
تُراب	země
تُراب	zem
تُراب	zemi
تُراب	země
تُراب	zem
تُرابی	zemité
تراجم	překlady
تراجم	překladů
تراخی	zpoždění
تراخی	zdržení
تراخی	prodlení
تراخی	prokrastinace
ترّار	rychlé
ترّار	rapid
ترّار	rychlé
ترّار	rychle
ترّار	rychlá
ترّار	rychlý
ترارا	cval
ترارا	potok
ترارا	stream
ترارا	plynout
ترارا	tok
ترارا	průtok
ترارا	toku
تراز	forma
تراز	formulář
تراز	formě
تراز	vzor
تراز	vzorec
تراز	styl
تراز	stylu
ترازو	rovnováha
ترازو	zůstatku
ترازو	vyvážení
ترازو	rovnováhu
ترازو	bilance
ترازو	zůstatek
تراس	teror
تراس	děs
تراس	hrůza
تراس	alarm
تراس	poplach
تراس	strachu
تراس	strach
تِراس	žízeň
تراش	forma
تراش	formulář
تراش	formě
تراش	tvar
تراش	postavit
تراش	postav
تراش	vybudovat
تراش	stavět
تراش	módní
تراش	fashion
تراش	móda
تراش	módy
تراش	holení
تراش	učinit
تراش	udělat
تراش	vyrobit
تراش	styl
تراش	stylu
تراش	řezání
تراش	řez
تراش	střih
تراشنا	plátek
تراشنا	zásobník
تراشنا	klip
تراشنا	plátek
تراشنا	zásobník
تراشنا	klip
تراشنا	řez
تراشنا	střih
تراشہ	tříska
تراشہ	čip
تراشہ	chip
تراشی	řezání
تراشی	formování
تراشی	formování
تراشی	tvořící
تراشی	tvoří
تراضی	kompromis
تراضی	kompromisy
تراکُب	složení
تراکیب	plánů
تراکیب	plány
تراکیب	metody
تراکیب	metod
تِرانا	plavat
تِرانا	plout
ترانہ	baladu
ترانہ	melody
ترانہ	melodie
ترانہ	baladu
ترانہ	hymna
ترانہ	hymnu
ترانہ	melody
ترانہ	melodie
ترانی	ochránce
ترانی	spasitel
ترانی	zachránce
تراوٹ	vlhkost
تراوٹ	vlhkosti
تراوِش	destilaci
تراوِش	destilace
ترائی	marsh
ترائی	údolí
ترائی	louky
ترائی	meadow
ترائی	zavlažování
تُرائی	nadřízený
تُرائی	náčelník
تُرائی	vynikající
تُربت	hrobu
تُربت	hrob
تُربت	pozemky
تُربت	pozemek
تُربت	země
تُربت	hrobky
تُربت	hrob
تُربت	hrobku
تُربت	hrobka
تُربت	prachu
تُربت	prach
تربوز	meloun
تُربہ	pohřebiště
تُربہ	hřbitov
تربیب	trénink
تربیب	výcvik
تربیب	školení
تربیب	vzdělávání
تربیب	školství
تربیب	vzdělání
تربیّت	trénink
تربیّت	výcvik
تربیّت	školení
تربیّت	chovu
تربیّت	chov
تربیّت	chovné
تربیّت	chovu
تربیّت	chov
تربیّت	pokyn
تربیّت	instrukce
تربیّت	pokyny
تربیّتی	instruktážní
تِربُھج	trojúhelník
تِربِھر	rozzuřený
تِربِھر	rozptýlené
تِربِھر	rozptýlené
تِربھوَن	nebe
تِربھوَن	nebesa
تِربھوَن	zemi
تِربھوَن	země
تِربھوَن	zem
تُرُپ	trump
تُرپائی	kácení
تُرپنا	lem
تُرپنا	spadla
تُرپنا	padl
تُرپنا	spadl
تُرت	rychle
تُرت	brzo
تُرت	brzy
تُرت	okamžitě
تُرت	ihned
ترتیب	skládání
ترتیب	rozmístění
ترتیب	nasazení
ترتیب	dekorace
ترتیب	výzdoba
ترتیب	třídění
ترتیب	klasifikaci
ترتیب	zařazení
ترتیب	klasifikace
ترتیب	formace
ترتیب	tvorba
ترتیب	sestava
ترتیب	pořádek
ترتیب	řád
ترتیب	pořadí
ترتیب	objednávka
ترتیب	objednat
ترتیب	skládání
ترتیب	sestavování
ترتیب	sestavení
ترتیب	rozmístění
ترتیب	nasazení
ترتیب	dekorace
ترتیب	výzdoba
ترتیب	třídění
ترتیب	klasifikaci
ترتیب	zařazení
ترتیب	klasifikace
ترتیب	uspořádání
ترتیب	ujednání
ترجمان	zástupce
ترجمان	představitel
ترجمان	reprezentativní
ترجمان	tlumočník
ترجمان	mluvčí
ترجمان	zástupce
ترجمان	představitel
ترجمان	reprezentativní
ترجمانی	tlumočení
ترجمانی	zastupování
ترجمانی	reprezentace
ترجمانی	zastoupení
ترجمانی	vysvětlení
ترجمہ	ztvárnění
ترجمہ	vydávání
ترجمہ	verzi
ترجمہ	verze
ترجمہ	překlady
ترجمہ	překlad
ترجمہ	vykreslování
ترجمہ	výklad
ترجمہ	interpretace
ترجمہ	tlumočení
ترجّی	přání
ترجّی	přeji
ترجّی	očekávání
ترجیح	priorita
ترجیح	prioritní
ترجیح	přednost
ترجیح	priority
ترجیح	přednost
ترجیح	nadřazenost
ترجیح	priorita
ترجیح	prioritní
ترجیح	přednost
ترجیح	priority
ترجیح	přednost
ترجیح	nadřazenost
ترجیح	přednost
ترجیح	preference
ترجیع	návrat
تِرچھا	šikmé
تِرچھا	naštvaná
تِرچھا	rozzlobený
تِرچھا	naštvaný
تِرچھا	nakloněn
تِرچھا	nešťastný
تِرچھا	nešťastná
تِرچھا	nešťastné
تِرچھانا	nakloní
ترح	muka
ترح	smutek
ترح	žal
ترح	zármutek
ترحُّم	milosrdenství
ترحُّم	mercy
ترحُّم	slitování
ترحُّم	milost
ترحُّم	laskavost
ترحُّم	soucit
ترحُّم	slitování
ترحُّم	soucitu
ترحُّم	skoda
ترحُّم	škoda
ترحیب	pohostinnost
ترحیب	pohoštění
ترخا	zranění
ترخا	rána
ترخا	řez
ترخا	střih
ترخان	tesař
ترخان	šlechetný
ترخان	vznešený
ترخان	ušlechtilý
ترخان	vznešené
ترخنا	rozdělit
ترخنا	split
ترخنا	crack
ترخنا	praskla
ترخیم	zkratka
تردُّد	zaváhání
تردُّد	váhání
تردُّد	starosti
تردُّد	snaha
تردُّد	úsilí
تردُّد	boj
تردُّد	péče
تردُّد	péči
تردُّد	úzkost
تردُّد	úzkosti
تردّی	padá
تردّی	pád
تردّی	padající
تردیب	plynout
تردیب	tok
تردیب	průtok
تردیب	toku
تردید	zamítnutí
تردید	odmítnutí
تردید	odmítání
تردید	popření
تردید	odmítání
تردید	popírání
تردید	odepření
تردید	zamítnutí
تردید	odmítnutí
تردید	odmítání
تردید	popření
تردید	odmítání
تردید	popírání
تردید	odepření
تردید	rozpor
تردیف	následuje
تردیف	následující
ترَـس	milosrdenství
ترَـس	mercy
ترَـس	slitování
ترَـس	milost
ترَـس	soucit
ترَـس	slitování
ترَـس	soucitu
ترَـس	skoda
ترَـس	škoda
ترس	teror
ترس	děs
ترس	hrůza
ترس	strachu
ترس	strach
ترسا	nevěřící
ترسا	pohanské
ترسا	touha
ترسا	křesťanské
ترسا	christian
ترسا	křesťanská
ترسا	křesťan
ترسا	žízeň
ترساں	plachý
ترساں	plachý
ترساوٹ	strádání
ترساوٹ	deprivace
ترسناک	strašné
ترسناک	děsivé
تِرسُول	trojzubec
ترسیدہ	plachý
ترسیل	odeslání
ترسیل	odesílání
ترسیل	posílám
ترسیل	zaslání
ترسیل	odeslání
ترسیل	dispečink
ترسیل	zásilka
ترسیل	odeslání
ترسیل	odesílání
ترسیل	posílám
ترسیل	zaslání
ترسیل	odeslání
ترسیل	dispečink
ترسیل	převodovka
ترسیل	vysílání
ترسیل	předávání
ترسیل	přenos
ترسیل	předání
ترسیل	zásilka
ترسیم	grafu
ترسیم	graf
تُرش	kyselé
تُرش	kyselý
تُرش	kyselé
تُرش	kyseliny
تُرش	kyselina
تِرشا	touha
تِرشا	touhy
تِرشا	touhu
تِرشا	touha
تِرشا	žízeň
تُرشابہ	ocet
تُرشابہ	kyseliny
تُرشابہ	kyselina
ترشاترشایا	rafinované
ترشاترشایا	rafinovaný
ترشاترشایا	slušný
ترشاترشایا	slušná
ترشاترشایا	slušné
ترشاترشایا	civilizované
تُرشاوا	citrus
ترشُّح	manifest
ترشُّح	zjevná
ترشُّح	zjevné
ترشُّح	zřejmé
ترشُّح	zřejmá
تِرِشنا	touha
تِرِشنا	touhy
تِرِشنا	touhu
تِرِشنا	žízeň
تِرِشنا	ambice
تُرشئی	kyselé
تُرشی	kyselosti
ترُّصد	naděje
ترُّصد	hope
ترُّصد	naději
ترُّصد	doufám
ترُّصد	doufat
ترُّصد	očekávání
ترصیص	stabilita
ترصیص	stability
ترصیص	stabilitu
ترصیص	sílu
ترصیص	síla
ترصیص	síly
ترصیف	sladění
تُرغہ	drozd
ترغیب	pokušení
ترغیب	stimulace
ترغیب	stimulaci
ترغیب	přesvědčování
ترغیب	návnada
ترغیب	návnady
ترغیب	návnadu
ترغیب	podněcování
ترغیب	pokušení
ترغیب	stimulace
ترغیب	stimulaci
ترُّفع	výška
ترُّفع	výšku
ترُّفع	výšky
ترُّفع	pýcha
ترُّفع	hrdost
ترُّفع	eminence
ترُّقب	naděje
ترُّقب	hope
ترُّقب	naději
ترُّقب	doufám
ترُّقب	doufat
ترُّقب	očekávání
ترقنا	crack
ترقّی	zlepšení
ترقّی	vylepšení
ترقّی	zlepšování
ترقّی	navýšení
ترقّی	zvýšit
ترقّی	zvýšení
ترقّی	nárůst
ترقّی	pokroku
ترقّی	pokrok
ترقّی	progress
ترقّی	průběh
ترقّی	rozvoj
ترقّی	vývoj
ترقّی	stoupání
ترقّی	propagace
ترقّی	povýšení
ترقّی	propagaci
ترقیدہ	rozdělit
ترقیدہ	split
ترقیع	roubování
ترقیق	ředění
ترقیم	zápis
ترقیم	označování
ترقیم	značení
ترقیم	označení
ترقیم	psaní
ترقیم	píšu
ترَک	paprsek
ترَک	log
ترک	dezerce
ترک	domněnka
ترک	domněnka
ترک	dohady
ترک	opomenutí
ترک	argumentace
ترک	argument
ترک	argumenty
ترک	abdikace
ترک	odchází
ترک	odchod
ترک	odcházím
ترک	odchodu
ترک	diskuse
ترک	diskuze
ترک	záložky
ترک	záložku
ترک	dezerce
ترک	domněnka
ترک	domněnka
ترک	dohady
ترک	opomenutí
ترک	opuštění
ترک	argumentace
ترک	argument
ترک	argumenty
ترک	abdikace
ترک	odchází
ترک	odchod
ترک	odcházím
ترک	odchodu
ترک	diskuse
ترک	diskuze
ترک	záložky
ترک	záložku
تُرک	turecký
تُرک	turecké
تُرک	turecká
تُرک	milovaná
تُرک	milovaný
تُرک	milované
تُرک	turku
تُرک	turk
تُرک	turek
تُرک	vojáku
تُرک	voják
تُرک	muslim
تُرک	muslimské
ترکاری	zeleninové
ترکاری	zeleniny
ترکاری	zelenina
تِرکال	minulosti
تِرکال	minulé
تِرکال	minulost
تِرکال	polední
تِرکال	poledne
ترکُّز	soustředění
ترکُّز	koncentrace
ترکش	toulec
تِرکون	trojúhelník
تِرکون	trojúhelníkové
ترکہ	odkaz
تُرکی	statečnost
تُرکی	turecko
تُرکی	krocan
تُرکی	turecký
تُرکی	turecké
تُرکی	turecká
ترکیب	formace
ترکیب	tvorba
ترکیب	sestava
ترکیب	systém
ترکیب	system
ترکیب	systému
ترکیب	struktury
ترکیب	struktura
ترکیب	strukturu
ترکیب	konstrukce
ترکیب	mód
ترکیب	režim
ترکیب	mode
ترکیب	postup
ترکیب	mechanismus
ترکیب	techniky
ترکیب	techniku
ترکیب	technika
ترکیب	ústava
ترکیب	ústavy
ترکیب	roztok
ترکیب	řešení
ترکیب	taktiku
ترکیب	taktika
ترکیب	metodu
ترکیب	metoda
ترکیب	způsob
ترکیب	plánovat
ترکیب	naplánovat
ترکیب	plán
ترکیب	proces
ترکیب	postup
ترکیب	zpracovat
ترکیب	procesu
ترکیب	formace
ترکیب	tvorba
ترکیب	sestava
ترکیب	systém
ترکیب	system
ترکیب	systému
ترکیب	struktury
ترکیب	struktura
ترکیب	strukturu
ترکیب	konstrukce
ترکیب	mód
ترکیب	režim
ترکیب	mode
ترکیب	postup
ترکیب	mechanismus
ترکیب	syntézu
ترکیب	syntézy
ترکیب	techniky
ترکیب	techniku
ترکیب	technika
ترکیب	ústava
ترکیب	ústavy
ترکیب	roztok
ترکیب	řešení
ترکیب	taktiku
ترکیب	taktika
ترکیب	metodu
ترکیب	metoda
ترکیب	způsob
ترکیب	plánovat
ترکیب	naplánovat
ترکیب	plán
ترکیب	proces
ترکیب	postup
ترکیب	zpracovat
ترکیب	procesu
ترکیبی	smíšená
ترکیبی	smíšené
ترکیبی	smíšený
ترکیبی	složil
ترکیبی	skládá
ترکیز	soustředění
ترکیز	koncentrace
ترِلوک	zemi
ترِلوک	země
ترِلوک	zem
تُرم	trumpetu
تُرم	trubka
تِرمرانا	toulec
تِرمرانا	dazzle
تِرمِری	závratě
تِرمِری	závrať
تِرمِری	vertigo
ترمیم	zlepšení
ترمیم	vylepšení
ترمیم	zlepšování
ترمیم	úprava
ترمیم	modifikace
ترمیم	úpravy
ترمیم	dodatek
ترمیم	zlepšení
ترمیم	vylepšení
ترمیم	zlepšování
ترُن	nový
ترُن	nově
ترُن	nové
ترُن	nová
ترُن	novinka
ترُن	čerstvé
ترُن	fresh
ترُن	svěží
ترُن	čerstvý
ترُن	čerstvá
ترُن	mladistvých
ترُن	dětinské
ترُن	román
ترُن	dospělých
ترُن	dospělé
ترُن	dospělá
ترُن	dospělí
ترُن	dospělý
ترُن	mladá
ترُن	mladé
ترُن	mladý
ترُن	young
ترُن	mladí
تِرنا	plavat
تِرنا	plout
تِرنا	plavat
تِرنا	plav
تُرنت	rychle
تُرنت	okamžitě
تُرنت	ihned
تُرنت	spěšně
تُرنت	narychlo
تُرنج	grapefruit
ترنگ	caprice
ترنگ	pýcha
ترنگ	hrdost
ترنگ	rozmar
ترنگ	kotel
ترنگ	extázi
ترنگ	extáze
تِرنگا	trikolorní
تُرنگنی	vážka
ترنّم	zpívání
ترنّم	zpěv
ترنّم	zpívám
ترنّم	odlišení
ترو	strom
ترویب	zmrazení
ترویب	koagulační
ترویج	měny
ترویج	měna
ترویج	oběhu
ترویج	oběh
ترویج	popularizace
ترویق	úklid
ترویق	čištění
ترہ	zelení
تُرہی	trumpetu
تُرہی	trubka
ترہیب	hrozba
ترہیب	ohrožení
ترہیب	hrozba
تری	ocean
تری	oceán
تری	marsh
تری	bažiny
تری	bažině
تری	vlhkost
تری	vlhkosti
تِری	vaše
تِری	váš
تِری	tvůj
تِری	tvoje
تِری	vaši
تِریا	samice
تِریا	ženská
تِریا	žena
تِریا	ženská
تِریا	žena
تِریاق	opium
تِریاق	opia
تِریاقی	závislý
تِریسر	trojúhelník
تِریسر	trojúhelníkové
تڑ	havárie
تڑ	krach
تڑ	crack
تڑپڑ	rychle
تڑپڑ	okamžitě
تڑپڑ	ihned
تڑسے	okamžitě
تڑسے	ihned
تڑاق	havárie
تڑاق	krach
تڑاق	crack
تڑاقا	hladoví
