और	та
पतन	падати
पतन	осінь
पतन	fall
पतन	падіння
स्वाभाविक	натуральний
स्वाभाविक	натуральна
स्वाभाविक	натуральні
स्वाभाविक	природний
स्वाभाविक	природні
स्नान	купання
स्नान	ванна
स्नान	ванни
वेग	швидкість
कुशल	ефективна
गिरावट	відмовляється
सफ़ेद	білий
सफ़ेद	біла
सफ़ेद	біле
सफ़ेद	білі
सफ़ेद	вайт
हरे	lepus
हरे	заєць
सोलहवीं	шістнадцята
फ़ाइल	файли
फ़ाइल	файлів
