din	от
nordul	северна
ușor	леко
ușor	лесно
putere	сила
putere	мощ
putere	якост
putere	мощност
putere	сила
putere	власт
putere	мощ
adevărul	истина
adevărul	истината
xviii	xviii
black	черни
black	черно
black	черна
black	черен
ediția	изданието
ediția	издание
castelul	замъка
castelul	замъкът
castelul	замък
castelul	касъл
fiu	синко
fiu	сине
fiu	син
naturală	натурални
naturală	естествени
naturală	естествена
naturală	естествен
consiliului	съветът
consiliului	съвет
consiliului	съвета
importantă	важно
importantă	важен
importantă	важни
importantă	важна
cetatea	крепостта
cetatea	крепост
cetatea	цитаделата
poltava	полтава
suprafața	повърхност
suprafața	повърхността
premii	награди
premii	награди
puncte	точки
prințul	княз
prințul	принц
prințul	принс
prințul	принцът
meteorologie	метеорология
lungime	дължина
social	социално
social	социално
social	социален
social	социални
social	социална
rapid	бързо
rapid	бързо
rapid	бърз
generalul	обща
generalul	общи
generalul	генерал
femei	жени
femei	жените
international	международно
international	международен
international	интернешънъл
international	международни
international	международна
descrierea	описание
școală	училището
școală	школа
școală	училище
original	оригинални
original	оригинал
original	оригинално
original	оригинална
original	оригинален
șapte	седем
șapte	седма
plante	растения
plante	заводи
plante	растенията
plante	инсталации
kiev	киев
ediție	изданието
