категорија	categoría
карактеристики	características
овозможува	posibilita
овозможува	permite
овозможува	permite
доволно	abonda
доволно	suficiente
доволно	dabondo
доволно	para
доволно	abondo
врати	a
врати	restaurar
врати	as
врати	portas
врати	porta
самата	mesma
самата	súa
самата	ela
самата	si
самата	propia
самата	se
ѕвезда	estrela
ѕвезда	star
економски	económico
економски	económicas
економски	o
економски	económica
можеби	se
можеби	cadra
можеби	quizais
можеби	pode
можеби	talvez
можеби	se
можеби	quizáis
можеби	quizais
можеби	cadra
можеби	talvez
зборува	falando
зборува	de
зборува	falar
зборува	a
зборува	falo
зборува	con
зборува	que
зборува	di
зборува	fala
зборува	fálalle
зборува	falar
москва	moscova
коло	federal
коло	circuíto
производи	produtos
производи	orixe
причина	razón
причина	motivo
причина	pola
причина	que
унија	unión
унија	sindicato
унија	sindicalista
унија	sindical
унија	do
наука	ciencia
наука	a
наука	ciencias
наука	científica
наука	cencia
работел	traballamos
работел	funcionou
работел	traballei
работел	traballaba
работел	traballou
живееле	vivimos
живееле	viviron
живееле	viviu
живееле	viviamos
живееле	vivían
живееле	vivín
живееле	vivía
освои	non
освои	vai
освои	vou
ново	novo
ново	novas
ново	nova
ново	novos
науки	ciencia
науки	a
науки	ciencias
науки	científica
науки	cencia
украина	ucrania
тема	tema
тема	asunto
тема	suxeito
тема	tema
тема	materia
промена	cambiar
промена	mudar
промена	cambio
лице	cara
лице	rostro
седум	sete
седум	7
напад	ataque
напад	atacar
напад	asalto
близу	preto
близу	do
близу	da
близу	de
станала	foi
станала	a
станала	converteuse
станала	nunha
станала	nun
станала	en
станала	se
станала	converteu
станица	comisaría
станица	estación
структура	estrutura
структура	rede
процесот	proceso
планини	montañas
планини	das
планини	andes
планини	montes
планини	lorenzo
планини	montaña
планини	monte
мажи	homes
мажи	os
статус	posición
статус	statu
статус	status
градби	edificios
градби	estruturas
науката	ciencia
науката	a
науката	ciencias
науката	científica
науката	cencia
оди	ir
џорџ	george
џорџ	xurxo
претставуваат	representa
претставуваат	representan
претставуваат	poder
света	santo
света	san
света	sagrado
света	sagrados
света	sagrado
света	santo
света	santos
света	sagrada
слични	similar
слични	similares
слични	semellantes
слични	semellante
слични	parecido
слични	parecidas
соработка	colaboración
соработка	cooperación
камен	de
камен	pedra
камен	a
камен	rocha
камен	pedra
камен	rock
камен	de
заврши	a
заврши	terminar
заврши	rematar
заврши	acabar
заврши	unllas
заврши	os
заврши	rematei
заврши	xa
заврши	rematado
заврши	remate
заврши	acabado
заврши	rematar
заврши	rematou
заврши	remataches
заврши	fixen
заврши	feito
заврши	fixemos
заврши	facer
заврши	fixeches
грб	volver
грб	volta
грб	atrás
радио	radio
негова	o
негова	seu
негова	súa
негова	seus
негова	a
поддршка	apoio
поддршка	apoiar
поддршка	de
управување	se
управување	facelo
управување	de
управување	xestión
управување	dirección
управување	a
друго	máis
друго	outro
друго	outra
друго	demais
друго	cousa
покраината	provincia
покраината	do
религија	relixión
индекс	índice
остров	island
остров	illa
граница	fronteira
