پیامی	messenger
تعویق	aizkavēšanās
تعویق	aizture
تعویق	vilcināšanās
تعویل	atkarība
تعہُّد	nomas
تعہُّد	noma
تعہُّد	zvērestu
تعہُّد	vienošanās
تعہُّد	nolīgumu
تعہُّد	nolīgums
تعہُّد	solīt
تعہُّد	apsolu
تعہُّد	solījums
تعہُّد	pakts
تعہُّد	līgums
تعہُّد	līguma
تعینُّ	fiksācijas
تعینُّ	apņēmība
تعینُّ	noteikšana
تعینُّ	iecelšana
تعینُّ	tikšanās
تعینُّ	iecelšanu
تعینات	ievietoja
تعینات	norīkots
تعینات	iecelti
تعینات	iecelta
تعینات	iecelts
تعیناتی	iecelšana
تعیناتی	tikšanās
تعیناتی	iecelšanu
تغابُن	zudums
تغابُن	zaudējums
تغابُن	zudumi
تغابُن	zaudējumi
تغافُل	vienaldzību
تغافُل	neuzmanības
تغایُر	daudzveidība
تغایُر	dažādība
تغایُر	starpība
تغایُر	atšķirība
تغذیہ	uzturvērtības
تغذیہ	ēdināšana
تغذیہ	uzturs
تغذیہ	barošanas
تغذیہ	ēdināšana
تغذیہ	barošana
تغذیہ	uzturvērtības
تغذیہ	ēdināšana
تغذیہ	uzturs
تغذیہ	barošanas
تغذیہ	ēdināšana
تغذیہ	barošana
تغریہ	saķeres
تغلُّب	krāpšanās
تغلُّب	agresija
تغلُّب	agresiju
تغلُّب	pārsvars
تغلُّب	pārsvaru
تغلُّب	piesavināšanos
تغلُّب	viltojums
تغلُّب	kukuli
تغلیط	pretruna
تغلیط	pretrunu
تغلیط	pretrunas
تغلیظ	biezums
تغلیظ	kondensācijas
تغلیظ	smaguma
تغلیظ	smagums
تغلیظ	smagumu
تغیُّر	starpība
تغیُّر	atšķirība
تغیُّر	mutācija
تغیُّر	mutāciju
تغیُّر	mainīt
تغیُّر	maiņa
تغیُّر	izmaiņas
تغیُّر	pārmaiņas
تغیُّر	daudzveidība
تغیُّر	dažādība
تغییر	mainīt
تغییر	maiņa
تغییر	izmaiņas
تغییر	pārmaiņas
تغییر	mainījies
تغییر	mainītas
تغییر	mainīta
تغییر	mainīts
تغییر	izmainīts
تَف	karstums
تَف	siltuma
تَف	siltums
تَف	liesma
تَف	liesmu
تَف	liesmas
تَف	ugunsgrēks
تَف	uguns
تَف	uguni
تَف	tvaiki
تَف	tvaika
تَف	tvaika
تَف	tvaiku
تُف	lāsts
تُف	putu
تُف	putas
تُفّاح	apple
تُفّاح	ābols
تُفّاح	ābolu
تفارُق	divīzija
تفارُق	rajons
تفارُق	dalīšana
تفارُق	nodalīšana
تفارُق	atdalīšanas
تفارُق	atdalīšanās
تفارُق	atdalīšana
تفارُق	starpība
تفارُق	atšķirība
تفاریق	intervāli
تفاریق	atšķirības
تفاسیر	interpretācijas
تفاصیل	detaļas
تفاضُل	starpība
تفاضُل	atšķirība
تفاضُل	pastiprināšanās
تفاضُل	pasliktināšanās
تفاضُل	pārākums
تفاضُل	pieaugums
تفاضُل	augšana
تفاضُل	izaugsme
تفاعُل	loma
تفاعُل	lomu
تفاعُل	amats
تفاعُل	funkcija
تفاوُت	starpība
تفاوُت	atšķirība
تفاوُت	daudzveidība
تفاوُت	dažādība
تفاوُت	intervālā
تفاوُت	intervāls
تفاوُت	distance
تفاوُت	attālums
تفاہُم	gudrību
تفاہُم	gudrība
تفاہُم	gudrības
تفت	nikns
تفت	hot
تفت	karsts
تفت	karsti
تفت	karstums
تفت	siltuma
تفت	siltums
تفت	silti
تفت	silts
تفت	siltums
تفتگی	karstums
تفتگی	siltuma
تفتگی	siltums
تفتگی	nepatikšanas
تفتگی	siltums
تفتہ	karstas
تفتہ	dedzināta
تفتیح	atvērtība
تفتیح	atklātība
تفتیح	paskaidrojums
تفتیح	izskaidrojums
تفتیح	skaidrojums
تفتیدہ	dedzināta
تفتیش	pētījumi
تفتیش	pētniecības
تفتیش	pētniecība
تفتیش	izpēte
تفتیش	izskatīšana
تفتیش	zonde
تفتیش	zondes
تفتیش	izmeklēšana
تفتیش	izmeklēšanā
تفحُّص	meklēt
تفحُّص	meklēšana
تفحُّص	izmeklēšana
تفحُّص	izmeklēšanā
تفحُّص	pētījumi
تفحُّص	pētniecības
تفحُّص	pētniecība
تفحُّص	izpēte
تفخرُّ	lepnums
تفخیم	svarīgums
تفخیم	nozīmīgums
تفرُّج	novirzīšanās
تفرُّج	novirzīšanu
تفرُّج	izklaide
تفرُّج	atpūta
تفرُّح	atvieglotu
تفرُّح	atvieglot
تفرُّح	atpūtā
تفرُّح	atpūta
تفرُّد	unikalitāti
تفرُّض	domāšana
تفرُّض	domāt
تفرُّض	pieņemot
تفرُّض	apsver
تفرُّض	apsverot
تفرُّض	spriežot
تفرُّق	dalījums
تفرُّق	sadalīt
تفرُّق	divīzija
تفرُّق	rajons
تفرُّق	dalīšana
تفرُّق	starpība
تفرُّق	atšķirība
تفرقُع	sprādziens
تفرقہ	divīzija
تفرقہ	rajons
تفرقہ	dalīšana
تفرقہ	nesaskaņas
تفرقہ	nodalīšana
تفرقہ	atdalīšanas
تفرقہ	atdalīšanās
تفرقہ	atdalīšana
تفرقہ	dispersijas
تفرُّقی	starpība
تفرہ	lepnums
تفریح	jautrība
تفریح	jautri
تفریح	prieki
تفریح	izklaide
تفریح	novirzīšanās
تفریح	novirzīšanu
تفریح	izklaide
تفریح	izklaides
تفریح	atpūta
تفریحی	spēlētājām
تفریحی	izklaidējas
تفریحی	spēlētājām
تفریحی	izklaidējas
تفریخ	inkubācijas
تفریخ	izšķilšanās
تفریط	trūkums
تفریط	nepietiekamība
تفریق	izbraukšana
تفریق	aiziešana
تفریق	izlidošanas
تفریق	pārpratums
تفریق	pārpratumu
تفریق	greizsirdība
تفریق	nodalīšana
تفریق	atdalīšanas
تفریق	atdalīšanās
تفریق	atdalīšana
تفریق	klasifikācija
تفریق	izbraukšana
تفریق	aiziešana
تفریق	izlidošanas
تفریق	atņemšana
تفریق	atņemšanas
تفریق	pārpratums
تفریق	pārpratumu
تفریق	greizsirdība
تفریق	nodalīšana
تفریق	atdalīšanas
تفریق	atdalīšanās
تفریق	atdalīšana
تفریق	klasifikācija
تفسیح	paplašināšana
تفسیح	izplešanās
تفسیح	paplašināšanās
تفسیح	atvērtība
تفسیح	atklātība
تفسیدہ	dedzināšana
تفسیدہ	degšanas
تفسیدہ	dedzināšanas
تفسیدہ	dedzināta
تفسیر	komentārs
تفسیر	interpretācijas
تفسیر	interpretāciju
تفسیر	interpretācijā
تفسیر	interpretēt
تفسیر	interpretācija
تفسیر	paskaidrojums
تفسیر	izskaidrojums
تفسیر	skaidrojums
تفصیل	detaļas
تفصیل	paskaidrojums
تفصیل	izskaidrojums
تفصیل	skaidrojums
تفصیلی	sīks
تفصیلی	detalizēti
تفصیلی	detalizēta
تفصیلی	sīki
تفصیلی	detalizēts
تفصیلیہ	resnās
تفضُّل	pārpalikums
تفضُّل	pārākums
تفضیح	kauns
تفضیح	kauna
تفضیل	salīdzinājums
تفضیل	salīdzināšana
تفطُّر	krekinga
تفطُّر	sadalīšana
تفطُّر	sadalīšanas
تفقُّد	meklēt
تفقُّد	meklēšana
تفقُّد	pieklājības
تفقُّہ	zināšanas
تفقُّہ	diskriminācijas
تفقُّہ	diskriminācija
تفکُّر	meditācija
تفکُّر	domāšana
تفکُّر	domāt
تفکُّر	pārdomas
تفکُّر	trauksme
تفکُّر	nemiers
تفکُّہ	humoru
تفکُّہ	humors
تفکُّہ	jautrība
تفکُّہ	jautri
تفکُّہ	prieki
تفکُّہ	izklaide
تفکیر	apsvērums
تفکیر	pārdomas
تفکیر	jāuztraucas
تفکیر	raizes
تفل	siekalas
تفل	netīrumiem
تفنُّن	jautrība
تفنُّن	jautri
تفنُّن	prieki
تفنُّن	izklaide
تفوُّق	priekšroka
تفوُّق	pārākumu
تفوُّق	pārākums
تفہُّم	sapratne
تفہُّم	izpratni
تفہُّم	izpratne
تفہُّم	saprašanās
تفہیم	paskaidrojums
تفہیم	izskaidrojums
تفہیم	skaidrojums
تفہیم	mācīšana
تفہیم	mācību
تقابُل	salīdzinājums
تقابُل	salīdzināšana
تقابُلی	salīdzinošo
تقابُلی	salīdzinošā
تقاتُل	cīņa
تقاتُل	cīnās
تقارُب	tuvuma
تقارُب	konverģences
تقارُب	konverģence
تقاصُر	samazinājums
تقاصُر	samazināšanas
تقاصُر	samazināšana
تقاصُر	samazinājums
تقاصُر	samazināt
تقاضا	pieprasījums
تقاضا	apgalvojums
تقاضا	prasība
تقاضائی	mudinot
تقاضائی	nospiežot
تقاضائی	presēšanas
تقاطُر	smidzina
تقاطُر	destilācijas
تقاطُر	destilācija
تقاطُع	ceļi
تقاطُع	krustojumā
تقاطُع	krustošanās
تقاعُد	neuzmanības
تقاعُد	atpalicību
تقاوت	godbijību
تقاوت	abstinences
تقاوی	nostiprināšana
تقاوی	stiprināšana
تقاوی	stiprināšanai
تقاویم	kalendāri
تقبییح	nosodījums
تقبییح	nosodījumu
تقدُّس	svētība
تقدُّس	tīrība
تقدُّس	svētums
تقدُّم	prioritāte
تقدُّم	progress
تقدُّم	attīstība
تقدُّم	izstrāde
تقدُّم	attīstīšana
تقدِمہ	noformējumu
تقدِمہ	prezentācija
تقدِمہ	prezentācijas
تقدِمہ	noformējums
تقدِمہ	priekšvārdā
تقدِمہ	aplēses
تقدِمہ	priekšvārds
تقدیر	bagātību
تقدیر	laimes
تقدیر	aplēses
تقدیر	liktenim
تقدیر	likteņa
تقدیر	liktenis
تقدیر	likteni
تقدیر	veiksmi
تقدیر	veiksme
تقدیر	bagātību
تقدیر	laimes
تقدیر	partija
تقدیر	aplēses
تقدیر	likteni
تقدیر	liktenis
تقدیر	likteņa
تقدیر	liktenim
تقدیر	likteņa
تقدیر	liktenis
تقدیر	likteni
تقدیر	veiksmi
تقدیر	veiksme
تقدیس	tīrība
تقدیس	slavināšana
تقدیس	tīrība
تقدیس	slavināšana
تقدیم	prioritāte
تقدیم	priekšroka
تقدیم	sniegums
تقدیم	veiktspēja
تقدیم	noformējumu
تقدیم	prezentācija
تقدیم	prezentācijas
تقدیم	noformējums
تقرُّب	pieeja
تقرُّب	pieeju
تقرُّب	piekļūt
تقرُّب	pieeja
تقرُّب	piekļuve
تقرُّب	tuvuma
تقرُّح	čūlas
تقرُّر	apstiprināšana
تقرُّر	apstiprinājums
تقرُّر	atlases
تقرُّر	izvēle
تقرُّر	atlase
تقرُّر	izlase
تقرُّر	izvirzīšanas
تقرُّر	nominācijas
تقرُّر	izvirzīšana
تقرُّر	nomināciju
تقرُّر	iecelšana
تقرُّر	tikšanās
تقرُّر	iecelšanu
تقرُّری	izvirzīšanas
تقرُّری	nominācijas
تقرُّری	izvirzīšana
تقرُّری	nomināciju
تقرُّری	iecelšana
تقرُّری	tikšanās
تقرُّری	iecelšanu
تقریب	rituāls
تقریب	festivāls
تقریب	svētki
تقریب	cēlonis
تقریب	izraisīt
تقریب	ieteikumu
تقریب	ieteikums
تقریب	pieeja
تقریب	pieeju
تقریب	tuvuma
تقریب	ievešana
تقریب	ieviešanu
تقریب	ievads
تقریب	iemesls
تقریب	rituāls
تقریب	festivāls
تقریب	svētki
تقریب	cēlonis
تقریب	izraisīt
تقریب	ieteikumu
تقریب	ieteikums
تقریب	pieeja
تقریب	pieeju
تقریب	tuvuma
تقریب	ceremonija
تقریب	ceremonijā
تقریب	ievešana
تقریب	ieviešanu
تقریب	ievads
تقریب	iemesls
تقریباً	par
تقریباً	gandrīz
تقریباً	teju
تقریباً	aptuveni
تقریباً	apmēram
تقریباً	par
تقریباً	gandrīz
تقریر	adrese
تقریر	address
تقریر	lekcija
تقریر	lekciju
تقریر	lekcijas
تقریر	runāt
تقریر	runā
تقریر	runu
تقریر	runas
تقریر	runa
تقریر	adrese
تقریر	address
تقریر	lekcija
تقریر	lekciju
تقریر	lekcijas
تقریر	runāt
تقریرکرنا	adrese
تقریرکرنا	address
تقریرکرنا	lekcija
تقریرکرنا	lekciju
تقریرکرنا	lekcijas
تقریرکرنا	runā
تقریرکرنا	izrunāt
تقریرکرنا	runāt
تقریری	iekšķīgi
تقریس	dzesēšana
تقریس	dzesēšanas
تقریس	dzesēšana
تقریس	atdzesēšanas
تقریظ	uzslavas
تقریظ	uzslavu
تقسیم	divīzija
تقسیم	rajons
تقسیم	dalīšana
تقسیم	dalot
تقسیم	dalīšanās
تقسیم	dalīšana
تقشُّف	atteikšanās
تقصیر	lūzums
تقصیر	vaina
تقصیر	grēks
تقصیر	vainu
تقصیر	nepilnība
تقصیر	defekts
تقصیر	kļūda
تقصیر	noziedzību
تقصیر	noziegumi
تقصیر	noziegums
تقصیر	noziedzība
تقصیر	nodarījums
تقصیر	nodarījumu
تقطُّع	pārrāvums
تقطُّع	lauzt
تقطُّع	pārtraukums
تقطُّع	salauzt
تقطیع	papīrs
تقطیع	papīra
تقطیع	sadalīšanas
تقلُّب	mainīt
تقلُّب	maiņa
تقلُّب	izmaiņas
تقلُّب	pārmaiņas
تقلُّب	pārveidošana
تقلُّب	pārvēršana
تقلُّب	konversija
تقلُّب	konvertēšana
تقلُّب	inversijas
تقلُّب	kārta
تقلُّص	sarūk
تقلیب	maina
تقلیب	mainās
تقلیب	transformācija
تقلیب	pārveidošanās
تقلیب	pārveidošana
تقلیب	transformācijas
تقلیب	pārveide
تقلید	emulācijas
تقلید	imitācija
تقلید	imitācijas
تقلید	uzbūves
تقلید	atbilstība
تقلیدکرنا	follow
تقلیدکرنا	seko
تقلیدکرنا	sekot
تقلیدکرنا	imitēt
تقلیل	samazinājums
تقلیل	samazināšanas
تقلیل	samazināšana
تقویٰ	godbijību
تقویٰ	abstinences
تقویت	stiprums
تقویت	stiprība
تقویت	spēka
تقویت	izturība
تقویت	spēks
تقویت	palīdzība
تقویت	atbalsts
تقویت	nostiprināšana
تقویت	stiprināšana
تقویت	stiprināšanai
تقویت	paļaušanās
تقویت	paļaušanos
تقویت	atbalstīt
تقویت	atbalstu
تقویت	atbalsts
تقویت	atbalsta
تقویت	pastiprināšanu
تقویت	pastiprināšana
تقویم	uzlabošanās
تقویم	uzlabošana
تقویم	uzlabojums
تقویم	uzlabojumi
تقویم	kalendārs
تقویم	kalendāra
تقویم	kalendārā
تقویم	almanahu
تقویم	piestiprināšanas
تقویم	nostiprināšana
تقویم	stiprināšana
تقویم	stiprināšanai
تقویم	reformation
تقویم	izvietojums
تقویم	vienošanās
تقویم	izkārtojums
تقیُّد	novērošana
تقیُّد	novērojums
تقیُّد	novērojumu
تقیُّد	novērojumi
تقیُّد	nosacījums
تقیُّد	stāvoklis
تقیُّد	piemērošana
تقیُّد	piemērošanu
تقیُّد	pieteikums
تقیُّد	ierobežošana
تقیُّد	ierobežojumi
تقیُّد	ierobežojums
تقیُّد	kopšana
تقیُّد	aprūpe
تقیُّد	aprūpi
تقیہّ	piesardzība
تقیہّ	godbijību
تقیہّ	liekulība
تک	līdz
تک	ieskaties
تک	izskaties
تک	skaties
تک	skatiens
تک	mērķis
تک	skatienu
تکُ	jēga
تکُ	saprāts
تکُ	nozīmība
تِکّا	šķēles
تُکّا	pieņēmums
تُکّا	laikam
تُکّا	uzmini
تکاثُر	labklājību
تکاثُر	labklājība
تکاثُر	labklājības
تکاثُر	pārpilnība
تکاثُف	biezums
تکاسُل	slinkums
تکافُل	kopšana
تکافُل	aprūpe
تکافُل	aprūpi
تکان	kustība
تکان	priekšlikumu
تکان	priekšlikums
تکان	nespēks
تکان	nogurums
تکان	vājums
تکان	gājiens
تکان	insults
تکان	uzbrukums
تکان	uzbrukumu
تکان	uzbrukt
تکان	uzbrukumā
تکان	kustība
تکان	kustību
تکان	uzbrukums
تکان	trieciens
تکان	uzbudinājums
تکان	satraukums
تکان	pamatīgs
تکان	kustība
تکان	priekšlikumu
تکان	priekšlikums
تکان	nespēks
تکان	nogurums
تکان	vājums
تکان	gājiens
تکان	insults
تکان	uzbrukums
تکان	uzbrukumu
تکان	uzbrukt
تکان	uzbrukumā
تکان	nogurums
تکان	kustība
تکان	kustību
تکان	uzbrukums
تکان	trieciens
تکان	uzbudinājums
تکان	satraukums
تکان	pamatīgs
تکاہُل	neuzmanības
تکاہُل	slinkums
تکبُّر	lepnums
تکبُّر	egoisms
تکبیری	palielināmais
تکتکی	līmenis
تکثیر	pieaugums
تکثیر	palielināt
تکثیر	palielināšana
تکثیر	palielinājums
تکثیر	pastiprināšanās
تکثیر	pasliktināšanās
تکثیر	pārpalikums
تکثیر	pavairošana
تکثیر	reizināšanas
تکثیریت	pārpalikums
تکثیریت	plurālisms
تکثیف	kondensācijas
تکدِمہ	budžets
تکدِمہ	aplēses
تکذیب	pretruna
تکذیب	pretrunu
تکذیب	pretrunas
تکرار	domstarpības
تکرار	strīdu
تکرار	strīds
تکرار	arguments
تکرار	atkārtošanās
تکرار	atkārtošana
تکرار	atkārtošanos
تکرار	domstarpības
تکرار	strīdu
تکرار	strīds
تکرار	arguments
تکرار	atkārtošanās
تکرار	atkārtošana
تکرار	atkārtošanos
تکراری	strīdīgs
تکرُّر	biežums
تکرُّر	biežuma
تکرُّر	frekvence
تکرُّر	atkārtošanās
تکرُّر	atkārtošana
تکرُّر	atkārtošanos
تکریم	gods
تکریم	goda
تکریم	gods
تکریم	goda
تکریم	sakarā
تکریم	cieņā
تکریم	cieņa
تکڑ	stiprums
تکڑ	stiprība
تکڑ	spēka
تکڑ	izturība
تکڑ	spēks
تکڑا	stiprs
تکڑا	spēcīgs
تکڑا	stipra
تکڑا	spēcīgi
تکڑا	stipri
تکڑا	spēcīga
تکڑی	stiprs
تکڑی	spēcīgs
تکڑی	stipra
تکڑی	spēcīgi
تکڑی	stipri
تکڑی	spēcīga
تکسُّل	slimības
تکسُّل	slimība
تکسُّل	bezdarbības
تکسُّل	slinkums
تکسیب	pelna
تکسیب	iegāde
تکسیب	iegūšana
تکسیب	iegādi
تکسیب	sasniegšana
تکسیر	pareizrakstības
تکسیر	pārkāpj
تکسیر	sairšanas
تکفُّل	uzturēšanas
تکفُّل	uzturēšana
تکفُّل	apkope
تکفُّل	atbalstīt
تکفُّل	atbalstu
تکفُّل	atbalsts
تکفُّل	atbalsta
تکفُّل	atbildība
تکفُّل	atbildības
تکلا	vārpstas
تکلا	vārpstveida
تکلا	arbor
تکلُّف	neērtības
تکلُّف	vilcināšanās
تکلُّف	nepatikšanas
تکلُّف	ierobežojums
تکلُّف	ceremonija
تکلُّف	ceremonijā
تکلُّفات	ceremonijas
تکلُّم	runā
تکلُّم	runu
تکلُّم	runas
تکلُّم	runa
تکلُّم	runā
تکلُّم	uzstāšanās
تکلُّم	runājot
تکلُّم	sarunas
تکلُّم	saruna
تکلیف	neērtības
تکلیف	ache
تکلیف	grūtības
تکلیف	mokas
تکلیف	nepatikšanas
تکلیف	ciešanām
تکلیف	cieš
تکلیف	ciešanas
تکلیف	sāpes
تکمُّل	integrēšana
تکمُّل	integrācija
تکمُّل	pabeigšana
تکمُّل	pabeigšanas
تکمِلہ	pabeigšana
تکمِلہ	pabeigšanas
تکمِلہ	papildinājums
تکمِلہ	epilogs
تکمِلہ	pilnība
تکمُّلی	neatņemama
تُکمہ	poga
تُکمہ	pogu
تکمیل	izpilde
تکمیل	apdares
تکمیل	apdare
تکمیل	pilnība
تکمیل	izbeigšana
تکمیل	pārtraukšana
تکمیل	izbeigšanās
تکمیل	noslēgšana
تکمیل	secinājums
تکمیل	izpilde
تکمیل	apdares
تکمیل	apdare
تکمیل	pilnība
تکمیل	izbeigšana
تکمیل	pārtraukšana
تکمیل	izbeigšanās
تکمیل	noslēgšana
تکمیل	secinājums
تکمیل	pabeigšana
تکمیل	pabeigšanas
تکنا	skatienu
تکنا	adoptēt
تکنا	pliku
تکنا	skatiens
تکنیکی	tehniskais
تکنیکی	tehniskā
تکوا	vārpstas
تکوا	vārpstveida
تِکون	trīsstūra
تِکونا	trīsstūrveida
تکوین	izveidošanas
تکوین	izveide
تکوین	izveidošana
تکوین	radīšana
تکوین	ģenēzes
تکوین	izveidošanas
تکوین	izveide
تکوین	izveidošana
تکوین	radīšana
تِکّہ	gabaliņš
تِکّہ	gabals
تِکّہ	gab
تکیُّف	bauda
تکیُّف	baudot
تکیہ	kapsētu
تکیہ	uzticēties
تکیہ	uzticēšanās
تکیہ	uzticība
تکیہ	uzticību
تکیہ	ticu
تکیہ	kapi
تکیہ	spilvens
تکیہ	spilvena
تکیہ	spilvenu
تکیہ	paļaušanās
تکیہ	paļaušanos
تکیہ	atbalstīt
تکیہ	atbalstu
تکیہ	atbalsts
تکیہ	atbalsta
تکیہ	balsts
تِکھارنا	jāpierāda
تِکھارنا	pierādīt
تِکھارنا	apstiprināt
تِکھارنا	apstiprinu
تِکُھونٹ	trīsstūra
تگ	peld
تگ	lido
تگ	braukšana
تگاپُو	darbaspēks
تگاپُو	pūles
تگاپُو	piepūle
تگاپُو	centieni
تگاپُو	pūliņi
تگاپُو	piepūles
تگاور	sadursme
تِگڈّم	grupu
تِگڈّم	grupa
تِگڈّم	grupas
تِگڈّم	triāde
تِگڈّم	trio
تگرگ	krusa
تگرگ	rasas
تگرگ	rasa
تگڑا	stiprs
تگڑا	spēcīgs
تگڑا	stipra
تگڑا	spēcīgi
تگڑا	stipri
تگڑا	spēcīga
تِگڑم	intrigas
تگیں	spēcīgi
تگیں	spēcīgs
تگیں	drosmīgi
تگیں	drosmīgs
تل	kalnā
تل	apakšējais
تل	apakšējā
تل	dibens
تل	grunts
تل	lejas
تل	apakšā
تِل	mols
تِل	moments
تِل	brīdis
تِل	mirklis
تَلا	cepti
تَلا	apakšējais
تَلا	apakšējā
تَلا	dibens
تَلا	grunts
تَلا	lejas
تَلا	apakšā
تَلا	pamatne
تَلا	pamats
تَلا	bāze
تِلا	ziede
تِلا	ziedes
تِلا	salve
تلاحُق	sajaukšanas
تلاحُق	maisījums
تلاش	izmeklēšana
تلاش	izmeklēšanā
تلاش	ilgojas
تلاش	ilgas
تلاش	vēlme
تلاش	vēlos
تلاش	meklēt
تلاش	meklēšana
تلاش	meklējumi
تلاش	meklējumos
تلاش	izmeklēšana
تلاش	izmeklēšanā
تلاش	ilgojas
تلاش	ilgas
تلاش	vēlme
تلاش	vēlos
تلاطُم	vētra
تلاطُم	vētras
تلاطُم	vētru
تلاطُم	negaiss
تلاطُم	jāuztraucas
تلاطُم	raizes
تلاطُم	entuziasms
تلاطُم	entuziasma
تلاطُم	entuziasmu
تلاطُم	satraukums
تلافی	kompensācijas
تلافی	kompensācija
تلافی	atonement
تلافی	kompensācijas
تلافی	kompensācija
تلافی	atonement
تلاقی	konfrontāciju
تلاقی	atkalapvienošanās
تلاقی	salidojuma
تلالا	slava
تلالا	slavas
تلالا	fame
تلالا	atpazīstamību
تلالا	sauciens
تلالا	raudu
تلالا	raudāt
تلالا	balsi
تلالا	balss
تلالُو	spilgtuma
تِلام	vergiem
تلامِذہ	studenti
تلامِذہ	skolēni
تلامِذہ	studentiem
تلامِذہ	skolēni
تلامِذہ	skolēniem
تلامِذہ	zinātnieki
تلامِذہ	mācekļi
تلاملی	nepacietību
تلاوا	patruļa
تلائو	tvertne
تلائو	ezera
تلائو	ezers
تلائو	dīķi
تلائی	cepšanai
تُلائی	svēršanas
تِلبر	iekrāso
تلبیس	krāpšana
تلبیس	krāpšanu
تلبیس	krāpšanas
تلبیس	viltošanu
تلبیس	attēlojumu
تلبیس	krāpšana
تلبیس	krāpšanu
تلبیس	krāpšanas
تلبیس	viltošanu
تلپٹ	zaudēti
تلپٹ	pazaudēts
تلپٹ	zaudēja
تلپٹ	pazudis
تلپٹ	zaudēts
تلپٹ	iznīcināta
تلپٹ	iznīcināts
تلپٹ	iznīcināti
تلپٹ	iznīcina
تلپٹ	nelietderīgi
تُلتُلانا	pilienu
تلچھٹ	atteikties
تلچھٹ	atsaka
تلچھٹ	atteikt
تلچھٹ	atteikties
تلچھٹ	atsaka
تلچھٹ	atteikt
تلخ	nepatīkama
تلخ	nepatīkams
تلخ	rūgta
تلخ	rūgts
تلخ	nepatīkama
تلخ	nepatīkams
تلخیص	kopsavilkums
تلخیص	abstrakta
تلخیص	kopsavilkums
تلذُّذ	prieku
تلّڑ	kuņģī
تلّڑ	kuņģa
تلّڑ	vēders
تلطیف	mīkstināšanas
تلعُّب	sport
تلعُّب	sporta
تلعُّب	sports
تلعُّب	jautrība
تلعُّب	jautri
تلعُّب	prieki
تلف	zudums
تلف	zaudējums
تلف	zudumi
تلف	zaudējumi
تلف	iznīcināšana
تلف	nelietderīgi
تلف	izdevumi
تلفُّظ	izruna
تلفی	nāve
تلفی	nāves
تلفی	iznīcināšana
تلفی	postījumi
تلفیف	spire
تلفیق	savākt
تلقّی	sanāksme
تلقّی	satikšanās
تلقّی	sapulce
تلقّی	tikšanās
تلقّی	apstiprināšana
تلقّی	apstiprinājums
تلقیح	apaugļošanas
تلقیح	apputeksnēšanas
تلقین	mācīšana
تلقین	mācību
تلقین	pārliecību
تِلک	uzstādīšana
تِلک	instalācija
تِلک	iekārta
تِلک	priekšnieks
تِلک	vadītājs
تِلک	vadonis
تِلک	līderi
تِلک	leader
تِلک	līderis
تِلک	pūru
تُللّی	straumes
تُللّی	straume
تُللّی	stream
تُللّی	plūsma
تلم	vergs
تلم	vergu
تلم	kalps
تلملی	nepacietību
تلملی	uzbudinājums
تلملی	satraukums
تلمُود	talmuda
تلمیذ	students
تلمیذ	studenta
تلمیذ	studentu
تلمیذ	skolēns
تلمیذ	skolēnu
تلوار	zobens
تلوار	zobens
تلوار	zobens
تلوار	zobenu
تلوُّث	piesārņojuma
تلوُّث	piesārņojums
تِلَور	sīga
تلوریا	paukotājs
تلوُّن	nemiers
تلویم	striktūras
تلویم	nosodījums
تلویم	nosodījumu
تلوین	krāsojuma
تلوین	variācijas
تلّہ	dīķi
تِلہا	taukaina
تلئین	mīkstināšanas
تلی	cepti
تلی	apakšējais
تلی	apakšējā
تلی	dibens
تلی	grunts
تلی	lejas
تلی	apakšā
تلے	zem
تلے	zem
تلے	zemāk
تلے	zem
تلے	pakārtots
تلے	pakļauts
تلے	pakārtotas
تلے	pakārtota
تلے	zem
تلے	zem
تلے	zem
تلے	zemāk
تلے	zem
تلے	pakārtots
تلے	pakļauts
تلے	pakārtotas
تلے	pakārtota
تِلیر	strazds
تلَینڈُو	lappuse
تلَینڈُو	lapa
تلَینڈُو	vergs
تلَینڈُو	vergu
تماثُل	līdzību
تماثُل	līdzība
تماثُل	līdzība
تماخِرہ	jest
تماخِرہ	jautrība
تماخِرہ	jautri
تماخِرہ	prieki
تماخِرہ	izsmiekla
تماخِرہ	joks
تمادی	ilgums
تمادی	pagarināšana
تمادی	pagarināšanās
تمادی	pagarinājums
تمادی	laikposms
تمادی	periods
تمازت	spīd
تماس	kopulācijas
تماس	saskarē
تماس	sazināties
تماس	kontakti
تماس	kontakts
تماس	saistība
تماس	obligācija
تماس	obligācijas
تماس	pieskarties
تماس	pieslēgums
تماس	savienojums
تماسُک	kohēzija
تماسُک	kohēzijas
تماسُک	stingrību
تماسُک	stingrība
تماسُک	stingrības
تماسُک	saistoši
تماسُک	saistoša
تماسُک	saistošs
تماسُک	saistviela
تماشا	sport
تماشا	sporta
تماشا	sports
تماشا	izstāde
تماشا	izstādē
تماشا	izstādes
تماشا	jautrība
تماشا	jautri
تماشا	prieki
تماشا	izklaide
تماشا	sport
تماشا	sporta
تماشا	sports
تماشا	izstāde
تماشا	izstādē
تماشا	izstādes
تماشا	jautrība
تماشا	jautri
تماشا	prieki
تماشا	briļļu
تماشا	rādīt
تماشا	parādīt
تماشا	izklaide
تماشا	izklaides
تماشا	izklaide
تماشاگر	aktieris
تماشائی	aculiecinieks
تماشائی	skatītājos
تماشائی	aculiecinieks
تمام	vesels
تمام	veseli
تمام	veselas
