oli	бе
serbia	сърбия
serbia	сръбска
serbia	сръбско
serbia	сърбин
serbia	сръбски
noorte	младежта
noorte	младост
noorte	младеж
noorte	младостта
noorte	младежи
vanem	елдър
vanem	старейшина
vanem	старши
vanem	родител
kohtunik	съдията
kohtunik	съдия
kohtunik	съдя
kohtunik	рефер
kohtunik	съдия
kohtunik	арбитър
kohtunik	рефер
avaldatud	публикувани
avaldatud	публикуван
avaldatud	публикувана
avaldatud	публикувано
mina	мина
ringkond	окръг
ringkond	област
ringkond	район
piiri	границата
piiri	граница
piiri	гранична
ligikaudu	приблизително
näitab	показва
york	йорк
mark	марк
mark	отбелязване
preemia	премия
preemia	бонус
preemia	бонуси
preemia	премия
edward	едуард
tamm	язовир
nimetus	името
nimetus	наименование
nimetus	име
nimetus	обозначение
nimetus	означение
nimetus	обозначаване
nimetus	определяне
kaldal	брега
kaldal	шор
kaldal	бряг
hugo	хюго
hugo	уго
hugo	юго
kinni	заклещен
kinni	заседнал
kinni	заседнали
london	london
london	лондон
väravad	гейтс
väravad	порти
väravad	портите
väravad	портали
kirja	писмо
kirja	буква
uued	ню
uued	ново
uued	нов
uued	нови
uued	нова
osaliselt	частично
osaliselt	отчасти
osaliselt	частично
osaliselt	отчасти
looming	създаване
looming	създаването
soo	блато
soo	блатото
soo	су
krooni	краун
krooni	корона
krooni	короната
konstantin	константин
kirjutanud	писмено
kirjutanud	написана
kirjutanud	написано
kirjutanud	писмен
kirjutanud	писмена
arvatavasti	вероятно
kolmanda	трети
kolmanda	трета
kolmanda	трето
vanemad	родители
vanemad	родителите
füüsik	физик
liikmeks	членството
liikmeks	членство
vürst	херцог
vürst	дук
vürst	дюк
vürst	княз
vürst	принц
vürst	принс
vürst	принцът
koolis	училището
koolis	школа
koolis	училище
rapla	рапла
pealinn	столица
pealinn	капитал
pealinn	капитали
pealinn	столицата
töötanud	работил
ettevõtte	корпоративно
ettevõtte	корпоративен
ettevõtte	корпоративна
ettevõtte	корпоративни
rajatud	основана
rajatud	основано
rajatud	основан
adolf	адолф
pierre	пиер
määratud	назначена
määratud	назначен
määratud	назначени
määratud	назначена
määratud	назначен
viii	виии
julius	юлий
julius	джулиъс
praeguse	ток
praeguse	текущ
praeguse	текуща
praeguse	текущи
praeguse	настоящ
lühend	съкращение
mari	мари
oluliselt	значително
läheb	отива
voolab	потоци
voolab	тече
elama	живи
elama	жива
elama	live
elama	жив
elama	живей
koordinaadid	координатите
koordinaadid	координати
international	международно
international	международен
international	интернешънъл
international	международни
international	международна
täiesti	напълно
täiesti	напълно
sisu	съдържание
sisu	съдържание
panna	сложи
franz	франц
septembris	септември
kaetud	покрито
kaetud	обхванат
kaetud	покрит
kaetud	покрити
kaetud	покрита
kaetud	покрито
kaetud	покрит
kaetud	покрити
valmistatud	произведени
valmistatud	произведена
valmistatud	произведен
valmistatud	произведено
valmistatud	приготвен
valmistatud	подготвен
valmistatud	подготвени
valmistatud	подготвено
valmistatud	подготвена
google	гугъл
google	google
osakond	участък
osakond	разделение
osakond	дивизия
osakond	деление
osakond	отдел
osakond	департамент
meri	море
meri	морето
toimetaja	редактор
esile	подчертая
esile	осветяване
pariisi	парис
pariisi	париж
treener	треньор
treener	треньор
treener	треньорът
praegune	ток
praegune	текущ
praegune	текуща
praegune	текущи
praegune	настоящ
talu	фермата
talu	ферма
talu	стопанство
olemasolu	съществуването
olemasolu	съществуване
alad	райони
alad	зони
alad	площи
alad	области
laht	залив
laht	залива
laht	бей
laht	залив
laht	заливът
laht	bay
harry	хари
rock	скала
rock	rock
rock	рок
rock	скали
rock	камък
heli	звук
heli	звука
heli	звук
heli	аудио
alt	alt
diplomaat	дипломат
projekti	проект
projekti	проектът
projekti	проекта
puu	трий
puu	дървото
puu	дръвче
puu	дърво
asetäitja	заместник
kaart	карта
kaart	картата
kaart	сметката
kaart	сметка
kaart	карта
kaart	картичка
suunatud	насочено
suunatud	насочени
suunatud	целенасочени
suunatud	насочване
lahe	яко
lahe	готина
lahe	готино
lahe	готин
miljoni	милион
com	com
com	ком
mais	царевично
mais	царевица
mais	царевица
kuud	месеца
kuud	месеци
kuud	месеците
võimalus	шанс
võimalus	ченс
võimalus	възможност
võimalus	опция
võimalus	вариант
võimalus	възможност
musta	черни
musta	черно
musta	черна
musta	черен
peamine	основни
peamine	основна
peamine	главна
peamine	главен
peamine	главни
päris	хубава
füüsika	физиката
füüsika	физика
õnnestus	управлявано
õnnestus	управлявани
õnnestus	управляван
väljaspool	отвън
väljaspool	навън
julgeoleku	сигурност
julgeoleku	охрана
vahele	скип
albaania	албански
albaania	албанска
albaania	албанско
albaania	албания
sõitis	карал
sõitis	караше
berliini	берлин
svg	svg
täpselt	точно
hõlmab	обхваща
hõlmab	корици
hõlmab	капаци
aasia	азиатски
aasia	азиатска
aasia	азия
kogus	сума
kogus	количество
kogus	количество
suurus	размери
suurus	големина
suurus	размер
kutsus	поканени
kutsus	поканена
kutsus	поканен
kindral	обща
kindral	общи
kindral	генерал
sees	вътрешно
sees	вътре
leningradi	ленинград
