और	그리고
समाप्त	끝내기
समाप्त	종료
समाप्त	끝내기
समाप्त	완료
समाप्त	완료되었습니다
समाप्त	만료
समाप्त	완료
समाप्त	완료되었습니다
ब्रिटेन	브리튼
करें	toc
दिनों	데이즈
बच्चों	키즈
बच्चों	애들
बच्चों	아이들
बच्चों	어린이
प्रौद्योगिकी	기술
महत्व	중요성
नियम	규칙
नियम	법칙
नियम	규칙
जन्मे	born
जन्मे	출생
जन्मे	탄생
शब्दों	words
शब्दों	단어
चीनी	중국인
चीनी	중국어
स्वास्थ्य	체력
स्वास्थ्य	헬스
स्वास्थ्य	건강
स्वास्थ्य	보건
सहायक	조교
सहायक	조수
सहायक	보조
सहायक	구원자
सहायक	도우미
घोषणा	발표
घोषणा	공지
घोषणा	공지사항
घोषणा	선언
प्रयुक्त	사용함
प्रयुक्त	사용됨
प्रयुक्त	사용
उल्लेख	언급
उल्लेख	언급하기
उल्लेख	언급
कहीं	어딘가
उपयुक्त	어울리는
बंद	닫기
बंद	닫습니다
बंद	닫아
बंद	끄기
बंद	비공개
बंद	닫힌
किलोमीटर	킬로미터
किलोमीटर	킬로미터
किलोमीटर	킬로미터
जिसने	who
इंग्लैंड	잉글랜드
इंग्लैंड	eng
धीरे	점차
धीरे	천천히
सार्वजनिक	공공
सार्वजनिक	공개
सार्वजनिक	공중
लाख	백만명
लाख	백만
लाख	lac
सफल	성공적
सफल	성공함
सफल	성공
सफल	성공적인
सफल	성공적
सफल	성공함
सफल	성공
पहचान	증명
पहचान	식별
पहचान	신분증
पहचान	정체성
पहचान	정체성
पहचान	본인
राष्ट्र	네이션
राष्ट्र	국민
देना	dena
संग्रह	컬렉션
संग्रह	모음집
संग्रह	아카이브
संग्रह	보관
संग्रह	콜렉션
संग्रह	컬렉션
संग्रह	모음집
भीतर	인사이드
भीतर	내부
मौजूद	존재
मौजूद	존재함
मौजूद	현재
मौजूद	선물
रक्त	피피
रक्त	블러드
रक्त	혈액
सम्मान	존경
सम्मान	존중
सम्मान	영광
सम्मान	명예
नृत्य	댄스
नृत्य	무용
सामूहिक	집단
स्रोत	소스
स्रोत	원본
स्रोत	출처
स्रोत	소스
स्रोत	출처
एकल	싱글
एकल	단일
संकेत	힌트
संकेत	신호
संकेत	신호기
संकेत	시그널
संकेत	기호
संकेत	상징
संकेत	힌트
मानक	스탠더드
मानक	표준
स्वतंत्रता	자유
स्वतंत्रता	프리덤
स्वतंत्रता	리버티
स्वतंत्रता	독립
स्वतंत्रता	독립운동
स्वतंत्रता	독립기념일
यौगिक	화합물
यौगिक	복합
यौगिक	복합체
विकि	위키
विकि	위키위키
विद्यालय	학교
विद्यालय	학교
विद्यालय	학교는
विद्यालय	스쿨
विद्यालय	학원
अंतर्राष्ट्रीय	국제
अंतर्राष्ट्रीय	인터내셔널
विशाल	거대
विशाल	거대한
विशाल	어마어마한
विशाल	대형
बंगाल	벵골
कानून	법칙
कानून	법률
कानून	법학
कानून	법률
बल	강제
बल	포스
भाई	오빠
भाई	아우
उपचार	시술
उपचार	치료
उपचार	치료법
उपचार	시술
उपचार	치료
केन्द्र	중앙
केन्द्र	중심
केन्द्र	센터
केन्द्र	중앙
केन्द्र	센터
अवस्था	상태
अवस्था	국가
लागू	응용
लागू	적용
लागू	적용하기
लागू	신청
निजी	개인적
निजी	개인적인
निजी	개인용
निजी	개인
निजी	비공개
निर्णय	심판
निर्णय	판단
निर्णय	판결
निर्णय	판단력
निर्णय	심판
निर्णय	판단
निर्णय	의사결정
निर्णय	결정
निर्णय	결정
मिला	찾았다
मिला	찾았습니다
मिला	발견됨
मिला	got
घंटे	영업시간
घंटे	시간
वंश	왕조
प्रारंभिक	초기
प्रारंभिक	이니셜
प्रारंभिक	예비
मुक्त	free
मुक्त	무료
मुक्त	자유
परन्तु	그런데
परन्तु	그러나
परन्तु	근데
परन्तु	하지만
मनुष्य	인간
मनुष्य	인체
मनुष्य	인간인
मनुष्य	남자
मनुष्य	남성
मनुष्य	사람
उपकरण	공구
उपकरण	도구
उपकरण	기기
उपकरण	디바이스
उपकरण	장치
उपकरण	장비
उपकरण	가전제품
उपकरण	기기
उपकरण	단말기
उपकरण	장치
उपकरण	도구
उपन्यास	소설
नेपाल	네팔
ऑफिस	사무소
ऑफिस	사무실
ऑफिस	오피스
बदलाव	바뀌기
बदलाव	변화
बदलाव	변경
बदलाव	바꾸기
अनुमति	권한
अनुमति	허가
अनुमति	허용
अनुमति	권한
अनुमति	허가
अनुमति	허락
नीति	정책
नीति	방침
हवाई	하와이
हवाई	하와이와
हवाई	하와이
गांव	빌리지
गांव	마을
वापस	다시
वापस	뒤로
यूरोपीय	유럽
साधारण	단순
साधारण	간단
साधारण	심플
साधारण	단순한
साधारण	간단하다
साधारण	간단한
साधारण	장군
साधारण	일반
साधारण	일반인
देखने	보기
पंजाब	펀자브
दक्षिणी	남부
दक्षिणी	남방
दक्षिणी	남부
दक्षिणी	사우스
दक्षिणी	남쪽
बैंड	밴드
पर्वत	산악
सूर्य	햇볕
सूर्य	태양
अनुवाद	번역기
अनुवाद	번역
अनुवाद	번역하기
अनुवाद	번역
अनुवाद	번역
समुदाय	커뮤니티
समुदाय	공동체
समुदाय	커뮤니티
समुदाय	공동체
मान	가치관
मान	가치
मान	가치
स्वतंत्र	독립
स्वतंत्र	독립적
टीवी	텔레비전
हाल	최근
चला	달려
चला	실행
चला	달리기
चला	런닝
पक्ष	측면
पक्ष	사이드
दृश्य	견해
दृश्य	조회
दृश्य	조회수
दृश्य	장면
दृश्य	현장
दृश्य	표시
दृश्य	표시됨
दृश्य	조회
दृश्य	보기
भोजन	푸드
भोजन	음식
भोजन	식량
भोजन	식품
भोजन	음식
भोजन	식품
भोजन	만찬
भोजन	식사
शिव	시바
मॉडल	모델
मॉडल	모형
मॉडल	모델
मॉडल	모형
मुंबई	뭄바이
प्रकाशन	게시
प्रकाशन	출판
प्रकाशन	출판물
