மற்றும்	και
ஜனவரி	ιανουάριος
எழுத்தாளர்கள்	συγγραφείς
நல்ல	καλή
நல்ல	καλο
நல்ல	καλό
நல்ல	καλά
நல்ல	καλα
அடுத்த	επόμενος
அடுத்த	επόμενη
அடுத்த	επόμενο
படம்	φωτογραφια
படம்	φωτογραφία
படம்	εικόνα
படம்	φώτο
படம்	photo
படம்	φωτογραφία
படம்	φωτο
படம்	φωτό
படம்	εικόνα
படம்	εικονα
பாதுகாப்பு	άμυνα
பாதுகாப்பு	υπεράσπιση
பாதுகாப்பு	χρηματοκιβώτιο
பாதுகாப்பு	ασφαλείς
பாதுகாப்பு	ασφαλές
பாதுகாப்பு	ασφαλής
பாதுகாப்பு	ασφαλή
பாதுகாப்பு	προστασία
பாதுகாப்பு	ασφάλεια
பாதுகாப்பு	ασφάλεια
பாதுகாப்பு	ασφαλείας
தந்தை	πατερα
தந்தை	πατέρας
தந்தை	πατέρα
தந்தை	πάτερ
பங்கு	ρόλος
பங்கு	ρόλο
பயன்படுத்தி	χρησιμοποιώντας
செய்த	φτιαγμένο
செய்த	φτιαγμένα
செய்த	φτιαγμένη
செய்த	έκανε
நியூ	νιούε
பதிவு	εντύπωση
பதிவு	μητρώο
பதிவு	ρεκόρ
பதிவு	καταχώριση
பதிவு	καταχώρηση
பதிவு	καταχώρισης
பதிவு	καταγραφή
பதிவு	εγγραφή
பதிவு	post
பதிவு	δημοσίευση
பதிவு	ποστ
ஐரோப்பிய	ευρωπαϊκή
முழுவதும்	πλήρως
முழுவதும்	εντελώς
முழுவதும்	full
முழுவதும்	πλήρη
முழுவதும்	πλήρες
முழுவதும்	πλήρης
முழுவதும்	ολοκλήρωση
முழுவதும்	πλήρη
முழுவதும்	πλήρες
முழுவதும்	πλήρης
முழுவதும்	ολοκληρώθηκε
பயனர்	χρήστη
பயனர்	χρήστης
தொடர்	αύξοντα
தொடர்	αύξων
தொடர்	συνέχιση
தொடர்	συνεχίστε
தொடர்	συνέχεια
தொடர்	συνέχισε
தொடர்	προχωρήστε
போன்றவை	κλπ
ஜூன்	τζουν
ஜூன்	ιούνιο
ஜூன்	ιουνίου
ஜூன்	τζουν
ஜூன்	ιούνιος
வழியாக	via
வழியாக	μέσω
உறுப்பினர்	μέλος
உறுப்பினர்	βουλευτής
உறுப்பினர்	μελος
உறுப்பினர்	πελάτης
உறுப்பினர்	πελάτη
ஆசிரியர்	συντάκτης
ஆசிரியர்	εκδότη
ஆசிரியர்	επεξεργαστής
ஆசிரியர்	εκδότης
ஆசிரியர்	δάσκαλος
ஆசிரியர்	δασκάλα
ஆசிரியர்	καθηγήτρια
ஆசிரியர்	καθηγητής
ஆசிரியர்	συγγραφέας
ஆசிரியர்	συγγραφέα
ஆசிரியர்	συντάκτης
ஆஃப்	off
முக்கியமான	σημαντική
முக்கியமான	σημαντικο
முக்கியமான	σημαντικό
முக்கியமான	σημαντικός
முக்கியமான	κρίσιμη
முக்கியமான	κρίσιμα
முக்கியமான	κρίσιμο
முக்கியமான	κρίσιμες
தொடர்பு	επικοινωνήστε
தொடர்பு	επαφη
தொடர்பு	επαφή
தொடர்பு	επικοινωνία
செய்தார்	έκανε
ஜூலை	ιούλιος
ஜூலை	ιούλιο
ஜூலை	ιουλίου
ஜூலை	ιουλιος
ஆற்றல்	ενέργειας
ஆற்றல்	ενέργεια
கிலோ	κιλό
வேலை	έργο
வேலை	δουλειά
வேலை	εργασίες
வேலை	εργασία
வேலை	δουλεια
வேலை	δουλειά
இருக்கலாம்	ισως
இருக்கலாம்	ίσως
சமய	θρησκευτικά
சமய	θρησκευτική
சமய	θρησκευτικές
சமய	θρησκευτικό
பணி	δουλειά
பணி	έργο
பணி	δουλειά
பணி	εργασίες
பணி	εργασία
பணி	δουλεια
பணி	καθήκον
கதை	ιστορία
கதை	ιστορια
இடையே	ανάμεσα
இடையே	μεταξύ
இடையே	μεταξυ
பட்டம்	αποφοίτηση
பட்டம்	πτυχίο
பட்டம்	βαθμός
பட்டம்	χαρταετό
வழி	μονοπάτι
வழி	τρόπος
வழி	τροπος
வழி	way
அப்போது	τότε
அப்போது	μετά
விடுதலை	απελευθέρωση
விடுதலை	ελευθερια
விடுதலை	ελευθερία
ஆகஸ்ட்	αύγουστος
ஆகஸ்ட்	αύγουστο
ஆகஸ்ட்	αυγούστου
தேதி	ημερομηνία
தேதி	ραντεβού
தேதி	ημερομηνια
பிறந்த	γέννησης
பிறந்த	γέννηση
பிறந்த	γέννα
இன்னும்	και
இன்னும்	ακόμη
இன்னும்	ακομα
இன்னும்	ακόμα
ஜான்	τζων
ஜான்	τζον
ஜான்	john
ஜான்	ιωάννης
ஜான்	τζον
ஜான்	γιον
அடுத்து	επόμενος
அடுத்து	επόμενη
அடுத்து	επόμενο
சேவை	υπηρεσία
சேவை	service
சேவை	εξυπηρέτηση
கருத்து	comment
கருத்து	σχόλιο
கருத்து	θεμα
கருத்து	θέμα
காரணம்	αιτία
காரணம்	λόγος
காரணம்	αίτιο
காரணம்	αιτία
தனி	ιδιωτικά
தனி	ιδιωτική
தனி	ιδιωτικό
தனி	ιδιωτικός
தனி	χωριστή
தனி	ξεχωριστά
தனி	χωριστά
அவருக்கு	αυτόν
நீண்ட	μπόινγκ
நீண்ட	μακρύς
நீண்ட	μακρύ
நீண்ட	λονγκ
நீண்ட	long
பள்ளி	σχολείο
பள்ளி	σχολη
பள்ளி	σχολειο
பள்ளி	σχολή
மகன்	γιος
மகன்	υιός
மகன்	γιε
சர்வதேச	international
சர்வதேச	διεθνείς
சர்வதேச	διεθνής
சர்வதேச	διεθνή
சர்வதேச	διεθνές
எல்லா	ολα
எல்லா	όλοι
எல்லா	όλες
எல்லா	όλα
பொருட்கள்	αντικείμενα
பொருட்கள்	αντικειμένων
பொருட்கள்	αντικείμενα
பொருட்கள்	προϊόντα
பொருட்கள்	εφόδια
பொருட்கள்	προμήθειες
மின்	ηλεκτρικά
மின்	ηλεκτρικό
மின்	ηλεκτρική
மின்	ηλεκτρικός
என்றால்	σημαίνει
ஏழு	seven
ஏழு	επτά
ஏழு	εφτά
முன்னர்	προηγουμένως
முன்னர்	νωρίτερα
முன்னர்	πρίν
முன்னர்	πριν
பொறியியல்	μηχανική
பொறியியல்	μηχανοστάσιο
அமைப்புகள்	οργανώσεις
அமைப்புகள்	οργανισμοί
அமைப்புகள்	ρυθμίσεις
மொழிகள்	γλώσσες
அத்துடன்	επισης
அத்துடன்	επίσης
முழு	full
முழு	πλήρη
முழு	πλήρες
முழு	πλήρης
முதன்மை	κορυφαία
முதன்மை	τοπ
முதன்மை	top
முதன்மை	κορυφή
முதன்மை	πρωτογενής
முதன்மை	πρωτοβάθμια
முதன்மை	πρωτογενούς
முதன்மை	πρωτεύον
முதன்மை	κύρια
மணி	μάνη
மணி	κουδούνι
மணி	καμπάνα
மணி	μπελ
மணி	καμπανάκι
மணி	bell
தொகுப்பு	δέμα
தொகுப்பு	πακέτο
தொகுப்பு	συσκευασία
தொகுப்பு	συλλογη
தொகுப்பு	συλλογή
தொகுப்பு	σύνθεση
தொலைவில்	μακριά
மருத்துவ	ιατρικό
மருத்துவ	ιατρική
மருத்துவ	ιατρικά
