den	os
problem	encrenca
problem	problemas
problem	questões
grand	grandioso
grand	grand
irland	irlanda
säga	dizer
säga	say
säga	digam
säga	diga
säga	diz
alltså	assim
edward	eduardo
edward	edward
bst	bst
grundades	fundado
grundades	fundou
grundades	fundada
varmt	quente
varmt	gostosa
varmt	gostosas
varmt	quentes
varmt	quente
varmt	morno
laget	team
laget	equipa
laget	time
laget	equipe
botten	fundo
botten	bottom
lilla	pequeno
lilla	pouco
lilla	pequena
lilla	little
lilla	lilla
dog	morreu
dog	morri
dog	morreram
dog	faleceu
year	ano
bror	irmão
bror	irmao
bror	brother
bror	bror
washington	washington
hög	alto
hög	high
hög	altos
hög	altas
hög	alta
vuxna	adultos
vuxna	adulto
vuxna	adulta
vuxna	adultos
internationella	internacional
internationella	international
internationella	internacionais
daniel	daniel
mark	mark
mark	marcar
mark	marca
mark	marcos
arbetade	trabalhou
arbetade	trabalhava
arbetade	funcionou
arbetade	trabalhadas
arbetade	trabalhados
arbetade	trabalhado
marie	marie
marie	maria
japan	japao
japan	japão
förutom	excepto
förutom	exceto
ville	ville
dagar	dias
församlingen	congregação
församlingen	montagem
församlingen	assembleia
församlingen	assembléia
direkt	directa
direkt	direta
direkt	diretos
direkt	direct
direkt	direto
direkt	diretamente
direkt	directamente
records	registos
records	records
records	registros
records	discos
stift	fixar
stift	pino
stift	alfinete
stift	pin
stift	diocese
lund	lund
politiska	politico
politiska	político
bezirk	bezirk
haft	tive
haft	tinha
haft	teve
mitten	meados
mitten	médio
mitten	meio
mitten	middle
mitten	centralizar
mitten	centrar
mitten	centro
mitten	center
georg	jorge
georg	george
georg	georg
alltid	always
alltid	sempre
otto	otto
united	unidas
united	unida
united	united
united	unidos
aktiv	ativo
aktiv	activo
aktiv	ativa
aktiv	activa
aktiv	ativos
inget	nada
silver	prateado
silver	silver
silver	prata
henrik	henrik
henrik	henrique
walker	walker
karriär	carreira
karriär	carreiras
karriär	carreira
president	presidente
federationen	federação
mitt	meu
mitt	mina
mitt	minha
kungliga	real
kungliga	royal
kungliga	realeza
alto	alto
nils	nils
slut	end
slut	final
slut	terminar
slut	fim
liknande	semelhante
liknande	similar
liknande	semelhantes
liknande	similares
belägen	localizada
belägen	localizado
belägen	localizados
belägen	situado
högre	superior
league	league
league	liga
johannes	johannes
johannes	john
johannes	joão
johannes	joao
person	pessoa
anspråk	alegado
anspråk	reivindicado
anspråk	alegou
anspråk	reclamou
anspråk	alegações
anspråk	reclamações
anspråk	reivindicações
anspråk	alegando
anspråk	reivindicar
anspråk	reivindicação
anspråk	reclamar
anspråk	reivindicar
anspråk	reivindicação
anspråk	alegação
pointe	pointe
komma	vírgula
komma	vindo
komma	chegando
anses	considerada
anses	considerados
anses	considerou
anses	considerado
små	small
små	pequenos
små	pequeno
små	pequena
små	pequenas
spela	jogar
spela	joga
spela	play
spela	jogue
spela	reproduzir
spela	jogar
spela	tocando
spela	jogando
spela	brincando
pulau	pulau
bilder	imagens
bilder	fotografias
bilder	fotos
bilder	imagens
bilder	slides
bilder	lâminas
bilder	fotografias
bilder	fotos
nummer	número
nummer	numero
nummer	numeros
nummer	números
länge	longa
länge	longos
länge	longo
länge	comprido
länge	long
hand	mão
hand	hand
slaget	battle
slaget	batalha
spelet	game
spelet	jogo
väg	rota
väg	percurso
väg	rodoviário
väg	estrada
väg	road
rum	salas
rum	quartos
rum	sala
rum	quarto
pierre	pierre
djur	animais
djur	animais
djur	animal
central	centrais
central	central
färg	cores
färg	cor
färg	cores
färg	cor
färg	tinta
färg	pintura
färg	pinta
färg	pintar
strand	shore
strand	praia
strand	praias
strand	vertente
strand	strand
säsong	temporada
säsong	época
företaget	empresa
företaget	company
företaget	companhia
regi	dirigiu
regi	direcionado
regi	dirigido
regi	dirigir
regi	orientando
regi	auspícios
glest	escassamente
glest	escassa
punkt	parágrafo
punkt	ponto
punkt	dot
punkt	ponto
punkt	point
big	big
big	grande
big	grandes
områden	regiões
områden	áreas
gifte	casou
gifte	casada
gifte	casado
gifte	casados
europeiska	europeu
europeiska	europeia
europeiska	europeias
skriva	escreve
skriva	escreva
skriva	escrever
skriva	digitando
skriva	digitação
skriva	escrevendo
skriva	escrita
skriva	escrever
international	internacional
international	international
international	internacionais
börjar	começa
börjar	inicia
börjar	começa
börjar	começando
börjar	iniciando
börjar	começando
börjar	iniciando
börjar	início
börjar	começo
avsnitt	secções
avsnitt	seções
avsnitt	seção
avsnitt	secção
avsnitt	episódios
avsnitt	episódio
avsnitt	episódios
bas	base
bas	bas
bas	bass
bas	baixo
sankt	sankt
sankt	santo
sankt	saint
sankt	santa
serra	serra
verkar	parece
verkar	aparece
eget	própria
eget	own
eget	próprio
sulawesi	sulawesi
fotboll	soccer
fotboll	futebol
fotboll	football
fotboll	futebol
bok	livro
bok	reservar
bok	livros
bok	bok
lyckades	geridos
lyckades	gerido
lyckades	conseguiu
lyckades	sucedeu
#aaa	#aaa
sven	sven
île	île
white	brancos
white	branco
white	white
white	brancas
white	branca
ord	word
ord	palavra
ord	palavras
referens	referência
referens	referencia
tall	alto
tall	tall
tall	altos
tall	altas
tall	alta
tall	pinheiro
tall	pine
tall	pinho
fortsatte	continuaram
fortsatte	continuação
fortsatte	continuado
fortsatte	continuou
delvis	parcial
delvis	parciais
delvis	parcialmente
delvis	parcialmente
museum	museus
museum	museu
sju	sete
sju	seven
unit	unidade
verksamhet	operações
verksamhet	atividades
verksamhet	actividades
verksamhet	atividades
verksamhet	atividade
verksamhet	actividade
lever	fígado
position	posição
minst	mínimos
minst	mínimo
minst	mínima
minst	minimo
adolf	adolph
adolf	adolfo
adolf	adolf
albert	albert
albert	alberto
betyder	meios
betyder	significa
utflöde	efluente
utflöde	efluentes
ned	ned
belgien	bélgica
böcker	livros
olof	olof
texas	texas
victoria	victória
victoria	vitoria
victoria	victoria
victoria	vitória
officiella	oficial
officiella	funcionário
officiella	official
officiella	oficiais
bakom	atrás
rev	recifes
rev	rev
rev	reverendo
rev	recife
långa	ling
långa	longa
långa	longos
långa	longo
långa	comprido
långa	long
respektive	respectivo
respektive	respectivas
respektive	respectivos
heinrich	heinrich
fotbollsspelare	futebolistas
fotbollsspelare	futebolista
solid	sólidos
solid	sólido
solid	sólida
magnus	magno
magnus	magnus
slott	castelos
slott	castelo
slott	palácio
slott	palace
familj	família
familj	familia
huset	casa
regeringen	armário
regeringen	gabinete
regeringen	governo
trummor	bateria
trummor	tambores
spel	game
spel	jogo
spel	games
spel	jogos
aten	atenas
svenskt	suecos
svenskt	sueco
svenskt	sueca
rad	line
rad	linha
rad	rad
rad	rema
rad	fila
rad	fileira
rad	row
sett	visto
sett	viu
länet	condado
johansson	johansson
hus	casa
hus	casas
långt	far
långt	longe
långt	longa
långt	longos
långt	longo
långt	comprido
långt	long
förlorade	perdido
förlorade	perdi
förlorade	lost
förlorade	perdida
förlorade	perdidos
förlorade	perdeu
tio	tio
tio	dez
tio	ten
par	casal
par	pares
par	casais
par	par
enbart	só
enbart	apenas
enbart	somente
enbart	unicamente
stefan	marcelo
stefan	estêvão
stefan	stephen
stefan	estêvão
stefan	stefan
fast	presa
fast	preso
fast	presos
fast	fixo
fast	fixas
fast	fixos
fast	corrigido
fast	fixa
åtta	oito
åtta	eight
arabiska	árabe
arabiska	árabes
arabiska	árabe
arabiska	árabes
santo	santo
bern	berna
bern	bern
bern	berna
tror	acredita
tror	acreditar
tror	believe
tror	creia
tror	acredite
tror	pense
tror	pensem
tror	pensa
tror	pensar
peru	perú
peru	peru
djibouti	djibuti
sungai	sungai
côte	côte
costa	costa
chef	gerenciador
chef	gerente
chef	gestor
chef	chief
chef	chefe
chef	alcaide
chef	patroa
chef	patrão
chef	chefe
chef	boss
system	system
system	sistema
system	sistemas
stöd	ajudas
stöd	auxílio
stöd	auxílios
stöd	auxilio
stöd	ajuda
stöd	apoio
stöd	suporte
stöd	apoios
stöd	assistência
gridcolor	gridcolor
nilsson	nilsson
låt	deixe
låt	deixa
brukar	geralmente
brukar	normalmente
brukar	habitualmente
brukar	usualmente
innehåll	conteúdos
innehåll	teor
innehåll	conteúdo
innehåll	conteúdos
innehåll	conteúdo
mellersta	meados
mellersta	médio
mellersta	meio
mellersta	middle
mellersta	centrais
mellersta	central
låtar	tunes
låtar	músicas
låtar	canções
låtar	songs
varför	porque
varför	porquê
brdo	brdo
axel	ombros
axel	ombro
axel	axel
axel	eixo
axel	eixo
axel	eixos
omfattar	tampas
omfattar	covers
omfattar	abrange
omfattar	coberturas
omfattar	capas
ackumulerade	acumuladas
ackumulerade	acumulada
ackumulerade	acumulado
ackumulerade	acumulados
ackumulerade	cumulativo
ackumulerade	cumulativos
ackumulerade	acumulado
ackumulerade	cumulativa
skolan	escola
kontinent	continente
roman	romana
roman	romanas
roman	roman
roman	romano
roman	romanos
roman	romance
roman	novela
stadium	estádio
stadium	stadium
stadium	palco
stadium	etapa
gränsen	borda
gränsen	fronteira
gränsen	contorno
les	les
radio	radio
radio	rádio
dansk	dinamarquesa
dansk	dinamarqueses
dansk	dinamarquês
dansk	dane
företag	negócios
företag	negócio
företag	empresa
företag	company
företag	companhia
företag	companhias
företag	empresas
företag	empreendimentos
företag	empresas
företag	negócios
företag	empreendimento
företag	empresa
företag	enterprise
startade	iniciado
startade	comecei
startade	começou
startade	começaram
startade	iniciou
gunnar	gunnar
orten	cidade
orten	localidade
tillhörde	pertencia
tillhörde	pertencesse
tillhörde	pertenceu
tillhörde	pertenciam
småland	småland
nere	down
örebro	örebro
rom	roma
rom	rom
rom	cachaça
rom	rum
betydelse	importancia
betydelse	importância
betydelse	significando
betydelse	significado
betydelse	significância
betydelse	significado
imagesize	imagesize
saskatchewan	saskatchewan
timeaxis	timeaxis
plotarea	plotarea
scalemajor	scalemajor
starkt	fortemente
starkt	forte
starkt	strong
starkt	fortes
johann	johann
insee	insee
dateformat	dateformat
textcolor	textcolor
alignbars	alignbars
josé	josé
finska	finlandês
finska	finlandesa
finska	finlandeses
köpenhamn	copenhague
köpenhamn	copenhagen
köpenhamn	copenhaga
skapa	crie
skapa	criar
skapa	cria
skapa	criando
skapa	criar
skapa	criação
musiker	músico
musiker	músicos
sångare	cantoras
sångare	cantores
sångare	cantora
sångare	singer
sångare	cantor
sångare	vocalista
mont	mont
hem	home
hem	casa
hem	lar
ursprung	origem
ursprung	origens
vet	conheça
vet	saiba
vet	sei
vet	sabe
polen	polônia
polen	polónia
håller	detém
håller	porões
håller	concordar
håller	concorda
håller	concordam
håller	concordo
håller	segurando
håller	holding
bulgarien	bulgaria
bulgarien	bulgária
ordning	ordem
ordning	encomendar
ordning	encomenda
srpska	srpska
förslag	propostas
förslag	proposta
förslag	sugestões
förslag	sugestão
förlag	editor
förlag	editora
förlag	publicar
förlag	edição
förlag	publicação
förlag	publicando
förlag	editoras
förlag	editores
parti	partido
parti	party
parti	festa
parti	remessa
parti	lote
parti	lot
parti	lote
singel	solteira
singel	solteiro
singel	single
behöver	need
behöver	preciso
behöver	precisa
behöver	necessidade
behöver	precisa
behöver	necessidades
behöver	necessita
alfred	alfredo
alfred	alfred
jar	frasco
jar	jarra
jar	jar
jar	jarro
icke	non
vanligen	geralmente
vanligen	normalmente
vanligen	habitualmente
vanligen	usualmente
danska	dinamarquesa
danska	dinamarqueses
danska	dinamarquês
genre	género
genre	gênero
colorado	colorado
kali	kali
procent	percentagens
procent	porcentagem
procent	percentagem
procent	porcentagem
procent	percentual
procent	percentagem
ernst	ernst
territorium	territórios
territorium	território
live	viva
live	live
live	viver
ludwig	ludwig
ludwig	luís
sul	sul
vägen	rodoviário
vägen	estrada
vägen	road
gammal	antiga
gammal	velho
gammal	antigo
gammal	velha
gammal	velhos
tryckta	impressos
tryckta	impressa
tryckta	impresso
modern	moderna
modern	modernas
modern	modern
modern	moderno
centrum	downtown
centrum	centrum
centrum	centralizar
centrum	centrar
centrum	centro
centrum	center
centrum	centrar
centrum	centralizar
centrum	centro
centrum	centre
hemsida	website
hemsida	site
spelat	jogado
spelat	jogou
spelat	tocou
spelat	joguei
spelat	jogaram
sådana	tal
sådana	tais
studier	estudo
studier	estuda
studier	estude
studier	estudar
studier	estudos
filmer	filmes
filmer	películas
filmer	filmes
filmer	cinema
byn	vila
byn	aldeia
ribeirão	ribeirão
carolina	carolina
ben	bones
ben	ossos
ben	espinhas
ben	pernas
ben	ben
ben	osso
ben	ossos
ben	bone
ben	perna
snart	logo
snart	brevemente
montana	montana
fylke	shire
fylke	condado
roller	roller
roller	cargos
roller	papeis
roller	funções
roller	papéis
skopje	skopje
uppdrag	missões
uppdrag	cessão
uppdrag	atribuição
uppdrag	missão
uppdrag	missao
uppdrag	mission
uppdrag	atribuições
rivière	rivière
francis	francisco
francis	francis
vita	brancos
vita	branco
vita	white
vita	brancas
vita	branca
vita	vita
kanal	canal
kanal	canal
kanal	channel
ålder	idade
emot	contra
fjärde	quarta
club	club
club	clube
bestod	consistiu
bestod	consistiam
bestod	consistia
flertal	múltiplas
flertal	múltiplos
flertal	múltipla
flertal	múltiplo
morro	morro
borde	deveria
borde	devia
borde	deve
borde	deveriam
tidigt	early
tidigt	cedo
konstnär	pintora
konstnär	pintor
konstnär	artista
stil	style
stil	estilo
troligen	provavelmente
troligen	provavelmente
troligen	provável
senaste	recentes
senaste	recente
senaste	último
senaste	últimas
senaste	last
senaste	últimos
senaste	última
senaste	últimos
senaste	últimas
sådan	tal
sådan	tais
ändå	ainda
kastilien	castela
kastilien	castela
kastilien	castilla
brazzaville	brazzaville
die	morra
die	die
die	morram
die	morre
die	morrer
tidningen	jornal
tidningen	jornais
tidningen	magazine
tidningen	revista
isla	isla
oued	oued
juan	juan
gräs	panela
gräs	pote
gräs	maconha
gräs	pot
gräs	erva
gräs	capim
gräs	grama
gräs	erva
gräs	relva
gräs	maconha
gräs	erva
port	porto
mine	meu
mine	mina
mine	minha
beirut	beirute
ledare	condutores
ledare	lider
ledare	leader
ledare	líder
ledare	editorial
ledare	lideres
ledare	dirigentes
ledare	líderes
dalarna	vales
dalarna	dalarna
mst	mst
material	materiais
material	material
material	materiais
don	don
norska	noruegueses
norska	norueguesa
norska	norueguês
folk	folk
folk	pessoas
folk	povo
folk	gente
nästa	seguinte
nästa	próximo
nästa	próxima
nästa	next
skogar	floresta
skogar	bosque
skogar	bosques
skogar	florestas
monte	monte
cup	xícara
cup	copa
cup	taça
cup	chávena
cup	copo
skottland	escócia
norte	norte
historiska	histórico
historiska	históricas
historiska	histórica
historiska	históricos
historiska	históricas
historiska	histórico
historiska	histórica
historiska	históricos
norsk	noruegueses
norsk	norueguesa
norsk	norueguês
norsk	norsk
längd	duração
längd	comprimento
längd	altura
brown	marrom
brown	brown
brown	castanhos
brown	castanhas
brown	castanha
brown	castanho
kungen	king
kungen	rei
skillnad	diferenca
skillnad	diferença
skillnad	diferenças
petit	petit
bgcolor	bgcolor
skåne	skåne
skåne	scania
togs	tirada
togs	tomado
togs	levado
togs	tomadas
togs	tiradas
omfattande	abrangente
omfattande	abrangentes
omfattande	extensa
omfattande	extenso
omfattande	extensas
omfattande	extensiva
karta	mapa
insekter	insetos
insekter	insectos
insekter	insectos
insekter	insetos
insekter	bugs
insekter	bichos
insekter	erros
möjligt	possivel
möjligt	possíveis
möjligt	possível
grekiska	grega
grekiska	grécia
grekiska	gregos
grekiska	grego
snabbt	rápido
snabbt	rápido
snabbt	fast
snabbt	rápido
snabbt	rapidamente
armén	exército
armén	tropa
armén	army
program	programas
program	programa
program	programar
program	programa
program	programas
und	und
programmet	programar
programmet	programa
programmet	programa
venezuela	venezuela
visade	mostrei
visade	mostrou
visade	mostraram
visade	exibida
visade	exibidos
visade	exibidas
visade	mostrado
visade	exibido
visade	destaque
visade	destaques
visade	indicados
visade	caracterizado
visade	visualizados
visade	visto
visade	visualizado
rica	rica
gud	deus
sommaren	verão
sommaren	summer
svårt	duro
svårt	hard
svårt	difícil
svårt	dura
svårt	dificil
svårt	difíceis
svårt	difícil
mera	mera
mera	mais
mera	more
sporsäcksvampar	ascomycota
larsson	larsson
star	estrela
star	star
star	estrelas
alaska	alasca
alaska	alaska
mor	mãe
mor	mamãe
heller	heller
green	verde
green	green
green	verdes
klippa	corta
klippa	cut
klippa	corte
klippa	cortar
