категорија	categoria
наречена	apelidado
пристап	acessar
пристап	acessos
пристап	acesso
оддалеченост	distância
оддалеченост	distâncias
оддалеченост	distancia
користење	uso
користење	utilização
користење	utilizar
користење	usar
користење	usando
користење	utilizando
канада	canadá
канада	canada
среден	meados
среден	médio
среден	meio
среден	middle
среден	mídia
среден	médio
среден	média
среден	meio
среден	médium
окрузи	bairros
окрузи	distritos
окрузи	condados
војници	soldados
војници	tropas
војници	tropa
активности	atividades
активности	actividades
активности	acções
активности	ações
активности	atividades
активности	atividade
активности	actividade
финалето	finais
финалето	final
материјал	materiais
материјал	material
жените	mulheres
победи	win
победи	ganhe
победи	ganhar
победи	vencer
победи	vitória
победи	venceu
победи	won
победи	ganhou
победи	ganhado
победи	vitórias
победи	ganha
победи	vence
последниот	último
последниот	últimas
последниот	last
последниот	últimos
последниот	última
зад	atrás
птици	pássaros
птици	aves
организации	organizações
организации	organizações
писмо	letra
писмо	carta
гол	nus
гол	pelada
гол	nu
гол	nuas
гол	nua
гол	gol
гол	objetivo
гол	golo
гол	baliza
гол	meta
совет	assessoria
совет	conselho
совет	conselhos
совет	aconselhamento
совет	dica
совет	ponta
совет	tip
совет	concílio
совет	conselho
човекот	man
човекот	pá
човекот	cara
човекот	homem
национален	national
национален	nacionais
национален	nacional
поголеми	maiores
поголеми	maior
поголеми	maiores
поголеми	maior
носи	vestindo
носи	traz
носи	veste
носи	vestir
носи	desgaste
михаил	mikhail
михаил	miguel
михаил	michael
михаил	mihail
џејмс	james
џејмс	jaime
џејмс	tiago
холштајн	holstein
брзо	rápido
брзо	rápido
брзо	fast
брзо	rápido
брзо	rapidamente
солун	salónica
солун	tessalônica
форми	formas
форми	impressos
форми	formulários
форми	formas
страни	laterais
страни	lados
архитектурата	arquitetura
архитектурата	arquitectura
куќи	casas
прилеп	prilepo
австрија	áustria
австрија	austria
победата	vencendo
победата	ganhando
победата	ganhar
некропола	necrópole
роберт	robert
роберт	roberto
шведска	suecos
шведска	sueco
шведска	sueca
шведска	suécia
унгарија	hungria
играч	player
играч	reprodutor
играч	jogador
националност	nacionalidade
модел	model
модел	modelo
скоро	quase
учество	participação
