que	toga
elemental	elementarna
rius	rijekama
produeix	proizvodi
michael	michael
particular	posebne
particular	određenoj
tron	prijesto
tron	arš
tron	tronu
tron	tron
tron	trona
existeix	postoji
torneig	turnir
ambdós	oboje
salut	zdravlje
prou	dovoljno
prou	dovoljan
prou	dosta
crítica	kritika
crítica	kritike
crítica	critique
oficina	ured
oficina	office
oficina	kancelarija
assassinat	ubistvo
oficials	oficiri
oficials	službenici
oficials	oficire
marine	morskih
marine	morski
marine	marine
xiv	xiv
efectes	uticaji
efectes	efekti
hora	sat
química	hemija
estadi	stadion
estadi	stadion
barranc	klanac
hospital	bolnica
investigació	istraživanje
investigació	istraživanja
escacs	šah
protecció	zaštita
protecció	zaštitu
publicació	objavljivanja
publicació	objavljivanje
publicació	post
construït	sagrađena
construït	izgrađena
construït	izgrađeno
construït	izgradio
carta	carta
carta	pismo
carta	slovo
foc	vatra
socialista	socijalistička
grècia	grčka
viatge	trip
viatge	putovanje
carlos	karlos
carlos	carlos
resistència	otpor
garcía	garsija
garcía	garcía
considerar	smatraju
motor	motor
expedició	ekspedicija
àmbit	polje
àmbit	opseg
colors	boje
colors	boje
sap	sap
constitució	ustav
recuperar	retrieve
allà	tu
allà	tamo
federal	federalni
federal	federalno
torres	torres
mur	zid
escoles	škole
animal	životinje
ràdio	radio
pierre	pierre
mètode	metod
memòria	sjećanje
memòria	uspomena
memòria	pamćenje
memòria	memorija
memòria	memorije
memòria	memorijski
cara	licem
cara	suočavaju
cara	suočiti
cara	lice
cara	face
lletres	teksta
lletres	tekstova
lletres	tekstove
lletres	lirika
lletres	stihovima
quart	četvrta
quart	četvrti
quart	četvrto
quart	četvrtog
quart	četvrtom
actes	dela
actes	akte
actes	akti
actes	akata
jugadors	igrači
cambres	komora
cambres	komore
quilòmetres	miles
quilòmetres	milja
quilòmetres	km
martin	martin
blanca	blanca
missió	misija
concepte	pojam
rock	rok
rock	rock
pràctica	praksu
pràctica	praksi
pràctica	praksom
pràctica	praksa
anna	ana
anna	anna
setmana	sedmica
smith	smith
participació	učešće
segueix	povode
segueix	slijede
segueix	slijedi
vii	vii
mena	mena
futur	budućnost
individual	individualni
individual	individualne
britànica	britanski
britànica	britansko
britànica	britanska
britànica	britanske
britànica	britanci
ciència	nauka
filosofia	filozofija
capità	kapiten
capità	kapetan
bosc	woods
bosc	šuma
fórmula	formula
fundada	osnovana
fundada	osnovan
fundada	utemeljena
fundada	osnovano
verd	zelena
escena	scena
pressió	pritisak
inicialment	prvobitno
inicialment	isprva
viena	beč
joseph	joseph
bgcolor	bgcolor
concentració	koncentracije
concentració	koncentracija
concentració	koncentraciju
classes	časovi
sortida	izlaz
sortida	proizvodnja
sortida	izlaz
sortida	exit
thomas	thomas
colònia	kolonija
por	strah
fulles	polazi
fulles	ostavlja
fulles	lišće
arquitecte	arhitekt
règim	režimu
règim	režim
medieval	srednjovjekovna
medieval	srednjevjekovna
portal	portal
recursos	resursi
recursos	resurse
creixement	rast
establiment	osnivanje
conflicte	sukob
conflicte	konflikt
pedro	pedro
assemblea	skupština
tribus	plemena
polítics	političari
poesia	poezija
ferran	ferdinand
peter	peter
peter	petar
alfons	alfons
alfons	alfonsa
vint	dvadeset
ràpidament	brzo
mil	hiljade
mil	hiljadu
mil	hiljada
mil	mil
conseqüència	posljedica
regnat	vladavine
catòlica	katolici
catòlica	katolički
catòlica	katolička
catòlica	katolik
àrees	područja
àrees	oblasti
pares	roditelji
naturals	prirodno
amic	prijatelj
amic	drug
mont	mount
mont	mont
irlanda	irska
contacte	kontakt
louis	louis
seguit	praćen
seguit	slijede
seguit	slijedili
minuts	minuta
cert	istina
cert	tačna
bronze	bronzana
bronze	bronza
actiu	aktivna
actiu	aktivni
actiu	aktivan
medicina	medicina
abu	ebu
abu	abu
taller	radionica
taller	radionice
taller	radionici
taller	radionicu
valenciana	valenciana
curs	kurs
apareixen	pojaviti
modern	moderna
modern	savremena
modern	savremen
polònia	poljska
combat	borbeni
líder	lider
fundador	osnivača
fundador	osnivač
afegir	dodaju
afegir	dodati
afegir	dodajte
bèlgica	belgija
corrent	trenutna
sola	sami
sola	sama
princesa	princeza
princesa	princeze
títols	titule
títols	titula
vermell	crvena
film	film
existeixen	postoje
humà	čovjek
vaixells	brodove
vaixells	brodovi
vaixells	brodovi
vaixells	brodove
vaixells	brodovima
coneguts	poznanicima
límit	ograničavaju
límit	ograničenje
galeria	galerija
flors	cvijeća
flors	flowers
flors	cvijeće
https	https
acte	ponašaju
acte	čin
acte	akt
mal	mal
producte	proizvod
producte	produkt
coses	stvari
coneixement	znanje
totalment	potpuno
totalment	potpuno
tribu	pleme
tribu	plemena
raó	razum
estrella	zvijezda
germana	sestra
comuna	komuna
llevant	levante
moviments	poteza
moviments	kretanje
moviments	pokreti
boscos	šume
alemanys	nijemci
comitè	odbor
comitè	komitet
províncies	pokrajina
províncies	provincija
províncies	provincije
finestres	windows
ronda	rundu
morts	mrtva
morts	mrtvi
morts	mrtvo
morts	mrtav
pista	track
pista	stazi
usuaris	korisnici
usuaris	korisnika
don	don
monument	spomenik
futbolista	nogometaš
futbolista	fudbaler
reconeixement	priznanja
reconeixement	priznavanje
reconeixement	priznanje
tractament	liječenje
tractament	lečenje
tractament	tretman
tractament	tretmanu
palma	palma
figures	cifre
miguel	miguel
santiago	santiago
smithsonian	smithsonian
feina	posao
suècia	švedska
washington	washington
washington	vašington
rosa	ružičasta
rosa	ruža
rosa	rosa
monuments	spomenika
monuments	spomenici
valors	vrijednosti
religió	religija
continuació	nastavak
enllaç	veza
enllaç	link
tasca	zadatak
nacions	nacija
fundat	osnovana
fundat	osnovan
fundat	utemeljena
fundat	osnovano
obert	otvorene
obert	otvorena
obert	otvoren
obert	otvoreno
obert	open
documents	dokumentima
documents	dokumenata
documents	dokumenti
documents	dokumente
policia	policija
oposició	opozicioni
oposició	protivljenje
oposició	opozicija
tècniques	tehnike
digital	digitalnu
digital	digitalna
digital	digitalne
digital	digitalni
digital	digitalnoj
anònim	anonimno
predecessor	prethodnik
org	org
milà	milano
residència	boravka
arquebisbe	nadbiskup
setge	opsada
quadre	sto
conquesta	osvajanja
conquesta	osvajanje
torrent	torrent
completament	potpuno
completament	sasvim
autònoma	autonomni
autònoma	autonomne
autònoma	autonomna
stadium	stadion
checklist	checklist
peça	track
peça	stazi
llenguatge	jezik
tecnologia	tehnologija
lópez	lopez
porto	porto
propietats	svojstva
entrenador	trener
entrenador	selektor
projectes	projekti
projectes	projekata
lliures	free
lliures	funti
dit	prst
proposta	prijedlog
clau	ključni
clau	ključ
agricultura	poljoprivreda
agricultura	poljoprivreda
relacionats	vezani
relacionats	vezane
espasa	mač
pèrdua	gubitak
colspan	colspan
extensió	produženje
varietat	raznovrsnost
varietat	različitih
alexandre	alexandre
alexandre	aleksandar
alexandre	alexander
sang	krv
guinea	gvineja
venècia	venecija
internet	internet
nacionals	državljane
nacionals	državljani
nacionals	državljanima
nacionals	državljana
sevilla	sevilla
sevilla	sevilla
oct	oct
basc	baskijski
circuit	kolo
simon	simon
anàlisi	analiza
abr	apr
aspecte	aspektu
aspecte	aspekt
resposta	odgovor
feta	made
feta	napravio
feta	napravljena
feta	napravljen
feta	napravila
hàbitat	staništa
hàbitat	stanište
oficialment	zvanicno
oficialment	službeno
oficialment	zvanično
moscou	moskva
periodista	novinar
festes	praznici
festes	praznike
festes	praznika
terreny	terenu
terreny	terenu
terreny	tlo
terreny	kopnena
terreny	tlu
terreny	ground
operació	operacija
fortalesa	tvrđava
pirineus	pireneji
internacionals	međunarodno
internacionals	međunarodni
internacionals	international
blau	plava
roig	crvena
millorar	unaprijediti
millorar	poboljšaju
millorar	improve
senyal	signal
difícil	teškom
difícil	teški
difícil	težak
difícil	teško
difícil	teška
versions	verzije
històrica	historijska
històrica	historijsko
històrica	historijski
dirigit	usmjeren
dirigit	režija
dirigit	režirao
metge	ljekar
metge	doktor
cadena	gudački
cadena	string
cadena	lanac
aliança	savez
aliança	alijansa
models	modeli
vaixell	čamac
historiador	istoričar
historiador	historičar
lletra	teksta
lletra	tekstova
lletra	tekstove
lletra	lirika
lletra	stihovima
junta	odbor
rafael	raphael
presó	zatvor
operacions	operacija
operacions	operacijama
royal	royal
royal	kraljevska
royal	kraljevsko
royal	kraljevski
vist	vidjeli
vist	viđena
vist	vidio
vist	viđen
celebrar	slavi
celebrar	slave
aplicació	primjenu
aplicació	aplikacija
aplicació	prijavu
aplicació	prijavi
aplicació	aplikativni
aplicació	prijave
obertura	aperture
obertura	otvaranje
esdeveniments	događaja
esdeveniments	događaji
esdeveniments	dešavanja
categories	kategorije
categories	kategorija
amics	prijatelji
amics	friends
premsa	press
premsa	štampa
turó	brdo
parella	par
parella	nekoliko
israel	izrael
ocasions	prilikama
ocasions	navrata
black	crni
black	crna
concert	koncert
reforma	reforma
simple	jednostavna
simple	jednostavne
simple	jednostavan
simple	jednostavni
simple	jednostavnih
simple	jednostavno
portes	vrata
portes	doors
idees	ideja
idees	idejama
idees	ideje
und	und
dimensions	dimenzije
anteriorment	prethodno
ferraris	ferraris
parròquia	parohija
excepte	osim
comunista	komunistička
comunista	komunistički
exemples	primjeri
reserva	rezerva
explica	objašnjava
oli	ulje
vídeo	video
dedicada	posvetio
dedicada	posvećen
autoritat	autoritet
compost	jedinjenje
inicial	početni
forta	jaka
forta	jaki
econòmic	ekonomske
econòmic	ekonomska
econòmic	ekonomski
destacats	osvjetljava
darrera	last
darrera	poslednji
darrera	poslednja
darrera	posljednja
darrera	zadnja
darrera	posljednji
ocupa	zauzima
expressió	izraza
expressió	izraz
accions	akcija
accions	radnje
accions	akcije
accions	postupci
accions	postupcima
imperial	carsku
imperial	carska
imperial	carske
càrrega	učitavanje
càrrega	teret
càrrega	učitavanje
descripció	opis
henry	henri
henry	henry
muhammad	muhammed
feb	feb
abd	abd
dedicat	posvetio
dedicat	posvećen
lleis	zakoni
atenció	pažnja
cavall	konj
rectangular	pravougaonih
justícia	pravda
justícia	pravde
volia	tražen
volia	želio
luxemburg	luksemburg
fàbrica	fabrika
fernando	fernando
diners	novac
béns	dobara
béns	robu
béns	roba
gas	plin
presa	brana
presa	plen
populars	popularna
populars	popularan
populars	popularni
nivells	nivoi
completa	završeno
completa	potpuna
completa	kompletna
completa	kompletan
flota	flota
branca	ogranak
branca	grana
red	crvena
paris	pariz
culturals	kulturna
culturals	kulturno
culturals	kulturni
culturals	kulturnih
daniel	danijel
daniel	daniel
daniel	danijela
simplement	prosto
simplement	jednostavno
indica	ukazuje
programes	programima
programes	programi
programes	programima
programes	programi
centres	centri
centres	centre
centres	centara
centres	centri
centres	centrima
espanyols	španaca
espanyols	španci
planeta	planeta
atacs	napadi
principat	kneževinu
llobregat	llobregat
municipals	općinskom
municipals	općinsko
migdia	podne
fernández	fernandez
fernández	fernández
treballadors	radnici
treballadors	radnika
solar	solarni
solar	sunčev
solar	solarne
carrers	ulice
carrers	ulica
carrers	ulicama
instruments	instrumente
instruments	instrumenata
nombres	brojevi
sabadell	sabadell
complex	kompleksan
complex	kompleks
complex	kompleksna
símbol	simbol
constant	konstanta
matar	ubistvo
matar	ubijanje
viii	viii
#aaa	#aaa
gestió	menadžment
àcid	kiseline
cossos	tela
cossos	tijela
temporades	sezona
crisi	kriza
jul	jul
manca	nedostatak
sants	svetaca
sants	saints
historia	historia
montserrat	montserrat
ministeri	ministarstvo
giro	giro
participants	učesnici
baixes	niski
baixes	nizak
baixes	low
motius	razlozi
motius	razloga
motius	motive
motius	motivi
regional	regionalni
regional	regionalna
ascensió	uzdizanje
necessitat	treba
possibilitat	mogućnost
complet	završeno
complet	potpuna
complet	kompletna
complet	kompletan
cardenal	kardinal
martínez	martinez
martínez	martínez
pérez	pérez
universal	universal
universal	univerzalno
universal	univerzalnih
universal	univerzalni
universal	univerzalne
universal	univerzalna
context	kontekst
context	kontekstu
isabel	isabel
die	umri
convent	manastir
jueus	jevreji
bernat	bernard
bernat	bernat
con	kupa
cristians	hrišćani
derrota	poraz
derrota	poraza
giovanni	giovanni
noruega	norveška
famós	poznati
famós	poznata
famós	poznat
famós	poznate
famós	slavni
cambridge	cambridge
estudiants	studenti
estudiants	učenici
donant	davanju
donant	davanje
donant	dajući
donant	daje
donant	donor
donant	donatora
doctor	doktor
espais	prostori
espais	prostora
espais	spaces
espais	prostore
riera	potok
interpretació	tumačenje
caiguda	jesen
caiguda	pad
continua	nastavlja
aspectes	aspekata
aspectes	aspektima
aspectes	aspekti
basat	based
basat	bazirana
basat	osnovu
incloure	uključuju
incloure	uključiti
intent	pokušaj
din	din
document	dokument
clara	clara
utc	utc
clàssica	klasični
mínim	minimalno
mínim	minimum
mínim	minimalna
estàndard	standardni
institucions	institucije
institucions	institucija
representant	zastupnik
representant	predstavnik
altura	visina
organitzar	organizuju
organitzar	organizovati
escultura	skulptura
roger	roger
editor	editor
editor	urednik
agència	agencija
visió	vid
cim	cim
international	međunarodno
international	međunarodni
international	international
americans	amerikanaca
americans	amerikanci
elegit	odabrane
elegit	izabrao
elegit	izabranim
esteve	stephen
diòcesi	diocese
musulmans	muslimani
gira	rotate
retorn	povratka
retorn	povratak
nostra	nostra
concurs	konkurs
concurs	takmičenje
acceptar	prihvatanju
acceptar	prihvatanje
acceptar	prihvatiti
acceptar	prihvate
acceptar	prihvati
possiblement	moguće
reacció	reakcija
golf	golf
global	globalni
global	globalno
directe	direktni
directe	direktna
directe	direktan
textos	tekstova
textos	tekstovima
marit	muž
reus	reus
actuals	trenutna
responsable	odgovorne
responsable	odgovorna
responsable	odgovorni
responsable	odgovornim
responsable	odgovoran
gonzález	gonzález
partida	igra
capaç	sposoban
capaç	sposobni
pacífic	pacifik
pacífic	pacifika
pacífic	pacifički
pacífic	pacifiku
matèria	materija
arbre	drvo
florida	florida
propis	own
propis	vlastiti
propis	sopstvenog
propis	sopstvene
propis	sopstveni
propis	posjeduju
declarar	proglasi
declarar	proglasiti
cicle	ciklus
llegenda	legenda
llançament	pokretanje
llançament	pokrenuti
processos	procesi
orient	orient
patir	pati
patir	pate
donen	dan
donen	den
similars	slični
similars	slične
similars	sličan
similars	slična
similars	sličnim
estrelles	zvijezda
estrelles	zvezde
enviat	poslata
enviat	poslali
enviat	poslao
enviat	poslan
caixa	kutija
utilitzant	koristeći
estructures	struktura
estructures	strukture
estructures	strukturama
ciutadans	građani
inicis	počeci
signar	znak
guerres	ratovi
femení	ženka
generació	generacija
survey	istraživanje
survey	ispitivanje
platja	plaža
publicacions	objave
pell	koža
invasió	invazija
all	lukom
eix	osi
papers	papire
fao	fao
casat	udata
casat	oženjen
casat	oženio
àrabs	arapi
alegre	veseli
ago	aug
valign	valign
successió	naslijeđe
deixant	odlazak
deixant	napušta
deixant	ostavljajući
deixant	napuštanje
deixant	ostavivši
andorra	andora
aliats	saveznici
aliats	saveznike
comptes	računa
pràcticament	praktično
atenes	atene
atenes	atina
nobel	nobelova
nobel	nobel
terrassa	terase
ermita	hermitage
crist	hristos
crist	hrista
gèneres	žanrova
biografia	biografija
pilot	pilot
coalició	koalicija
ambdues	oboje
igualment	jednako
igualment	slično
arbres	drveće
liberal	liberalne
liberal	liberalni
liberal	liberalna
ulls	eyes
ulls	očima
ulls	oči
conservació	konzervacijska
conservació	održanja
presidència	predsjedništvo
actuació	nastup
usa	koristimo
usa	upotreba
usa	iskoristi
usa	koristi
usa	koriste
usa	usa
documentació	dokumentacija
documentació	dokumentaciju
concerts	koncerti
hongria	mađarska
comunitats	zajednica
plans	planova
plans	planove
plans	planovi
plans	planira
artístic	umjetnička
artístic	umjetničko
artístic	umjetničkim
artístic	umjetnički
freqüència	frekvencija
aconsegueix	get
mètodes	metoda
mètodes	metode
poques	par
poques	nekoliko
trajectòria	putanja
algú	neko
experiència	iskustva
experiència	iskustvo
xile	čile
zelanda	zeland
esmenta	spominje
expansió	proširenje
aeroport	aerodrom
curt	curt
curt	kratko
alumnes	studenti
alumnes	učenici
veïns	susjedima
veïns	susjeda
veïns	susjedi
veïns	susjedima
restaurant	restoran
retornar	povratka
retornar	povratak
representar	predstavljaju
respectivament	odnosno
bellesa	ljepota
punta	vrh
man	muškarac
guitarra	gitara
tradicionals	tradicionalna
tradicionals	tradicionalne
tradicionals	tradicionalno
democràtica	demokratski
democràtica	demokratska
turquia	turska
decisió	odlukom
decisió	odluka
mesures	mjerama
mesures	mjere
mesures	mere
atlàntic	atlantski
atlàntic	atlantika
atlàntic	atlantska
selva	džungla
selva	selva
instrument	instrument
guàrdia	garda
esmentat	spomenut
esmentat	spominje
esmentat	spomenuo
esmentat	pomenuo
esmentat	spomenuta
titular	headline
