اتھاہ	mély
اُچٹتا	felületes
اُچٹتا	unalom
اُچٹتا	unatkozik
اچرج	meglepő
اچرج	különös
اچرج	furcsa
اچرج	csoda
اُچک	magassága
اُچک	magasság
اُچک	emelkedés
اُچک	ugorj
اُچک	ugrás
اُچکّا	bubi
اچکاپن	csalás
اچکاپن	csaló
اچَل	cég
اچَل	határozott
اچَل	állandósult
اچَل	egyenletes
اچَل	rögzített
اچَل	fix
اچَل	rögzítve
اُچلنا	különálló
اُچلنا	elkülönített
اُچلنا	külön
اچنبھا	marvel
اچنبھا	meglepetés
اچنبھا	meglepi
اچُوک	tévedhetetlen
اچُوک	pontos
اچُوک	bizonyos
اچّھا	tisztán
اچّھا	tiszta
اچّھا	egészségesek
اچّھا	egészségesen
اچّھا	egészséges
اچّھا	helyes
اچّھا	korrekt
اچّھا	nemes
اچّھا	noble
اچّھا	szep
اچّھا	szép
اچّھا	hát
اچّھا	nyújtott
اچّھا	jóindulatú
اچّھا	hang
اچّھا	hangot
اچّھا	igen
اچّھا	kellemes
اچّھا	kiváló
اچّھا	őszinte
اچّھا	valódi
اچّھا	jogos
اچّھا	jó
اچّھا	bájos
اچّھا	kedves
اِچّھا	vágy
اِچّھا	dőlés
اِچّھا	szándék
اِچّھا	szándéka
اِچّھا	célzás
اِچّھا	célja
اِچّھا	cél
اِچّھا	kívánom
اِچّھا	kívánság
اِچّھا	bárcsak
اِچّھا	törekvés
اِچّھا	ambíció
اُچھال	hányinger
اُچھال	émelygés
اُچھال	ugorj
اُچھال	ugrás
اُچھال	felhajtóerő
اُچھالنا	szórás
اُچھالنا	előmozdítása
اچّھائی	igazságosság
اچّھر	szó
اچّھر	szava
اچّھر	szótag
اچّھر	levélben
اچّھر	betű
اچّھر	levél
اچّھر	levelet
اچّھر	levele
اُچھلنا	emelkedés
اُچھلنا	köt
اُچھلنا	kötve
اچھوانا	tiszta
اچھوانا	clean
اچھوبھ	még
اچھوبھ	álló
اچھوبھ	mozdulatlan
اچُھوت	érinthetetlen
اچُھوتا	ritka
اچُھوتا	tiszta
اچُھوتا	clean
اچُھوتا	újszerű
اچُھوتا	regény
اچُھوتا	újdonság
اچُھوتا	új
اچُھوتا	egyedülálló
اچُھوتا	páratlan
اچُھوتا	egyedi
اچُھوتی	apáca
اچھّی	jó
اچھّی	helyes
اچھّی	korrekt
اچھّی	drágám
اِچھیا	vágy
اِچھیا	kívánom
اِچھیا	kívánság
اِچھیا	bárcsak
احاد	egységek
احاد	egység
احادیث	hagyományok
احادیث	hagyomány
اِحاطہ	körülvevő
اِحاطہ	környező
اِحاطہ	kamra
اِحاطہ	határvonal
اِحاطہ	határ
اِحاطہ	helyiségek
اِحاطہ	telephelyén
احب	barát
احب	barátom
اَحباب	barátokkal
اَحباب	barátok
اَحباب	barátaim
اَحباب	ismerősök
احبار	rabbik
احبال	erek
احبال	szálat
احبال	szál
احبال	szálak
اِحتباس	fulladás
اِحتباس	elnyomás
اِحتجاب	fátyol
اِحتجاب	képernyőn
اِحتجاب	képernyő
اِحتجاج	tiltakozás
اِحتجاج	tüntetés
اِحتجاج	ellenvetés
اِحتجاج	felháborodás
اِحتجاجی	lázító
اِحتداد	intenzitás
اِحتداد	intenzitása
اِحتراز	elkerülése
اِحتراز	önmegtartóztatás
اِحتراق	égető
اِحتراق	égő
اِحتراق	égésű
اِحتراق	égés
اِحترام	tiszteletet
اِحترام	tisztelet
اِحتساب	számítástechnikai
اِحتساب	tilalom
اِحتساب	tilalmak
اِحتساب	elszámolás
اِحتساب	leszámolás
اِحتساس	érzés
اِحتساس	érzem
اِحتساس	érezni
اِحتساس	érzéssel
اِحتساس	felismerés
اِحتساس	megvalósítás
اِحتشام	pompa
اِحتشام	pompa
اِحتشام	nagyság
اِحتصار	megszállottság
اِحتفال	gyűlés
اِحتفال	találkozás
اِحتفال	találkozó
اِحتفال	megbeszélés
اِحتفال	gyülekezet
اِحتقار	megvetés
اِحتقار	megvetés
اِحتکاک	súrlódás
اِحتمال	kétely
اِحتمال	kétséges
اِحتمال	kétség
اِحتمال	kétségek
اِحتمال	valószínűsége
اِحتمال	valószínűség
اِحتمال	valószínűsége
اِحتمال	bizonytalanság
اِحتمالی	bizonytalan
اِحتمالی	valószínű
اِحتمالی	valószínűsíthető
اِحتمالی	valószínű
اِحتمالی	valószínűleg
اِحتمالی	elméleti
اِحتمالی	feltételezett
اِحتمالی	kétséges
اِحتیاج	akarsz
اِحتیاج	akar
اِحتیاج	akarod
اِحتیاج	akarom
اِحتیاج	szükséglet
اِحتیاج	kell
اِحتیاج	szükséges
اِحتیاط	óvatosság
اِحتیاط	elővigyázatosság
اِحتیاط	gondoskodás
اِحتیاط	érdekel
اِحتیاطی	megelőző
اِحتیاطی	elővigyázatosság
اِحتیال	kézműves
اِحتیال	csalás
اِحتیال	megtévesztés
احجار	stones
احجار	kövek
احد	egyén
احد	egyéni
احد	egyedülálló
احد	páratlan
احد	egyedi
احد	egy
احدی	lusta
احدی	tétlen
احدِیّت	egység
احدِیّت	egyéniség
اِحراز	gyűjtés
اِحراز	gyűjteni
اِحراق	égető
اِحراق	égő
اِحراق	hőség
اِحراق	hő
اِحراق	fűtés
احزاب	csoportok
احزاب	csoportoknak
احزاب	bulik
احزاب	pártok
احزاب	felek
احزاب	partik
احزان	bánat
اِحساس	érzés
اِحساس	érzem
اِحساس	érezni
اِحساس	érzéssel
اِحساس	felfogás
اِحساس	érzékelés
اِحساسیت	empirizmus
اِحسان	szívesség
اِحسان	kedvesség
اِحسان	erény
احسن	legjobbak
احسن	legjobb
احسن	best
احسن	kiváló
احشا	szívem
احشا	szívvel
احشا	szív
احشا	tüdő
احشا	máj
احشام	követői
اِحصا	számolom
اِحصا	számol
اِحصا	számít
اِحصا	visszaszámlálás
اِحضار	megjelenés
اِحضار	megjelenése
اِحضار	idéző
اِحضار	részvétel
اِحضار	jelenlét
اِحضار	idézés
اِحظاظ	gyönyör
اِحظاظ	öröm
اِحظاظ	élvezet
اِحظاظ	örülök
اِحفاظ	biztonsági
اِحفاظ	biztonság
اِحفاظ	védelmet
اِحفاظ	védelme
اِحفاظ	védelem
اِحفاظ	oltalom
احقر	legalacsonyabb
اِحکاک	súrlódás
احکام	parancsok
احکام	parancsol
احکام	parancsok
احکام	megrendelések
احکام	parancs
احکام	parancsot
احکام	rendeleteket
احکام	rendeletek
اِحکام	oszlop
اِحکام	pillér
اِحکام	oszlop
احلام	álmokat
احلام	álmok
احلام	álom
احلم	páciens
احلم	türelmes
احلم	beteg
احمال	rakomány
احمال	szállítmány
احمال	terhelés
احمر	piros
احمر	piroska
احمر	vörös
احمق	bolond
احمق	idióta
احمق	együgyű
احمق	hülye
احمق	bolond
احمق	idióta
احمق	együgyű
احمق	bolond
احمقانہ	bolond
احوال	állapot
احوال	állami
احوال	állam
احوال	állapota
احوال	feltétel
احوال	állapot
احوال	állapotok
احوال	feltételek
احوال	körülmények
احوال	körülmény
احوال	események
احوال	esemény
احوال	rendezvények
احوال	incidens
احوال	ügyi
احوج	szegényebb
احوج	elkerülhetetlen
احیا	családok
احیا	klánok
احیا	törzsek
اِحیا	revival
اِحیا	feltámadás
احیان	pillanatai
احیان	pillanatok
احیان	idők
احیان	időpontok
احیان	times
احیاناً	időnként
احیاناً	alkalmanként
احیاناً	esetenként
احیاناً	néha
اخ	testvér
اخّاذ	intelligens
اِخبات	szerénység
اِخبات	alázat
اخبار	események
اخبار	esemény
اخبار	rendezvények
اخبار	újság
اخبار	hagyományok
اخبار	hagyomány
اخبار	hírek
اخبار	hír
اخبار	események
اخبار	esemény
اخبار	rendezvények
اخبار	újság
اخبار	hagyományok
اخبار	hagyomány
اخبار	hírek
اخبار	hír
اخبارباِلغیب	jövendölés
اخپخ	értelem
اخپخ	hírszerzés
اخپخ	intelligencia
اخپخ	bölcsesség
اخپخ	megértés
اخپخ	egyetértés
اخپخ	megértő
اخپخ	megértést
اُخت	nővérem
اِختبار	vizsgálati
اِختبار	vizsgálat
اِختبار	próba
اِختبار	teszt
اِختبار	elbírálás
اِختبار	értékelés
اِختبار	kísérlet
اِختبار	elemzés
اِختبار	elemzések
اِختبار	analízis
اِختباری	kísérleti
اِختباریت	empirizmus
اِختباط	őrület
اِختباط	mánia
اِختباط	paranoia
اِختباطی	mániákus
اِختتام	befejezés
اِختتام	vége
اِختتام	vég
اِختتام	befejezés
اِختتام	megszüntetése
اِختتام	befejezés
اِختتام	befejezése
اِختتام	szoros
اِختتام	közel
اِختتام	bezárása
اِختتام	közeli
اِختتامی	utoljára
اِختتامی	utolsónak
اِختتامی	last
اِختتامی	utolsó
اِختتامیہ	finálé
اختر	csillagos
اختر	csillag
اختر	sztár
اخترشماری	nyugtalanság
اِختراع	találmány
اِختراع	innováció
اِختراع	innovációs
اِختراع	főzet
اِختراع	hazugság
اِختراع	hazudj
اِختراع	létrehozása
اِختراع	alkotás
اِختراع	teremtés
اِختراعی	innovatív
اِختزال	gyorsírás
اِختصار	rövidítés
اِختصار	összefoglaló
اِختصار	szinopszis
اِختصاریہ	folytatás
اِختصاریہ	összefoglaló
اِختصاص	jellemző
اِختصاص	jellegzetes
اِختصاصی	szakosodott
اِختصاصی	szakosított
اِختلاج	nyugtalanság
اِختلاط	keverék
اِختلاط	elegy
اِختلاط	keverékek
اِختلاط	intimitás
اِختلاط	barátság
اِختلاف	különbség
اِختلاف	nézeteltérés
اِختلاف	viszály
اِختلاف	ellenzéki
اِختلاف	ellenzék
اِختلاف	ellentmondás
اِختلافی	vitatható
اِختلافی	ellentmondásos
اِختلافی	vitatott
اِختلافی	vitatta
اِختلافی	vitatott
اِختلاق	rágalmazás
اِختلال	akadályozása
اِختلال	akadály
اِختلال	rendellenesség
اِختلال	zavar
اِختلال	zavart
اِختلال	zavartság
اِختلال	zűrzavar
اِختلال	hiányosság
اِختلال	hiány
اِختمار	erjedés
اِختناق	fulladás
اِختناق	fulladás
اختہ	kasztrált
اِختیار	döntés
اِختیار	választás
اِختیار	energia
اِختیار	erő
اِختیار	power
اِختیار	hatalom
اِختیار	választási
اِختیار	választás
اِختیار	választások
اِختیار	will
اِختیار	fog
اِختیار	akarat
اِختیار	joghatósága
اِختیار	hatáskör
اِختیار	joghatóság
اِختیار	kontroll
اِختیار	irányítás
اِختیار	vezérlő
اِختیار	ellenőrzési
اِختیار	ellenőrzés
اِختیار	opció
اِختیار	lehetőség
اِختیار	hatóság
اِختیار	autonómia
اِختیاری	választható
اِختیاری	opcionális
اخذ	szed
اخذ	levonás
اخذ	szed
اخذ	levonás
اخراج	kiadás
اخراج	kiadások
اخراج	ráfordítások
اخراج	kiadások
اخراج	költségek
اِخراج	kiadatási
اِخراج	evakuálás
اِخراج	kiutasítás
اِخراج	mentesítés
اخراجات	ráfordítások
اخراجات	kiadások
اخراجات	költségek
اخرف	szenilis
اخروٹ	diós
اخروٹ	dió
اخضر	zöld
اِخفا	elbújt
اِخفا	bujkál
اِخفا	elbújt
اِخفا	bujkál
اِخفات	titoktartás
اخگر	parázs
اِخلاص	intimitás
اِخلاص	szeretettel
اِخلاص	love
اِخلاص	szeretet
اِخلاص	szerelem
اِخلاص	hűség
اِخلاص	őszinteség
اِخلاص	érzékenység
اخلاف	örökösök
اخلاف	utódok
اخلاف	leszármazottai
اخلاق	erkölcs
اخلاق	etika
اخلاق	etikai
اخلاق	modor
اخلاق	etikett
اخلاق	udvariasság
اخلاق	erkölcs
اخلاق	udvariasság
اخلاقیات	erkölcs
اخلاقیات	erkölcs
اخلاقیات	etika
اخلاقیات	etikai
اخلاقیات	erkölcs
اِخلال	akadályozása
اِخلال	akadály
اخلق	idősebbek
اخلق	öregebb
اخلق	idősebb
اخلق	régebbi
اخمار	borok
اخو	testvér
اخوات	nővérek
اخوات	testvérek
اخوات	homogén
اِخوان	hozzátartozók
اِخوان	rokonok
اِخوان	barátokkal
اِخوان	barátok
اِخوان	barátaim
اِخوان	ismerősök
اِخوان	testvérek
اُخُوّت	testvériség
اخُوند	mester
اخُوند	mentor
اخُوند	vezér
اخُوند	leader
اخُوند	vezető
اخُوند	tanárnő
اخُوند	tanár
اخُوند	uralkodó
اخُوند	oktató
اخی	testvér
اخی	barát
اخی	barátom
اخیر	következésképp
اخیر	következésképpen
اخیر	befejezés
اخیر	vége
اخیر	vég
اخیر	végezetül
اخیر	finálé
اخیر	utoljára
اخیر	utolsónak
اخیر	last
اخیر	utolsó
اخیر	következésképp
اخیر	következésképpen
اخیر	befejezés
اخیر	vége
اخیر	vég
اخیر	végezetül
اخیر	finálé
اخیر	döntő
اخیر	végleges
اخیر	záró
اخیر	utolsó
اخیر	végső
ادا	testtartás
ادا	tartás
ادا	fizetési
ادا	kifizetés
ادا	fizetség
ادا	fizetés
ادا	stílus
اداکنندہ	fizető
ادات	eszközök
ادات	műszerek
ادات	eszközök
ادات	szerszám
ادات	szerszámok
ادات	árucikkek
ادات	cikkek
ادات	ábécé
ادات	abc
ادات	leveleket
ادات	betűk
ادات	levelek
اُدار	bőkezű
اُدار	nagylelkű
اُدار	jótékonyság
اُدار	jótékonysági
اُدار	jótékony
اُدار	nagylelkűség
اُدار	gyengéd
اُدار	szelíd
اُدار	nemes
اُدار	noble
اُدار	szelídség
اُدار	bőséges
اِدارت	válogatás
اِدارت	összeállítás
اِدارہ	intézmény
اِدارہ	intézmények
اُداس	szomorú
اُداس	szomorúság
اُداس	bús
اُداس	depressziós
اُداس	nyomott
اُداسا	szomorú
اُداسا	szomorúság
اُداسا	bús
اُداسی	remete
اُداسی	bánat
اُداسی	szomorúság
اداکار	színésznek
اداکار	színész
اداکارہ	színésznő
اداَنت	mindig
ادانی	aljas
ادائیگی	teljesítés
ادائیگی	teljesítését
ادائیگی	fizetési
ادائیگی	kifizetés
ادائیگی	fizetség
ادائیگی	fizetés
ادب	irodalom
ادب	etikett
ادب	tiszteletet
ادب	tisztelet
ادب	irodalom
ادب	etikett
ادب	illem
ادب	tiszteletet
ادب	tisztelet
اِدبار	szegénység
اِدبار	szegénységben
اِدبار	nyomor
اِدبار	nélkülözés
اِدبار	vereség
اِدبار	legyőzni
ادبُد	különös
ادبُد	furcsa
ادبدا	szándékosan
ادبدا	pozitívan
ادبیّات	irodalom
اِدخال	beillesztés
اِدخال	belépés
اِدخال	belépő
اِدخال	bejegyzés
ادخنہ	cigi
اِدراج	interpoláció
اِدرار	fluxus
اِدرار	flow
اِدرار	áramlás
اِدراک	tudatosság
اِدراک	tudat
اِدراک	eszméletét
اِدراک	tudata
اِدراک	bölcsesség
اِدراک	megértés
اِدراک	egyetértés
اِدراک	megértő
اِدراک	megértést
اِدراک	felfogás
اِدراک	érzékelés
ادرک	gyömbér
ادرک	ginger
اِدّعا	megkeresés
اِدّعا	kérésére
اِدّعا	kérésre
اِدّعا	kérés
اِدّعا	kérelem
اِدّعا	követelés
اِدّعا	állítás
اِدّعا	igény
اِدّعا	megkeresés
اِدّعا	kérésére
اِدّعا	kérésre
اِدّعا	kérés
اِدّعا	kérelem
ادعیہ	ima
ادعیہ	imát
ادعیہ	imádság
اِدغام	asszimilációs
اِدغام	fúzió
اِدغام	egyesülés
اِدغام	összefonódás
اِدغام	integráció
اِدغام	beilleszkedés
ادق	komplikált
ادق	bonyolult
اِدلال	veszekedés
اِدلال	vitatkozni
اِدلال	vita
اِدلال	logika
اِدلال	logikai
اِدلال	büszkeség
اِدلال	tanácsadás
اِدلال	tanácsok
اِدلال	tanács
اِدلال	tanácsot
اِدلال	felügyelet
اِدلال	érvelés
اِدلال	iránymutatás
اِدلال	útmutatást
اِدلال	útmutató
اِدلال	útmutatás
ادِلّہ	érvek
اُدم	munkaügyi
اُدم	munkaerő
اُدم	erőkifejtés
اُدم	erőfeszítés
اُدم	erőfeszítések
اَدما	bőre
اَدما	bőr
اُدمات	arrogancia
اُدمات	elmebaj
اُدمات	mánia
اُدمات	erotika
اُدمات	libidó
اُدماتا	arrogáns
اُدماتا	öntelt
ادمغہ	agy
ادنیٰ	közel
ادنیٰ	aljas
ادنیٰ	közelebb
ادنیٰ	közemberek
ادنیٰ	bites
ادنیٰ	kicsit
ادنیٰ	hitvány
ادنیٰ	alsóbbrendű
ادنیٰ	közel
ادنیٰ	aljas
ادنیٰ	közelebb
ادنیٰ	közemberek
ادنیٰ	kis
ادنیٰ	kicsik
ادنیٰ	kicsi
ادنیٰ	bites
ادنیٰ	kicsit
ادنیٰ	hitvány
ادنیٰ	alsóbbrendű
ادنیٰ	piti
ادنیٰ	kicsinyes
ادنیٰ	kis
ادنیٰ	kicsi
ادنیٰ	kevés
ادوات	eszközök
ادوات	műszerek
ادوات	eszközök
ادوات	szerszám
ادوات	szerszámok
ادوات	fegyver
ادوات	fegyverek
ادوار	időszakok
ادویات	kábítószerek
ادویات	gyógyszerek
ادویات	drogot
ادویات	kábítószer
ادویات	drogok
ادویات	drog
ادویات	gyógyszerek
ادویاتی	gyógyászati
ادوَیت	egyedülálló
ادوَیت	páratlan
ادوَیت	egyedi
ادوِیہ	kábítószerek
ادوِیہ	gyógyszerek
ادوِیہ	drogot
ادوِیہ	kábítószer
ادوِیہ	drogok
ادوِیہ	drog
ادوِیہ	gyógyszerek
اُدے	megjelenés
اُدے	megjelenése
اُدے	keletre
اُدے	keleti
اُدے	kelet
ادیان	vallások
ادیب	író
ادیب	szerző
ادیب	író
ادیب	szerző
ادیب	író
ادیم	felszín
ادیم	felület
ادیم	felszíni
ادیم	térség
ادھ	fele
اُدھار	hitel
اُدھار	kölcsön
اُدھار	tartozás
اُدھار	adósság
اُدھار	tartozások
اُدھار	adóssága
اُدھار	hitel
اُدھار	kredit
ادھارمِک	gonosz
ادھارمِک	igazságtalan
اُدھارُو	felkészült
اُدھارُو	elkészítve
اُدھارُو	előkészítve
اُدھارُو	elkészített
اُدھارُو	kész
ادھر	lóg
ادھر	akasztás
ادھر	lip
ادھر	felfüggesztett
