dhe	y
marrin	reciba
marrin	reciban
marrin	recibe
menjëherë	inmediatamente
menjëherë	inmediato
gati	listos
gati	listo
gati	preparados
gati	ready
gati	lista
gati	listas
robert	robert
robert	roberto
club	club
club	garrote
club	discoteca
libër	libro
përfundoi	completada
përfundoi	finalizado
përfundoi	completadas
përfundoi	completados
përfundoi	terminado
përfundoi	completado
përfundoi	terminó
përfundoi	acabados
përfundoi	terminados
përfundoi	finalizado
përfundoi	acabado
përfundoi	terminado
përfundoi	terminada
mire	buenas
mire	bien
mire	bueno
mire	buena
mire	buenos
sistem	system
sistem	sistema
des	des
shekulli	siglo
shekulli	century
periudhë	periodo
periudhë	período
vazhdon	continúa
vazhdon	continua
shoqërore	humanidades
shoqërore	sociales
shoqërore	social
artikuj	articulos
artikuj	artículos
sotme	today
sotme	hoy
shkrimtar	escritora
shkrimtar	escritor
shkrimtar	writer
ndërkohë	entretanto
qartë	claro
qartë	despejado
qartë	claramente
qartë	evidentemente
huaj	forastero
huaj	extraña
huaj	extraño
huaj	extranjeras
huaj	extranjeros
huaj	extranjero
huaj	extranjera
huaj	foreign
përgjatë	junto
francez	francés
francez	francesa
francez	franceses
thjeshtë	simple
thjeshtë	sencilla
thjeshtë	sencillo
thjeshtë	simples
thjeshtë	sencillamente
thjeshtë	simplemente
fshatrat	poblados
fshatrat	pueblos
fshatrat	aldeas
vlera	valora
vlera	valores
vlera	valorar
vlera	value
vlera	valor
sikur	gustar
sikur	like
sikur	como
themeluar	fundó
themeluar	fundado
themeluar	funda
themeluar	fundada
themeluar	establecido
themeluar	establecidos
themeluar	establecida
rol	rol
ndërkombëtar	internacional
ndërkombëtar	international
ndërkombëtar	internacionales
bashkimi	union
bashkimi	unión
bashkimi	sindicato
bashkimi	fusión
bashkimi	unity
bashkimi	unidad
bashkimi	uniéndose
bashkimi	uniendo
bashkimi	unirse
lumi	rio
lumi	río
lumi	lumi
maqedoni	macedonio
maqedoni	macedonia
golin	gol
golin	meta
golin	objetivo
golin	portería
toka	earth
toka	tierra
toka	terrestre
toka	terrenos
toka	land
toka	terreno
toka	tierra
toka	tierras
raste	ocasiones
raste	estuches
raste	cases
raste	casos
here	tiempos
here	veces
here	épocas
here	times
here	hora
here	tiempo
here	time
xxxx	xxxx
filluan	comenzó
filluan	iniciada
filluan	comenzado
filluan	iniciado
shkurtër	corta
shkurtër	short
shkurtër	cortos
shkurtër	corto
shkurtër	breve
shkurtër	breves
shkurtër	breve
yyyy	aaaa
roman	romana
roman	roman
roman	romanos
roman	romano
roman	román
roman	novela
william	william
william	guillermo
uefa	eurocopa
uefa	uefa
vendosi	decidió
vendosi	decidido
mbetur	restante
mbetur	permaneciendo
mbetur	restantes
rruga	calle
rruga	callejero
rruga	street
rruga	calles
rruga	road
rruga	camino
rruga	carretera
ndoshta	quizas
ndoshta	quizás
ndoshta	quizá
ndoshta	quizas
ndoshta	talvez
ndoshta	quizás
ndoshta	quizá
ndoshta	probablemente
kupa	cáliz
kupa	copas
kupa	tazas
kupa	vasos
kupa	taza
kupa	copa
kupa	cup
ekonomik	económicas
ekonomik	económicos
ekonomik	económico
ekonomik	economico
ekonomik	económica
bukur	hermoso
bukur	guapa
bukur	hermosos
bukur	hermosa
bukur	bellos
bukur	bonita
bukur	guapas
bukur	pretty
bukur	guapa
bukur	bastante
bukur	agradable
bukur	bonita
bukur	bonito
bukur	lindo
bukur	linda
bukur	niza
jean	jean
turke	turcos
turke	turco
turke	turca
turke	turquía
ulët	baja
ulët	bajos
ulët	bajas
ulët	low
ulët	bajo
periudha	periodo
periudha	período
periudha	periodos
periudha	períodos
real	real
real	reales
real	verdadero
jetojnë	viva
jetojnë	live
jetojnë	vivir
jetojnë	vive
publik	público
publik	publico
publik	públicas
publik	públicos
pavarur	independent
pavarur	independiente
pavarur	independientes
pavarur	autónomo
pavarur	freelance
pavarur	independiente
ushtria	ejército
ushtria	militares
ushtria	militar
ushtria	armada
ushtria	ejército
ushtria	army
ushtria	ejercito
lind	nacidos
lind	born
lind	nacido
lind	lind
fundi	end
fundi	fin
fundi	final
ndarë	divididas
ndarë	dividida
ndarë	dividido
ndarë	divididos
klubi	club
klubi	garrote
klubi	discoteca
fakt	hecho
kuqe	rojo
kuqe	rojas
kuqe	roja
kuqe	red
pasha	pasha
puna	obra
puna	trabajos
puna	trabaje
puna	trabajo
puna	trabajar
puna	puna
udhëheqëse	liderando
udhëheqëse	liderar
vdekur	muerta
vdekur	muertos
vdekur	dead
vdekur	muerto
university	universitario
university	universitarios
university	universidades
university	universidad
www	www
gjeografike	geográficos
gjeografike	geográfico
gjeografike	geográfica
gjeografike	geográficas
gjeografike	geográficos
gjeografike	geográfico
gjeografike	geográfica
gjeografike	geográficas
madrid	madrid
njësi	unidades
njësi	unit
njësi	unidad
osman	osman
qytetet	ciudades
qytetet	pueblos
qytetet	ciudades
https	https
gazeta	periódico
gazeta	periodico
gazeta	periódicos
gazeta	diarios
gazeta	prensa
gazeta	periódicos
gazeta	paper
gazeta	ponencia
gazeta	papel
rritur	adulto
rritur	adulta
rritur	adultos
format	formas
format	formato
zgjedhur	seleccionados
zgjedhur	seleccionado
zgjedhur	seleccionada
zgjedhur	seleccionadas
anëtarët	diputados
anëtarët	miembros
banorët	habitantes
banorët	residentes
banorët	habitantes
fuqi	potencia
fuqi	power
fuqi	poder
duhej	necesitó
duhej	necesitaba
duhej	necesitado
kalon	pases
kalon	pasa
punoi	trabajó
punoi	funcionó
punoi	trabajado
punoi	trabajadas
katolike	católico
katolike	católicos
katolike	católica
doli	salido
doli	salió
artikulli	articulo
artikulli	artículo
shkollë	colegio
shkollë	escuela
seri	serie
seri	series
përbashkët	compartidas
përbashkët	compartida
përbashkët	compartido
përbashkët	compartidos
përbashkët	comunes
përbashkët	frecuente
përbashkët	común
përbashkët	frecuentes
përbashkët	common
përbashkët	articulación
përbashkët	joint
përbashkët	porro
përbashkët	articulaciones
përbashkët	conjunta
akoma	todavia
akoma	still
akoma	todavía
akoma	aún
akoma	aún
britanisë	britania
rezultat	resultado
fëmijët	ninos
fëmijët	niños
fëmijët	kids
fëmijët	niñez
fëmijët	infancia
fëmijët	ninos
fëmijët	niños
profesor	profesor
profesor	catedrático
profesor	profesora
ngjarje	acontecimiento
ngjarje	evento
ngjarje	eventos
ngjarje	acontecimientos
cet	cet
mban	sostiene
mban	mantiene
pika	puntos
pika	gotas
pika	punta
pika	point
pika	punto
vendasit	lugareños
vendasit	locales
vendasit	nativos
posta	correo
posta	correspondencia
posta	mail
fakultetin	profesores
fakultetin	claustro
fakultetin	facultad
fakultetin	profesorado
kaloi	gastados
kaloi	gastado
kaloi	cruzó
kaloi	cruzado
kaloi	pasó
derisa	asta
derisa	hasta
lehtë	facil
lehtë	sencilla
lehtë	fácil
lehtë	sencillo
lehtë	easy
tej	tej
konsiderohet	considerada
konsiderohet	considerados
konsiderohet	consideradas
konsiderohet	considerado
qysh	desde
qene	sido
greqi	grecia
jeton	living
jeton	vivir
jeton	viviendo
jeton	viva
jeton	live
jeton	vivir
jeton	vive
jeton	vive
jeton	vidas
pjese	part
pjese	parte
fillore	elementales
fillore	elemental
fillore	primaria
xhamia	lami
xhamia	mezquita
nisur	iniciadas
nisur	iniciada
nisur	iniciado
nisur	iniciados
nisur	lanzado
nisur	lanzada
nisur	lanzados
nisur	lanzó
ilire	iliria
arrin	llega
arrin	alcanza
arrin	alcances
hoxha	hoxha
rëndë	pesado
rëndë	heavy
rëndë	pesadas
rëndë	pesados
rëndë	pesada
bin	bin
bin	bean
bin	frijol
bin	bini
charles	carlos
kurrë	nunca
kurrë	never
kurrë	jamas
kurrë	jamás
vrarë	asesinado
vrarë	asesinados
vrarë	asesinada
vrarë	mató
vrarë	asesinados
vrarë	asesinada
vrarë	asesinado
vrarë	matado
united	united
united	unidos
united	unido
united	unió
united	unida
ismail	ismail
ismail	ismael
projekte	proyectos
projekte	projects
vendeve	paises
vendeve	países
league	league
league	liga
league	ligas
sulltani	sultan
sulltani	sultán
pothuajse	casi
fituesit	vencedores
fituesit	ganadoras
fituesit	ganadores
barcelona	barcelona
gjallë	viva
gjallë	vivos
gjallë	vivo
gjallë	alive
pamje	vistas
pamje	vista
pamje	view
pamje	ver
class	clase
class	class
class	clases
sistemin	system
sistemin	sistema
shkon	carreras
shkon	corre
shkon	va
shkon	yendo
shkon	goes
david	jose
david	david
mundësi	posibilidad
mundësi	casualidad
mundësi	chance
mundësi	oportunidad
mundësi	oportunidad
mundësi	oportunidades
lokale	local
lokale	locales
ndryshëm	distinta
ndryshëm	diferente
ndryshëm	distintos
ndryshëm	distinto
ndryshëm	diferentes
ndryshëm	varios
ndryshëm	varias
gjon	juan
gjon	john
pikërisht	precisamente
pikërisht	exactamente
pikërisht	exacto
mbetet	restos
mbetet	gal
mbetet	lag
tona	nuestra
tona	nuestras
tona	nuestros
tona	nuestro
portal	portales
portal	portal
çmimi	precios
çmimi	precio
çmimi	price
çfarë	qué
kthehet	regresa
kthehet	retornos
kthehet	regresos
kthehet	devuelve
kthehet	devoluciones
treguar	mostrada
treguar	mostrado
treguar	demostrado
treguar	mostrados
treguar	narrado
page	sueldos
page	salario
page	sueldo
finlanda	finlandia
mbas	despues
mbas	after
mbas	tras
mbas	después
fizike	física
fizike	físicas
fizike	fisico
fizike	físicos
fizike	físico
mesatare	intermedios
mesatare	intermediario
mesatare	intermedio
mesatare	intermedias
mesatare	promedio
mesatare	media
mesatare	medium
mesatare	medianas
mesatare	medio
mesatare	mediano
mesatare	mediana
mesatare	médium
serb	serbio
serb	serbios
serb	serbio
përbërë	compuesto
përbërë	compuestas
përbërë	compuestos
përbërë	compuesta
lloje	variedades
lloje	tipos
guvernator	gobernadora
guvernator	gobernador
vështirë	duro
vështirë	duros
vështirë	hard
vështirë	difícil
vështirë	dura
vështirë	duro
vështirë	duros
vështirë	rudo
vështirë	dura
vështirë	dificil
vështirë	difícil
vështirë	difíciles
shkallë	escalera
shkallë	escaleras
uji	agua
uji	fluido
uji	fluida
uji	líquido
uji	fluidos
ndeshjet	cerillas
ndeshjet	fósforos
ndeshjet	coincidencias
ndeshjet	partidos
ngjashme	parecido
ngjashme	similar
ngjashme	similares
ngjashme	parecidos
mbrojtur	protegida
mbrojtur	protegidas
mbrojtur	protegidos
mbrojtur	protegido
guri	gema
guri	stone
guri	piedra
guri	guri
guri	rocas
guri	piedra
guri	roca
guri	rock
ekziston	existir
ekziston	existo
ekziston	existen
ekziston	existe
njerëzore	humano
njerëzore	humanas
njerëzore	humana
njerëzore	humanos
lidhja	conexion
lidhja	conexión
lidhja	link
lidhja	enlazar
lidhja	enlace
lidhja	vínculo
prodhuar	producidos
prodhuar	producido
prodhuar	producida
prodhuar	fabricados
prodhuar	fabricado
prodhuar	fabricada
prodhuar	manufacturados
premier	premier
thellë	profundo
thellë	profunda
thellë	deep
numrin	número
numrin	numero
organizuar	organizada
organizuar	organizados
organizuar	organizadas
organizuar	organizado
organizuar	organizada
organizuar	organizados
organizuar	organizadas
organizuar	organizado
prof	prof
mësues	maestra
mësues	profe
mësues	maestro
mësues	docente
mësues	profesor
mësues	profesora
kushtet	términos
kushtet	terminos
kushtet	condiciones
kushtet	condiciones
kryeqyteti	capitales
kryeqyteti	capital
cest	cest
zyrtar	oficial
zyrtar	funcionario
zyrtar	official
zyrtar	funcionaria
art	arte
krishterë	litúrgico
krishterë	cristiano
krishterë	christian
krishterë	cristianos
krishterë	cristiana
krishterë	cristian
krishterë	cristián
krishterë	cristianos
drejtor	directora
drejtor	director
drejtor	principal
internet	internet
shkup	skopje
nord	norte
nord	nord
shkruan	escribe
shkruan	redacción
shkruan	escribiendo
shkruan	escribir
shkruan	escritura
paul	paul
paul	pablo
djali	muchacho
djali	boy
djali	niño
djali	chico
maria	maría
maria	maria
one	una
one	one
one	uno
mijë	mil
paraqitur	presentado
paraqitur	presentada
paraqitur	presentados
paraqitur	presentado
paraqitur	presentada
paraqitur	presentados
paraqitur	enviado
grupe	grupos
grupe	agrupa
grupe	agrupaciones
burimet	fuentes
burimet	recursos
personale	personal
personale	personales
ditët	días
ditët	jornadas
ditët	dias
ditët	days
lartësi	altitud
lartësi	elevación
lartësi	altitud
lartësi	elevaciones
lartësi	estatura
lartësi	altura
gjergj	giorgio
gjergj	gjergj
mehmet	mehmet
mehmet	mehmed
trupit	cuerpo
trupit	corporal
trupit	cadáver
trupit	body
trupit	carrocería
islam	islamismo
islam	islam
evropë	europa
ditën	día
ditën	dia
ditën	day
frashëri	frashëri
franceze	francés
franceze	francesa
franceze	franceses
sociale	sociales
sociale	social
biri	hijo
sezoni	temporada
ibrahim	ibrahim
diçka	algo
james	james
james	santiago
james	jaime
james	jacobo
kuq	rojo
kuq	rojas
kuq	roja
kuq	red
keni	kenny
keni	tener
keni	tengan
keni	han
keni	tienen
drejtimin	dirigiendo
drejtimin	dirigir
pasojë	consecuencia
politikan	político
politikan	politico
bie	cayendo
bie	caída
bie	fall
bie	otoño
bie	caída
bie	caídas
bie	cascadas
bie	falls
bie	cataratas
bie	cae
studime	estudios
zonë	zona
zonë	zone
zonë	superficie
zonë	zona
zonë	area
zonë	área
kërkon	requiere
don	don
hap	escalón
hap	step
hap	paso
hap	abrir
hap	abre
hap	abierta
hap	abra
hap	abierto
nisi	comenzó
nisi	iniciada
nisi	comenzado
nisi	iniciado
nisi	lanzado
nisi	lanzada
nisi	lanzados
nisi	lanzó
filma	films
filma	peliculas
filma	cine
filma	películas
filma	peliculas
filma	cine
filma	películas
trupat	desnudos
trupat	tropas
trupat	contingentes
trupat	efectivos
trupat	tropa
trupat	órganos
trupat	cadáveres
trupat	cuerpos
keq	malas
keq	malos
keq	malo
keq	bad
keq	mal
keq	mala
keq	perdon
keq	disculpen
keq	perdona
keq	perdón
keq	disculpa
ruajtur	almacenados
ruajtur	almacenadas
ruajtur	almacenado
ruajtur	almacenada
ruajtur	conservado
ruajtur	conservas
ruajtur	preservado
ruajtur	conservados
ruajtur	salvados
ruajtur	salvado
ruajtur	salvó
ruajtur	guardado
ruajtur	guardados
trashëgimisë	patrimonio
trashëgimisë	herencia
trashëgimisë	heritage
ngushtë	angosto
ngushtë	estrechas
ngushtë	estrecha
ngushtë	estrecho
ngushtë	estrechos
ngushtë	bff
ngushtë	apretado
ngushtë	apretada
ngushtë	ajustado
rrjedh	tallos
rrjedh	goteando
rrjedh	fluye
rrjedh	flujos
rrjedh	corrientes
video	vídeo
video	video
famshëm	celebridades
famshëm	famosos
famshëm	famoso
famshëm	celebridad
famshëm	famosa
famshëm	famosas
famshëm	famosos
famshëm	famoso
ngritur	elevada
ngritur	elevado
ngritur	elevadas
ngritur	elevados
ngritur	erigido
ngritur	erigió
plotësisht	plenamente
plotësisht	totalmente
plotësisht	completamente
plotësisht	totalmente
plotësisht	completamente
plotësisht	totalmente
utc	utc
skuadra	pelotón
skuadra	squad
skuadra	escuadra
skuadra	escuadrón
skuadra	equipo
skuadra	team
civile	civil
civile	civil
civile	civiles
forca	fortaleza
forca	fuerza
forca	fuerza
forca	force
forca	forzar
sovjetik	soviético
sovjetik	soviéticos
sovjetik	soviéticas
sovjetik	soviética
punon	trabajos
punon	trabaja
punon	obras
punon	funciona
punon	trabajando
punon	funcionando
punon	trabajar
përdor	uso
përdor	usar
përdor	utilización
përdor	utilizar
përdor	utiliza
përdor	usos
pavarësisht	independientemente
pavarësisht	apesar
humbur	perdido
humbur	lost
humbur	perdida
humbur	perdidos
humbur	perdió
humbur	perdidas
arti	arti
arti	arte
libra	libros
kuvendit	ensamblaje
kuvendit	asamblea
kuvendit	montaje
bota	mundial
bota	mundo
bota	world
përdorim	uso
përdorim	usar
përdorim	utilización
përdorim	utilizar
burime	fuentes
burime	muelles
burime	springs
burime	resortes
burime	manantiales
burime	recursos
çështje	cuestión
çështje	asuntos
çështje	cuestiones
çështje	temas
zonat	zonas
zonat	áreas
zonat	zonas
zonat	areas
private	privados
private	privadas
private	privado
private	privada
shkroi	escribí
shkroi	escribió
shkroi	escribía
çka	qué
këshilli	concilio
këshilli	consejo
këshilli	concejo
wiki	wiki
lëvizje	motion
lëvizje	movimiento
lëvizje	moción
lëvizje	movimiento
lëvizje	movimientos
rock	rocas
rock	piedra
rock	roca
rock	rock
muzika	music
muzika	música
muzika	musica
aktore	actriz
malet	montañas
malet	montes
malet	montaña
drita	ligera
drita	light
drita	luz
drita	ligero
drita	luces
drita	lights
flamuri	flag
flamuri	bandera
kthyer	regresó
kthyer	devueltos
kthyer	devuelta
kthyer	devuelto
kthyer	retornados
gjermania	alemania
nevojshme	necesitó
nevojshme	necesitaba
nevojshme	necesitado
muzikore	musicales
muzikore	musical
historik	historico
historik	histórico
historik	históricas
historik	histórica
historik	históricos
historik	históricas
historik	históricos
historik	histórica
historik	historico
historik	histórico
përdorimi	uso
përdorimi	utilización
përdorimi	uso
përdorimi	usar
përdorimi	utilización
përdorimi	utilizar
letërsi	literatura
artë	oro
artë	dorada
artë	golden
artë	dorado
artë	dorados
lëvizja	motion
lëvizja	movimiento
lëvizja	moción
lëvizja	moviendo
lëvizja	mudanza
lëvizja	conmovedor
lëvizja	movimiento
lëvizja	movimientos
national	nacionales
national	national
national	nacional
durrësit	durrës
sulltan	sultan
sulltan	sultán
link	link
link	enlazar
link	enlace
link	vínculo
can	chan
ndihmuar	asistida
ndihmuar	ayudado
ndihmuar	asistidos
ndihmuar	asistido
zbuluar	descubierto
zbuluar	descubierta
zbuluar	descubiertas
zbuluar	descubiertos
zbuluar	descubrió
zbuluar	detectadas
zbuluar	detectada
zbuluar	detectó
zbuluar	detectado
zbuluar	detectados
kërkuar	pedida
kërkuar	solicitados
kërkuar	solicitado
kërkuar	solicitada
grek	griega
grek	griego
grek	griegos
alias	alias
loire	loira
loire	loire
elizabeth	isabel
elizabeth	elizabeth
zhvillimi	desarrollo
finale	final
finale	finales
finale	final
finale	definitivo
finale	finales
finale	final
monument	monumento
duka	duque
duka	ducado
duka	duke
romë	roma
romë	romaníes
romë	romaní
romë	roma
liga	league
liga	liga
liga	ligas
liga	liga
lidhjet	relaciones
lidhjet	aleaciones
lidhjet	acoplamientos
lidhjet	vínculos
lidhjet	enlaces
lidhjet	links
lidhjet	conexiones
lidhjet	corbatas
lidhjet	lazos
ishujt	islas
round	redonda
round	redondo
round	redondos
round	ronda
round	round
kënga	canto
kënga	cancion
kënga	canción
kënga	song
vazhdim	continuación
vazhdim	secuela
serie	serie
materiale	material
materiale	materiales
materiale	material
materiale	materias
materiale	materiales
dhjetë	diez
dhjetë	rte
dhjetë	ten
skënderbeut	skanderbeg
berisha	berisha
mënyra	formas
mënyra	maneras
mënyra	caminos
mënyra	modos
anëtarë	diputados
anëtarë	miembros
dite	dite
dite	día
dite	dia
dite	day
spanja	españa
futbollist	futbolista
rritje	incremento
rritje	aumento
rritje	aumentar
rritje	aumenta
rritje	aumentan
rritje	crecimiento
josé	josé
kufizohet	bordeada
alpes	alpes
katërt	cuarto
katërt	cuarta
lojtari	player
lojtari	reproductor
lojtari	jugador
lojtari	jugadora
kultura	cultivo
kultura	cultura
kultura	cultivos
kultura	culturas
tjeter	proxima
tjeter	próximo
tjeter	siguiente
tjeter	próxima
tjeter	next
nder	honor
nder	honra
nder	honor
nder	honra
titull	titulo
titull	título
klasike	clásicos
klasike	clásica
klasike	clasico
klasike	classic
klasike	clásico
hasan	hassan
hasan	hasan
dashur	querido
dashur	estimado
dashur	estimados
dashur	queridos
dashur	querida
kuvendi	ensamblaje
