மற்றும்	oraz
பகுதிகள்	obszarach
பகுதிகள்	powierzchnie
நிறுவனங்கள்	organizacji
நிறுவனங்கள்	organizacje
நிறுவனங்கள்	firmy
நிறுவனங்கள்	spółki
நிறுவனங்கள்	przedsiębiorstw
நிறுவனங்கள்	przedsiębiorstwa
நிறுவனங்கள்	firm
ஜனவரி	styczeń
ஜனவரி	stycznia
ஜனவரி	styczniu
எழுத்தாளர்கள்	pisarzy
எழுத்தாளர்கள்	pisarze
நல்ல	dobre
நல்ல	dobrze
அடுத்த	następnym
அடுத்த	następny
அடுத்த	następna
அடுத்த	następne
படம்	rysunek
படம்	obrazek
படம்	obraz
படம்	zdjęcie
படம்	zdjecie
படம்	zdjęcia
படம்	foto
படம்	fotografia
படம்	zdjęcie
படம்	obrazek
படம்	obraz
படம்	wizerunek
பாதுகாப்பு	obronie
பாதுகாப்பு	obrony
பாதுகாப்பு	obrona
பாதுகாப்பு	sejf
பாதுகாப்பு	bezpieczne
பாதுகாப்பு	bezpieczny
பாதுகாப்பு	bezpieczna
பாதுகாப்பு	ochrona
பாதுகாப்பு	ochrony
பாதுகாப்பு	bezpieczeństwa
பாதுகாப்பு	bezpieczeństwo
பாதுகாப்பு	bezpieczeństwa
பாதுகாப்பு	ochrona
பாதுகாப்பு	bezpieczeństwo
தந்தை	ojcze
தந்தை	ojciec
பங்கு	rola
பங்கு	rolę
பங்கு	roli
பங்கு	role
பார்க்கப்பட்ட	wyświetlone
பார்க்கப்பட்ட	postrzegane
பயன்படுத்தி	używanie
பயன்படுத்தி	użycie
பயன்படுத்தி	używając
அவர்களின்	ich
செய்த	wykonane
செய்த	made
செய்த	zrobione
நியூ	niue
பதிவு	wrażenie
பதிவு	wrażenia
பதிவு	wyświetlenie
பதிவு	rejestru
பதிவு	rejestr
பதிவு	rekord
பதிவு	zapis
பதிவு	płyta
பதிவு	rejestracja
பதிவு	rejestracji
பதிவு	post
பதிவு	poczta
ஐரோப்பிய	europejska
ஐரோப்பிய	europejski
ஐரோப்பிய	europejskiej
ஐரோப்பிய	europejskie
ஐரோப்பிய	european
முழுவதும்	całkowicie
முழுவதும்	pełna
முழுவதும்	full
முழுவதும்	pełen
முழுவதும்	pełne
முழுவதும்	pełny
முழுவதும்	kompletny
முழுவதும்	kompletna
முழுவதும்	kompletne
பயனர்	użytkownika
பயனர்	użytkownik
தொடர்	serial
தொடர்	seryjny
தொடர்	seryjne
தொடர்	kontynuować
தொடர்	kontynuować
போன்றவை	etc
போன்றவை	itd
போன்றவை	itp
ஜூன்	jun
ஜூன்	czerwiec
ஜூன்	czerwca
ஜூன்	june
ஜூன்	czerwiec
வழியாக	via
உறுப்பினர்	członka
உறுப்பினர்	członkowskie
உறுப்பினர்	członkiem
உறுப்பினர்	członek
உறுப்பினர்	członkostwa
உறுப்பினர்	członkostwo
உறுப்பினர்	przynależność
உறுப்பினர்	klienta
உறுப்பினர்	klient
உறுப்பினர்	klientka
ஆசிரியர்	wydawca
ஆசிரியர்	redaktor
ஆசிரியர்	edytor
ஆசிரியர்	nauczycielu
ஆசிரியர்	nauczyciel
ஆசிரியர்	nauczycielka
ஆசிரியர்	autor
ஆசிரியர்	autora
ஆசிரியர்	autorka
ஆஃப்	wyłączony
ஆஃப்	off
ஆஃப்	wyłączone
முக்கியமான	ważne
முக்கியமான	wazne
முக்கியமான	ważny
முக்கியமான	ważna
முக்கியமான	krytyczne
முக்கியமான	krytyczna
முக்கியமான	krytyczny
முக்கியமான	krytycznych
தொடர்பு	kontakt
தொடர்பு	kontakty
செய்தார்	zrobił
ஜூலை	lipca
ஜூலை	lipiec
ஆற்றல்	energię
ஆற்றல்	energia
ஆற்றல்	energii
ஆற்றல்	energy
கிலோ	kilogramy
கிலோ	kilogram
கிலோ	kilo
வேலை	pracuj
வேலை	prace
வேலை	pracy
வேலை	praca
வேலை	roboty
வேலை	zlecenie
வேலை	pracy
வேலை	praca
இருக்கலாம்	może
சமய	religijny
சமய	religijnych
சமய	religia
சமய	religijna
சமய	religijne
பணி	zlecenie
பணி	pracy
பணி	praca
பணி	pracuj
பணி	prace
பணி	pracy
பணி	praca
பணி	roboty
பணி	zadanie
கதை	historia
கதை	story
கதை	opowieść
கதை	zdarzenie
கதை	opowiadanie
அதிகமாக	ledwo
அதிகமாக	ledwie
இடையே	między
இடையே	pomiędzy
பட்டம்	matura
பட்டம்	stopień
பட்டம்	latawiec
வழி	ślad
வழி	szlak
வழி	way
வழி	sposób
அப்போது	wtedy
விடுதலை	wyzwolenia
விடுதலை	wyzwolenie
விடுதலை	swoboda
விடுதலை	freedom
விடுதலை	wolność
விடுதலை	wolności
ஆகஸ்ட்	sierpnia
ஆகஸ்ட்	augusta
ஆகஸ்ட்	august
ஆகஸ்ட்	sierpień
தேதி	termin
தேதி	randka
தேதி	data
பிறந்த	urodzenia
பிறந்த	poród
பிறந்த	narodziny
இன்னும்	oraz
இன்னும்	nadal
இன்னும்	wciąż
இன்னும்	jeszcze
ஜான்	jan
ஜான்	johna
ஜான்	janek
ஜான்	john
ஜான்	jana
ஜான்	jon
ஜான்	jaan
அடுத்து	następnym
அடுத்து	następny
அடுத்து	następna
அடுத்து	następne
சேவை	usługi
சேவை	służba
சேவை	obsługa
சேவை	serwis
கருத்து	komentarz
கருத்து	komentować
கருத்து	opinia
கருத்து	opinię
கருத்து	opinie
கருத்து	temat
கருத்து	motywu
கருத்து	motyw
காரணம்	powody
காரணம்	powodu
காரணம்	przyczyna
காரணம்	powód
காரணம்	przyczyna
தனி	private
தனி	prywatne
தனி	szeregowy
தனி	prywatna
தனி	prywatny
தனி	osobne
தனி	odrębne
தனி	oddzielne
அவருக்கு	go
நீண்ட	długi
நீண்ட	długa
நீண்ட	długo
நீண்ட	długie
நீண்ட	long
பள்ளி	szkoły
பள்ளி	szkoła
மற்றொரு	kolejny
மற்றொரு	inny
மற்றொரு	kolejna
மகன்	synu
மகன்	syn
சர்வதேச	international
சர்வதேச	międzynarodowe
சர்வதேச	międzynarodowy
சர்வதேச	międzynarodowych
சர்வதேச	międzynarodowa
எல்லா	wszystkie
எல்லா	wszystko
எல்லா	all
எல்லா	wszyscy
பொருட்கள்	obiekty
பொருட்கள்	przedmioty
பொருட்கள்	obiektów
பொருட்கள்	elementy
பொருட்கள்	artykuły
பொருட்கள்	pozycji
பொருட்கள்	przedmioty
பொருட்கள்	pozycje
பொருட்கள்	wyroby
பொருட்கள்	produktów
பொருட்கள்	produkty
பொருட்கள்	dostawy
பொருட்கள்	zaopatrzenie
பொருட்கள்	zapasy
மின்	elektryczny
மின்	elektryczne
மின்	electric
என்றால்	środki
என்றால்	oznacza
ஏழு	siódemka
ஏழு	siedmiu
ஏழு	siedem
நடைபெற்ற	utrzymywane
முன்னர்	wcześniej
முன்னர்	poprzednio
முன்னர்	wczesniej
முன்னர்	wcześniejszy
முன்னர்	wcześniej
முன்னர்	wcześniejsza
முன்னர்	wcześniejsze
முன்னர்	zanim
முன்னர்	przed
முன்னர்	wcześniej
பொறியியல்	maszynownia
பொறியியல்	inżynieria
பொறியியல்	inżynierii
கா	kha
அமைப்புகள்	organizacji
அமைப்புகள்	organizacje
அமைப்புகள்	ustawienia
மொழிகள்	języki
மொழிகள்	języków
அத்துடன்	także
அத்துடன்	też
அத்துடன்	również
முழு	pełna
முழு	full
முழு	pełen
முழு	pełne
முழு	pełny
முதன்மை	top
முதன்மை	szczyt
முதன்மை	góra
முதன்மை	podstawowy
முதன்மை	pierwotne
முதன்மை	podstawowej
முதன்மை	podstawowe
முதன்மை	podstawowa
முதன்மை	główne
முதன்மை	główna
முதன்மை	main
முதன்மை	główny
மணி	mani
மணி	godz
மணி	godzina
மணி	godzinę
மணி	godziny
மணி	dzwonek
மணி	dzwon
மணி	bell
தொகுப்பு	pakiet
தொகுப்பு	paczka
தொகுப்பு	pakiety
தொகுப்பு	zbieranie
தொகுப்பு	kolekcja
தொகுப்பு	zbiór
தொகுப்பு	kolekcji
தொகுப்பு	skład
தொலைவில்	daleki
தொலைவில்	dalekie
தொலைவில்	dala
மருத்துவ	medyczna
மருத்துவ	medyczny
மருத்துவ	medyczne
வணிக	komercyjny
வணிக	komercyjne
திருமணம்	zamężna
திருமணம்	żonaty
திருமணம்	ślub
திருமணம்	małżeństwo
திருமணம்	małżeństwa
திருமணம்	ślub
திருமணம்	wesele
திருமணம்	weselny
நீங்கள்	ciebie
நீங்கள்	ty
இயேசு	jezu
இயேசு	jezus
கருதப்படுகிறது	rozpatrywane
கருதப்படுகிறது	rozważane
