oli	இருந்தது
siksi	ஆகையால்
voittanut	வெற்றி
voittanut	வென்றது
voittanut	வெற்றிபெற்று
voittanut	வென்று
mahdollista	சாத்தியமா
mahdollista	சாத்தியமே
mahdollista	சாத்தியம்
kuvaa	புகைப்படம்
kuvaa	படத்தை
kuvaa	படத்தில்
kuvaa	படம்
kuvaa	படத்தைப்
kuvaa	படம்
kuvaa	படமாக
kuvaa	படத்திற்கு
anna	அண்ணா
alusta	பிளாட்பார்ம்
alusta	தளம்
alusta	கப்பல்
alusta	chassis
los	லாஸ்
luku	அத்தியாயம்
luku	எண்ணி
luku	எண்
luku	எண்ணை
japanin	ஜப்பான்
japanin	ஜப்பானிய
ottaa	எடுக்கப்பட்டது
ottaa	எடுத்தது
ottaa	எடுத்துக்
ottaa	எடுக்கப்பட்ட
ottaa	எடுக்கும்
ottaa	எடுக்கிறார்
ottaa	எடுத்து
ottaa	எடுத்துக்
ottaa	எடுத்து
ottaa	எடு
säveltäjä	அமைப்பாளர்
säveltäjä	தொகுப்பி
säveltäjä	பாடலாசிரியர்
säveltäjä	உருவாக்கி
käyttö	உபயோகம்
käyttö	பயன்
käyttö	பயன்பாடு
käyttö	பயன்படுத்துதல்
käyttö	பயன்படுத்துகிறது
käyttö	பயன்படுத்தி
käyttö	பயன்படுத்திக்
käyttö	பயன்படுத்து
ihmisen	மனிதன்
ihmisen	மனிதரும்
ihmisen	மனித
ihmisen	மனிதர்
kolmanneksi	மூன்றாவது
kiinan	சைனா
kiinan	சீனா
kiinan	சீன
kiinan	சீனம்
kesäkuussa	ஜூன்
mies	ஆண்
mies	நாயகன்
mies	மனிதா
mies	மனிதனின்
mies	மனிதனுக்கு
mies	மனிதன்
sota	போர்க்
sota	போர்
loppuun	முடி
loppuun	முடிக்க
loppuun	முடிக்கவும்
helmikuussa	பெப்ரவரி
helmikuussa	பிப்ரவரி
heinäkuussa	ஜூலை
etenkin	குறிப்பாக
tekee	செய்யும்
meni	கலந்துகொண்டனர்
meni	கலந்துகொண்டார்
monia	பல
monia	பலர்
metal	உலோகம்
metal	உலோக
metal	மெட்டல்
molemmat	இருவரும்
molemmat	இரண்டும்
molemmat	இருவருக்கும்
palkinto	கோப்பை
palkinto	வெகுமதி
palkinto	கூலி
palkinto	பரிசு
palkinto	விருது
käytännössä	நடைமுறையில்
asui	வாழ்ந்தார்
asui	வசித்து
asui	வாழ்ந்த
amerikan	அமெரிக்கன்
amerikan	அமெரிக்கர்
amerikan	அமெரிக்க
amerikan	அமெரிக்கா
ruotsissa	ஸ்வீடன்
ruotsissa	சுவீடன்
cupin	கிண்ணம்
cupin	கோப்பை
varsinkin	குறிப்பாக
sivut	பக்கங்கள்
cup	கிண்ணம்
cup	கோப்பை
ryhmä	ஸ்குவாட்
ryhmä	குழுவை
ryhmä	குழுவைப்
ryhmä	குழு
ryhmä	அணி
huhtikuussa	ஏப்ரல்
afrikan	ஆப்பிரிக்கா
afrikan	ஆப்பிரிக்க
van	வேனில்
van	வேன்
van	வான்
sunnuntai	ஞாயிற்றுக்கிழமை
sunnuntai	ஞாயிறு
pitkään	லாங்
pitkään	long
pitkään	நீண்ட
jean	ஜீன்
kansainvälinen	சர்வதேச
kansainvälinen	அனைத்துலக
grand	பிரமாண்டம்
esittää	வழங்குகிறோம்
peli	ஆட்டம்
peli	கேம்
peli	விளையாட்டு
peli	ஆட்டத்தில்
käyttäjä	பயனர்
kappaleet	தடங்களை
kappaleet	தடங்கள்
kappaleet	அத்தியாயங்கள்
kappaleet	பாடல்கள்
päivän	நாள்
päivän	தினம்
päivän	நாளும்
puolella	பக்க
puolella	புறம்
puolella	side
tuottaja	தயாரிப்பாளர்
asema	நிலையை
asema	நிலையைப்
asema	நிலை
asema	பதவி
asema	நிலையம்
historian	சரித்திரம்
historian	வரலாறு
alan	ஆலன்
alan	அலன்
puoli	பக்க
puoli	புறம்
puoli	side
puoli	அரை
puoli	பாதி
muuten	இல்லையெனில்
music	இசை
formula	சூத்திரம்
richard	ரிச்சர்ட்
richard	ரிச்சார்ட்
näitä	இவை
näitä	இவற்றையும்
näitä	இந்த
näitä	இவற்றை
näitä	இவைகளை
näitä	இவர்கள்
charles	சார்லஸ்
charles	சார்ல்ஸ்
charles	சாள்ஸ்
pelaa	இயக்கு
pelaa	விளையாடு
pelaa	விளையாட்டைப்
pelaa	இயக்கவும்
pelaa	விளையாட்டை
pelaa	விளையாடி
pelaa	விளையாடுகிறது
pelaa	விளையாடுகிறார்
pelaa	இயக்குகிறது
pelaa	விளையாடும்
city	நகரம்
city	சிட்டி
samaa	அதே
samaa	ஒரே
puolue	விருந்து
puolue	கொண்டாட்டம்
puolue	கட்சி
puolue	பார்ட்டி
jotain	ஏதாவது
jotain	எதாவது
jotain	ஏதோ
jotain	எதையோ
mikko	மைக்கல்
mikko	மைகேல்
mikko	மைக்கேல்
puheenjohtaja	தலைவர்
puheenjohtaja	அதிபர்
puheenjohtaja	ஜனாதிபதி
puheenjohtaja	சேர்மன்
rooman	ருமேனியா
rooman	ரோம்
ilmeisesti	வெளிப்படையாகவே
ilmeisesti	வெளிப்படையாக
norjan	நார்வேஜியன்
norjan	நோர்வே
norjan	நார்வே
päivää	நாட்களை
päivää	நாட்களுக்கு
päivää	நாட்களில்
päivää	நாட்கள்
päivää	தினங்கள்
piiri	மின்சுற்று
piiri	மாவட்ட
piiri	மாவட்டம்
seuraava	அடுத்தது
seuraava	அடுத்து
seuraava	அடுத்த
varaus	இடஒதுக்கீடு
varaus	முன்பதிவு
varaus	ரிசர்வ்
varaus	முன்பதிவு
samoin	அதே
samoin	ஒரே
koulu	பள்ளிக்கு
koulu	பள்ளி
koulu	பாடசாலை
koulu	பள்ளிக்கூடம்
naimisissa	திருமணம்
yritys	நிறுவனம்
yritys	நிறுவனமும்
yritys	தொழில்
yritys	வணிகம்
yritys	வியாபாரம்
maanantai	திங்கள்கிழமை
maanantai	திங்கட்கிழமை
maanantai	திங்கள்
jukka	ஜிம்
jukka	ஜான்
elää	வாழ்ந்து
elää	வாழும்
elää	வசிக்கும்
elää	வாழ்வது
elää	லைவ்
elää	நேரலை
elää	வாழ
elää	நேரடி
radio	ரேடியோ
radio	வானொலி
tapauksessa	கேஸ்
tapauksessa	வழக்கு
thomas	தாமஸ்
thomas	தோமஸ்
nimeltään	பெயரிடப்பட்ட
nimeltään	எனப்படும்
nimeltään	அழைக்கப்படும்
nimeltään	அழைக்கப்பட்ட
lauantai	சனிக்கிழமை
lauantai	சனி
pääosin	பெரும்பாலும்
pääosin	முக்கியமாக
johtaa	ஈயம்
johtaa	லீட்
huomattavasti	கணிசமாக
huomattavasti	substantially
tapahtui	நடந்தது
kuinka	எவ்வாறு
kuinka	எப்படி
kuinka	எப்படிக்
parhaiten	சிறந்தவை
parhaiten	சிறந்தது
parhaiten	சிறப்பாக
parhaiten	சிறந்த
musta	கருப்பு
musta	கறுப்பு
ympäri	சுற்றிப்
ympäri	சுற்றி
tie	சாலை
tie	ரோடு
keisari	பேரரசர்
pistettä	புள்ளிகள்
pistettä	புள்ளி
saapui	வந்தது
tuomari	நீதிபதி
tuomari	நடுவர்
tuomari	ref
musiikin	இசை
vuosittain	வருடாந்திர
vuosittain	ஆண்டுதோறும்
vuosittain	வருடாந்திர
vuosittain	வருடாந்த
vaikuttaa	பாதிக்கிறது
vaikuttaa	தூண்டுதல்
muusikko	இசையமைப்பாளர்
muusikko	இசைக்கலைஞர்
lehti	செய்தித்தாள்
lehti	நாளிதழ்
lehti	பத்திரிகை
lehti	இதழ்
lehti	இலை
with	குல
with	கொண்டு
with	இதனால்
with	உடன்
toimintaa	செயலை
toimintaa	செயல்
toimintaa	ஆக்ஷன்
toimintaa	நடவடிக்கை
toimintaa	அதிரடி
toimintaa	செயற்பாடுகள்
toimintaa	நடவடிக்கைகள்
toimintaa	செயற்பாடு
toimintaa	செயல்பாடு
toimintaa	நடவடிக்கை
viralliset	அதிகாரி
viralliset	அதிகாரப்பூர்வ
viralliset	official
piispa	பிஷப்
itsensä	தன்னை
itsensä	தன்னைத்தானே
muista	ஞாபகம்
muista	நினைவில்
paino	எடையை
paino	எடை
martin	மார்டின்
martin	மார்ட்டின்
karjalan	karelia
carl	காரல்
vuosi	ஆண்டு
vuosi	வருடம்
vuosi	வருடமும்
saari	தீவு
saari	ஐல்
järven	ஏரி
ranska	பிரெஞ்சு
ranska	பிரான்சு
ranska	பிரான்ஸ்
hallitus	அமைச்சரவை
hallitus	அரசு
hallitus	அரசாங்கம்
neljäs	நான்காம்
neljäs	நான்காவது
kylän	கிராம
kylän	கிராமத்து
kylän	கிராமம்
kylän	கிராமத்தில்
kylän	கிராமத்திற்கு
pääkaupunki	மூலதனம்
pääkaupunki	தலைநகரம்
