den	на
dog	почина
dog	умре
dog	умрел
dog	починал
dog	умрела
year	година
year	year
bror	брате
bror	брат
washington	вашингтон
hög	високиот
hög	висок
hög	висока
hög	хај
hög	високо
hög	high
vuxna	возрасни
vuxna	возрасните
vuxna	возрасна
vuxna	возрасни
vuxna	возрасен
stod	стоеше
stod	стоеја
stod	стоела
internationella	international
internationella	меѓународна
internationella	интернационална
internationella	меѓународни
internationella	меѓународен
daniel	даниел
mark	марк
mark	белег
mark	обележи
arbetade	работел
arbetade	работев
arbetade	работеше
arbetade	функционираше
arbetade	работено
marie	мари
japan	јапонија
japan	јапан
förutom	освен
förutom	меѓудругото
förutom	впрочем
förutom	башка
ville	ville
dagar	денови
dagar	дена
församlingen	собранието
församlingen	собрание
direkt	direct
direkt	директни
direkt	директна
direkt	директен
direkt	дирекно
direkt	директно
records	рекорди
records	евиденција
records	записи
stift	епархија
lund	лунд
politiska	политички
politiska	политичко
politiska	политичка
bezirk	bezirk
haft	имаа
haft	имаше
mitten	средина
mitten	среден
mitten	средина
mitten	центар
georg	џорџ
georg	џорџе
georg	george
georg	георг
alltid	секогаш
otto	ото
united	соединети
united	јунајтед
united	обединета
united	обединето
united	обединети
aktiv	активни
aktiv	активно
aktiv	активна
aktiv	активен
inget	ништо
silver	сребрено
silver	сребрен
silver	сребрена
silver	сребро
silver	сребрени
henrik	хенрик
henrik	анри
henrik	хенри
walker	вокер
karriär	кариера
karriär	кариери
karriär	кариера
president	претседател
federationen	федерација
federationen	федерацијата
mitt	ракавица
mitt	мое
mitt	рудник
mitt	моја
mitt	мој
kungliga	кралско
kungliga	кралска
kungliga	ројал
kungliga	royal
kungliga	кралски
alto	алто
nils	нилс
slut	крај
liknande	слично
liknande	сличен
liknande	слична
liknande	слични
belägen	лоциран
belägen	лоцирана
belägen	лоцирано
belägen	сместена
belägen	лоцирано
belägen	сместена
högre	погласно
högre	повисоко
högre	повисок
högre	повисока
högre	повисоки
league	лига
johannes	јоханес
johannes	јован
johannes	џон
person	особа
person	личност
anspråk	тврдења
anspråk	претензии
anspråk	тврди
anspråk	тврдејќи
anspråk	тврдење
komma	запирка
komma	следува
komma	доаѓам
komma	доаѓа
små	малечко
små	мала
små	мал
små	мали
små	мало
spela	пушти
spela	играј
spela	свири
spela	свирење
spela	играње
spela	свири
pulau	pulau
bilder	images
bilder	слики
bilder	слики
bilder	слајдови
bilder	фотографии
bilder	слики
nummer	број
nummer	броеви
nummer	бројки
länge	лонг
länge	долги
länge	долго
länge	долга
hand	рака
hand	дланка
slaget	борба
slaget	битка
spelet	игра
väg	рута
väg	road
väg	пат
rum	собите
rum	соби
rum	просторија
rum	соба
pierre	пјер
djur	животни
djur	животинско
djur	животно
djur	животински
central	централно
central	централен
central	централа
central	централна
färg	боја
färg	боја
färg	боја
strand	брег
strand	брегот
strand	плажа
strand	бич
strand	стренд
säsong	сезона
företaget	компанија
regi	насочени
regi	режија
regi	режија
regi	покровителство
glest	скудно
punkt	параграф
punkt	пасус
punkt	точка
punkt	точка
big	големо
big	голем
big	голема
big	големи
områden	региони
områden	подрачја
områden	области
gifte	женет
gifte	омажена
gifte	мажена
gifte	венчани
gifte	оженет
europeiska	европски
europeiska	европско
europeiska	европска
skriva	напишам
skriva	пишувајте
skriva	пиши
skriva	напиши
skriva	запиши
skriva	пишувај
skriva	пишувате
skriva	пишување
skriva	запишување
international	international
international	меѓународна
international	интернационална
international	меѓународни
international	меѓународен
börjar	започнува
börjar	почнува
börjar	започнува
börjar	почнува
börjar	почнувам
börjar	почнувајќи
börjar	почетна
börjar	почеток
avsnitt	секции
avsnitt	рез
