din	från
varsta	ålder
varsta	åldern
varsta	ålder
varsta	åldern
km²	km²
toti	allt
toti	alla
toti	allt
toti	alla
ultima	senast
ultima	senaste
ultima	sista
ultima	sist
origine	ursprung
recensamant	folkräkning
actor	aktör
actor	skådespelare
literatura	litteratur
literatura	litteraturen
literatura	litteratur
literatura	litteraturen
anderson	anderson
veche	gamla
veche	gammal
veche	gammalt
les	les
participat	deltagit
participat	deltog
participat	medverkade
guvernul	regering
guvernul	regeringen
estul	östra
estul	österut
estul	öst
estul	öster
total	totalt
total	sammanlagt
total	total
total	totala
total	summa
total	helt
japonia	japan
sibiu	sibiu
petru	petrus
petru	peter
conte	antal
conte	greve
conte	räkna
conte	conte
alba	alba
alba	vita
alba	white
alba	vit
alba	vitt
bavaria	bayern
roma	rome
roma	rom
roma	romer
roma	roma
specii	djurart
specii	art
specii	arter
cupa	kopp
cupa	bägare
cupa	cup
cupa	kopp
cupa	bägare
cupa	cup
batalia	battle
batalia	slaget
batalia	kamp
batalia	strid
ceva	nånting
ceva	något
ceva	någonting
ceva	nåt
membri	medlemmars
membri	medlemmarna
membri	medlemmar
membri	ledamöter
calitate	kvalité
calitate	kvalitet
calitate	kvaliteten
scrie	skriva
scrie	skriv
euro	euron
euro	euro
uniunii	union
uniunii	fackförening
uniunii	unionen
scurt	kort
scurt	korta
scurt	short
scurt	kort
scurt	korthet
scurt	kortfattad
scurt	kortfattat
scurt	korta
mama	morsan
mama	mamma
mama	mom
mama	mor
mama	moder
mama	mamma
mama	mother
mama	morsan
mama	mamma
mama	mom
mama	mor
mama	moder
mama	mamma
mama	mother
creat	skapad
creat	skapat
creat	skapade
creat	skapats
creat	skapades
campionatul	mästerskap
campionatul	championship
campionatul	mästerskapet
del	del
locuri	platser
locuri	ställen
locuri	sittplatser
locuri	platser
locuri	säten
uri	uri
manastirea	klostret
manastirea	kloster
manastirea	klostret
manastirea	kloster
america	america
america	amerika
produs	producerade
produs	producerad
produs	framställt
produs	producerat
produs	produkten
produs	produkt
ultimul	senast
ultimul	senaste
ultimul	sista
ultimul	sist
condus	driven
condus	drivit
condus	kört
condus	drivna
presedintele	president
presedintele	ordförande
presedintele	ordföranden
presedintele	talmannen
presedintele	president
presedintele	ordförande
presedintele	ordföranden
presedintele	talmannen
andrei	andrej
andrei	andrej
radu	radu
brazilia	brasilien
brazilia	brasilianska
suceava	suceava
james	jakob
james	james
declarat	förklarade
declarat	deklarerat
declarat	deklarerade
surse	källor
obicei	vana
obicei	vanor
obicei	ovana
obicei	vanan
compania	sällskap
compania	bolag
compania	företag
compania	företaget
etnic	etnisk
etnic	etniskt
etnic	etniska
echipe	arbetslag
echipe	lag
echipe	team
sezonul	årstid
sezonul	säsong
sezonul	säsongen
central	centrala
central	centralen
central	central
central	centralt
central	mellersta
dan	dan
unii	några
unii	vissa
unii	somliga
liga	ligan
liga	league
liga	förbundet
liga	liga
liga	liga
liga	ligan
liga	league
liga	förbundet
liga	liga
rol	rollen
rol	roll
loire	loire
india	indiska
india	india
india	indiskt
india	indien
construita	byggt
construita	byggda
construita	byggd
construita	byggde
construita	konstruerade
construita	konstruerat
construita	konstruerad
construita	byggt
construita	byggda
construita	byggd
construita	byggde
uniunea	union
uniunea	fackförening
uniunea	unionen
obtinut	uppnådda
obtinut	framställda
obtinut	erhållen
obtinut	erhållna
obtinut	erhållits
obtinut	uppnådd
obtinut	uppnådda
obtinut	uppnådde
obtinut	uppnått
carti	kort
carti	cards
carti	kortspel
carti	böcker
carti	kort
carti	cards
carti	kortspel
carti	böcker
carti	kort
carti	cards
carti	kortspel
carti	böcker
opera	opera
opera	operan
opera	opera
opera	operan
rock	klippan
rock	klippa
rock	sten
rock	rocka
rock	rock
stil	stil
stil	style
pus	lägger
pus	lägga
pus	sätta
pus	lägg
video	filmklipp
video	videon
video	video
video	videoklipp
teatru	theater
teatru	teater
teatru	teatern
teatru	teater
teatru	theatre
ziarul	tidningen
ziarul	tidningspapper
ziarul	tidning
ziarul	dagstidning
www	www
militara	militära
militara	militären
militara	militär
militara	militärt
militara	militärer
post	inlägg
post	publicera
post	inlägget
post	post
romanesc	rumäner
romanesc	rumänska
romanesc	rumänsk
plus	plus
richard	rikard
richard	richard
richard	rickard
china	china
china	kina
codul	code
codul	kod
administratia	förvaltning
administratia	administration
fiica	dotter
fiica	dottern
fiica	dotter
fiica	dottern
scopul	aim
scopul	sikta
scopul	syfte
scopul	ändamål
scopul	mål
situata	belägen
situata	beläget
situata	belägen
situata	beläget
grupul	gruppen
grupul	grupp
grupul	gruppera
victor	viktor
victor	segrare
victor	victor
michael	mikael
michael	michael
londra	london
insula	ön
insula	ön
pozitia	ställning
pozitia	position
pozitia	ståndpunkt
pozitia	befattning
pozitia	rubrik
pozitia	ställning
pozitia	position
pozitia	ståndpunkt
pozitia	befattning
charles	charles
charles	karl
fortele	krafter
fortele	styrkor
fortele	krafter
fortele	styrkor
albumul	album
albumul	musikalbum
albumul	albumet
diverse	diverse
diverse	olika
diverse	övrigt
diverse	diverse
intrat	trädde
sase	sexa
sase	six
sase	sex
sase	sexa
sase	six
sase	sex
sase	sexa
sase	six
sase	sex
director	regissör
director	direktören
director	direktör
director	katalogen
director	katalog
website	webbplatsen
website	webbsida
website	hemsidan
website	hemsida
website	webbplats
militar	militära
militar	militären
militar	militär
militar	militärt
militar	militärer
originala	ursprungliga
originala	ursprungligt
originala	originellt
originala	original
originala	ursprunglig
originala	ursprungliga
originala	ursprungligt
originala	originellt
originala	original
originala	ursprunglig
state	staterna
state	stater
state	delstater
state	stat
state	statliga
state	delstat
state	statligt
pop	farsan
pop	pop
azi	idag
uneori	ibland
university	university
university	universitet
university	universitetet
university	högskola
cultural	kulturella
cultural	kulturellt
cultural	kulturell
trimis	skickas
trimis	skickade
trimis	skickat
trimis	skickad
bar	bar
henric	henrik
henric	henry
folosite	använda
folosite	använt
folosite	begagnad
folosite	används
folosite	begagnade
jumatate	halvt
jumatate	half
jumatate	hälften
jumatate	halva
jumatate	halv
jumatate	halvt
jumatate	half
jumatate	hälften
jumatate	halva
jumatate	halv
capitala	huvudstad
capitala	kapitalet
capitala	capital
capitala	huvudstaden
capitala	kapital
capitala	huvudstad
capitala	kapitalet
capitala	capital
capitala	huvudstaden
capitala	kapital
fizice	fysiskt
fizice	fysikalisk
fizice	fysiska
fizice	fysisk
mexico	mexico
mexico	mexiko
activitate	verksamhet
activitate	aktiviteten
activitate	aktivitet
mesa	mesa
mesa	mej
sfantul	sankt
sfantul	saint
sfantul	helgon
sfantul	sankt
sfantul	saint
sfantul	helgon
stiinte	vetenskap
stiinte	naturvetenskap
stiinte	vetenskapen
sotia	fru
sotia	hustru
sotia	maka
sotia	frun
sotia	fru
sotia	hustru
sotia	maka
sotia	frun
metri	mätare
metri	meter
metri	meter
imperiului	imperiet
imperiului	imperium
imperiului	rike
imperiului	empire
centrala	centrala
centrala	centralen
centrala	central
centrala	centralt
centrala	mellersta
centrala	centrala
centrala	centralen
centrala	central
centrala	centralt
centrala	mellersta
vii	vii
singur	ensamt
singur	ensam
singur	ensamma
singur	enda
singur	ensamstående
singur	single
singur	singel
singur	enstaka
singur	ensamt
singur	ensam
singur	ensamma
public	offentliga
public	offentligt
public	offentlig
public	offentligt
nevoie	behov
nevoie	behöver
nevoie	behövdes
nevoie	behövs
nevoie	behövde
oamenii	människor
oamenii	människor
oamenii	personer
oamenii	folk
oamenii	people
caz	case
caz	fodral
caz	fallet
caz	fall
televiziune	tv
televiziune	television
televiziune	televisionen
curtea	domstolen
curtea	revisionsrätten
curtea	court
curtea	domstol
probleme	besvär
probleme	problem
probleme	trubbel
probleme	problem
probleme	frågor
probleme	problem
probleme	frågeställningar
probleme	emissioner
publice	offentliga
publice	offentligt
publice	offentlig
regia	riktat
regia	regi
regia	riktad
plan	planerar
plan	planen
plan	plan
plan	planera
naturale	naturlig
naturale	naturliga
naturale	natural
naturale	naturligt
facultatea	högskolan
facultatea	college
facultatea	högskola
facultatea	fakulteten
pamant	jorden
pamant	earth
pamant	jord
pamant	landa
pamant	land
pamant	jorden
pamant	earth
pamant	jord
viena	wien
viena	vienna
houten	houten
principale	huvudsakliga
principale	main
principale	huvudsaklig
principale	viktigaste
prim	prime
prim	prim
arte	arts
arte	konst
alti	annan
alti	övrig
alti	övriga
alti	andra
alti	övrigt
alti	annat
seria	serier
seria	serie
seria	serien
dezvoltarea	utvecklingen
dezvoltarea	utveckling
dezvoltarea	utvecklande
dezvoltarea	utvecklar
dezvoltarea	utveckla
direct	straight
direct	rakt
direct	rak
direct	raka
direct	direkta
direct	regissera
direct	direkt
direct	direct
direct	direkt
sef	chef
sef	chief
sef	chefen
sef	hövding
sef	chef
sef	chief
sef	chefen
sef	hövding
palatul	palatset
palatul	palats
palatul	palace
palatul	slott
termenul	term
termenul	termen
altele	annan
altele	övrig
altele	övriga
altele	andra
altele	övrigt
altele	annat
altele	andra
altele	övriga
carte	bok
carte	boka
carte	book
auto	auto
auto	automatiskt
auto	automatiska
auto	automatisk
africa	afrika
africa	sydafrika
religie	religion
minor	minderårig
minor	mindre
minor	minor
conducerea	management
conducerea	ledning
conducerea	hantering
conducerea	förvaltning
conducerea	ledarskap
asia	asien
asia	asia
final	slutet
final	end
final	slut
final	avsluta
final	slutliga
final	final
final	slutligt
final	sista
final	slutgiltigt
final	slutlig
para	päron
para	para
para	päron
urmatoarea	nästa
urmatoarea	härnäst
parti	delar
parti	fester
parti	parter
parti	partier
parti	parterna
parti	delar
fratele	broder
fratele	bror
membrii	medlemmars
membrii	medlemmarna
membrii	medlemmar
membrii	ledamöter
acord	avtal
acord	överenskommelse
ambele	båda
ambele	både
teatrul	theater
teatrul	teater
teatrul	teatern
teatrul	teater
teatrul	theatre
stanga	kvar
stanga	left
stanga	vänstra
stanga	vänstern
stanga	vänster
stanga	kvar
stanga	left
stanga	vänstra
stanga	vänstern
stanga	vänster
catolici	katoliker
press	tryck
press	press
press	pressen
traducere	översättning
ludovic	ludvig
ludovic	louis
dumnezeu	gud
momentul	stund
momentul	moment
momentul	ögonblick
momentul	ögonblicket
drumul	landsväg
drumul	road
drumul	väg
drumul	vägen
evenimente	händelser
evenimente	evenemang
district	distriktet
district	valdistrikt
district	distrikt
und	und
luna	luna
luna	måne
luna	månen
luna	moon
luna	månaden
luna	månad
luna	manad
luna	måne
luna	månen
luna	moon
luna	månaden
luna	månad
luna	manad
publica	offentliga
publica	offentligt
publica	offentlig
publica	publicera
publica	offentliggöra
publica	publicera
publica	offentliggöra
arad	arad
poet	poet
poet	poeten
peter	petrus
peter	peter
victoria	victoria
fondat	grundats
fondat	grundat
fondat	grundades
fondat	grundad
fondat	grundade
sovietica	sovjetiska
sovietica	sovjetisk
sovietica	sovjet
nivelul	nivå
nivelul	level
rus	ryss
rus	ryskt
rus	rysk
rus	ryska
rus	rus
poarta	gate
poarta	grind
poarta	slitage
poarta	bära
poarta	bär
poarta	gate
poarta	grind
martin	martin
observatorul	observatoriet
observatorul	observatorium
observatorul	observatören
observatorul	observatör
europeana	europeisk
europeana	europeiskt
europeana	europeiska
europeana	europé
europeana	europeana
adrian	adrian
dumitru	dumitru
https	https
romane	romaner
romane	noveller
continuat	fortsatte
continuat	fortsättning
continuat	fortsatt
pas	kliv
pas	step
pas	steg
pas	pas
spus	sa
spus	said
spus	sade
spus	sagda
spus	berättat
spus	berättade
united	förenade
united	united
united	enad
united	enade
paianjeni	spindlar
biserici	kyrkor
berlin	berlins
berlin	berlin
proiectului	projekt
proiectului	project
proiectului	projicera
proiectului	projektet
proiectului	projektets
lumina	light
lumina	ljus
lumina	ljust
lumina	light
lumina	ljus
lumina	ljust
haute	haute
elemente	poster
elemente	objekt
elemente	föremål
elemente	grundämnen
elemente	inslag
elemente	element
piatra	sten
piatra	klippan
piatra	klippa
piatra	sten
piatra	rocka
piatra	rock
piatra	sten
piatra	klippan
piatra	klippa
piatra	sten
piatra	rocka
piatra	rock
produse	produkten
produse	produkt
produse	produkterna
produse	produkter
thomas	tomas
thomas	thomas
napoca	napoca
sec	sec
sec	sek
piese	spår
piese	delar
piata	marknaden
piata	market
piata	marknad
piata	marknaden
piata	market
piata	marknad
piata	marknaden
piata	market
piata	marknad
piata	marknaden
piata	market
piata	marknad
piata	marknaden
piata	market
piata	marknad
gasit	funnen
gasit	hittad
gasit	hittades
gasit	hittas
gasit	hittat
gasit	hittade
gasit	funnen
gasit	hittad
gasit	hittades
gasit	hittas
gasit	hittat
gasit	hittade
folosita	använda
folosita	använt
folosita	begagnad
folosita	används
folosita	begagnade
afaceri	affärsverksamhet
afaceri	affärer
afaceri	business
afaceri	företag
afaceri	näringsliv
vestul	västra
vestul	väst
vestul	väster
vestul	västerut
legatura	länk
legatura	länken
legatura	länka
legatura	länk
legatura	länken
legatura	länka
grecia	grekland
liber	gratis
liber	fri
liber	free
liber	ledig
liber	fritt
liber	fria
inseamna	betyder
inseamna	innebär
inseamna	betyder
inseamna	innebär
pagini	sidorna
pagini	sidor
moscova	moskva
comunist	kommunistiska
comunist	kommunist
comunist	kommunistisk
britanic	brittisk
britanic	brittiska
britanic	britter
britanic	brittiskt
linia	line
linia	linje
linia	rad
medie	genomsnitt
medie	genomsnittligt
medie	medelvärde
medie	genomsnittliga
medie	genomsnittlig
medie	medium
medie	medelhög
medie	medellång
medie	medelstor
medie	medelvärde
medie	elakt
medie	elak
medie	menar
medie	mena
medie	mean
sovietice	sovjetiska
sovietice	sovjetisk
sovietice	sovjet
puterea	hållfasthet
puterea	styrka
puterea	kraft
puterea	makt
puterea	power
puternic	starkt
puternic	strong
puternic	starka
puternic	stark
puternic	kraftfull
puternic	mäktiga
puternic	mäktig
puternic	mäktigt
oficiala	tjänsteman
oficiala	officiell
oficiala	officiellt
oficiala	officiella
oficiala	tjänsteman
oficiala	officiell
oficiala	officiellt
oficiala	officiella
legea	juridik
legea	lagen
legea	lag
legea	law
pierdut	förlorat
pierdut	förlorad
pierdut	vilse
pierdut	lost
pierdut	förlorade
colspan	colspan
afara	utomhus
afara	utanför
afara	utsidan
afara	ut
afara	out
afara	ute
afara	utomhus
afara	utanför
afara	utsidan
afara	ut
afara	out
afara	ute
cariera	karriären
cariera	karriär
cariera	karriären
cariera	karriär
cariera	stenbrott
germani	tyskar
rezultat	resultat
rezultat	resultatet
structura	strukturen
structura	struktur
structura	strukturera
structura	strukturen
structura	struktur
structura	strukturera
randul	raden
randul	rad
randul	row
constanta	konstanta
constanta	konstant
constanta	konstanta
constanta	konstant
nordul	norr
nordul	norra
nordul	norrut
nordul	nord
nordul	nordlig
nordul	norra
nordul	nordliga
usor	lätta
usor	enkelt
usor	lätt
usor	easy
usor	något
usor	någorlunda
usor	lätta
usor	enkelt
usor	lätt
usor	easy
putere	hållfasthet
putere	styrka
putere	kraft
putere	makt
putere	power
anumite	vissa
adevarul	sanning
adevarul	sanningen
adevarul	sanningens
adevarul	sanning
adevarul	sanningen
adevarul	sanningens
xviii	xviii
black	black
black	svart
black	svarta
editia	utgåvan
editia	upplagan
editia	upplaga
editia	utgåva
editia	edition
editia	utgåvan
editia	upplagan
editia	upplaga
editia	utgåva
editia	edition
castelul	castle
castelul	borgen
castelul	slottet
castelul	slott
fiu	sonen
fiu	son
naturala	naturlig
naturala	naturliga
naturala	natural
naturala	naturligt
naturala	naturlig
naturala	naturliga
naturala	natural
naturala	naturligt
consiliului	rådets
consiliului	council
consiliului	rådet
importanta	viktiga
importanta	viktig
importanta	viktigt
importanta	betydelse
importanta	betydelse
importanta	betydelse
importanta	viktiga
importanta	viktig
importanta	viktigt
cetatea	fästningen
cetatea	fästning
cetatea	citadel
poltava	poltava
premii	awards
premii	utmärkelser
premii	priser
puncte	prickar
puncte	punkter
puncte	points
puncte	poäng
puncte	punkter
puncte	punkterna
printul	prinsen
printul	furste
printul	prince
printul	prins
printul	prinsen
printul	furste
printul	prince
printul	prins
meteorologie	meteorologi
lungime	längden
lungime	längd
social	socialt
social	socialt
social	sociala
social	social
rapid	snabbt
rapid	snabb
rapid	snabba
rapid	snabbt
rapid	snabb
rapid	snabba
generalul	allmän
generalul	allmänna
generalul	allmänt
femei	kvinnor
descrierea	beskrivning
original	ursprungliga
original	ursprungligt
original	originellt
original	original
original	ursprunglig
sapte	sjua
sapte	seven
sapte	sju
sapte	sjua
sapte	seven
sapte	sju
sapte	sjua
sapte	seven
sapte	sju
plante	plantor
plante	växter
kiev	kiev
editie	utgåvan
editie	upplagan
editie	upplaga
editie	utgåva
editie	edition
editie	utgåvan
editie	upplagan
