категория	kategooria
контрол	tõrje
жан	jean
жан	jeanne
интернет	internet
американска	ameeriklane
американска	ameerika
американска	american
границата	piir
границата	piiri
римска	roman
океан	ookean
зрители	vaatajad
география	geograafia
административно	haldus
победи	peksa
победи	win
победи	võida
елена	helena
елена	elena
статистиката	statistika
роли	rollid
роли	rullid
роли	rolls
лудвиг	ludwig
космически	kosmiline
представя	esitleb
представя	kingitused
сграда	hoone
сграда	ehitamine
сграда	ehitis
македонски	makedoonia
виж	vaata
виж	vt
виж	näed
виж	vaata
виж	vaadake
съдържание	sisu
съдържание	sisaldus
съдържание	sisu
китара	kitarr
мъже	meestele
мъже	mehed
югославия	jugoslaavia
епископ	oda
епископ	bishop
епископ	piiskop
северно	põhi
северно	põhja
северно	põhjas
музиката	muusika
острова	saart
острова	saar
морски	mereväelane
морски	merejalaväelane
морски	marine
морски	mere
морски	merendus
иска	soovib
иска	tahab
черна	mustad
черна	black
черна	musta
черна	must
високо	high
високо	kõrgele
високо	kõrged
високо	kõrgel
високо	kõrge
използвани	kasutatud
системата	süsteemi
системата	süsteem
системата	system
революция	revolutsioon
пример	näidis
пример	näide
луи	louis
луи	louie
олимпийски	olympic
олимпийски	olümpia
колумбия	columbia
колумбия	kolumbia
колумбия	colombia
полски	poola
изпълнява	täidab
всъщност	tegelikult
всъщност	tegelt
радио	raadio
радио	radio
национална	siseriiklikud
национална	riiklik
национална	riiklikud
национална	siseriiklik
политическа	poliitilised
политическа	poliitiline
сръбски	serbia
маса	laua
маса	laud
маса	tabel
маса	missa
маса	massi
маса	mass
единствено	ainult
обекти	objektid
обекти	teemasid
обекти	alamad
обекти	teemad
робърт	robert
борба	maadlus
борба	võitlus
борба	võitlemine
борба	võitlus
борба	võitle
борба	võitlus
направи	make
практика	harjutamine
практика	tava
практика	praktika
епоха	ajastu
епоха	era
план	plaan
план	plaani
план	kava
швейцария	šveits
швейцария	šveitsi
посолство	saatkonna
посолство	saatkond
военно	sõjaväe
военно	sõjaline
военно	sõjalise
военно	sõjalised
военно	sõjavägi
средно	keskmine
средно	keskmise
средно	keskmine
средно	keskmised
средно	andmekandja
сериал	seeria
специално	konkreetselt
специално	spetsiaalselt
специално	erilised
специално	special
специално	eriline
материали	materjal
материали	materjalid
число	number
число	arv
течение	silmus
течение	loop
поема	luuletus
кораби	paate
кораби	paadid
кораби	laevu
кораби	laevad
кораби	laevad
кораби	laevade
берлин	berliin
берлин	berlin
берлин	berliini
солун	thessaloníki
герой	hero
герой	kangelane
целта	eesmärk
целта	siht
целта	märklaud
целта	target
целта	sihtmärk
саксония	saksi
началник	ülemus
началник	pealik
началник	ülem
форми	vormid
класиране	järjestus
класиране	seisu
класиране	liigitamine
класиране	klassifitseerimine
класиране	klassifikatsioon
класиране	liigitus
класиране	edetabel
посока	suund
посока	sihtkoht
посока	rubriik
посока	suund
проекта	projekt
проекта	projekti
спорт	sportlik
спорт	sport
спорт	spordiala
спорт	sport
спорт	spordi
сам	üksinda
сам	üksi
сам	juss
сам	sam
нищо	midagi
православна	õigeusu
стоян	stojan
приток	sissevool
играч	mängija
широко	laiad
широко	lai
широко	laia
използван	kasutatud
принос	sisendi
принос	sisend
принос	panus
принос	sissemakse
ото	otho
ото	otto
неговият	tema
сравнително	võrdlev
сравнително	võrdleva
сравнително	suhteliselt
публикува	avaldab
публикува	avalda
публикува	avaldab
библиотека	raamatukogu
библиотека	teegi
скорост	pöörlemiskiirus
скорост	kiirus
редовни	korrapärane
редовни	regulaarsed
редовни	tavaline
редовни	korrapärased
редовни	regulaarne
съветски	nõukogude
съветски	nsv
ръководител	ülevaataja
последен	viimasena
последен	viimane
къщи	majad
къщи	kodud
руско	vene
руско	venelane
южен	lõuna
южен	lõuna
южен	lõunasse
южен	lõunas
птици	linnud
открити	avastatud
открити	avastasin
открити	avastas
енергия	energiat
енергия	energia
енергия	energeetika
световно	ülemaailmne
световно	ülemaailmselt
световно	ülemaailmne
световно	global
световно	globaalsed
световно	globaalne
световно	ülemaailmse
джордж	jüri
джордж	george
партии	peod
партии	osalised
открит	avastatud
открит	avastasin
открит	avastas
открит	leidis
открит	leiti
открит	leitud
виена	viin
южно	lõuna
южно	lõunasse
южно	lõunas
училището	kooli
училището	koolis
училището	kool
обект	objekti
обект	objekt
обект	teema
обект	subjekti
обект	subjekt
територии	territooriumide
територии	territooriumid
територии	territoorium
територии	territooriumi
