של	шел
גביע	трофей
גביע	чашка
גביע	чаша
גביע	кубок
גביע	cup
יכולה	может
יכולה	могу
יכולה	можно
יכולה	can
אורך	длину
אורך	протяженность
אורך	длина
אורך	продолжительность
קיימת	существует
קיימת	существующие
קיימת	существующая
קיימת	существующее
קיימת	существующий
דולר	доллар
הופיע	появилась
הופיע	появился
שמואל	шмуэль
שמואל	самуэль
שמואל	сэмюэль
שמואל	сэмюэл
השחקן	актёр
השחקן	актер
מדליות	медали
מדליות	медалей
חיילים	солдаты
חיילים	солдат
חיילים	войска
ספרד	испанию
ספרד	испания
ספרד	испании
דגל	флаг
דגל	флажок
דגל	флаги
מלחמה	войны
מלחמה	war
מלחמה	война
צפון	северный
צפון	северная
צפון	север
צפון	норт
צפון	северной
צפון	северный
צפון	северная
צפון	северные
צפון	северное
צפון	северной
כנראה	возможно
כנראה	вероятно
כנראה	очевидно
כנראה	видимо
בעלות	владение
בעלות	собственность
יהודית	еврейские
יהודית	еврейский
יהודית	еврейских
יהודית	еврейская
יהודית	еврей
יהודית	евреи
ללמוד	учиться
ללמוד	учись
ללמוד	учитесь
אשתו	жене
אשתו	жена
אשתו	жены
פרק	глава
פרק	главу
פרק	серия
פרק	эпизод
המשיך	продолжил
המשיך	продолжение
חברה	девушка
חברה	подружка
חברה	подруга
חברה	подружки
חברה	компания
חברה	company
חברה	рота
חברה	компании
חברה	ребят
חברה	ребята
חברה	парни
חברה	пацаны
חברה	друг
חברה	друга
חברה	подруга
דירוג	рейтинг
דירוג	оценка
דירוג	рейтинг
מדעי	научный
מדעי	научная
מדעי	научное
ביחד	вместе
טובה	хорош
טובה	хороша
טובה	хороший
טובה	хорошее
טובה	хорошо
האזור	область
האזור	район
האזור	площадь
שדה	поля
שדה	филд
שדה	поле
אפילו	даже
פעיל	активная
פעיל	активны
פעיל	активный
פעיל	активное
פעיל	активные
אנגלית	английский
אנגלית	английская
מתחת	ниже
מתחת	под
פתח	открыть
פתח	открытый
פתח	открыто
פתח	open
פתח	открытая
הפכה	стала
הפכה	стал
אליפות	чемпионат
משחקים	games
משחקים	игры
שניות	секунды
שניות	секунд
הכל	все
הכל	всё
הכל	всем
הכל	всех
הכל	all
הכל	все
מדיניות	политика
מדיניות	политика
שירות	услуга
שירות	служба
שירות	сервис
שירות	службы
שירות	услуги
שירות	обслуживание
גדולים	большой
גדולים	крупных
גדולים	крупный
גדולים	большая
גדולים	крупные
גדולים	большие
גדולים	большая
גדולים	big
גדולים	большие
גדולים	большой
גדולים	биг
למנוע	предотвращать
למנוע	предотвратить
מצרים	египет
ספורט	sport
ספורט	спорт
ספורט	спортивные
ספורט	спорт
ספורט	спортивная
ספורט	sports
שיא	запись
שיא	рекорд
שיא	записать
שיא	записывать
שיא	кульминации
שיא	пик
מס	налоговых
מס	налог
מס	налоги
מס	налоговая
צוות	персонал
צוות	сотрудники
צוות	экипаж
צוות	команда
צוות	экипажа
צוות	команда
צוות	team
נושא	тема
נושא	теме
נושא	тема
נושא	предмет
נושא	субъект
נושא	объект
נושא	тема
גיל	джилл
גיל	возраст
גיל	гил
עורך	редактора
עורך	редактор
הרכבת	поезд
הליגה	лиги
הליגה	лига
לבן	белые
לבן	уайт
לבן	white
לבן	белый
לבן	белое
לבן	кавказа
מת	умер
מת	умерла
מת	погиб
מת	мертвый
מת	умер
מת	мертвые
מת	мертв
מת	мертва
סגל	персонал
סגל	персонал
סגל	сотрудники
סגל	преподаватели
סגל	факультет
יו	хью
מסע	поездки
מסע	проезд
מסע	путешествия
מסע	путешествие
מסע	путешествие
בעיות	проблемы
בעיות	проблем
בעיות	вопросы
בעיות	проблемы
מערב	запад
מערב	уэст
מערב	западная
מערב	западный
מערב	вест
מערב	западная
מערב	западные
מערב	западной
