から	от
日記	дневникът
日記	дневници
日記	дневниците
セル	килия
セル	клетка
セル	килии
セル	клетките
セル	клетки
有効	включено
有効	включена
有効	валидна
有効	валидни
有効	валиден
有効	валидно
フラン	фран
歌詞	текстове
歌詞	текст
鎌倉	камакура
サイ	носорог
サイ	носорози
サイ	рино
サイ	носорог
パワー	мощност
パワー	сила
パワー	власт
パワー	мощ
アーティスト	творци
アーティスト	художници
アーティスト	изпълнители
アーティスト	артисти
アーティスト	изпълнител
アーティスト	художничка
アーティスト	художник
アーティスト	артист
アーティスト	творец
食品	храни
食品	храна
サポート	подпомагане
サポート	подкрепа
サポート	поддръжка
午後	следобедна
午後	следобяд
午後	следобед
