پُکھراج	топаз
پیاردلار	люблю
پیاردلار	любовь
پیاردلار	любим
پیاردلار	привязанность
پیارا	любимая
پیارا	любимой
پیارا	любимый
پیارا	любимое
پیارا	любимая
پیارا	любимые
پیارا	любимый
پیارا	очаровательный
پیارا	очаровательная
پیارا	сынок
پیارا	сын
پیارا	радует
پیارا	любимая
پیارا	любимой
پیارا	любимый
پیارا	дорогой
پیارا	дорогая
پیارا	любимое
پیارا	любимая
پیارا	любимые
پیارا	любимый
پیارا	очаровательный
پیارا	очаровательная
پیارا	дорогая
پیارا	дорогие
پیارا	дорогой
پیارا	сынок
پیارا	сын
پیارا	радует
پیارے	друзей
پیارے	друзья
پِیاز	луком
پِیاز	лук
پیاس	желание
پیاس	желания
پیاس	тоска
پیاس	тоска
پیاس	тяга
پیاس	желание
پیاس	желания
پیاس	тоска
پیاس	жажда
پیاس	жажду
پیاس	жажды
پیاس	тоска
پیاس	тяга
پِیاک	пьяница
پیال	соломы
پِیالہ	чашка
پِیالہ	чаша
پِیالہ	кубок
پِیالہ	cup
پیام	сообщение
پیام	послание
پیام	предложение
پیام	приглашение
پیامی	посланник
پیامی	messenger
پیامی	посланника
پِیانا	вода
پِیانا	воды
پِیانا	воду
پِیپ	лимфатические
پِیپا	ожирением
پِیپا	зад
پِیپا	задницу
پِیپا	попа
پِیپا	пьяница
پِیپا	ствол
پِیت	счастья
پِیت	счастье
پِیت	любить
پِیت	love
پِیت	люблю
پِیت	любовь
پِیت	любим
پِیت	желтая
پِیت	жёлтый
پِیت	желтые
پِیت	желтый
پِیت	привязанность
پِیتامبر	актёр
پِیتامبر	актер
پِیتامبر	танцор
پِیتامبر	танцовщица
پَیتاوہ	чулок
پَیتاوہ	чулки
پِیتل	брасс
پِیتلا	наглый
پِیتم	возлюбленный
پِیتم	любовник
پِیٹ	наказать
پِیٹ	наказывать
پِیٹ	бит
پِیٹ	победить
پیٹ	живот
پیٹ	желудок
پیٹ	аппетита
پیٹ	аппетит
پیٹ	голод
پیٹ	голода
پیٹ	беременности
پیٹ	беременность
پیٹ	вместимость
پیٹ	емкость
پیٹ	способность
پیٹ	потенциал
پیٹ	потенциала
پیٹ	полость
پیٹ	полости
پیٹ	жадность
پیٹ	живот
پیٹ	желудок
پیٹ	аппетита
پیٹ	аппетит
پیٹ	голод
پیٹ	голода
پیٹ	беременности
پیٹ	беременность
پیٹ	вместимость
پیٹ	емкость
پیٹ	способность
پیٹ	потенциал
پیٹ	потенциала
پیٹ	полость
پیٹ	полости
پیٹ	жадность
پیٹ	живот
پیٹا	диаметр
پیٹا	обхват
پیٹا	окружности
پیٹا	вдох
پیٹا	дыхание
پِیٹنا	бит
پِیٹنا	победить
پِیٹنا	проклятие
پِیٹنا	проклятье
پِیٹنا	наказать
پِیٹنا	наказывать
پِیٹنا	заработать
پِیٹنا	зарабатывать
پِیٹنا	плачь
پِیٹنا	tilt
پیٹُو	жадный
پیٹی	box
پیٹی	ящик
پیٹی	коробку
پیٹی	коробка
پیٹی	шкатулка
پیٹی	гроб
پیٹی	шкатулка
پیٹی	случае
پیٹی	случай
پیٹی	дело
پیٹی	кейс
پیٹی	чемодан
پیٹی	ремень
پیٹی	пояса
پیٹی	пояс
پَیٹھ	вход
پَیٹھ	въезд
پَیٹھ	въезда
پَیٹھ	допуск
پِیٹھ	поколение
پِیٹھ	поколения
پِیٹھ	родословная
پِیٹھ	поддержки
پِیٹھ	поддержка
پِیٹھ	поддержку
پِیٹھ	поддерживаю
پَیٹھانا	раш
پَیٹھانا	проникнуть
پَیٹھانا	войти
پَیٹھانا	введите
پَیٹھانا	ввод
پَیٹھنا	проникнуть
پَیٹھنا	войти
پَیٹھنا	введите
پَیٹھنا	ввод
پیچ	coil
پیچ	двусмысленности
پیچ	вражду
پیچ	вражда
پیچ	неприятности
پیچ	беда
پیچ	твист
پیچ	поворот
پیچ	тактику
پیچ	тактика
پیچ	обман
پیچ	предвзятости
پیچ	очередь
پیچ	поворот
پیچا	очередь
پیچا	поворот
پیچا	твист
پیچا	поворот
پیچاک	комплекс
پیچاک	сложная
پیچاک	сложные
پیچاک	сложных
پیچاک	сложный
پیچاک	твист
پیچاک	поворот
پیچاک	улитка
پیچاک	очередь
پیچاک	поворот
پیچاں	twisted
پیچاں	twisted
پیچِش	круг
پیچِش	твист
پیچِش	поворот
پیچِش	очередь
پیچِش	поворот
پِیچنا	раздавить
پیچیا	трикстер
پیچیا	обмануть
پیچیدگی	твист
پیچیدگی	поворот
پیچیدگی	осложнения
پیچیدگی	осложнение
پیچیدگی	очередь
پیچیدگی	поворот
پیچیدگی	сложности
پیچیدگی	сложность
پیچیدگی	твист
پیچیدگی	поворот
پیچیدگی	осложнения
پیچیدگی	осложнение
پیچیدگی	очередь
پیچیدگی	поворот
پیچیدہ	вовлечены
پیچیدہ	twisted
پیچیدہ	трудно
پیچیدہ	трудное
پیچیدہ	сложно
پیچیدہ	трудный
پیچیدہ	сложная
پیچیدہ	сложные
پیچیدہ	сложно
پیچیدہ	сложный
پیچیدہ	повернул
پیچیدہ	обратился
پیچیدہ	повернулся
پیچیدہ	вовлечены
پیچیدہ	комплекс
پیچیدہ	сложная
پیچیدہ	сложные
پیچیدہ	сложных
پیچیدہ	сложный
پیچیدہ	twisted
پیچیدہ	трудно
پیچیدہ	трудное
پیچیدہ	сложно
پیچیدہ	трудный
پیچیدہ	сложная
پیچیدہ	сложные
پیچیدہ	сложно
پیچیدہ	сложный
پیچیدہ	повернул
پیچیدہ	обратился
پیچیدہ	повернулся
پِیچھا	чейз
پِیچھا	погоня
پِیچھا	погоня
پِیچھا	преследование
پِیچھا	отсутствие
پِیچھا	задняя
پِیچھا	тыл
پِیچھا	сзади
پِیچھا	задних
پِیچھے	позади
پِیچھے	сзади
پِیچھے	кормы
پِیچھے	после
پِیچھے	after
پِیچھے	впоследствии
پِیچھے	ранее
پِیخال	гуано
پَیخانہ	туалет
پَیخانہ	унитаз
پَیدا	прибыль
پَیدا	прибыли
پَیدا	произведенные
پَیدا	произведено
پَیدا	обнаружен
پَیدا	обнаружена
پَیدا	обнаружил
پَیدا	обнаружено
پَیدا	обнаруженные
پَیدا	манифест
پَیدا	заработок
پَیدا	зарабатывать
پَیدا	взятки
پَیدا	подкуп
پَیدا	подкупить
پَیدا	взятку
پَیدا	доход
پَیدا	поступления
پَیدا	доходы
پَیدا	изобрел
پَیدا	изобрели
پَیدا	изобрёл
پَیدا	выставлены
پَیدا	родилась
پَیدا	родился
پَیدا	созданные
پَیدا	созданный
پَیدا	создано
پَیدا	создана
پَیدا	создан
پَیدا	заработал
پَیدا	заслужил
پَیدا	заработали
پَیدا	заработала
پَیدا	приобрел
پَیدا	приобретены
پَیدا	приобретенного
پَیدا	приобретенные
پَیداوار	фрукты
پَیداوار	фрукт
پَیداوار	плод
پَیداوار	плоды
پَیداوار	доход
پَیداوار	поступления
پَیداوار	доходы
پَیداوار	доходность
پَیداوار	урожайности
