och	un
lika	līdzvērtīgs
lika	vienāda
lika	vienāds
kallad	saucās
kallad	saukts
tycker	domājat
tycker	domā
tycker	domāju
tycker	domāt
tycker	domājam
tycker	padomā
tycker	domā
brittisk	britu
brittisk	briti
brittisk	british
brittisk	lielbritānijas
använda	lietošana
använda	lietojums
använda	lietot
använda	izlietot
använda	izmantošana
använda	izmanto
använda	lietots
använda	izmantotais
använda	izmantots
använda	lietoti
använda	lietota
fransk	francijas
fransk	franču
guvernementet	guberņa
ungefär	par
ungefär	aptuveni
ungefär	rupji
ungefär	aptuveni
ungefär	apmēram
tal	tal
tal	runā
tal	runu
tal	runas
tal	runa
tal	numuru
tal	numurs
tal	skaitlis
tal	skaits
tal	numuri
tal	skaitļi
gäller	piemēro
iii	iii
sarajevo	sarajeva
människor	cilvēkiem
människor	cilveki
människor	cilvēki
människor	tauta
människor	cilvēkiem
slutade	apturēts
slutade	pārtrauca
slutade	beidzās
world	pasaule
world	pasaulē
august	augusts
august	augustā
visar	parāda
visar	displejiem
visar	parāda
visar	rāda
head	vadītājs
head	galvu
head	galvas
head	galva
flyttade	pārcelts
flyttade	pārcelta
flyttade	pārcelti
flyttade	pārvietots
nästan	gandrīz
nästan	teju
nästan	gandrīz
egna	paša
egna	pašu
ursprungligen	sākumā
ursprungligen	sākotnēji
ursprungligen	sākotnēji
nytt	jauna
nytt	jaunums
nytt	jauni
nytt	jauns
nytt	jaunais
nytt	jaunas
brittiska	britu
brittiska	briti
brittiska	british
brittiska	lielbritānijas
etiopien	etiopija
grande	grande
vars	kuru
vars	kura
grottor	alas
grottor	dobumos
christian	kristians
christian	kristiešu
christian	kristiāns
labrador	labradora
newfoundland	ņūfaundlenda
klubben	klubā
klubben	club
klubben	klubs
klubben	kluba
yta	virsma
yta	teritorija
yta	platība
yta	apgabals
yta	laukums
livskraftig	dzīvotspējīga
vatten	ūdeni
vatten	ūdenī
vatten	ūdens
vatten	ūdeņi
spelare	spēlētājs
spelare	spēlētāji
spelare	atskaņotāji
buenos	buenos
själva	paši
andersson	andersson
igen	atkal
igen	vēlreiz
start	sākt
start	palaist
start	sākums
start	starts
start	palaižot
start	palaišana
start	palaišanas
oftast	parasti
oftast	pārsvarā
oftast	galvenokārt
oftast	lielākoties
true	patiesība
true	taisnība
true	patiess
true	patiesa
richard	rihards
richard	ričards
reservoar	rezervuārā
reservoar	rezervuāra
berlin	berlīnē
berlin	berlīne
berlin	berlīnes
berlin	berlin
byte	baitu
studerade	pētīta
studerade	pētīts
studerade	pētītas
medlem	deputāts
medlem	loceklis
medlem	biedrs
ännu	vēl
jan	jan
jan	jans
liten	mazas
liten	mazās
liten	mazie
liten	maza
liten	mazs
liten	maz
liten	maza
liten	mazais
liten	sīkā
liten	sīkās
liten	sīka
guatemala	gvatemala
version	redakcija
version	versija
manitoba	manitoba
information	informācija
guyana	gviānas
stränder	krastiem
stränder	krastus
stränder	krastos
stränder	pludmales
love	mīlestība
love	mīli
love	love
love	mīla
love	mīlu
national	nacionālais
sur	sur
använder	lietojumi
typ	tips
typ	veids
spelades	spēlējis
spelades	spēlēja
arbete	darbs
bättre	labāku
bättre	labāka
bättre	labāk
bättre	labāki
bättre	labāks
problem	problēmu
problem	problēma
problem	problēmas
problem	problēmas
problem	nepatikšanas
problem	jautājumi
grand	grand
irland	īrija
irland	īrijā
säga	pateikt
säga	saki
säga	teikt
alltså	tādējādi
alltså	tāpēc
alltså	tādēļ
edward	edvard
edward	edvards
grundades	dibināta
grundades	dibināts
varmt	hot
varmt	karsts
varmt	karsti
varmt	silti
varmt	silts
laget	komanda
laget	team
botten	apakšējais
botten	apakšējā
botten	dibens
botten	grunts
botten	lejas
botten	apakšā
lilla	maz
lilla	maza
lilla	mazais
lilla	lilla
dog	nomira
dog	mira
year	gadu
year	gads
bror	brālim
bror	brālis
bror	brāli
washington	vašingtonas
hög	augstā
hög	augstu
hög	augsts
hög	augsta
vuxna	pieaugušajiem
vuxna	pieaugušiem
vuxna	pieaugušie
vuxna	pieaugušo
vuxna	pieaugušie
vuxna	pieauguši
vuxna	pieaugušais
stod	stāvēja
internationella	international
internationella	starptautiskā
internationella	starptautiski
daniel	daniels
mark	atzīmēt
mark	zīme
mark	marks
arbetade	strādāja
marie	marijas
marie	marie
marie	marija
japan	japāna
förutom	izņemot
ville	ville
dagar	dienām
dagar	dienās
dagar	dienas
församlingen	draudzi
församlingen	montāža
församlingen	asamblejas
församlingen	asambleja
direkt	tiešā
direkt	tiešs
direkt	tiešais
direkt	direct
direkt	tieša
direkt	tieši
records	uzskaite
records	ieraksti
records	pieraksti
stift	tapa
stift	pin
lund	lundas
politiska	politiskā
haft	bija
mitten	vidū
mitten	tuvie
mitten	vidējie
mitten	centrs
mitten	centrā
aedt	aedt
georg	džordžs
georg	georgs
alltid	vienmēr
otto	otto
otto	oto
united	united
united	apvienotā
united	apvienoto
united	vienoti
aktiv	aktīvais
aktiv	aktīvs
aktiv	aktīvi
aktiv	aktīva
aktiv	aktīvā
inget	neko
inget	nekas
silver	sudrabs
silver	sudraba
silver	silver
henrik	henrik
henrik	henrijs
walker	vokers
karriär	karjeru
karriär	karjera
karriär	karjeras
karriär	karjera
karriär	karjeras
president	prezidents
president	priekšsēdētāja
president	priekšsēdētājs
federationen	federācija
federationen	federācijas
mitt	mitt
mitt	raktuves
kungliga	royal
kungliga	karaļa
kungliga	royals
alto	alto
nils	nils
slut	beigas
liknande	līdzīgs
liknande	līdzīgi
liknande	līdzīgas
liknande	līdzīga
belägen	atrodas
högre	skaļāk
högre	augstāks
högre	augstāk
högre	augstākas
högre	augstāki
league	līgas
league	līga
johannes	johannes
johannes	džons
person	cilvēks
person	persona
anspråk	apgalvoja
anspråk	apgalvots
anspråk	apgalvojumi
anspråk	prasības
anspråk	pieprasījumi
anspråk	apgalvojot
anspråk	apgalvojums
anspråk	prasība
komma	komats
komma	nāk
anses	uzskatīja
anses	uzskatīts
anses	apsvērta
anses	uzskatīta
små	mazas
små	mazās
små	mazie
små	maza
små	mazs
spela	atskaņot
spela	play
spela	spēlē
spela	spēlēt
spela	spēlē
spela	spēlējas
spela	spēlējot
bilder	attēli
bilder	attēlus
bilder	attēli
bilder	bildes
bilder	fotoattēli
bilder	attēli
bilder	fotogrāfijas
bilder	bildes
nummer	numuru
nummer	numurs
nummer	skaitlis
nummer	skaits
nummer	numuri
nummer	skaitļi
länge	ilgi
länge	garais
länge	gara
länge	garas
länge	garš
hand	roku
hand	roka
slaget	kaujā
slaget	kauja
slaget	cīņa
slaget	kaujas
spelet	spēle
väg	maršruts
väg	autoceļš
väg	ceļš
rum	telpas
rum	istaba
rum	istabā
rum	istabas
rum	telpa
rum	istabu
pierre	pierre
djur	dzīvniekus
djur	dzīvniekiem
djur	dzīvnieki
djur	dzīvnieku
djur	dzīvnieks
djur	dzīvniekam
central	centrālā
central	centrālais
central	centrālās
färg	krāsu
färg	krāsa
färg	krāsu
färg	krāsa
färg	zīmēt
färg	krāsas
strand	krastā
strand	krasta
strand	krasts
strand	krastu
strand	piekraste
strand	pludmale
strand	pludmales
strand	beach
säsong	sezonai
säsong	sezonu
säsong	sezonas
säsong	sezonā
säsong	sezona
företaget	sabiedrība
företaget	uzņēmums
företaget	kompānija
regi	vērsta
regi	virzīta
regi	vērsts
regi	vadīšanā
punkt	rindkopa
punkt	rindkopas
punkt	dot
punkt	punkts
punkt	point
big	liels
big	lielais
big	lieli
big	liela
big	lielā
områden	reģioni
områden	jomas
områden	apgabali
områden	teritorijas
områden	platības
gifte	precējusies
gifte	precējies
europeiska	eiropas
europeiska	eiropietis
skriva	rakstīt
skriva	rakstiet
skriva	rakstīšanas
skriva	rakstīšana
skriva	raksta
skriva	rakstot
international	international
international	starptautiskā
international	starptautiski
börjar	sākas
börjar	sāk
börjar	sākas
börjar	uzsāk
börjar	sāk
börjar	sākot
börjar	sākas
börjar	sākums
avsnitt	iedaļas
avsnitt	nodaļas
avsnitt	sekcijas
avsnitt	sadaļas
avsnitt	iedaļa
avsnitt	sadaļa
avsnitt	sekcija
avsnitt	epizode
avsnitt	epizodi
avsnitt	epizodes
bas	pamatne
bas	pamats
bas	bāze
bas	bass
sankt	sankt
sankt	svētais
sankt	saint
serra	serra
verkar	šķiet
verkar	rādās
eget	paša
eget	pašu
sulawesi	sulavesi
fotboll	futbols
bok	grāmata
bok	grāmatiņa
bok	grāmatu
lyckades	pārvaldīts
lyckades	izdevās
lyckades	izdevies
lyckades	izdevās
lyckades	izdevies
#aaa	#aaa
sven	svens
île	ildefransa
white	balti
white	balta
white	balts
white	baltais
white	baltā
ord	vārdu
ord	vārdi
referens	atsauces
referens	atsauce
tall	garš
tall	priežu
tall	priede
tall	priedes
fortsatte	turpinājās
fortsatte	turpinājums
delvis	daļēja
delvis	daļēji
delvis	daļējs
delvis	daļējas
delvis	daļēji
delvis	daļēji
museum	muzeju
museum	muzeja
museum	muzejā
museum	muzejs
sju	septiņi
sju	septiņas
unit	vienība
verksamhet	darbības
verksamhet	operācijas
verksamhet	ekspluatācija
verksamhet	darbības
verksamhet	aktivitātes
verksamhet	aktivitāte
verksamhet	darbība
verksamhet	aktivitātes
lever	aknu
lever	aknas
position	amats
position	novietojums
position	pozīcija
minst	minimālā
minst	minimālais
minst	minimums
minst	vismazāk
adolf	ādolfs
albert	alberts
albert	albert
betyder	līdzekļi
betyder	nozīmē
utflöde	notekūdeņu
ned	ned
belgien	beļģija
belgien	beļģijā
böcker	grāmatas
texas	teksasas
victoria	viktorija
victoria	viktorijas
officiella	amatpersona
officiella	ierēdnis
bakom	aiz
rev	rifu
rev	rev
rev	rifs
långa	līdaku
långa	ilgi
långa	garais
långa	gara
långa	garas
långa	garš
heinrich	heinrihs
fotbollsspelare	futbolisti
fotbollsspelare	futbolists
solid	cietais
solid	cietā
solid	cieta
solid	ciets
magnus	magnuss
slott	pilis
slott	pili
slott	pils
slott	pils
slott	pilij
slott	palace
familj	saime
familj	ģimene
familj	ģimenē
familj	ģimenes
huset	māja
huset	mājā
regeringen	kabinets
regeringen	skapis
regeringen	valdība
regeringen	valdības
trummor	bungas
trummor	spoles
spel	azartspēles
spel	spēle
spel	spēles
aten	atēnās
aten	atēnu
svenskt	zviedru
svenskt	zviedrijas
rad	līnija
rad	rad
rad	rinda
rad	rindā
sett	redzējusi
sett	redzēti
sett	redzējuši
sett	redzējis
länet	apriņķis
länet	apgabals
johansson	johansson
hus	māja
hus	mājā
hus	mājas
hus	mājiņas
långt	tālu
långt	ilgi
långt	garais
långt	gara
långt	garas
långt	garš
förlorade	zaudēti
förlorade	pazaudēts
förlorade	zaudēja
förlorade	pazudis
förlorade	zaudēts
tio	desmit
tio	ten
par	pāris
par	pāra
par	pāru
par	pāri
par	pāru
par	pāriem
par	pāris
par	pāra
par	pāri
enbart	tikai
stefan	stīvens
stefan	stefan
fast	iestrēdzis
fast	fiksēti
fast	fiksēta
fast	noteikta
fast	fiksēts
åtta	astoņas
åtta	astoņi
åtta	astoņus
åtta	astoņiem
arabiska	arābu
arabiska	arābu
bern	bernē
bern	berns
bern	bernes
tror	noticēt
tror	tici
tror	ticu
tror	domājat
tror	domā
tror	domāju
tror	domāt
tror	domājam
tror	padomā
tror	domā
peru	peru
djibouti	džibuti
côte	côte
costa	costa
chef	pārvaldnieks
chef	vadītājs
chef	priekšnieks
chef	priekšnieks
chef	boss
system	sistēmu
system	sistēma
system	sistēmas
system	sistēmas
stöd	palīdzība
stöd	atbalsts
stöd	atbalstīt
stöd	atbalstu
stöd	atbalsts
stöd	atbalsta
stöd	palīdzība
gridcolor	gridcolor
nilsson	nilsson
brukar	parasti
innehåll	saturu
innehåll	saturs
innehåll	satura
innehåll	saturs
mellersta	vidū
mellersta	tuvie
mellersta	vidējie
mellersta	centrālā
mellersta	centrālais
mellersta	centrālās
låtar	dziesmas
varför	kapēc
varför	kādēļ
varför	kāpēc
axel	pleca
axel	plecs
axel	aksels
axel	ass
axel	ass
axel	virziens
axel	asi
omfattar	sedz
omfattar	vāki
omfattar	ietilpst
omfattar	aptver
ackumulerade	uzkrātā
ackumulerade	uzkrāti
ackumulerade	uzkrātās
ackumulerade	uzkrātie
skolan	skola
skolan	skolas
skolan	skolu
skolan	skolā
kontinent	kontinents
roman	romāns
roman	romans
roman	romiešu
roman	romāns
stadium	stadionā
stadium	stadions
stadium	posms
stadium	stadija
gränsen	robežas
gränsen	robeža
les	les
radio	radio
dansk	dāņu
dansk	dānijas
dansk	dānis
företag	bizness
företag	uzņēmējdarbība
företag	sabiedrība
företag	uzņēmums
företag	kompānija
företag	uzņēmējsabiedrības
företag	kompānijas
företag	uzņēmumi
företag	uzņēmumi
företag	uzņēmumi
företag	uzņēmums
företag	uzņēmējdarbība
startade	sākts
startade	sākta
startade	sākās
gunnar	gunārs
orten	pilsēta
orten	apvidus
tillhörde	piederēja
nere	leju
nere	lejā
nere	lejup
örebro	erebrū
rom	romas
rom	romā
rom	roma
rom	rom
rom	ruma
rom	rums
betydelse	svarīgums
betydelse	nozīmīgums
betydelse	nozīme
betydelse	jēga
betydelse	nozīme
betydelse	nozīmība
imagesize	imagesize
saskatchewan	saskačevanas
timeaxis	timeaxis
plotarea	plotarea
scalemajor	scalemajor
starkt	stingri
starkt	stiprs
starkt	spēcīgs
starkt	stipra
starkt	spēcīgi
starkt	stipri
starkt	spēcīga
johann	johans
dateformat	dateformat
textcolor	textcolor
alignbars	alignbars
josé	hosē
josé	josé
finska	somu
finska	somijas
köpenhamn	kopenhāgena
köpenhamn	kopenhāgenas
köpenhamn	kopenhāgenā
skapa	izveidot
skapa	radīt
skapa	veidot
skapa	radot
skapa	radīšana
musiker	mūziķis
musiker	mūziķi
sångare	dziedātāji
sångare	dziedātāja
sångare	dziedātājs
mont	mont
hem	mājās
hem	home
hem	mājas
hem	majas
ursprung	izcelsmi
ursprung	izcelsme
ursprung	izcelsmi
ursprung	izcelsme
vet	zinu
vet	zinām
vet	zināt
vet	zin
vet	zina
republika	republika
polen	polija
polen	polijas
polen	polijā
håller	vienoties
håller	piekrītu
håller	piekrist
håller	vienojas
håller	saimniecība
håller	turēšana
håller	holding
håller	saimniecības
bulgarien	bulgārija
längs	gar
ordning	pasūtījums
ordning	kārtība
ordning	pasūtīt
ordning	rīkojums
ordning	secība
srpska	srpska
förslag	ierosinājumi
förslag	priekšlikumi
förslag	priekšlikums
förslag	ieteikumi
förslag	ierosinājumi
förslag	priekšlikumi
förslag	ieteikums
förslag	ierosinājums
förlag	izdevējs
förlag	publicēšanu
förlag	publicēšana
förlag	izdošana
förlag	publikācija
förlag	izdevēji
förlag	izdevējiem
parti	ballīte
parti	party
parti	partija
parti	puse
parti	sūtījuma
parti	sūtījums
parti	sērija
parti	partija
parti	partija
äldsta	vecākā
äldsta	vecākais
singel	vienotā
singel	vienreizēja
singel	vienots
singel	vienotais
behöver	vajag
behöver	vajadzība
behöver	nepieciešams
behöver	nepieciešamība
behöver	vajadzībām
behöver	vajag
behöver	vajadzības
alfred	alfrēds
jar	jar
icke	non
vanligen	parasti
danska	dāņu
danska	dānijas
strax	neilgi
genre	žanrs
colorado	kolorado
kali	kali
procent	procenti
procent	procenti
procent	procents
procent	procentuālais
ernst	ernsts
ernst	ernst
territorium	teritorija
live	dzīvas
live	dzīvot
live	dzīvi
live	dzīvo
live	live
live	tiešraide
ludwig	ludvigs
sul	sul
vägen	autoceļš
vägen	ceļš
gammal	vecā
gammal	veca
gammal	veci
gammal	vecs
tryckta	iespiesti
tryckta	iespiestas
tryckta	drukāts
tryckta	iespiests
modern	mūsdienu
modern	modernā
modern	moderni
modern	moderns
modern	moderna
centrum	centrā
centrum	centrum
centrum	centrs
centrum	centrā
centrum	centrs
centrum	centrā
centrum	centra
hemsida	mājaslapa
hemsida	mājaslapā
hemsida	mājaslapa
hemsida	mājaslapā
spelat	spēlējis
spelat	spēlēja
sådana	tādi
sådana	tāda
sådana	tāds
studier	pētījums
studier	izpēte
studier	pētījuma
studier	pētījumi
filmer	filmas
filmer	filmas
filmer	kino
byn	ciema
byn	ciemata
byn	ciems
byn	ciematu
byn	ciemu
byn	ciemats
carolina	karolīna
ben	kaulus
ben	kauli
ben	kājas
ben	kājiņas
ben	bens
ben	ben
ben	kaulu
ben	kauls
ben	kāja
snart	drīzumā
snart	drīz
montana	montana
roller	rullīšu
roller	lomas
skopje	skopje
uppdrag	misijas
uppdrag	piešķiršana
uppdrag	misijas
uppdrag	misija
francis	francis
vita	balti
vita	balta
vita	balts
vita	baltais
vita	baltā
vita	vita
kanal	kanāls
kanal	kanāls
ålder	vecums
emot	pret
fjärde	ceturtais
fjärde	ceturtajā
fjärde	ceturtā
club	klubā
club	club
club	klubs
club	kluba
bestod	sastāvēja
flertal	vairāku
flertal	vairāki
borde	būtu
borde	vajadzētu
tidigt	agrīna
tidigt	agri
konstnär	gleznotājs
konstnär	izpildītājs
konstnär	māksliniece
konstnär	mākslinieks
stil	stils
troligen	visticamāk
senaste	nesenā
senaste	nesen
senaste	pēdējo
senaste	pēdējais
senaste	pēdējā
senaste	pēdējās
senaste	pēdējoreiz
senaste	jaunākais
sådan	tādi
sådan	tāda
sådan	tāds
ändå	vēl
ändå	vēljoprojām
ändå	joprojām
ändå	vēl
kastilien	kastīlija
kastilien	kastīlija
brazzaville	brazavila
die	mirst
die	die
die	mirt
die	nomirt
tidningen	laikraksts
tidningen	avīze
tidningen	laikraksta
tidningen	avīzē
tidningen	žurnāls
tidningen	magazine
isla	isla
juan	juan
gräs	katlā
gräs	zāle
gräs	zāli
gräs	zālīte
port	ostas
port	portu
port	ostā
port	osta
mine	raktuves
beirut	beirūta
ledare	vadi
ledare	vadītājs
ledare	vadonis
ledare	līderi
ledare	leader
ledare	līderis
ledare	redakcijas
ledare	vadītāji
ledare	līderi
dalarna	ielejas
dalarna	dālarnas
mst	mst
material	materiāli
material	materiāls
material	materiāli
don	dons
don	don
norska	norvēģu
norska	norvēģijas
folk	tautas
folk	cilveki
folk	cilvēki
folk	tauta
folk	cilvēkiem
nästa	next
nästa	nākamais
nästa	nākamā
nästa	nākamo
nästa	nākošais
skogar	mežā
skogar	meži
skogar	meži
monte	monte
cup	kauss
skottland	skotijas
skottland	skotija
norte	norte
historiska	vēsturisks
historiska	vēsturiska
historiska	vēsturisko
historiska	vēsturiski
historiska	vēsturiskais
historiska	vēsturiskas
historiska	vēsturisks
historiska	vēsturiskā
historiska	vēsturisko
historiska	vēsturiski
historiska	vēsturiskais
historiska	vēsturiskas
norsk	norvēģu
norsk	norvēģijas
norsk	norsk
längd	ilgums
längd	garums
längd	augumu
längd	augums
längd	augstums
brown	brauns
brown	brūnais
brown	brūna
brown	brūns
kungen	king
kungen	karalis
kungen	ķēniņš
skillnad	starpība
skillnad	atšķirība
petit	petit
bgcolor	bgcolor
skåne	scania
togs	ņemta
togs	ņemts
togs	veikti
omfattande	visaptverošs
omfattande	visaptveroša
omfattande	visaptverošu
omfattande	plašas
omfattande	plašs
omfattande	plaša
karta	kartē
karta	karte
insekter	kukaiņu
insekter	kukaiņi
möjligt	iespējamie
möjligt	iespējams
möjligt	iespējamā
möjligt	iespējama
grekiska	grieķijas
grekiska	grieķu
snabbt	ātri
snabbt	ātra
snabbt	ātrā
snabbt	ātrs
snabbt	ātri
snabbt	ātra
snabbt	ātrs
snabbt	strauji
snabbt	fast
snabbt	ātri
armén	armijas
armén	armija
program	programmas
program	programmā
program	programma
program	programmu
program	programmā
program	programma
program	programmu
program	programmas
egentligen	patiesībā
egentligen	faktiski
egentligen	īstenībā
und	und
programmet	programmā
programmet	programma
programmet	programmu
programmet	programmā
programmet	programma
programmet	programmu
venezuela	venecuēlas
venezuela	venecuēla
visade	rādīja
visade	parādīja
visade	rādīts
visade	apskatāma
rica	kostarikā
gud	dievs
sommaren	vasarai
sommaren	vasara
sommaren	vasarā
svårt	cieto
svårt	smagi
svårt	cietās
svårt	grūti
svårt	cietais
svårt	grūti
svårt	grūta
svårt	sarežģīta
svårt	apgrūtināta
svårt	sarežģīti
mera	vairāk
mera	vairak
larsson	larsson
star	star
star	zvaigzne
alaska	aļaskas
mor	māte
mor	mātes
heller	hellers
green	zaļas
green	zaļa
green	zaļā
green	zaļš
