در	porta
پسر	figlio
پسر	figliolo
دین	religioni
دین	religione
دین	preside
دین	rettore
دین	dean
دین	decano
کشت	coltiva
کشت	coltivare
رضا	reza
سایت	site
سایت	sito
آسمانی	celestiale
آسمانی	celeste
آسمانی	celesti
خیلی	molto
خیلی	carina
خیلی	bella
خیلی	pretty
خورشیدی	solare
خورشیدی	solari
خورشیدی	solar
سفید	bianca
سفید	white
سفید	bianchi
سفید	bianco
سفید	bianche
جشنواره	festival
بهتر	migliore
بهتر	better
بهتر	meglio
بهتر	migliore
بهتر	migliori
بهتر	meglio
بهتر	best
فرد	individuo
فرد	individuali
فرد	singoli
فرد	individuale
فرد	dispari
فرد	strano
فرد	fred
لندن	londra
لندن	landon
رفت	gone
رفت	andato
رفت	spariti
سری	serie
سری	sri
سری	serie
باستان	antico
باستان	antiche
باستان	antichi
باستان	antica
باستان	antichità
اسکار	oscar
اسکار	oskar
اکنون	adesso
اکنون	ora
کلی	kelly
کلی	argilla
کلی	clay
هیئت	delegazione
هیئت	delega
آلمانی	tedeschi
آلمانی	tedesco
محلی	localmente
محلی	regionali
محلی	regionale
محلی	locale
محلی	local
معنی	significato
دادن	donando
دادن	dando
شرق	orientale
شرق	east
شرق	est
شرق	oriente
شرق	orientale
شرق	orientali
شرق	eastern
دیده	visto
دیده	saw
دیده	sega
شیخ	sheikh
شیخ	sceicco
شیخ	sceicco
برگزیده	scelto
برگزیده	prescelto
برگزیده	scelti
برگزیده	selezionato
برگزیده	selezionati
برگزیده	selezionate
برگزیده	selezionata
برگزیده	estratto
کنترل	control
کنترل	controllo
انواع	tipi
انواع	tipologie
درست	true
درست	vero
سنگ	sang
سنگ	cantato
سنگ	stone
سنگ	pietre
سنگ	pietra
استاد	maestro
استاد	padrone
استاد	master
موقعیت	posizione
موقعیت	situazione
امپراتوری	impero
امپراتوری	empire
امپراتوری	imperiale
امپراتوری	imperial
بیماری	malattia
بیماری	malattie
بیماری	malattia
بیماری	malattie
بیماری	malattia
عمق	profondità
کلاس	classi
کلاس	classe
آنان	loro
مدرسه	scuola
کسب	guadagnano
کسب	guadagna
کسب	guadagno
کسب	guadagnare
کسب	affari
کسب	business
حرکت	sposta
حرکت	muovi
حرکت	muoversi
حرکت	spostati
حرکت	trasloco
جغرافیایی	geografico
جغرافیایی	geografici
جغرافیایی	geografico
مشخصات	specificazioni
مشخصات	specifiche
مشخصات	caratteristiche
مشخصات	descrizione
همکاری	collaborazioni
همکاری	collaborazione
همکاری	partnership
همکاری	partenariato
همکاری	cooperazione
دبی	dubai
دبی	debbie
کوتاه	corti
کوتاه	short
کوتاه	corto
کوتاه	breve
روابط	relazioni
روابط	relazioni
اجرا	performance
اجرا	prestazione
اجرا	prestazioni
اجرا	esegui
اجرا	eseguire
اجرا	esecuzioni
اجرا	esecuzione
اجرا	run
اجرا	corri
اجرا	correre
اجرا	esegui
اجرا	running
وزیر	ministro
خواننده	singer
خواننده	cantante
خواننده	lettore
خواننده	lettori
پیشنهاد	suggerita
پیشنهاد	consigliato
پیشنهاد	suggerite
پیشنهاد	suggeriti
پیشنهاد	suggerito
پیشنهاد	offerta
پیشنهاد	suggerisci
پیشنهاد	suggerire
پیشنهاد	suggestione
پیشنهاد	suggerimento
اتحادیه	union
اتحادیه	unione
اتحادیه	sindacato
خوب	buona
خوب	brava
خوب	bravo
خوب	buono
خوب	bravi
خوب	bene
خوب	bene
خوب	pozzo
موفق	riuscita
موفق	riuscito
موفق	successi
موفق	successo
موفق	riuscita
شخصی	personal
شخصی	personali
شخصی	personale
شخصی	individuo
شخصی	individuali
شخصی	singoli
شخصی	individuale
شخصی	privati
شخصی	privato
شخصی	privata
شخصی	private
شخصی	soldato
پایین	down
پایین	giù
پایین	bottom
پدر	papà
پدر	padre
حق	truth
حق	verità
حق	verita
خاص	specifica
خاص	specifici
خاص	specifico
خاص	speciali
خاص	special
خاص	speciale
گذشته	passati
گذشته	passato
کیفیت	qualità
ازدواج	sposare
ازدواج	sposi
ازدواج	sposato
ازدواج	coniugato
ازدواج	sposati
ازدواج	sposata
ازدواج	matrimonio
ازدواج	matrimonio
ازدواج	nozze
ازدواج	matrimoni
خارجی	esterno
خارجی	esterni
خارجی	esterna
خارجی	esterno
خارجی	esterni
خارجی	straniera
خارجی	straniero
خارجی	stranieri
هنوز	still
هنوز	ancora
انتشارات	editori
دادگان	database
میزان	classificato
میزان	valutati
میزان	valutato
میزان	votati
میزان	bilancia
میزان	saldo
میزان	equilibrio
میزان	bilanciamento
بالاتر	superiore
تر	ter
مشغول	impegnata
مشغول	occupato
مشغول	occupata
مشغول	impegnato
فعال	active
فعال	attivo
فعال	attivi
فعال	attive
فعال	attiva
اینجا	qui
اینجا	here
پادشاهی	kingdom
پادشاهی	regno
کمربند	cinture
کمربند	cinghia
کمربند	cintura
کمربند	cinture
واحد	division
واحد	divisione
واحد	unità
واحد	unit
چندین	dozzine
چندین	decine
چندین	diversi
چندین	multipli
چندین	multipla
چندین	multiple
چندین	multiplo
اندازه	taglie
اندازه	taglia
اندازه	dimensione
اندازه	dimensioni
خیابان	street
خیابان	strada
خیابان	strade
عالی	perfetti
عالی	perfect
عالی	perfetta
عالی	perfetto
عالی	perfette
عالی	bravissimo
عالی	grande
عالی	grandi
عالی	ottimo
عالی	bravissima
عالی	meravigliosi
عالی	meraviglioso
عالی	meravigliosa
عالی	fantastica
عالی	fantastico
عالی	fantastici
عالی	mitico
عالی	ottime
عالی	eccellente
عالی	ottimo
عالی	eccellenti
نگاره	immagine
نگاره	grafico
نگاره	grafica
هدف	gol
هدف	goal
هدف	obiettivo
هدف	bersaglio
هدف	target
هدف	obiettivo
هنرپیشه	attore
هنرپیشه	attori
قهرمانی	campionato
دستگاه	dispositivo
دستگاه	macchina
طرح	sketch
طرح	identikit
طرح	schizzo
طرح	progettazione
طرح	design
میرزا	mirza
پنج	five
پنج	cinque
برد	vinci
برد	win
برد	vittoria
برد	vincere
تئاتر	teatro
تئاتر	teatro
پل	ponte
پل	paolo
ترابری	trasporti
ترابری	trasporto
داخل	dentro
داخل	inside
ابتدا	primi
ابتدا	primo
ابتدا	prima
ارتباط	comunicazioni
ارتباط	comunicazione
ارتباط	connessione
ارتباط	collegamento
ارتباط	contatto
پخش	giocare
پخش	giocate
پخش	gioca
پخش	broadcast
پخش	trasmissione
پخش	spread
پخش	giocare
امام	imam
مطلق	assoluta
مطلق	assoluto
مطلق	assoluti
اراضی	terreni
اراضی	terre
مشکل	problem
مشکل	problema
مشکل	guai
نفت	olio
نفت	petrolio
نفت	petrolio
شرایط	termini
شرایط	circostanza
شرایط	circostanze
شرایط	condizioni
شرایط	condizione
شرایط	condizioni
شرایط	circostanze
رضوی	razavi
قاجار	qajar
کارگردان	regista
کارگردان	direttore
دانشکده	college
دختر	girl
دختر	ragazza
دختر	figlia
نور	light
نور	luce
نور	leggero
نور	leggeri
نور	leggera
نور	nur
نور	noor
اجرای	esecuzioni
اجرای	esecuzione
یونان	greco
یونان	greca
یونان	greci
لازم	necessari
لازم	necessario
لازم	necessaria
لازم	richiesto
لازم	obbligatorio
لازم	necessario
لازم	necessari
لازم	necessarie
لازم	necessaria
سازی	strumentali
سازی	strumentale
سازی	escalation
مرتبط	associati
مرتبط	associato
مرتبط	associata
مرتبط	associate
مرتبط	correlati
مرتبط	correlato
شکست	fail
شکست	fallire
شکست	fallimento
شکست	inadempimento
شکست	insuccesso
شکست	disfatta
شکست	sconfitta
رشد	crescente
رشد	crescita
رشد	crescere
رشد	cresce
رشد	crescono
رشد	cresci
گزارش	relazione
گزارش	segnala
پرداخت	pagare
پرداخت	pagando
پرداخت	pay
پرداخت	pagare
پرداخت	paghi
پرداخت	paga
پرداخت	pagamenti
پرداخت	pagamento
پرداخت	pagato
پرداخت	pagati
پرداخت	retribuito
پرداخت	pagata
پرداخت	rendering
هلند	olanda
هلند	holland
هلند	neerlandese
هلند	olandesi
هلند	olandese
هلند	dutch
مالی	molly
مالی	finanziaria
مالی	financial
مالی	finanziario
مالی	finanza
مالی	finanze
مالی	mali
زیاد	molto
زیاد	much
اضافه	extra
ورزشگاه	palestra
ورزشگاه	estadio
ورزشگاه	stadio
ورزشگاه	stadium
درون	dentro
درون	inside
جنسی	sessuale
جنسی	sessualità
جنسی	sesso
جنسی	sex
تأسیس	stabilimento
مهدی	mahdi
مهدی	mehdi
شعر	poema
شعر	poesia
شعر	poesie
شعر	poesia
شعر	testi
شعر	poesie
شعر	poemi
شرح	spiegazioni
شرح	spiegazione
شرح	descrizione
فناوری	tecnologia
فناوری	tech
فناوری	tecnologia
فناوری	tecnologie
ترتیب	ordinazione
ترتیب	ordine
ترتیب	ordinare
ترتیب	ordina
مادر	mamma
مادر	madre
مادر	mamma
مادر	mother
کرمان	kerman
خانوار	famiglie
خانوار	casalinghi
وضعیت	stato
وضعیت	status
وضعیت	situazione
وضعیت	stato
نمونه	campione
نمونه	campioni
نمونه	esempio
نامزد	fidanzato
نامزد	fidanzata
نامزد	fidanzati
نامزد	candidati
نامزد	candidato
نامزد	candidata
نامزد	candidate
لیتر	litro
لیتر	litri
لیتر	lettiera
لیتر	cucciolata
لیتر	litro
لیتر	litri
لاتین	latino
لاتین	latina
لاتین	latini
لاتین	latino
مثال	esempio
سوئد	svezia
مدل	modello
مدل	modella
متری	metri
دوستان	amiche
دوستان	amici
مسیر	percorso
مسیر	tracciato
مسیر	sentiero
مسیر	itinerario
مسیر	percorso
مسیر	traiettoria
دسته	categoria
دسته	mucchio
دسته	lotto
دسته	lotti
دسته	batch
دانش	conoscenze
دانش	conoscenza
ترانه	canto
ترانه	canzone
ترانه	song
کشته	uccisi
کشته	ucciso
کشته	uccise
کشته	abbattuti
چرا	perchè
چرا	perché
چرا	why
پایگاه	base
پایگاه	avamposto
مکان	posto
مکان	luogo
مکان	place
مکان	ubicazione
فکر	pensare
فکر	pensando
فکر	pensiero
فکر	pensare
فکر	pensa
فکر	think
فکر	pensi
فکر	pensate
اولیه	primario
اولیه	primarie
اولیه	primari
اولیه	primaria
گسترش	espansione
گسترش	espandere
گسترش	espandersi
گسترش	espansione
گسترش	espandere
شناگران	nuotatori
عدم	carenza
عدم	mancanza
عدد	numero
عدد	numeri
تعریف	definizione
تعریف	complimento
تعریف	definire
تعریف	definisci
تعریف	definisca
نو	novità
نو	nuovi
نو	nuovo
نو	nuove
نو	nuova
خدمات	servizi
خدمات	servizio
همسر	coniuge
همسر	coniugi
همسر	consorte
همسر	marito
همسر	moglie
فرزند	prole
فرزند	progenie
فرزند	bambino
فرزند	fanciullo
فرزند	bambina
پهلوی	pahlavi
مصرف	consumi
مصرف	consumo
لهستان	polonia
تقسیم	division
تقسیم	divisione
تقسیم	divisi
تقسیم	diviso
تقسیم	suddiviso
تقسیم	divise
تقسیم	suddivisi
تقسیم	dividere
تقسیم	divide
روزنامه	quotidiano
روزنامه	giornale
تن	tonno
تن	tonni
تن	tonnellata
تن	ton
تن	tonnellate
تن	tan
تن	abbronzatura
اتحاد	union
اتحاد	unione
اتحاد	sindacato
اتحاد	unity
اتحاد	unità
اتحاد	alleanze
اتحاد	alliance
اتحاد	alleanza
اتحاد	solidarietà
اتحاد	solidale
نظریه	teoria
نظریه	teorie
خاک	polveri
خاک	polvere
خاک	suoli
خاک	terreno
خاک	suolo
خاک	sporcizia
مخالف	contrapposti
مخالف	disaccordo
مخالف	opposizione
مخالف	opposizioni
مخالف	opposto
مخالف	opposti
تبریز	tabriz
میله	bar
محسوب	contati
محسوب	contato
کلیسای	cappella
کلیسای	chiesa
کشاورزی	agricoltura
آباد	visita
آباد	abad
دوباره	again
دوباره	ancora
مشهور	famosi
مشهور	famosa
مشهور	celebre
مشهور	famose
مشهور	famoso
بعدی	prossimo
بعدی	prossimi
بعدی	prossima
مستقل	independent
مستقل	indipendente
مستقل	indipendenti
مستقل	indipendentemente
قدیمی	vintage
قدیمی	vendemmia
قدیمی	annata
قدیمی	antico
قدیمی	old
قدیمی	vecchi
قدیمی	vecchio
قدیمی	vecchia
شب	notti
شب	pernottamenti
شب	notte
ویدئویی	video
شیمی	chimica
فروش	vendi
فروش	vendo
فروش	vendere
فروش	vendere
فروش	rivenditore
فروش	vendita
فروش	vendite
فروش	vendita
بیست	twenty
بیست	venti
رتبه	rango
جانوران	bestie
جانوران	animali
جانوران	animale
جانوران	animal
آیووا	iowa
راک	rak
راک	rocce
راک	roccia
راک	sasso
راک	rock
پارک	parco
کاربرد	utilizzo
کاربرد	uso
کاربرد	applicazione
مناسب	appropriato
مناسب	adeguato
مناسب	appropriati
مناسب	appropriata
مناسب	adatta
مناسب	adatti
مناسب	adatto
مناسب	idoneo
مناسب	fitness
نخست	prime
آزادی	freedom
آزادی	libertà
آزادی	libera
آزادی	gratis
آزادی	liberi
آزادی	libero
آزادی	free
آزادی	gratuito
رای	vota
رای	voto
رای	votazione
رای	votate
رای	votazioni
رای	voti
رای	votazioni
رای	voto
رای	votazione
رای	votati
رای	votato
رای	votata
رای	rai
اطراف	intorno
اطراف	attorno
اطراف	around
کمدی	comic
کمدی	comico
کمدی	fumetto
کمدی	commedia
کمدی	comico
کمدی	commedie
موتور	motore
موتور	bicicletta
موتور	bici
موتور	motore
بسته	fascio
بسته	chiusi
بسته	chiusa
بسته	chiuse
بسته	chiuso
بسته	pacchetti
بسته	pacchetto
بسته	pacco
راست	true
راست	vero
فاصله	distanze
فاصله	lontananza
فاصله	distanza
فاصله	intervallo
فاصله	spazi
فاصله	spazio
فاصله	space
سنت	tradizione
سنت	tradizioni
سنت	cent
اغلب	spesso
اغلب	sovente
فضای	spazi
فضای	spazio
فضای	space
چشم	eyes
چشم	occhi
چشم	occhio
چشم	eye
مختصات	coordinate
مختصات	coordinata
مختصات	coordinate
عامل	fattore
عامل	factor
چهارم	quarta
چهارم	quarto
متولد	born
متولد	nati
متولد	nato
متولد	nata
متولد	nasce
قوانین	regole
قوانین	leggi
کمتر	meno
کمتر	meno
صنعتی	industriali
صنعتی	industrial
صنعتی	industriale
صنعت	industria
گیاهان	impianti
گیاهان	piante
گیاهان	erbe
کشوری	nazione
کشوری	paese
آرامگاه	sepolcro
آرامگاه	tomba
آرامگاه	mausoleo
پشت	dietro
پشت	schiena
پشت	ritorno
پشت	back
پشت	indietro
سینما	filmati
سینما	film
سینما	cinema
سینما	cinema
پروژه	project
پروژه	progetto
حمایت	supporto
حمایت	sostegno
باغ	bagh
باغ	giardino
باغ	giardini
واژه	word
واژه	parola
واژه	parole
واژه	words
بدن	body
بدن	corpo
بدن	carrozzeria
شاید	forse
شاید	magari
مقدار	ammontare
مقدار	importo
محمود	mahmood
محمود	mahmoud
محمود	mahmud
جرم	reato
جرم	messa
جرم	mass
جرم	massa
جرم	delitto
