dhe	그리고
pilot	파일럿
kapiteni	캡틴
kapiteni	대위
kapiteni	선장
unik	고유
unik	독특한
gjeologjike	지질학
gjeologjike	지질
metalike	금속
champagne	샴페인
dhomës	룸메이트
preferuar	즐겨
preferuar	좋아하는
preferuar	선호
luftarak	전투
luftarak	컴뱃
dënimi	판결
dënimi	징벌
dënimi	처벌
dënimi	문장
aleanca	동맹
aleanca	얼라이언스
sinjali	신호
sinjali	신호기
sinjali	시그널
shkollimin	학비
china	중국인
china	중국
china	차이나
qellim	목적
lëng	주스
lëng	쥬스
lëng	액체
lëng	리퀴드
single	싱글
single	단일
luca	루카
shpëtim	구원
shpëtim	구출
shpëtim	구조
përmirësimin	업그레이드
përmirësimin	개선하기
përmirësimin	개선
skuadër	분대
skuadër	스쿼드
skuadër	team
asistent	조교
asistent	조수
asistent	보조
sin	sin
bullgari	불가리아
hot	덥다
hot	hot
hot	뜨겁다
hot	뜨거운
ray	레이
suksesi	성공적
suksesi	성공함
suksesi	성공
teoritë	이론
qëndrueshëm	꾸준히
qëndrueshëm	안정화
qëndrueshëm	안정환
qëndrueshëm	안정적
qëndrueshëm	안정
pervec	빼고
pije	음료
pije	음료수
pije	음료
pije	음료수
kandidat	후보
kandidat	후보자
veçoritë	속성
veçoritë	특징
veçoritë	기능
elektronik	전자
elektronik	일렉트로닉
kujtime	추억
ficus	무화과
iran	이란
bashke	함께
bashke	같이
bosnja	보스니아
nicholas	니컬러스
nicholas	니콜라스
nicholas	니콜라우스
ushtar	군인
ushtar	병사
natyrale	자연
natyrale	천연
franco	프랑코
franco	프랭코
tiparet	특징
tiparet	기능
përgjegjësi	책임
përgjegjësi	책임감
cia	cia
ndërtesat	건물
ndërtesat	건축물
ndërtesat	건물들
ndërtesat	빌딩
bashkëpunimi	콜라보레이션
bashkëpunimi	협력
bashkëpunimi	협업
diell	햇볕
diell	태양
katolikë	가톨릭주의
katolikë	가톨릭
marina	해군
marina	네이비
marina	마리나
brazilian	브라질
banore	주민
banore	레지던트
banore	상주
paulo	파울루
mundësitë	확률
mundësitë	옵션
mundësitë	기회
karrierë	경력
karrierë	직업
karrierë	커리어
lorenzo	로렌조
medalja	메달
prirje	추세
prirje	trend
prirje	경향
prirje	트렌드
prirje	플레어
azia	아시아
rusisht	러시아인
rusisht	러시아어
shkencëtarët	과학자
njohin	인식
gabriel	게이브리얼
gabriel	가브리엘
çast	즉석
çast	인스턴트
çast	즉시
ngadalë	천천히
krijuese	크리에이티브
tel	와이어
tel	철사
tel	tel
kanali	운하
kanali	채널
katrorë	제곱수
novela	소설
presion	압력
presion	압박
georgia	조지아어
georgia	조지아
vendosin	결정하기
vendosin	결정
kennedy	케네디
pah	하이라이트
mendje	마음
trete	세번째
trete	셋째
simbolet	기호
simbolet	상징
simbolet	문자
simbolet	등장인물
adam	아담
adam	애덤
zgjidhur	해결되었습니다
santos	산토스
ndjenjat	감정
lewis	루이스
frankfurt	프랑크푸르트
efektive	효과적
stephen	스테파노
stephen	스티븐
situatë	상황
situatë	상황이
mjekësi	의학
luksemburgut	룩셈부르크
shkaqe	원인
prane	근처
respektuar	존경받는
respektuar	존경하는
mashkull	남성
mashkull	수컷
skuadrat	명단
qafës	정맥
ismaili	이스마엘
frymën	호흡
britani	브리튼
britani	브르타뉴
britani	브리트니
ishuj	제도
mundën	패배
teknikat	테크닉
teknikat	기법
bruno	브루노
mar	mar
wilson	윌슨
power	파워
power	전력
power	권력
qarkullim	순환
adn	dna
shitje	판매
shitje	세일
shitje	매출
shitje	영업
shitje	판매
lulet	꽃이
lulet	양귀비
treta	세번째
treta	셋째
vjeter	늙은
vjeter	오래된
westfalen	베스트팔렌
flora	플로라
imazhe	그림
imazhe	이미지
konflikti	갈등
konflikti	갈등이
konflikti	충돌
konflikti	분쟁
kullë	타워
kombinuar	결합
kombinuar	복합
edukimi	교육학
edukimi	교육
edukimi	학력
penallti	페널티
tregues	지표
galeria	화랑
galeria	갤러리
british	브리티시
british	영국인
british	영국
pronësi	소유
nusja	신부
monako	모나코
marku	표시
marku	마르크
marku	마크
andrew	앤드류
andrew	앤드루
andrew	안드레아
trajtimi	처리
trajtimi	취급
trajtimi	다루기
trajtimi	시술
trajtimi	치료
mjeshtri	마스터스
mjeshtri	마스터
brishtë	취약
miliona	수백만
suedez	스웨덴어
suedez	스웨덴
suedez	스웨덴인
albumet	앨범
albumet	음반
inc	inc
komunistët	공산주의자
men	멘트
men	남성
men	남자
mbrëmje	저녁
komunitet	커뮤니티
komunitet	공동체
varre	무덤
drejtuesit	경영진
personalitet	성격
personalitet	인격
personalitet	개성
kampionat	챔피언십
kampionat	챔피언쉽
optike	광학
optike	광안리
optike	광화문
thelb	본질
grande	그란데
shtëpiake	가정주부
stacioni	역시
tradicionalisht	전통적으로
tokësor	지상
përdoruesve	사용자
diana	diana
indiane	인도인
indiane	인도
indiane	인디언
koordinatat	좌표
koordinatat	좌표계
operacioni	작동
operacioni	작전
math	수학
math	수학
hedh	뿌려
hedh	던지기
leo	리오
leo	사자자리
leo	레오
disk	디스크
disk	디스크
arsenal	아스널
arsenal	아스날
arsenal	arsenal
gjiri	베이
rikthehet	반환
rikthehet	리턴
bush	부시
queen	여왕
nëntokësore	지하
nëntokësore	언더그라운드
tensioni	긴장감
tensioni	텐션
tensioni	긴장
komunikim	의사소통
komunikim	커뮤니케이션
komunikim	소통
komunikim	통신
vetjake	이기적
negativ	부정적
negativ	음수
negativ	음성
lisa	리사
demi	황소자리
demi	황소
kuran	코란
thekson	하이라이트
përvoja	경험
përvoja	체험
arritjet	성취
arritjet	달성
arritjet	업적
arritjet	기록
zgjuar	깨어
zgjuar	스마트
mesdhe	지중해
njoftoi	발표
scott	스콧
scott	스캇
bullgar	불가리아어
bullgar	불가리아
bullgar	불가리아인
burundi	부룬디
thirr	통화
thirr	전화
thirr	호출
sun	햇볕
sun	태양
zgjedh	선택하기
zgjedh	선택
ruajtjes	보존
ruajtjes	보전
ruajtjes	저장소
ruajtjes	스토리지
ruajtjes	저장
burgos	교도소
ore	시간
tereza	테레사
tereza	테레사
tridhjetë	삼십
tridhjetë	서른
besoj	believe
besoj	믿기
administratën	행정학
dedikuar	헌신
ngritja	설립
pjekur	성숙
pjekur	성숙한
pjekur	구운
pjekur	구운
mundësuar	활성화
mundësuar	사용하기
mundësuar	활성화
tension	긴장감
tension	텐션
tension	긴장
tension	전압
identitetin	정체성
identitetin	본인
liverpool	liverpool
liverpool	리버풀
aleatët	연합군
aleatët	연합국
porti	항구
porti	포트
bijtë	아들들
mposhtur	패배
fazat	단계
mohammad	모하마드
botime	출판물
shkrimtarët	작가
folklorit	민속
qarqeve	회로
gray	회색
gray	그레이
finalja	피날레
finalja	기말고사
finalja	파이널
finalja	결승전
heroike	영웅
lumenj	스트림
mënyrat	방법
rrënojat	폐허
statusi	상태
pikëpamjet	견해
pikëpamjet	조회
pikëpamjet	조회수
falas	free
falas	무료
falas	자유
fituesi	승리자
fituesi	우승자
fituesi	winner
fituesi	승자
fron	왕좌
fron	왕위
pritje	기다림
pritje	접수
orientuar	지향
terry	테리
hercegovinë	헤르체고비나
dallimi	차이
dallimi	차이점
specie	종족
koncert	연주회
koncert	콘서트
ret	ret
qiellit	하늘
qiellit	스카이
howard	하워드
komb	네이션
komb	국민
jimmy	지미
direkte	직접
direkte	직통
direkte	direct
direkte	다이렉트
ideal	아이디얼
ideal	이상
izoluar	고립
varros	묻어
juglindor	남동
juglindor	동남아
juglindor	남동부
juglindor	남동
temperaturat	기온
temperaturat	온도
fizika	물리학
fizika	물리
suksese	성공
suksese	성공적
suksese	성공함
suksese	성공
takohen	만나
rrafshin	평원
chicago	시카고
nate	네이트
nate	밤에
nate	나이트
place	장소
illinois	일리노이
ligje	법률
vendlindjen	출신지
megjithë	불구하고
mandat	영장
mandat	위임통치령
band	밴드
klasifikimi	분류법
klasifikimi	분류학
klasifikimi	분류
redakto	편집
redakto	편집하기
redakto	수정
shëndetin	체력
shëndetin	헬스
shëndetin	건강
shëndetin	보건
kërkimet	검색
kërkimet	문의
prodhojnë	프로듀스
rrjedha	스트리밍
rrjedha	스트림
rrjedha	흐름
metropolitane	메트로폴리탄
inxhinieri	공학
inxhinieri	엔지니어링
inxhinieri	기술자
inxhinieri	엔지니어
inxhinieri	공학자
burgim	감금
luksemburg	룩셈부르크
administrata	행정학
versione	버전
bruksel	브뤼셀
trofe	트로피
trofe	트로피
hartimin	컴파일
digital	디지털
lëvizur	감동
marsi	마스
marsi	화성
brigada	여단
argumente	인자
argumente	인수
family	가족
family	가족과
family	패밀리
luftime	파이팅
alan	앨런
alan	알렌
alan	알란
muhammedi	무하마드
muhammedi	무함마드
gjeometrike	기하학
double	더블
izraeli	이스라엘
gazetari	저널리즘
gazetari	기자
gazetari	언론인
gazetari	저널리스트
gazetari	기자
gazetari	리포터
basel	바젤
shkurtë	짧게
shkurtë	쇼트
shkurtë	짧은
shkrimtarë	작가
rrjedhë	플로
rrjedhë	플로우
rrjedhë	흐름
rrethimi	포위전
sheqer	슈가
sheqer	설탕
sheqer	슈슈
konkrete	콘크리트
shpjeguar	설명
shpjeguar	설명해
shpjeguar	설명하기
shpjeguar	설명해주세요
april	에이프릴
april	사월
polake	폴란드어
polake	폴란드
matematikore	수학
jugosllavia	유고슬라비아
masakra	학살
alfabeti	알파벳
alfabeti	문자
intensive	강렬하게
intensive	강렬한
vdesin	죽는다
siri	시리아
iranit	이란
ekuacionet	방정식
rezistencë	저항운동
rezistencë	저항성
rezistencë	저항
sukseset	성공
hong	홍대
zgjerimi	팽창
zgjerimi	급팽창
zgjerimi	전개
zgjerimi	확장
fondacioni	파운데이션
fondacioni	재단
intervistë	인터뷰
intervistë	면접
simone	시몬
simone	시모네
renditur	나열
stone	스톤
stone	석기
kate	kate
kate	케이트
planetit	행성
planetit	플래닛
fisnik	귀족
fisnik	노블
përfaqësuesi	대표자
përfaqësuesi	대표
deklarata	선언
deklarata	성명서
deklarata	진술
deklarata	선언
nipi	조카
nipi	손자
rudolf	루돌프
rudolf	루돌프
funksionale	함수형
personazhe	문자
personazhe	등장인물
vietnam	베트남
koncerte	연주회
koncerte	콘서트
zviceran	스위스
rend	순서
rend	주문
ambasadorëve	대사
emblema	엠블렘
subjekti	주제
subjekti	제목
form	형식
form	형태
form	양식
sierra	시에라
rreptë	엄격한
bajrami	이드
verilindor	북동
verilindor	북동부
tmerrshme	끔찍한
luaj	놀기
luaj	재생
luaj	연주
luaj	플레이
fashist	파시스트
antoni	안토니우스
antoni	앤서니
kriza	위기
guvernatori	주지사
rome	로마
sektori	섹터
sektori	부문
faltore	신사
faltore	채플
faltore	예배당
pseudonimin	닉네임
pseudonimin	별명
full	가득
epike	에픽
epike	서사시
shtepi	집에
shtepi	고향
shtepi	집으로
shtepi	가정
shtepi	하우스
stokholm	스톡홀름
festë	party
festë	파티
arkitekt	건축가
arkitekt	건축
samuel	새뮤얼
samuel	사무엘
ëndërr	드림
gjithësesi	어쨌든
gjithësesi	어쨌거나
shkruaj	쓰기
shkruaj	글쓰기
nevojshëm	필요함
gold	골드
gold	황금
autoriteti	권위
fushata	캠페인
fushata	캠페인
fushata	전역
gëzuar	힘내
gëzuar	해피
gëzuar	행복
gëzuar	행복해
gëzuar	행복하다
gëzuar	행복한
profesion	직업
portreti	초상화
portreti	세로
portreti	인물
portreti	상징
lis	lis
prek	touch
prek	터치
pyet	물어본다
vincent	빈센트
mesazhi	메시지
mesazhi	메세지
plote	가득
detyroi	강제
detyroi	강제로
hoqi	삭제됨
hoqi	삭제되었습니다
pasqyrë	거울
pasqyrë	미러
aston	애스턴
thelbësore	필수
dallon	singles
dallon	싱글
romakëve	로마인
kompozitori	작곡가
boshnjak	보스니아
boshnjak	보스니아인
boshnjak	보스니아어
aleatëve	연합군
aleatëve	연합국
avokat	변호사
fatit	운명
talent	재능
talent	탤런트
talent	재능
talent	탤런트
felipe	펠리페
vjetor	매년
dicka	무엇인가
dicka	something
dicka	뭔가
dicka	무언가
termin	용어
shkupi	스코페
marshall	마샬
marshall	마셜
minimale	최소
minimale	최소
prodhime	프로덕션
prodhime	프로덕션스
prodhime	상품
prodhime	제품
sllav	슬라브어
sofia	소피아
sofia	소피아
bujqësor	농업
bujqësor	농지
kolonel	대령
akti	act
rrjetë	net
rrjetë	격자
rrjetë	눈금
rrjetë	그리드
mësime	강습
mësime	레슨
mësime	수업
mësime	튜토리얼
lojëra	게임
universitetet	대학
bakri	구리
kulturat	문화
ontario	온타리오
mendja	마음
arkitekturë	아키텍처
arkitekturë	건축학
arkitekturë	건축
lord	주님
burrit	남편
bakrit	구리
finalet	파이널
finalet	결승전
finalet	결승
standardet	표준
prodhues	프로듀서
prodhues	프로듀서
prodhues	제작자
prodhues	제조업체
prodhues	제조사
territore	영토
panorama	파노라마
kenge	송송
kenge	노래
armiqtë	적들
sinjal	신호
sinjal	신호기
sinjal	시그널
vizuale	시각
vizuale	비주얼
merrni	take
biznes	업체
biznes	사업
biznes	비즈니스
zgjidhja	해결책
zgjidhja	솔루션
elementare	초등
barazim	추첨
barazim	그리기
alpet	알프스
mbretërimit	통치
mbretërimit	reign
pjetri	베드로
pjetri	피터
efekte	영향
efekte	효과
forte	포르테
rom	rom
marrja	수신
marrja	습득
marrja	획득
marrja	인수
marrja	수집
përkohshëm	임시
përkohshëm	일시적
klasat	교실
klasat	클래스
klasat	수업
kombinim	조합
kombinim	콤보
banoret	레지던트
banoret	주민들
banoret	지역주민
firma	서명
firma	서명
hussein	후세인
mision	미션
mision	선교
administrator	운영자
administrator	관리자
ajri	항공
ajri	에어
ajri	공기
asgje	아무것도
verilindore	북동
verilindore	북동부
victor	빅토르
victor	빅터
filip	필립
filip	펠리페
filip	필립
parim	원칙
parim	원리
zbulimit	탐지
zbulimit	감지
zbulimit	검출
brian	브라이언
prince	프린스
prince	왕자
trima	용감한
germain	제르맹
germain	생제르맹
mbase	아마도
mbase	아마
mbase	아마도
mbase	아마
gjyshi	할아버지
gjyshi	할아버지
gjyshi	외할아버지
trajton	대접
trajton	취급
trajton	핸들
trojës	트로이아
trojës	트로이
wien	wien
qarte	명확하게
qarte	명백하게
qarte	명백히
raportet	보고서
metër	미터
metër	미터
islamin	이슬람교
islamin	이슬람주의
islamin	이슬람
sulme	공격
haiti	아이티
robin	로빈과
robin	로빈
edicionin	에디션
dështoi	실패
teknikën	기법
prodhohet	제작
zeusit	제우스
split	스플리트
split	스플릿
split	분할
split	나누기
punonjës	직원
punonjës	직원들
punonjës	직원
jazz	재즈
interesant	흥미롭다
interesant	흥미로운
interesant	재미있는
viktima	사상자
viktima	희생자
viktima	피해자
viktima	희생자
viktima	피해자
biznesi	업체
biznesi	사업
biznesi	비즈니스
komerciale	상용
komerciale	상업용
komerciale	상업
hekurudhor	레일
side	측면
side	사이드
sheshi	제곱
sheshi	스퀘어
sheshi	광장
sheshi	사각형
sheshi	정사각형
sheshi	놀이터
shumës	복수형
shumës	복수
hercegovina	헤르체고비나
kurani	코란
propozim	제안
lyon	lyon
lyon	리옹
zvicerane	스위스
simbole	기호
simbole	상징
kyç	키키
vota	득표
vota	투표
shtrenjtë	비싼
shtrenjtë	비싸다
fiat	피아트
lihtenshtajnit	리히텐슈타인
mbretëri	왕국
mbretëri	킹덤
mbretëri	왕국
stan	스탄
stan	스탠리
stan	스텐
stan	스탠
stan	sem
guatemala	과테말라
sheshin	제곱
sheshin	스퀘어
sheshin	광장
sheshin	사각형
sheshin	정사각형
oqeania	오세아니아
mërgim	망명
mërgim	exile
parlament	국회
parlament	국민의회
parlament	의회
rinia	청년
rinia	청소년
rinia	젊음
rinia	청춘
dasma	결혼식
dasma	웨딩
check	체크
check	확인
check	점검
poly	폴리
germany	독일
njëmbëdhjetë	일레븐
njëmbëdhjetë	열한번째
ngjarja	이벤트
vëllezër	형제
vëllezër	브라더스
vëllezër	형제들
skocisë	스코틀랜드
motrat	시스터스
motrat	자매들
motrat	자매
gjyqësor	사법
gjyqësor	사법
gjyqësor	사법제도
lutje	기도
lutje	기도
enciklopedia	대백과사전
enciklopedia	백과사전
benjamin	벤저민
benjamin	벤자민
fruta	과일
fruta	열매
fruta	과일과
fruta	과일
fruta	과일과
kushdo	아무나
kushdo	누구나
jorge	호르헤
gabime	실수
gabime	오류
tregimet	스토리
tregimet	소식
aksioneve	주식
aksioneve	재고
logjike	논리적
julian	율리우스
julian	율리아누스
julian	율리안
jugperëndimore	남서부
jugperëndimore	사우스웨스트
jugperëndimore	남서
jugperëndimore	남서부
mediawiki	미디어위키
fal	용서
kultivuar	경작
njohje	인식
kola	코카콜라
kola	콜라
kola	콜라보
kola	콜라
mbetjet	낭비
mbetjet	폐기물
mëson	학습
kruja	크루
gregori	그레고리
gregori	그레고리우스
ukraina	우크라이나
rumune	루마니아
rumune	루마니아인
rumune	루마니아어
koloni	식민지
koloni	식민지
ngarkesa	로드
ngarkesa	로딩
ngarkesa	화물
ngarkesa	부하
ngarkesa	배송
ngarkesa	발송
dëme	피해
dëme	손상
dëme	손해
individual	개별
individual	개인
dyqane	부티크
dyqane	상점
dyqane	가게
dyqane	매장
dyqane	가게
dyqane	상점
dyqane	스토어
vëlla	오빠
vëlla	아우
përbërjen	합성
përbërjen	작곡
hamburg	함부르크
hitleri	히틀러
omanit	오만
bis	bis
përkthimi	번역기
përkthimi	번역
eduard	에드워드
folklorike	민속
humbjet	손해
humbjet	손실
presidentin	회장
presidentin	대통령
betejat	투쟁
betejat	전투
hapja	오프닝
hapja	개봉
shije	취향
shije	맛이
normalisht	일반적으로
shtrirja	확장
shtrirja	연장
shtrirja	확장자
shtrirja	확대
koreja	한국
koreja	코리아
afat	용어
afat	마감
kushtetutën	헌법
trashëgimi	레거시
trashëgimi	상속
trashëgimi	문화유산
edi	에디
imazh	그림
imazh	이미지
villa	빌라
muskujve	근육
producenti	프로듀서
producenti	제작자
beta	베타
beta	베스
lufton	파이트
lufton	투쟁
vila	오두막
vila	코티지
vila	빌라
vila	빌라
kuptime	의미
clinton	클린턴
lider	리더
lider	지도자
turi	투어
turi	관광
turi	둘러보기
turi	구경
turi	여행
taksat	납세
taksat	세금
taksat	세금
luginë	골짜기
luginë	밸리
luginë	계곡
identitetit	정체성
identitetit	본인
aktorja	배우
aktorja	여배우
tregti	상거래
tregti	커머스
tregti	상업
tregti	무역
tregti	트레이드
tregti	트레이딩
tregti	거래
tregti	무역
hebrenjtë	유대인
shton	추가
fushatë	캠페인
fushatë	전역
miku	친구
portieri	골키퍼
portieri	골키퍼
pol	파울로스
pol	파울로
pol	바울
pol	파울
muhamedi	무하마드
muhamedi	무함마드
mbretërit	킹스
majat	봉우리
disney	디즈니
paralel	평행
paralel	병렬
nyje	노드
nyje	매듭
nyje	매듭
sandbox	샌드박스
moshen	모셰
bukuri	아름다움
bukuri	미녀
bukuri	미용
bukuri	미모
bukuri	미인
vrima	구멍
vrima	구멍이
vrima	구멍
vrima	구멍이
ram	ram
piktori	화가
mesdheut	지중해
publikimi	출판물
publikimi	출판
publikimi	게시
publikimi	출판
murati	무라트
ibm	ibm
mesit	중간
mesit	가운데
mesit	중순
mesit	미드
mesit	mid
shkrimtare	작가
shpata	블레이드
shpata	도검
shpata	도검
christopher	크리스토퍼
iku	gone
komunitetet	커뮤니티
komunitetet	공동체
kamboxhia	캄보디아
njësoj	같은
njësoj	동일
njësoj	똑같이
orët	영업시간
orët	시간
orët	시계
orët	시계
pranvera	봄이
pranvera	스프링
lojrat	게임
sulmoi	습격
nacionaliste	국민주의
ajror	공중
ajror	항공기
vietnamit	베트남
parma	파르마
volkswagen	폭스바겐
provë	테스트
provë	시험
provë	증명
provë	증거
priti	주최
priti	호스팅
priti	호스트
theksohet	밑줄
hesse	헤센
massa	마사
banesa	아파트
portin	항구
portin	포트
square	제곱
square	스퀘어
square	광장
square	사각형
square	정사각형
moskës	모스크바
infobox	정보상자
proceseve	프로세스
reshje	강수
parandaluar	방지
parandaluar	예방
vertikale	수직
vertikale	세로로
vertikale	세로
hapa	스텝
hapa	걸음
hapa	단계
hungarez	헝가리
hungarez	헝가리어
liruar	발매
liruar	개봉
mbuluara	커버
mbuluara	덮여
linux	리눅스
linux	linux
individë	개인
benedikti	베네딕도
benedikti	베네딕토
benedikti	베네딕트
qyteza	시내
qyteza	도시
qyteza	타운
qyteza	마을
mode	패션
marc	마르크
marc	마크
columbia	콜롬비아
columbia	콜럼비아
columbia	컬럼비아
individ	개별
individ	개인
veshjet	의류
veshjet	옷이
bank	뱅크
bank	은행
avancuar	고급
martini	마티니
martini	마르틴
martini	마틴
siguria	안보
siguria	보안
siguria	안전
siguria	안전성
yje	항성
yje	스타
dheut	토양
shtypjes	억압
abaz	압바스
abaz	아바스
shtoi	추가되었습니다
shtoi	추가됨
publikisht	공개적으로
paraardhësit	조상
tërhoqi	드류
tërhoqi	드루
shumicës	다수
krijuesi	창조주
krijuesi	제작자
krijuesi	작성자
operator	작용소
operator	연산자
operator	운영자
interesi	이자
interesi	관심사
interesi	관심
interesi	흥미
transparent	투명
transparent	투명한
ambasador	대사
ruanda	르완다
baletit	발레
baletit	발레단
rose	장미
rose	로즈
premiera	시사회
premiera	시사회
dheu	먼지
dheu	토양
shiva	시바
afer	닫기
afer	닫습니다
afer	닫아
afer	근처
portret	초상화
portret	세로
portret	인물
biblike	성경
toni	토니
toni	토니
partitë	파티
potencial	잠재력
potencial	퍼텐셜
potencial	잠재
potencial	잠재적
ekzistenca	존재
artur	아서
dënim	징벌
dënim	처벌
temperature	기온
temperature	체온
temperature	온도
ndesh	얼굴
ndesh	얼굴들
vatikanit	바티칸
lirohet	발매
lirohet	개봉
universitete	대학
land	육지
land	랜드
gërmadhat	폐허
anthony	안토니우스
anthony	앤서니
ideale	이념
ideale	아이디얼
ideale	이상
pasuritë	재물
pasuritë	자산
fox	폭스
fox	여우
paratë	머니
paratë	돈이
zakon	버릇
zakon	습관
senatit	상원
senatit	상원의원
veglat	가젯
veglat	도구
alfa	알파
alfa	알파
kinema	시네마
kinema	영화
migjeni	연극
migjeni	극장
sarajevë	사라예보
thyen	깨짐
thyen	브레이킹
parashikuar	투영
senati	상원
senati	상원의원
liqen	호수
liqen	호야
oborr	마당
punëtorë	노동자
punëtorë	노동자들
punëtorë	근로자
grusht	펀치
grusht	주먹
kthen	반환
kthen	리턴
kthen	반납
kthen	반환
kthen	리턴
kthen	귀환
kthen	복귀
treguesi	색인
treguesi	인덱스
treguesi	지표
diametër	직경
diametër	지름
sao	sao
futjen	소개
futjen	도입
futjen	소개팅
organe	장기
forum	포럼
përkujtimore	반복
përkujtimore	메모리얼
përkujtimore	기념비
përkujtimore	기념관
koleksion	콜렉션
koleksion	컬렉션
koleksion	모음집
rastësisht	무작위로
rastësisht	무작위
rastësisht	무작위로
rastësisht	랜덤
norma	평가
norma	비율
atmosferë	대기
atmosferë	분위기
bashkëpunëtor	동료
operacionet	작전
operacionet	운영
pajtim	화해
party	party
party	파티
pakicë	소매
pakicë	소수
url	url
mani	매니
ushqime	푸드
ushqime	음식
ushqime	식량
ushqime	식품
arnold	아르놀트
pakistan	파키스탄
teorema	정리
león	레온
australisë	오스트레일리아
australisë	오스트레일리아의
rende	무겁게
rende	무거워
rende	무거운
rende	무거움
sure	chapter
sure	챕터
adrian	아드리안
praktik	실무
praktik	실용적
praktik	실용
costa	코스타
fytyra	얼굴
fytyra	얼굴들
fytyra	얼굴
fytyra	얼굴이
kalendari	달력
kalendari	캘린더
shtabi	본부
shtabi	본사
kullat	타워
konceptet	컨셉
konceptet	개념
konceptet	concepts
qenit	개그
muajt	개월
estonia	에스토니아
vulgare	저속한
kërkimi	찾기
kërkimi	검색
kërkimi	검색하기
kërkimi	퀘스트
kërkimi	검색
alta	알타
niko	니코니코
niko	니코
niko	니코
smart	스마트
drejtimet	방향
pseudo	해킹
ekran	화면
ekran	스크린
indiana	인디애나
prodhuesit	프로듀서
prodhuesit	제조업체
prodhuesit	제조업자
irak	이라크
cruz	크루즈
pema	트리
pema	나무
pasuan	팔로우
ëndrra	드림
otomane	오스만
architecture	아키텍처
architecture	건축학
architecture	건축
ndjenjë	느낌이
ndjenjë	기분
ndjenjë	느낌
hash	먹기
hash	먹어
shtyrë	연기
programimi	프로그래밍
shpërblim	보상
jashte	밖에서
jashte	외부
jashte	바깥
jashte	아웃
dhunshme	폭력적인
dhunshme	폭력적
luftëra	전쟁
profesioniste	프로페셔널
profesioniste	프로
profesioniste	전문
profesioniste	전문가
udhë	트랙
udhë	추적
rrethore	순환
rrethore	원형
automatik	자동
përpunuar	정교
mirat	최고
mirat	베스트
protokolli	프로토콜
herbert	허버트
alabama	앨라배마
napoleon	나폴레옹
zgjedhore	선거
zgjedhore	선거
doktrina	교리
punëtorët	노동자
punëtorët	노동자들
punëtorët	근로자
listat	리스트
listat	목록
besueshme	신뢰성
atdheu	조국
samoa	사모아
pushim	브레이크
pushim	휴식
pushim	break
pushim	쉬어
pushim	휴식
duk	공작
duk	듀크
kodin	코드
kodin	부호
allen	앨런
finland	핀란드
autoriteteve	당국
renditet	계급
zbatimi	구현
vjeshtë	가을이
vjeshtë	가을
dinamike	동적
dinamike	다이내믹
blloqe	차단
blloqe	블록
blloqe	블럭
bibla	성경
ceremoni	의식
kohërat	타임스
kohërat	타임즈
eva	에바
eva	아바
eva	ava
eva	에바
lake	호수
lake	호야
monte	몬테
ikur	gone
pjesëmarrësit	참가자
pjesëmarrësit	참석자
piper	후추
piper	고추
piper	페퍼
transport	교통수단
transport	운송
transport	교통
transport	교통수단
transport	운송
transport	수송
transport	교통
detyrimet	의무
detyrimet	회비
pushtuese	점령
drite	가볍게
drite	가벼운
drite	라이트
drite	가벼움
tregtarët	상인
tregtarët	상인인
tregtarët	딜러
mjekësor	의학
mjekësor	의료
torres	토레스
palermo	팔레르모
caktohet	할당된
bachelor	총각
bachelor	학사
plazhi	바닷가
plazhi	해변
plazhi	비치
trashëgimia	문화유산
trashëgimia	레거시
trashëgimia	상속
shtypjen	프린팅
shtypjen	인쇄
shtypjen	프린터
leipzig	라이프치히
tregtia	무역
tregtia	트레이드
ndërhyrje	침입
ndërhyrje	간섭
ndërhyrje	간섭
ndërhyrje	개입
ekonomist	경제학자
legjendar	전설
transmeton	방송
literaturë	문학
elena	엘레나
hollywood	헐리우드
hollywood	할리우드
kulturave	문화
romantike	낭만
romantike	낭만주의
romantike	로맨틱
romantike	낭만적
ndërprerje	인터럽트
ndërprerje	정전
ndërprerje	정전기
ndërprerje	블랙아웃
rikthimi	컴백
hidrogjenit	수소
iraku	이라크
dhjetra	수십
gjyq	재판
express	익스프레스
mekanika	역학
galeri	화랑
galeri	갤러리
mexico	멕시코
antikitetit	고대
leone	레온
shqiptohet	발음
përcaktimi	정의
shqetësuar	걱정
klienti	클라이언트
hebre	유대인
hebre	유대교
hebre	유대인
bisedimet	회담
periodike	정기
gri	회색
gri	그레이
gri	회색
gri	그레이
gdhendur	새겨
philip	펠리페
philip	필립
reduktuar	축소
shekull	세기
kuti	box
kuti	상자
kuti	박스
kuti	상자
kuti	박스
vizion	비전
vizion	시력
vizion	시각
përparim	진행
bashkëkohor	현대
simbolike	심볼릭
radhe	시간
radhe	타임
radhe	time
bregdetar	연안
bregdetar	해안
jet	제트
jet	제트기
buxheti	예산
pozitat	직위
pozitat	입장
pozitat	포지션
molekulare	분자
eduardo	에두아르도
kurt	커트
kurt	쿠르트
angel	천사
angel	엔젤
italy	이탈리아
ambasada	대사관
ambasada	대사관
shpallja	계시
elektronet	전자
denimi	징벌
denimi	처벌
vullnetarë	자원봉사자
vullnetarë	자원봉사
vullnetarë	봉사자
prit	기다린다
prit	기다림
prit	기다렸다
epokë	era
epokë	시대
aktorë	배우
teodor	시어도어
fragmente	단편
