dhe	そして
rinia	若者
rinia	ユース
rinia	青春
dasma	ウェディング
dasma	結婚式
check	チェック
poly	ポリ
germany	ドイツ
ngjarja	イベント
ngjarja	行事
vëllezër	兄弟
vëllezër	ブラザーズ
skocisë	スコットランド
motrat	姉妹
gjyqësor	司法
gjyqësor	司法
lutje	祈り
lutje	祈り
lutje	礼拝
lutje	祈祷
fruta	フルーツ
fruta	果実
fruta	果物
fruta	フルーツ
fruta	果実
fruta	果物
jorge	ホルヘ
gabime	間違い
gabime	エラー
ldk	ldk
tregimet	記事
tregimet	ストーリー
aksioneve	株式
aksioneve	ストック
logjike	論理
julian	ジュリアン
jugperëndimore	南西
mediawiki	mediawiki
fal	許す
kultivuar	耕す
kultivuar	栽培
njohje	認識
njohje	認定
kola	コーク
kola	コーラ
kola	コーラ
kola	コーラ
mbetjet	残り物
mbetjet	残党
mëson	学習
mëson	ラーニング
mëson	学問
kruja	クルヤ
puy	ピュイ
gregori	グレゴリー
ukraina	ウクライナ
ngarkesa	読み込む
ngarkesa	ロード
ngarkesa	読み込み
ngarkesa	貨物
ngarkesa	出荷
dëme	被害
dëme	ダメージ
dëme	損傷
dëme	損害
individual	個人
individual	個別
dyqane	ブティック
dyqane	店舗
dyqane	ショップ
dyqane	店舗
vëlla	bro
vëlla	兄弟
vëlla	ブラザー
përbërjen	合成
përbërjen	構成
hamburg	ハンブルグ
hamburg	ハンブルク
hitleri	ヒトラー
hitleri	ヒットラー
bis	ビス
përkthimi	翻訳
partizan	パルチザン
eduard	エドワード
folklorike	伝承
humbjet	損失
rregulluar	編曲
presidentin	大統領
presidentin	プレジデント
presidentin	社長
betejat	合戦
hapja	開く
hapja	オープニング
shije	味見
shije	味覚
sabah	サバーハ
normalisht	通常
shtrirja	延長
shtrirja	内線
koreja	朝鮮
koreja	韓国
afat	用語
afat	締切
afat	締め切り
afat	期限
kushtetutën	体質
kushtetutën	憲法
trashëgimi	相続
trashëgimi	継承
trashëgimi	遺産
edi	エディー
edi	エディ
edi	edi
imazh	画像
imazh	イメージ
villa	ヴィッラ
villa	ヴィラ
muskujve	マッスル
muskujve	筋肉
producenti	プロデューサー
beta	ベータ
beta	ベス
beta	ベタ
vila	コテージ
vila	ヴィラ
vila	ヴィッラ
vila	ヴィラ
vila	ヴィラ
kuptime	意味
shihni	見る
clinton	クリントン
lider	リーダー
turi	マグカップ
turi	ツアー
taksat	租税
taksat	税金
taksat	税金
luginë	バレー
luginë	谷間
identitetit	アイデンティティー
identitetit	アイデンティティ
aktorja	女優
aktorja	俳優
tregti	商業
tregti	コマース
tregti	貿易
tregti	トレード
tregti	取引
tregti	取引
shton	追加
fushatë	キャンペーン
miku	友人
miku	友だち
miku	フレンド
miku	友達
portieri	コンシェルジュ
portieri	ゴールキーパー
pol	ポール
pol	パウル
pol	ポル
muhamedi	ムハンマド
mbretërit	キングス
disney	ディズニー
paralel	パラレル
paralel	並列
shoqëritë	社会
nyje	ノード
nyje	ノット
nyje	結び目
nyje	結び目
moshen	モーシェ
bukuri	美容
grumbulluar	蓄積
vrima	ホール
ram	ラム
ram	ram
rezervë	スペア
rezervë	リザーブ
piktori	画家
auvergne	オーヴェルニュ
mesdheut	地中海
publikimi	出版物
publikimi	出版
publikimi	公表
publikimi	出版
publikimi	パブリッシング
murati	ムラト
ibm	ibm
mesit	真ん中
mesit	ミドル
mesit	mid
poitou	ポワトゥー
shkrimtare	作家
shkrimtare	ライター
shpata	刃物
shpata	ブレイド
shpata	刀剣
xhiro	乗る
xhiro	配車
fidel	フィデル
christopher	クリストファー
çuditshme	ビザール
komunitetet	コミュニティ
kamboxhia	カンボジア
njësoj	同じ
njësoj	おなじ
una	ウナ
orët	時間
orët	腕時計
pranvera	スプリング
lojrat	ゲーム
sulmoi	襲撃
mercedes	メルセデス
ekspozuar	露出
vietnamit	ベトナム
parma	パルマ
mblidhen	集める
provë	テスト
provë	証明
provë	プルーフ
provë	証拠
priti	主催
theksohet	下線
hesse	ヘッセン
hesse	ヘッセ
cher	シェール
massa	マッサ
banesa	アパート
portin	港湾
portin	ポート
square	正方形
square	四角
square	広場
moskës	モスクワ
proceseve	プロセス
johannes	ヨハネス
reshje	降水
reshje	沈殿
chan	チャン
kot	ラメ
hapa	歩数
hapa	手順
hapa	ステップ
liruar	ゆるい
liruar	ルース
linux	linux
individë	個人
benedikti	ベネディクト
qyteza	タウン
qyteza	タウンズ
mode	ファッション
marc	マルク
marc	marc
columbia	コロンビア
silva	シルバ
individ	個人
individ	個別
veshjet	被服
veshjet	被服
veshjet	洋服
bank	バンク
bank	銀行
avancuar	上級
martini	マルティーニ
martini	マティーニ
martini	マーティン
martini	マーチン
siguria	セキュリティ
siguria	セキュリティー
siguria	安全
siguria	セーフティ
vlerësimi	査定
vlerësimi	評定
vlerësimi	鑑賞
vlerësimi	査定
vlerësimi	評価
yje	stars
yje	スターズ
dheut	土壌
shtypjes	抑圧
abaz	アッバース
thoma	トーマ
paraardhësit	先祖
tërhoqi	ドリュー
shumicës	過半数
krijuesi	クリエーター
operator	オペレーター
interesi	利子
interesi	利息
transparent	透明
lang	lang
lang	ラング
ambasador	大使
ambasador	アンバサダー
ruanda	ルワンダ
baletit	バレエ
rose	ローズ
rose	ロゼ
rose	バラ
rose	rose
rose	薔薇
premiera	初演
premiera	プレミア
premiera	初演
dheu	ダスト
dheu	砂塵
dheu	ほこり
dheu	土壌
shiva	シヴァ
afer	閉じる
afer	クローズ
afer	付近
afer	近く
portret	肖像
portret	ポートレート
portret	縦長
toni	トニー
partitë	当事者
partitë	パーティ
partitë	パーティー
potencial	ポテンシャル
ekzistenca	存在
kundërshtuar	申し立て
artur	アーサー
dënim	処罰
temperature	気温
temperature	温度
temperature	カッコイイ
vatikanit	バチカン
universitete	大学
tonga	トンガ
land	ランド
land	土地
gërmadhat	廃墟
gërmadhat	遺跡
anthony	アンソニー
ideale	理想
ideale	理想
june	六月
pasuritë	アセット
pasuritë	資産
fox	キツネ
paratë	お金
paratë	貨幣
paratë	マネー
paratë	金銭
zakon	習慣
senatit	元老院
veglat	ツール
veglat	道具
alfa	alpha
alfa	アルファ
kinema	映画
kinema	シネマ
migjeni	演劇
migjeni	劇場
sarajevë	サラエヴォ
sarajevë	サラエボ
thyen	速報
parashikuar	予言
senati	元老院
oborr	ヤード
oborr	中庭
punëtorë	働き者
grusht	パンチ
grusht	こぶし
kthen	return
kthen	リターン
pagane	異教徒
treguesi	索引
treguesi	インデックス
treguesi	インジケータ
diametër	直径
sao	sao
duam	欲しい
futjen	紹介
futjen	導入
organe	臓器
organe	機関
forum	フォーラム
përkujtimore	追悼
përkujtimore	追悼
përkujtimore	記念碑
koleksion	コレクション
rastësisht	因みに
rastësisht	余談
rastësisht	ランダム
portier	コンシェルジュ
norma	レート
norma	評価
atmosferë	大気
atmosferë	大気圏
atmosferë	雰囲気
doni	ドニー
doni	欲しい
bashkëpunëtor	同僚
bashkëpunëtor	共犯
operacionet	演算
operacionet	オペレーション
operacionet	操作
pajtim	和睦
pajtim	和解
party	パーティ
party	パーティー
pakicë	小売
pakicë	少数
url	url
mani	マニ
ushqime	食べ物
ushqime	料理
ushqime	食品
arnold	アーノルド
arnold	アルノルト
pakistan	パキスタン
teorema	定理
león	レオン
australisë	オーストラリア
rende	重い
rende	ヘビー
augustus	オーガスタス
augustus	アウグストゥス
fest	fest
sure	チャプター
adrian	エイドリアン
costa	コスタ
fytyra	フェイス
kalendari	カレンダー
shtabi	本社
shtabi	本部
shtabi	司令部
kullat	タワーズ
konceptet	概念
konceptet	コンセプト
qenit	イヌ
muajt	ヶ月
muajt	months
estonia	エストニア
kërkimi	検索
kërkimi	クエスト
kërkimi	検索
alta	アルタ
niko	ニコ
niko	ニコ
smart	賢い
smart	スマート
drejtimet	方向
drejtimet	道順
mikhail	ミハイル
pseudo	疑似
sainte	サント
qumështit	ミルキー
ekran	画面
ekran	スクリーン
indiana	インディアナ
prodhuesit	プロデューサー
prodhuesit	製造業者
irak	イラク
cruz	クルス
pema	ツリー
mata	マタ
berati	ベラト
architecture	アーキテクチャ
architecture	建築
ndjenjë	気分
ndjenjë	フィーリング
hash	食べる
hash	eat
shtyrë	延期
programimi	プログラミング
shpërblim	報酬
jashte	アウト
luftëra	戦争
luftëra	ウォーズ
profesioniste	プロフェッショナル
udhë	トラック
rrethore	円形
vicente	ビセンテ
automatik	自動
automatik	オートマチック
mecklenburg	メクレンブルク
mirat	最高
mirat	ベスト
mirat	best
njëpasnjëshme	歴代
protokolli	protocol
protokolli	議定書
protokolli	プロトコル
herbert	ハーバート
alabama	アラバマ
napoleon	ナポレオン
zgjedhore	選任
zgjedhore	選挙
doktrina	教義
doktrina	ドクトリン
listat	リスト
atdheu	家路
aspektet	側面
regjimin	政権
tito	ティト
samoa	サモア
largësi	遠い
pushim	休憩
pushim	ブレーク
pushim	区切り
pushim	安静
pushim	休む
duk	公爵
duk	デューク
kodin	コード
kodin	符号
allen	アレン
finland	フィンランド
autoriteteve	当局
renditet	階級
zbatimi	実装
zbatimi	実施
dinamike	ダイナミック
blloqe	ブロック
bibla	聖書
ceremoni	セレモニー
ceremoni	儀式
ceremoni	式典
kohërat	タイムズ
eva	eva
eva	エヴァ
monte	モンテ
piper	ペッパー
piper	胡椒
piper	コショウ
piper	パイパー
piper	ハラペーニョ
transport	輸送
transport	交通
transport	輸送
transport	交通
detyrimet	義務
detyrimet	債務
detyrimet	会費
umeå	ウメオ
pushtuese	占領
pushtuese	職業
drite	軽い
drite	明るい
drite	ライト
tregtarët	商人
mjekësor	医学
përjetshëm	timeless
bell	ベル
palermo	パレルモ
bachelor	独身
plazhi	ビーチ
plazhi	砂浜
trashëgimia	遺産
trashëgimia	相続
trashëgimia	継承
shtypjen	印刷
leipzig	ライプツィヒ
tregtia	貿易
tregtia	トレード
tregtia	取引
mirënjohje	感謝
ndërhyrje	干渉
ekonomist	エコノミスト
legjendar	伝説
transmeton	放送
transmeton	配信
transmeton	ブロードキャスト
literaturë	文学
literaturë	文芸
elena	エレナ
hollywood	ハリウッド
romantike	ロマンチック
ndërprerje	中断
ndërprerje	停電
rikthimi	カムバック
rikthimi	返還
rikthimi	反発
rikthimi	リラプス
anne	アン
hidrogjenit	水素
iraku	イラク
dhjetra	tens
gjyq	公判
gjyq	トライアル
gjyq	審判
gjyq	裁判
express	エクスプレス
express	急行
mekanika	力学
xhemal	ジャマール
galeri	ギャラリー
mexico	メキシコ
shqiptohet	発音
përcaktimi	定義
shqetësuar	そわそわ
shqetësuar	心配
klienti	クライアント
jura	ジュラ
gri	灰色
gri	グレイ
gri	グレー
gri	灰色
gri	グレイ
gri	グレー
htm	htm
philip	フィリップ
redir	redir
reduktuar	減らす
aspekt	アスペクト
aspekt	側面
shekull	世紀
shekull	センチュリー
kuti	ボックス
kuti	ボックス
vizion	ヴィジョン
vizion	ビジョン
vizion	vision
përparim	プログレス
përparim	経過
përparim	進捗
bashkëkohor	現代
radhe	タイム
radhe	時間
dera	ドア
brigjeve	オフショア
jet	ジェット機
jet	ジェット
buxheti	予算
pozitat	ポジション
molekulare	分子
kurt	クルト
angel	エンジェル
angel	天使
italy	イタリア
ambasada	大使館
ambasada	大使館
shpallja	啓示
elektronet	電子
denimi	処罰
prit	待つ
prit	待ち
epokë	時代
aktorë	俳優
teodor	テオドール
fragmente	断片
fragmente	フラグメント
organizator	主催
veriperëndimore	北西部
frontin	フロント
frontin	表側
frontin	前面
maine	メイン
halim	ハリム
dëm	害する
dëm	被害
dëm	ダメージ
dëm	損傷
dëm	損害
ukrainë	ウクライナ
kënaqësi	楽しみ
kënaqësi	快感
kënaqësi	喜び
kënaqësi	快楽
kënaqësi	満足
gonzález	ゴンサレス
mbetura	残り
mbetura	残額
konferencë	カンファレンス
konferencë	会議
shembujt	用例
shembujt	実例
falje	恩赦
falje	謝罪
falje	謝る
falje	謝罪
falje	許す
falje	許し
momente	moments
momente	モーメント
gnu	gnu
mati	マッティ
mati	マッティア
mishi	肉汁
mishi	食肉
mishi	肉体
reformat	改革
zbatim	実装
zbatim	実施
faktet	事実
harmoni	ハーモニー
harmoni	調和
islanda	アイスランド
mendjes	mind
mendjes	マインド
brinjë	リブ
brinjë	肋骨
ohio	オハイオ
lexuesi	読者
lexuesi	リーダー
sllovenia	スロベニア
dëmtimi	怪我
dëmtimi	外傷
dëmtimi	被害
dëmtimi	ダメージ
dëmtimi	損傷
dëmtimi	損害
andreas	アンドレアス
lëkura	レザー
lëkura	皮革
lëkura	スキン
lëkura	皮膚
qeramike	セラミック
lama	ラーマ
lama	ラマ
amsterdam	アムステルダム
shqiptareve	テント
seritë	シリーズ
seritë	石鹸
bisht	尾翼
bisht	しっぽ
bisht	ポニーテール
douglas	ダグラス
che	チェ
aga	アガ
datat	日付
meksikë	メキシコ
aleate	アライ
aleate	アリー
trimat	ブレーブス
luani	ライオン
luani	獅子
pasion	パッション
pasion	情熱
pasion	受難
promovimin	プロモーション
promovimin	宣伝
bacău	バカウ
gjenerata	世代
gjenerata	ジェネレーション
gjenerata	世代
gjenerata	generations
maje	top
maje	上部
maje	トップ
praktika	練習
organizim	団体
organizim	組織
organizim	セットアップ
organizim	設定
substanca	物質
hlist	hlist
nasa	nasa
doganore	風習
argjentinë	アルゼンチン
argjentinë	アルゼンチン
biografi	伝記
individi	個人
individi	個別
familjar	家族
strehim	シェルター
strehim	避難所
strehim	住居
strehim	住宅
strehim	宿泊
strehim	避難
përjetuar	経験
kultivimin	栽培
kristaq	ハドソン
imazhet	画像
imazhet	イメージ
humanitare	人道的
humanitare	人道
fixhi	フィジー
guru	グル
kod	コード
kod	符号
metodën	方法
metodën	メソッド
shuar	絶滅
miell	粉末
miell	小麦粉
formale	フォーマル
hekur	アイロン
muslimanët	イスラム教
muslimanët	ムスリム
organizon	ホスト
gabimet	悪事
gabimet	フォールト
gabimet	間違い
gabimet	エラー
presioni	気圧
presioni	圧力
moon	ムーン
thjeshte	シンプル
thjeshte	簡単
thjeshte	単純
musai	モーゼ
musai	モーゼス
ndërtimet	建設
mall	あこがれ
mall	モール
mall	商品
mall	商品
helena	ヘレナ
helena	エレーヌ
helena	ヘレン
kalorës	騎士
kalorës	ナイト
kalorës	ナイツ
kalorës	騎士
pagesë	支払
pagesë	決済
pagesë	支払い
stuttgart	シュトゥットガルト
gezuar	ハッピー
gezuar	幸せ
varrosur	埋葬
josef	ヨゼフ
diskutuar	話し合う
diskutuar	ディスカッション
stacion	ステーション
basketbollit	バスケ
basketbollit	バスケットボール
lehtësisht	楽々
mbishkrime	グラフィティ
mbishkrime	落書き
omar	オマール
studios	スタジオ
sky	sky
sky	スカイ
dal	ダール
maurice	モーリス
kryhen	コミット
nëpunës	クラークス
nëpunës	事務員
nëpunës	書記官
nëpunës	事務職
ndalon	停車駅
fryma	ブレス
garave	ペナント
fondi	ファンド
rikthyer	復元
platformë	プラットフォーム
platformë	プラットホーム
tonumber	tonumber
aleancë	アライアンス
muskujt	筋肉
ndihet	感じ
dead	デッド
kancelari	宰相
numer	番号
numer	数値
numer	ナンバー
krishterimi	キリスト教
biseda	会話
biseda	スレッド
biseda	会話
biseda	スレッド
biseda	チャット
biseda	雑談
irakut	イラク
moshe	モーシェ
gordon	ゴードン
peng	人質
përjashtuar	除外
përjashtuar	退学
solomon	ソロモン
personalitetit	個性
personalitetit	人柄
personalitetit	性格
personalitetit	人格
personalitetit	パーソナリティ
analizë	分析
analizë	解析
omega	オメガ
mbyllet	閉会
stafi	スタッフ
periferi	郊外
periferi	郊外
periferi	周辺
periferi	郊外
bizantit	ビザンチウム
poetët	詩人
hidhur	苦い
hidhur	ビター
lexohet	読み込み
supozohet	推定
artificial	人工
versionet	バージョン
këndi	コーナー
këndi	角度
këndi	アングル
shtatori	九月
kansas	カンザス
dalja	出現
dalja	終了
dalja	exit
dalja	出口
mrekulli	グレート
mrekulli	ミラクル
mrekulli	奇跡
supreme	supreme
përpunimi	処理
përpunimi	加工
lajmi	news
lajmi	ニュース
venecia	ベニス
venecia	ヴェネツィア
venecia	ベネチア
bruto	グロス
vendime	決定
gjenetike	遺伝
loje	ゲーム
rezerva	予約
zyrat	オフィス
mac	mac
mac	マック
formal	フォーマル
natyral	自然
natyral	ナチュラル
jonathan	ジョナサン
australian	オーストラリア
aka	aka
fotografia	撮影
fotografia	写真
ndërlikuar	トリッキー
besimtare	信ずる
primitive	プライマル
primitive	プリミティブ
kualifikueset	予選
dale	デイル
dale	デール
çelësi	キー
çelësi	key
dante	ダンテ
ted	テッド
ted	ted
vendosë	配備
due	締切
sallën	ダンスホール
paqësore	平和
kanadez	カナダ
kanadez	カナディアン
specialist	スペシャリスト
flokët	ヘアー
flokët	髪の毛
flokët	ヘア
flokët	毛髪
flokët	散髪
vështirësitë	困難
vështirësitë	苦難
interpretimi	パフォーマンス
interpretimi	性能
interpretimi	興行
interpretimi	解釈
interpretimi	通訳
interpretimi	通訳
vietnami	ベトナム
linte	停滞
miniera	鉱業
miniera	地雷
forcuar	強化
prona	プロパティ
prona	財産
vere	summer
vere	サマー
vere	ワイン
anëtari	求人
perseri	再び
perseri	アゲイン
aksion	アクション
prerja	裁断
prerja	切り取り
faraoni	fir
besimet	信念
kuba	キューバ
cilësitë	資質
intervista	面接
intervista	インタビュー
intervista	インタビュー
kong	コング
arritje	実績
arritje	事跡
arritje	業績
arritje	事績
arritje	功績
arritje	功績
arritje	事績
arritje	達成
arritje	実績
müller	ミュラー
balte	クレイ
balte	粘土
dëbuar	退学
përmbledhja	概要
përmbledhja	概観
përmbledhja	概説
përmbledhja	概略
përmbledhja	まとめ
përmbledhja	概要
përmbledhja	要約
dizajni	デザイン
dizajni	設計
dizajni	意匠
fshatarëve	百姓
fshatarëve	農民
atomet	原子
tabelë	看板
tabelë	テーブル
tabelë	チャート
root	root
root	ルート
braziliane	ブラジル
braziliane	ブラジル
hit	hit
hit	ヒット
derguar	送信
emisioni	ショー
këshilla	tips
këshilla	ヒント
këshilla	助言
këshilla	アドバイス
call	通話
call	コール
paisje	デバイス
paisje	機器
paisje	道具
paisje	装備
paisje	機器
paisje	機材
bekim	祝福
bekim	恵み
primare	メイン
primare	プライマリ
allah	アッラーフ
allah	アラー
margaret	マーガレット
imazhi	画像
imazhi	イメージ
humb	失う
qytetarë	市民
lincoln	リンカーン
pesëmbëdhjetë	fifteen
pesëmbëdhjetë	十五
mbaj	キープ
performance	パフォーマンス
performance	性能
performance	興行
çerek	クォーター
çerek	四半期
sheriatit	シャリーア
leximi	読書
kai	kai
kai	カイ
kryq	十字架
kryq	クロス
kryq	cross
kryq	十字
logo	ロゴ
fitoj	win
fitoj	勝利
fitoj	勝ち
fitoj	勝つ
legend	伝説
konsulli	領事
konsulli	執政官
leftarm	leftarm
johnny	ジョニー
irani	イラン
përsëritur	繰り返し
navbox	navbox
rindërtuar	再建
rindërtuar	再建
rradhës	回転
mesatar	平均
mesatar	ミディアム
mesatar	メディア
lojra	ゲーム
kevin	ケヴィン
ilia	イリヤ
tropikale	トロピカル
tropikale	熱帯
take	かかと
lineare	リニア
lineare	線形
ushtarakë	軍事
ushtarakë	軍隊
investimeve	投資
takime	ミーティング
takime	会議
malta	マルタ
monedhë	通貨
monedhë	硬貨
monedhë	コイン
alex	alex
alex	アレックス
organizëm	生物
alice	アリス
aspekti	アスペクト
aspekti	側面
vini	ヴィニー
shpjegim	説明
shpjegim	解説
banja	風呂
banja	浴室
banja	トイレ
dijetar	学者
skoci	スコットランド
sfond	背景
sfond	バックグラウンド
individët	個人
gjyqësore	司法
xhiruar	シュート
bllok	ブロック
revistat	雑誌
ritet	祭事
davis	デービス
davis	デイヴィス
nano	ナノ
nano	nano
ustring	ustring
pesëdhjetë	fifty
pan	パン
namazi	サラート
namazi	祈り
namazi	礼拝
namazi	祈祷
menaxhimi	経営
menaxhimi	マネジメント
menaxhimi	マネージメント
menaxhimi	管理
ardhja	到着
fara	種子
fara	シード
fara	種子
fara	シード
mjedise	環境
siria	シリア
shkelje	違反
shkelje	違反
shkelje	違反
çifti	ペア
çifti	カップル
studenti	生徒
studenti	学生
përfaqësuese	代理人
serveri	サーバ
serveri	サーバー
profesori	教授
cellpadding	cellpadding
ditari	ブログ
ditari	ジャーナル
ditari	日記
ditari	日記
periferike	郊外
granada	グラナダ
bregdet	海辺
bregdet	シーサイド
bregdet	海岸線
institut	研究所
pjesëmarrje	関与
pjesëmarrje	参加
ekstreme	エクストリーム
jul	ジュリアス
jul	ユリウス
perse	ペルセウス
fribourg	フリブール
spektatorë	観客
shtypja	弾圧
shtypja	抑圧
lëkurë	レザー
lëkurë	皮革
lëkurë	スキン
lëkurë	皮膚
pylli	フォレスト
pylli	森林
dëmtim	怪我
dëmtim	外傷
dëmtim	被害
dëmtim	ダメージ
dëmtim	損傷
dëmtim	損害
lek	お金
lek	貨幣
lek	マネー
lek	金銭
krenar	誇らしい
krenar	自慢
krenar	誇り
lagjet	スラム
lejen	免許
lejen	ライセンス
lejen	許可
lejen	許諾
kompjuterët	コンピューター
kompjuterët	コンピュータ
shkatërruan	破壊された
nina	ニーナ
sjellja	行動
sjellja	挙動
sjellja	姿勢
sjellja	態度
sjellja	行動
sjellja	挙動
kthim	払戻し
kthim	払い戻し
kthim	還付
kthim	返金
kthim	return
kthim	リターン
eddie	エディー
eddie	エディ
diskutimi	話し合い
diskutimi	ディスカッション
nova	ノヴァ
nova	新星
dorëzuar	降伏
tipe	種類
aleksander	アレクサンドロス
aleksander	アレクサンダー
aleksander	アレキサンダー
postare	ポスタル
mtv	mtv
pirro	ピュロス
ekspedita	探検
ekspedita	遠征
legjendë	伝説
brandt	ブラント
internacional	インターナショナル
internacional	国際
fushatën	キャンペーン
ricardo	リカルド
hir	日本酒
zagrebit	ザグレブ
gjyqi	公判
gjyqi	トライアル
gjyqi	審判
gjyqi	裁判
kurorë	クラウン
barbara	バーバラ
bekuar	祝福
production	製作
production	生産
production	プロダクション
pronar	オーナー
pronar	所有者
pronar	地主
pronar	家主
qumësht	牛乳
qumësht	ミルク
jersey	ジャージー
përparuar	上級
dhuratë	ギフト
dhuratë	贈り物
zeusi	ゼウス
skenat	シーン
skenat	場面
cover	表紙
cover	被覆
cover	カバー
cover	cover
pallat	宮殿
nxiti	衝動
oslo	オスロ
roosevelt	ルーズベルト
vetëdijshëm	意識
presionin	気圧
presionin	圧力
gjumë	昼寝
gjumë	睡眠
gjumë	眠る
gjumë	スリープ
motër	sis
motër	姉妹
motër	シスター
daljen	出演
daljen	外観
kolonë	カラム
ulliri	オリーブ
ulliri	オリーブ
foli	スポーク
ndërtime	建設
martínez	マルティネス
kepi	ケープ
saga	サガ
saga	佐賀
skulpturë	彫刻
playstation	playstation
dino	ディーノ
dino	ディノ
piloti	パイロット
menaxher	店長
menaxher	支配人
menaxher	マネージャー
menaxher	マネージャ
lituania	リトアニア
rrezatimi	放射線
rrezatimi	放射
dabi	dhabi
bankat	バンクス
bankat	銀行
donald	ドナルド
fjalorin	辞書
fjalorin	辞典
fjalorin	語彙
perendim	ウエスト
perendim	西部
perendim	ウェスト
next	next
million	ミリオン
million	million
million	百万
bora	スノー
bora	snow
dijetarët	学者
ishim	were
mekanik	メカニック
heqjen	除去
heqjen	撤去
sezone	季節
sezone	シーズン
shkurti	二月
pjesëtar	メンバ
pjesëtar	会員
pjesëtar	メンバー
karaktere	文字
karaktere	キャラクター
elementë	アイテム
elementë	品物
elementë	要素
elementë	元素
elementë	エレメント
elementë	コンポーネント
shpërndara	散逸
fantastike	すごい
fantastike	素晴らしい
fantastike	凄い
fantastike	すごい
martesë	結婚
martesë	婚姻
martesë	ウェディング
martesë	結婚式
fytyrën	フェイス
étienne	エティエンヌ
android	android
android	アンドロイド
moore	ムーア
rri	滞在
rri	ステイ
diferenca	差異
diferenca	違い
diferenca	差分
qeni	わんわん
qeni	ワンコ
qeni	イヌ
shpërndarja	共有
shpërndarja	シェア
shpërndarja	分布
shpërndarja	流通
shpërndarja	配当
breza	世代
breza	generations
qipro	キプロス
natyre	ネイチャー
natyre	自然
përkrahje	サポート
përkrahje	支持
paraqitjet	出演
musliman	イスラム教
musliman	ムスリム
transmetimi	伝送
transmetimi	放送
transmetimi	配信
transmetimi	ブロードキャスト
transmetimi	放送
transmetimi	ブロードキャスト
bime	プラント
bime	植物
takimet	ミーティング
takimet	会議
takimet	デート
takimet	出会い
takimet	交際
env	env
njera	一つ
njera	one
njera	一人
njera	ワン
simptomat	症状
simptomat	徴候
bosh	空っぽ
bosh	空欄
bosh	ブランク
ngarkesë	貨物
ngarkesë	出荷
dituri	知識
dështuar	失敗
neo	ネオ
demokraci	民主主義
selam	サラーム
selam	ピース
selam	平和
selam	サラム
molekulat	分子
rrezja	半径
rrezja	radius
faktori	ファクター
faktori	因子
faktori	係数
dukë	公爵
dukë	デューク
qytetërimi	文明
kriteret	基準
kriteret	条件
uje	ウォーター
hartën	地図
hartën	マップ
dec	dec
transmetim	伝送
transmetim	放送
transmetim	配信
transmetim	ブロードキャスト
transmetim	放送
transmetim	ブロードキャスト
sundimtar	ルーラー
sundimtar	定規
renditja	sort
renditja	ソート
sulmuesi	アタッカー
sulmuesi	ストライカー
demokracia	民主主義
nofka	愛称
nofka	ニックネーム
minister	公使
minister	大臣
mulli	ミル
leoni	レオン
clark	クラーク
kyçe	キー
kyçe	key
trashëgiminë	相続
trashëgiminë	継承
treve	三位一体
inxhinieria	工学
inxhinieria	エンジニアリング
sinjalet	シグナル
sinjalet	合図
sinjalet	信号
pushkë	小銃
pushkë	ライフル
tobi	トビー
numerike	numeric
ssl	ssl
seksionin	セクション
përgatitja	準備
përgatitja	調製
përgatitja	仕込み
përgatitja	調合
fanellën	フランネル
konfliktet	紛争
konfliktet	コンフリクト
hitler	ヒトラー
hitler	ヒットラー
themel	財団
themel	ファンデーション
themel	ファウンデーション
përshkroi	アウトライン
realiteti	リアリティ
realiteti	現実
flasim	トーク
doda	doda
lawrence	ローレンス
shumëllojshmëri	品種
shumëllojshmëri	バラエティ
shumëllojshmëri	変種
stupa	ストゥーパ
dakota	ダコタ
universiteteve	大学
kolonat	カラム
mbështetës	サポーター
mbështetës	サポーター
jehona	反響
jehona	エコー
shkatërrimi	解体
shkatërrimi	破壊
serioz	深刻
email	メールアドレス
email	メール
gjithmone	常に
gjithmone	いつも
kentucky	ケンタッキー
kontrata	契約
kontrata	契約
asllani	アスラン
tower	タワー
përkushtim	献身
përkushtim	奉納
përkushtim	献身
brënda	インサイド
liqene	湖沼
kimisë	化学
dukesha	公爵夫人
plane	計画
plane	プラン
cilësore	品質
cilësore	クオリティ
cilësore	画質
cilësore	quality
kariera	経歴
kariera	キャリア
kariera	キャリア
kariera	求人
atom	原子
arrestohet	逮捕
kronike	慢性
kronike	持病
billy	ビリー
ushqyer	フィード
titlestyle	titlestyle
tottenham	トッテナム
prodhuara	製造
hartë	地図
hartë	マップ
shtypje	抑圧
shtypje	気圧
shtypje	圧力
virusi	ウィルス
virusi	ウイルス
kolegji	カレッジ
kolegji	大学
shkallët	ハシゴ
shkallët	階段
unaza	リング
unaza	指輪
unaza	リング
unaza	指輪
aleksandrisë	アレクサンドリア
thata	辛口
thata	ドライ
thata	乾燥
specifik	特定
subpage	subpage
risi	革新
risi	ノベルティ
risi	革新
risi	イノベーション
gjumi	睡眠
gjumi	眠る
gjumi	スリープ
muzike	ミュージック
muzike	音楽
referencat	参考文献
referencat	参照
referencat	リファレンス
sigurimi	セキュリティ
sigurimi	セキュリティー
sigurimi	保険
laura	ローラ
tibet	チベット
nena	ネーナ
nena	おかあさん
nena	母親
strukture	構造
strukture	構成
gama	ガンマ
parimin	原理
parametrat	パラメータ
parametrat	パラメーター
parametrat	セッティング
parametrat	設定
drogës	ドラッグ
drogës	薬物
