par	tungkol
veicināt	itaguyod
veicināt	promote
veicināt	isulong
norvēģija	norway
lūdza	itinanong
lūdza	nagtanong
lūdza	tinanong
sport	palakasan
sport	sport
sport	isport
izlaista	namis
tevi	ikaw
tevi	ka
tevi	mo
atcelts	lifted
atcelts	kinansela
atcelts	itinigil
atcelts	kinansela
edition	edition
edition	edisyon
direktora	direktor
direktora	director
mācīties	matutunan
mācīties	matuto
mācīties	aralan
mācīties	malaman
veikali	tindahan
airlines	airlines
iekšzemes	inland
iekšzemes	domestic
disku	disc
roze	rose
domāt	iniisip
domāt	isipin
domāt	palagay
domāt	tingin
venēcijas	venice
venēcijas	venezia
makss	max
berlīne	berlin
pārvietoties	gumalaw
pārvietoties	move
pārvietoties	ilipat
pārvietoties	galawin
ticību	pananampalataya
bezvadu	wireless
atklāšana	pagsisiwalat
atklāšana	detection
atklāšana	pagtuklas
atklāšana	pagtuklas
atklāšana	pagkatuklas
vasara	summer
baktērijas	bacteria
baktērijas	germs
sebastians	sebastian
festivāls	festival
lieta	case
lieta	kaso
lieta	kasong
facebook	facebook
amatas	amata
poļi	poles
nomainot	papalitan
mēles	dila
lietotājam	gumagamit
lietotājam	user
maksas	singil
maksas	bayad
kategoriju	kategorya
ieviests	ipinatupad
ieviests	nagpakilala
ieviests	pinakilala
ieviests	nagpasimula
ieviests	ipinakilala
knābja	beaked
minhenē	munich
zinātniekiem	scientist
zinātniekiem	siyentipiko
mediawiki	mediawiki
sakrīt	laban
sakrīt	tugma
bieza	makapal
ieleja	lambak
ieleja	valley
asaru	tear
notikt	mangyari
notikt	mangyayari
burti	letra
burti	letters
burti	titik
ienākumi	kita
ienākumi	kita
ienākumi	income
visur	saanman
visur	dako
ostā	daungan
padarot	ginagawang
mix	mix
mix	halo
mix	ihalo
nfl	nfl
klasiskā	classical
klasiskā	klasiko
pašreizējo	current
pašreizējo	kasalukuyan
pašreizējo	kasalukuyang
viļņā	vilna
džeks	jack
džeza	jazz
īrijā	ireland
kļūdu	bug
laurijs	lowry
helsinkos	helsinki
varam	pwede
varam	maari
policija	pulisya
policija	pulis
mūziķe	entertainer
pūce	owl
palaist	simula
palaist	simulan
palaist	magsimula
palaist	takbo
palaist	run
palaist	tumakbo
palaist	ilunsad
palaist	paglulunsad
parakstīts	pinirmahan
zibens	kidlat
zibens	lightning
ārkārtīgi	labis
ārkārtīgi	grabe
ārkārtīgi	grave
uzņemšanas	pagpasok
halle	halle
fanu	fan
fanu	tagahanga
izvēle	selection
izvēle	pagpili
izvēle	pagpili
izvēle	pagpipilian
izvēle	pinili
izvēle	choice
intensīvi	masinsinang
intensīvi	matinding
skolēnu	pupil
tapa	pin
knicks	knicks
kipras	cyprus
kipras	cypriot
spalvu	feather
dambis	dam
pārtraukt	huminto
apkārtne	paligid
apkārtne	lokalidad
krupis	karag
sešus	anim
tonnas	tons
tonnas	tonne
ipairs	ipairs
orgāni	organo
orgāni	organs
būve	konstruksiyon
būve	construction
būve	konstruksyon
kurts	kurt
dos	dos
traucējumi	karamdaman
traucējumi	disorder
traucējumi	disorders
alternatīvais	alternatibong
alternatīvais	alternatibo
ibm	ibm
vēlētāju	botante
vēlētāju	voters
agrākais	earliest
gadījums	case
gadījums	kaso
gadījums	kasong
palielināt	palakihin
palielināt	lumaki
palielināt	paramihin
palielināt	pagtaas
palielināt	dagdagan
palielināt	taasan
bloka	harangin
bloka	harang
bloka	block
skaņa	tunog
per	kada
stjuarts	stewart
mirst	die
mirst	mamatay
mirst	mamamatay
mirst	dying
mirst	naghihingalo
mirst	dies
mirst	namatay
domā	isipin
domā	palagay
domā	tingin
pēkšņi	biglang
pēkšņi	bigla
dzēst	tanggalin
dzēst	burahin
dzēst	delete
mehānisms	mekanismo
mēnesis	buwan
pludmales	dalampasigan
pludmales	beach
libānas	lebanese
libānas	lebanon
sapulce	miting
sapulce	pulong
sapulce	pagkakakilala
sapulce	pagpupulong
parādības	phenomena
draudzības	pakikipagkaibigan
koalīcijas	samahan
koalīcijas	coalition
skaitļi	personalidad
madrides	madrid
filozofija	pilosopiya
pilda	gumaganap
padomnieks	adviser
padomnieks	tagapayo
padomnieks	tagapayo
leģenda	alamat
leģenda	legend
starojuma	radiation
ieviest	ipinakikilala
ieviest	ipatupad
ieviest	ipakilala
jan	jan
reaģē	react
fizioloģija	pisyolohiya
marka	gumawa
marka	gawing
konstantinopoles	constantinople
sigismunds	sigismund
klientu	customer
klientu	kustomer
klientu	kliyente
klientu	client
ers	ers
novērstu	pigilan
novērstu	iniiwasan
novērstu	maiwasan
novērstu	iwasan
kūdras	pit
teica	sabi
teica	sinabi
laboratorijas	labs
laboratorijas	laboratories
izteikts	ipinahayag
izteikts	nagpahayag
izteikts	nakiramay
vēsturiskais	makasaysayang
vēsturiskais	makasaysayang
ukraina	ukraine
teologs	teologo
stokholma	stockholm
sacelšanos	insurrection
sacelšanos	kokhba
orķestra	orchestra
jauda	kapasidad
jauda	makayanan
jauda	kakayahan
jauda	power
jauda	kapangyarihan
kodola	kernel
kodola	nucleus
kodola	ubod
kodola	core
augšā	taas
ļaujot	pinapagana
vītola	willow
uzdevumi	gawain
dziedzeri	glandula
aizjūras	overseas
dalība	membership
dalība	attendance
dalība	pagdalo
dalība	paglahok
kakls	leeg
sedz	sumasakop
sedz	sinasakop
prasa	nangangailangan
pašnāvību	magpakamatay
pašnāvību	pagpapakamatay
atēnās	athens
izpēte	aral
izpēte	pananaliksik
izpēte	pagsisiyasat
izpēte	research
izpēte	kalawakan
jakobs	jakob
svētdienā	linggo
svētdienā	sunday
rāda	ipinapakita
rāda	nagpapakita
albānijas	albanian
izcelsmi	pinanggalingan
izcelsmi	origin
izcelsmi	pinagmulan
vecāku	magulang
vecāku	parental
filiāle	sangay
automobiļu	sasakyan
vecs	matanda
vecs	luma
zema	mababang
zema	mababa
zema	low
demokrātu	demokratiko
reiha	reich
šova	shaw
ipa	ipa
bailes	takot
bailes	fears
bailes	kinakatakutan
kalendārā	kalendaryo
izlēma	nagpasya
izlēma	naisipang
izlēma	nagdesisyon
izlēma	napagdesisyunan
akmeņiem	bato
kuņģa	tiyan
kuņģa	sikmura
joseph	joseph
gleznu	painting
gleznu	pinta
apvienot	pagsamahin
palikt	mananatiling
palikt	manatili
palikt	manatiling
palikt	stay
agri	maagang
agri	maaga
agri	agri
sarakstiem	listahan
aukstā	malamig
aukstā	sipon
aukstā	lamig
tehnoloģija	teknolohiya
starptautisku	multinasyonal
vispasaules	worldwide
grūtības	nahirapan
vilsons	wilson
kalnā	burol
cena	presyo
raf	raf
briti	british
pirksti	daliri
vieglatlētikas	athletics
liga	liga
teoloģijas	teolohiya
labdarības	kawanggawa
labdarības	charity
uzvarēt	manalo
slovāku	eslobako
uzstādīta	mayron
uzstādīta	installed
uzstādīta	install
uzstādīta	nakaluklok
pāru	couples
pāru	pares
cīnīties	lumaban
izvēles	opsiyonal
izvēles	opsyonal
izvēles	pagpipilian
izvietots	nakatalaga
risinājums	solusyon
rumāņu	romanian
skandināvijas	scandinavia
aizmugurē	hulihan
telefons	phone
telefons	telepono
telefons	telephone
telefons	telepono
piešķirt	magtalaga
piešķirt	italaga
piešķirt	grant
biezi	makapal
lielgabalu	cannon
krīze	sakuna
krīze	krisis
jana	jana
aizliegta	forbidden
aizliegta	ipinagbabawal
aizliegta	ipinagbabawal
aizliegta	bawal
aizliegta	pinagbabawal
aizliegta	pinagbawalan
mašīna	makina
mašīna	kotse
mašīna	sasakyan
mašīna	truck
mašīna	trak
faktoru	factor
faktoru	kadahilanan
madonna	madonna
sasniegumiem	achievements
sasniegumiem	nagawa
upēm	ilog
sekretāru	secretarial
pele	mouse
pele	daga
pieeju	lapitan
pieeju	lumapit
pieeju	diskarte
nogalina	kills
nogalina	pumatay
nogalina	patayin
zemāka	lower
baleta	ballet
ska	ska
cenas	presyo
cenas	presyo
blues	blues
nobalsoja	ibinoto
apmaiņas	interchange
apmaiņas	pagpapalitan
apmaiņas	palitan
apmaiņas	palit
fotogrāfs	photographer
brūna	brown
brūna	kayumanggi
muhameds	muhammad
kauli	bones
kauli	buto
stūrī	kanto
stūrī	sulok
miljardiem	bilyon
variantu	variant
rodžers	roger
veltīts	nakatutok
veltīts	dedikado
plānošanas	pagplano
plānošanas	planning
plānošanas	pagpaplano
plānošanas	programming
jezuītu	jesuit
korporācija	corporation
korporācija	korporasyon
grib	gustong
grib	gustong
grib	gusto
grib	want
grib	nais
palielina	tataas
jubilejas	hubileo
raidījumu	broadcast
raidījumu	pagsasahimpapawid
portugāle	portugal
explorer	explorer
explorer	panginoon
pilnvaras	kapangyarihan
pilnvaras	kautusan
pieeja	access
pieeja	lapitan
pieeja	lumapit
pieeja	diskarte
vaļu	balyena
pētnieki	nananaliksik
pētnieki	mananaliksik
asistents	assistant
asistents	katulong
inženieri	inhinyero
uzskati	paniniwala
uzskati	pagtingin
sakāvi	pagkatalo
siena	dingding
siena	pader
siena	hay
ivana	ivana
labklājības	kasaganaan
labklājības	ikauunlad
lat	lat
principi	prinsipyo
pretošanās	paglaban
pretošanās	pagtutol
rektors	rector
iesauka	palayaw
monētu	barya
monētu	coin
apkārtni	paligid
ops	op
ops	ops
latviešiem	latvians
madagaskaras	madagascar
madagaskaras	malagasy
teksasas	texas
datubāze	database
tulkotājs	tagapagsalin
tulkotājs	translator
tulkotājs	tagasalin
sēnes	mushrooms
sēnes	fungi
lapsa	fox
draugi	kaibigan
draugi	magkaibigan
smoļenskas	smolensk
sun	sun
sun	araw
sun	sui
prāgā	praga
prāgā	prague
aizgāja	nagpunta
slikti	bad
slikti	masamang
slikti	masama
smagais	mabigat
eur	eur
sniegt	ibigay
straume	batis
straume	daloy
alonso	alonso
zils	blue
zils	bughaw
zils	asul
nekavējoties	kaagad
nekavējoties	agad
nekavējoties	napipintong
nekavējoties	agarang
nekavējoties	kagyat
nekavējoties	kaagad
mit	mit
atgūt	makuha
atgūt	recover
atgūt	mabawi
kubas	cuban
portrets	portrait
xbox	xbox
sasniegts	attained
sasniegts	makakamit
sasniegts	naabot
sasniegts	nakamit
sasniegts	nakakamit
sasniegts	achieved
resursi	mapagkukunan
resursi	resource
resursi	mapagkukunan
resursi	yaman
resursi	kayamanan
izvairīties	iwasan
modele	model
komisārs	commissioner
datoriem	kompyuter
datoriem	computer
datoriem	ekolohiya
malām	labi
ugunsgrēks	fire
ugunsgrēks	sunog
ugunsgrēks	apoy
fiziskās	pisikal
himna	himno
himna	salaam
power	power
power	kapangyarihan
mtv	mtv
hamiltons	hamilton
apskatīt	preview
apskatīt	silipin
apskatīt	pagtingin
apskatīt	tingnan
apskatīt	tignan
apskatīt	panonood
apskatīt	view
attiecība	ratio
parādība	kababalaghan
kilometri	kilometres
kilometri	kilometro
runāja	sinasalita
runāja	nakausap
runāja	kinausap
runāja	nagsalita
zemestrīces	lindol
zemestrīces	paglindol
zemestrīces	lumindol
zemestrīces	lindol
zemestrīces	paglindol
vardes	palaka
vardes	palaka
ražots	ginawa
ražots	manufactured
ražots	panindang
rokām	arms
rokām	armas
rokām	kamay
rokām	hands
deutsche	deutsche
vasilijs	vasily
obligāti	sapilitan
obligāti	sapilitan
dzied	kumakanta
dzied	kantahan
dzied	pagkanta
free	libreng
free	free
free	libre
free	malaya
loks	bilog
loks	rim
loks	arc
dzirnavas	mill
dzirnavas	mills
izklaides	libangan
izklaides	entertainment
izveidošanas	paglikha
izveidošanas	paggawa
izveidošanas	creation
kaķi	pusa
kaķi	cat
hosē	jose
hosē	jose
hosē	josé
īpašums	property
maurīcijas	mauritius
etiopijas	ethiopian
slavens	famous
slavens	sikat
krauklis	uwak
krauklis	raven
ārzemēs	abroad
vajadzīgs	kailangan
publicēta	inilathala
publicēta	publish
medus	honey
peters	peters
kapteini	captain
kapteini	kapitan
kapteini	kapitana
baku	baku
futbols	football
apmeklē	dadalo
uztur	mapigil
mozus	moises
auglis	prutas
auglis	fetus
pamiera	armistice
institūcijas	institusyon
iziet	lumabas
holandiešu	olandes
holandiešu	dutch
uzstādīti	installed
uzstādīti	install
uzstādīti	nakaluklok
koda	koda
warner	warner
uzlabotu	mapabuti
uzlabotu	pagbutihin
pieaugušajiem	matanda
atsāka	naipagpatuloy
pietura	tma
pietura	tumigil
pietura	itigil
pietura	tigil
pietura	huminto
izpildīt	maipatupad
brīva	libreng
brīva	free
brīva	libre
brīva	malaya
brīvprātīgi	kusang
kārtība	order
sarkans	pula
sarkans	red
mākoņi	ulap
mākoņi	ulap
mugura	likod
mugura	bumalik
mugura	balikan
mugura	balik
rūpīgi	maingat
rūpīgi	ingat
rūpīgi	maingat
drāma	drama
nozīmīgas	makabuluhang
piemērots	naaangkop
piemērots	angkop
piemērots	angkop
šķīst	natutunaw
fra	fra
izrādes	palabas
andrē	andre
andrē	andré
plato	plato
plato	plateau
lietuvos	lietuvos
orgāns	organo
orgāns	organ
cīnās	nahihirapang
cīnās	fights
cīnās	aaway
cīnās	fighting
autortiesības	copyright
čūsku	ahas
apkārtējo	nakapaligid
stipra	malakas
stipra	strong
īpašība	un
īpašība	property
īpašība	tampok
īpašība	itampok
mariner	mariner
krievs	russian
krievs	ruso
ebrejiem	hebreo
terora	terror
terora	kilabot
mēģinājumi	attempt
mēģinājumi	susubukan
mēģinājumi	pagtatangka
mēģinājumi	susubukang
potsdamas	potsdam
nedēļām	linggo
pašreiz	kasalukuyang
īpašs	espesyal
īpašs	special
parms	parms
molekulu	molecule
lekcijas	lektura
lekcijas	lecture
lekcijas	panayam
armēnijas	armenian
logu	bintana
cerības	aasa
cerības	umaasa
cerības	umasa
cerības	sana
piekūns	falcon
saprast	maunawaan
saprast	intindihin
saprast	naiintindihan
saprast	maintindihan
platīna	platinum
džonss	jones
jautājumi	katanungan
jautājumi	tanong
apcietināts	naaresto
apcietināts	arestado
apcietināts	inaresto
gāze	gas
astronomijas	astronomical
astronomijas	astronomiya
gadsimtiem	siglo
gadsimtiem	daantaon
piekrītu	agree
radīts	nakabuo
radīts	nabuo
radīts	ginawa
radīts	nilikha
ragu	sungay
distance	layo
distance	distansya
distance	distansiya
māla	clay
baro	feeds
baro	fed
baro	sawang
chelsea	chelsea
speciālisti	technicians
juventus	juventus
off	off
arhibīskapu	arsobispo
wild	wild
wild	ligaw
ietekmējis	naaapektuhan
krūtīm	suso
nauda	pera
nauda	salapi
nauda	cash
pitsburgas	pittsburgh
musulmaņi	muslim
igo	hugo
vēders	tiyan
vēders	sikmura
vēders	puson
deviņas	siyam
neietilpst	excludes
administrācija	pangangasiwa
administrācija	pangasiwaan
langue	langue
vilciena	tren
partneri	partners
partneri	partner
partneri	kasosyo
partneri	kapareha
help	tulong
help	tulungan
medības	hunt
medības	mangkukulam
medības	pangangaso
tējas	tsaa
tējas	tsa
atzīt	umamin
atzīt	aminin
atzīt	tinatanggap
atzīt	kilalanin
basku	basque
mīlestība	nagmahal
mīlestība	love
mīlestība	nagmamahal
minimums	pinakamababa
minimums	pinakamaliit
minimums	minimum
minimums	pinakamababang
izvietojums	paglalagay
izvietojums	paglalagyan
izvietojums	kaayusan
izvietojums	arrangement
izvietojums	layout
žūrijas	hurado
zila	blue
zila	bughaw
zila	asul
vērsta	itinuro
vērsta	nakatuon
vērsta	nakatutok
lauva	leon
mācība	lesson
mācība	aral
royal	royal
kokā	puno
traumas	injury
traumas	pinsala
traumas	trauma
rightarm	rightarm
izdevumi	paggasta
izdevumi	gastos
izdevumi	gastusin
izdevumi	gastos
izdevumi	dag
argentīna	argentina
argentīna	argentine
ēģipte	ehipto
meitene	girl
vērtīgu	mahalaga
suņi	aso
suņi	dog
uzaicināja	naimbitahan
uzaicināja	inimbitahan
uzaicināja	inanyayahan
apgalvoja	umano
laura	laura
palestīnas	palestine
palestīnas	palestino
alā	cave
alā	kuweba
procesi	proseso
pārdoti	nabenta
pārdoti	nabili
tatāru	tatar
apakšā	ibaba
apakšā	ilalim
subjekts	entidad
subjekts	entity
subjekts	sasailalim
subjekts	paksa
subjekts	subject
indiāņi	indians
teksti	teksto
teksti	lyrics
konservatorijas	conservatory
uzturā	nakakain
uzturā	makakain
kolekcija	koleksiyon
kolekcija	koleksyon
dons	don
tēma	paksa
tēma	theme
tēma	tema
tēma	sasailalim
tēma	paksa
tēma	subject
kušanas	melting
kušanas	natutunaw
ierosināja	iminumungkahing
ierosināja	nagmungkahi
ierosināja	iminungkahi
ierosināja	iminungkahing
ierosināja	iminumungkahi
virzienos	direksiyon
post	post
post	poste
lāča	madala
lāča	oso
lāča	kinaya
novērst	pigilan
novērst	iniiwasan
novērst	maiwasan
novērst	iwasan
aus	aus
reģioni	rehiyon
efekts	effect
efekts	epekto
efekts	effects
efekts	epekto
balstīts	batay
leopolds	leopold
iespaidu	impression
iespaidu	impresyon
tikmēr	samantala
pabeigšanas	pagkumpleto
meitenes	girls
gredzens	ring
gredzens	singsing
gredzens	tawagan
sakari	komunikasyon
pārveidota	binago
vadošais	nangunguna
vadošais	giya
elpošanas	paghinga
projekti	proyekto
atkāpšanās	pagbibitiw
hitlera	hitler
dievam	kabutihan
dievam	goodness
fetels	vettel
leipcigas	leipzig
ragi	sungay
antenas	antena
ļubļinas	lublin
grāds	degree
grāds	antas
programmatūra	software
braukt	magmaneho
braukt	drive
teamb	teamb
ltd	ltd
bulgārija	biyetnam
bulgārija	bulgaria
atbalstīt	suportahan
atbalstīt	support
atbalstīt	sumusuporta
atbalstīt	suporta
atbalstīt	sumuporta
atbalstīt	sinusuportahan
profesionāla	professional
profesionāla	propesyonal
check	tingnan
check	check
vietnes	site
vietnes	sites
audzē	katutubo
audzē	lumago
audzē	nilinang
orķestris	orchestra
briedis	usa
napoleons	napoleon
vergu	alipin
apes	apes
apes	ape
rotācijas	umiinog
rotācijas	makina
majors	major
elektriskās	electrical
elektriskās	electric
animalia	animalia
atlases	selection
atlases	pagpili
bērnības	pagkabata
reliģisko	relihiyoso
kritiķis	kritiko
izplatību	spread
izplatību	kumalat
izplatību	pagkalat
purvi	bogs
mario	mario
ikp	gdp
virsraksts	headline
virsraksts	caption
virsraksts	paliwanag
virsraksts	heading
virsraksts	tutungo
virsraksts	titulo
virsraksts	pamagat
virsraksts	title
vārna	uwak
monreālas	montreal
kevins	kevin
kaspijas	caspian
kristofs	christoph
keramikas	palayok
play	dula
play	play
play	makipaglaro
play	maglaro
neatkarīga	malayang
neatkarīga	independent
ansamblis	ensemble
betona	kongkreto
mēneši	buwan
mēneši	months
tautsaimniecības	economies
web	web
bulgāru	bulgaro
krēsla	upuan
krēsla	twilight
angliju	inglatera
angliju	england
lieliski	pambihira
lieliski	galing
lieliski	sarap
lieliski	magaling
augļi	prutas
augļi	bunga
augļi	fruits
augļi	prutas
bada	istarbasyon
bada	gutom
kritiķi	critics
precējusies	kasal
precējusies	ikinasal
precējusies	pinakasalan
ierobežota	limitado
ierobežota	limitadong
ierobežota	limited
ierobežota	nililimitahan
ierobežota	limitado
ierobežota	nilimitahan
nagi	kuko
nagi	kuko
res	res
motors	engine
motors	makina
laivu	bangka
koledžas	colleges
koledžas	college
koledžas	kolehiyo
british	british
vilku	lobo
vilku	wolf
kalendārs	kalendaryo
deguna	ilong
pieredze	maranasan
pieredze	karanasan
graudu	butil
durvju	pinto
durvju	pintuan
aprakstīta	inilarawan
aprakstīta	inilalarawan
ievietot	insert
pamati	fundamentals
pamati	pundasyon
lido	bangaw
lido	fly
lido	lumipad
lido	lumilipad
lido	langaw
augļus	bunga
augļus	fruits
augļus	prutas
kameru	kamera
kameru	camera
uzstāšanās	nagsasalita
norādīt	ipahiwatig
norādīt	tukuyin
izstādēs	eksibisyon
kristofers	christopher
indiešu	indians
indiešu	indian
komunistiskā	komunista
ciemata	nayon
disks	disk
disks	disc
disks	magmaneho
disks	drive
uzbrukt	attack
uzbrukt	atake
uzbrukt	inaatake
vecums	edad
vecums	age
fabricius	fabricius
kādēļ	bakit
valentīns	valentin
zaru	sangay
bros	bros
pastāvīgu	permanente
pastāvīgu	permanent
maksims	maxim
bloks	harangin
bloks	harang
bloks	block
sienām	pader
vienotā	single
vienotā	solong
fāze	phase
bites	bubuyog
bites	bees
maksimālā	pinakamataas
ibn	ibn
prof	prof
straumes	batis
straumes	daloy
pēcpusdienā	tanghali
pēcpusdienā	hapon
bildes	photos
bildes	larawan
bildes	picture
vilcieni	tren
dokumenti	dokumentong
dokumenti	documents
dokumenti	dokumento
dokumenti	dokumentasyon
arrondissement	arrondissement
anatolijs	anatoly
dalībniece	contestant
rādiuss	radius
uzņem	hosting
muitas	kaugalian
muitas	customs
em}}	em}}
ieroči	sandata
ieroči	armas
ieroči	arms
ieroči	armas
pilsonību	pagkamamamayan
astoņi	walong
astoņi	otso
astoņi	walo
zīdītāju	mammalian
zīdītāju	mamalya
redz	nakikita
redz	makita
redz	see
redz	makakita
redz	tingnan
redz	nakakakita
upīte	creek
kodols	ubod
kodols	core
kodols	kernel
magnuss	magnus
zvaigznājs	konstelasyon
koraļļu	sagay
koraļļu	coral
koraļļu	koral
kontrole	kontrol
kontrole	kontrolin
kontrole	pagkontrol
kontrole	kinokontrol
iucn	iucn
brigāde	brigada
koncentrācija	pinagtutuunan
koncentrācija	concentration
pildīt	magsagawa
pildīt	isagawa
pildīt	maisagawa
interese	interes
interese	patubo
viesnīcas	hotel
istabas	silid
istabas	kuwarto
istabas	kwarto
virknes	string
virknes	strings
pārcelta	inilipat
avāriju	crash
avāriju	crash
ernst	ernst
apgabali	pambatas
apgabali	counties
televīzija	telebisyon
ffff	ffff
vērsās	nilapitan
ceturtajā	ikaapat
ceturtajā	fourth
pilsoņi	mamamayan
nokrišņi	precipitation
tab	tab
jazz	jazz
datavalue	datavalue
pārsvaru	dominance
unix	unix
studentiem	estudyante
uguni	fire
uguni	sunog
uguni	apoy
balsošana	boto
balsošana	bumoto
balsošana	pagboto
balsošana	voting
balsošana	boboto
pievienojas	sasali
derības	taya
derības	pustahan
derības	taya
nominācijas	nominations
helēna	helena
helēna	helen
produkts	produkto
rūdolfa	rudolph
bobs	bob
uzbrukumiem	umaatake
zilais	blue
zilais	bughaw
zilais	asul
grīdas	sahig
grīdas	sahig
grīdas	palapag
orlando	orlando
kodi	codes
kodi	coding
ieguve	extraction
ieguve	pagmimina
ieguve	mining
rozes	roses
rozes	rosas
radinieki	relatives
radinieki	kamaganak
pārvaldības	management
pārvaldības	pamamahala
pārvaldības	tagapamahala
filmēšanas	film
lāči	bears
iana	iana
appendchild	appendchild
atrasta	natagpuan
atrasta	nahanap
atrasta	nakita
atrasta	nakahanap
roņu	seal
valkā	nagsusuot
valkā	magsuot
valkā	nagsusuot
valkā	wears
priekšmeti	bagay
individuālā	indibiduwal
notikums	pangyayari
notikums	kaganapan
notikums	event
ietekmēt	makakaapekto
īrija	ireland
izsaka	nagpapahayag
beta	beta
radīta	ginawa
radīta	nilikha
ķeltu	keltiko
seja	mukha
kazas	kambing
brūnais	brown
brūnais	kayumanggi
attr	attr
party	partido
party	party
party	pagdiriwang
party	pagtitipon
slovākija	slovakia
simts	daang
jūsu	iyong
jūsu	your
reģistrēti	nakarehistro
ceremonijas	seremonya
turpinot	pagpapatuloy
atēnu	athens
piemērota	naaangkop
piemērota	angkop
piemērota	angkop
sony	sony
baikonuras	baikonur
deklarāciju	pagpapahayag
augstiene	upland
autonomais	autonomous
autonomais	awtonomong
autonomais	sosyalistikong
republikāņu	republican
aplis	bilog
komēta	kometa
amatieru	baguhan
addclass	addclass
sizedefault	sizedefault
ģeogrāfija	heograpiya
starpība	pagkakaiba
starpība	margin
starpība	differential
gājiens	stroke
gājiens	gumalaw
gājiens	move
gājiens	ilipat
gājiens	galawin
gājiens	prusisyon
tradīcija	kaugalian
tradīcija	tradisyon
šķiedras	fibers
kolekcijas	collector
kolekcijas	collections
kolekcijas	koleksiyon
kolekcijas	koleksyon
senāts	senado
īstenot	ipatupad
nācijas	nations
iekšpusē	inside
iekšpusē	loob
volgas	volga
žanru	genres
lappuses	pahina
apvienošanās	merger
ieročus	sandata
ieročus	armas
ieročus	arms
ieročus	armas
sekot	subaybayan
sekot	sundan
ieskauj	napapaligiran
procesus	proseso
dizains	disenyo
jaunākās	pinakabago
lokomotiv	lokomotiv
vēsturnieki	historians
rev	rev
priede	pino
make	gumawa
make	gawing
niks	nick
astra	astra
ūdeņi	waters
statuja	rebulto
statuja	statue
pelēks	gray
pelēks	abo
pelēks	grey
dalīta	naibahagi
dalīta	ibinahagi
dalīta	nagbahagi
noliktavas	tindahan
veselību	kalusugan
sudrabs	pilak
sudrabs	silver
uzmanība	atensyon
uzmanība	pansin
uzmanība	focus
uzmanība	tuon
palmu	palm
palmu	palad
koncertā	konsiyerto
koncertā	concert
zems	mababang
zems	mababa
zems	low
posmiem	yugto
mala	gilid
mala	edge
mala	dulo
žurkas	rat
žurkas	daga
mazuļu	tuta
mazuļu	pup
plus	plus
sastāvdaļu	sahog
cctld	cctld
ohaio	ohio
facto	facto
pos	pos
spārna	wing
spārna	pakpak
sociāli	socio
piemēroti	naaangkop
piemēroti	angkop
piemēroti	angkop
sahāras	sahara
sahāras	saharan
tonnu	tonne
tonnu	ton
uzvarētāja	nagwagi
uzvarētāja	winner
uzvarētāja	pagandahan
havaju	hawaii
dvēseles	kaluluwa
atveras	popping
zemūdens	lunod
zemūdens	submarine
lodzas	łódź
vadītājiem	driver
debesu	makalangit
stāvs	sahig
stāvs	palapag
apstiprina	nagko
apstiprina	aprubahan
serveris	server
komponista	composer
neatkarīgas	malayang
neatkarīgas	independent
šarlote	charlotte
sestdienā	sabado
sestdienā	saturday
sestdienā	sat
pabeigt	tapusin
pabeigt	complete
pabeigt	kumpletuhin
pabeigt	kompleto
pabeigt	kumpleto
peld	lumilipad
vīrietis	male
vīrietis	lalaki
vīrietis	lalaking
vīrietis	lalaki
vīrietis	man
personīgi	personal
kārtās	rounds
heart	heart
heart	puso
filipīnu	philippine
filipīnu	filipino
samazinātu	bawasan
pārstāvot	kumakatawan
pārstāvot	representing
rumānija	romania
komplekti	kits
komplekti	sets
radīti	ginawa
radīti	nilikha
organizēt	aayos
organizēt	maisaayos
organizēt	isaayos
organizēt	ayusin
gnu	gnu
būtiska	mahalaga
būtiska	mahahalagang
uzvedību	ugali
uzvedību	inasal
uzvedību	gawi
novērojumi	obserbasyon
novērojumi	observation
izstādē	eksibisyon
izstādē	exhibition
nepabeigti	unfinished
ross	ross
sakot	sabing
sakot	sinasabi
issn	issn
atspoguļo	ipakita
rekonstrukcija	tatag
jumts	bubong
aknu	atay
aknu	hepatic
teorētiski	kimikang
iedarbība	effects
iedarbība	epekto
iedarbība	lantad
iedarbība	exposure
viesnīca	otel
viesnīca	hotel
bibliotēkā	aklatan
bibliotēkā	library
vulkāna	bulkan
altāra	dambana
aptaujā	magtatanong
aptaujā	pagsusulit
aptaujā	quiz
pasākums	sukatin
pasākums	masukat
peles	mice
peles	mouse
peles	daga
ēģiptiešu	egyptian
konstrukcija	konstruksiyon
konstrukcija	construction
konstrukcija	konstruksyon
konstrukcija	disenyo
komerciāli	pangkalakal
komerciāli	commercial
komerciāli	komersyal
komerciāli	komersiyal
ndef	ndef
balles	prom
balles	ballroom
patstāvīgi	malaya
opozīcijas	pagsalungat
vēstule	mensahe
vēstule	message
vēstule	sulat
vēstule	liham
vēstule	letter
iegūto	nakuha
portugālē	portugal
atjaunošana	renewal
atjaunošana	pagpapanumbalik
sadalīt	paghahati
sadalīt	split
sadalīt	hatiin
ieročiem	baril
koledža	college
koledža	kolehiyo
grafikas	graphics
komunikācijas	komunikasyon
komunikācijas	komunikasyon
mustafa	mustafa
nometnēs	kampo
audu	tissue
lejupielāde	download
leņķis	anggulo
atp	atp
target	target
stāv	standing
stāv	nakatayo
ainas	tanawin
r}}	r}}
sabiedrotie	allies
