から	mula
理解	unawa
戦士	warrior
戦士	mandirigma
戦士	warriors
ジャンル	genre
ジャンル	genres
実験	eksperimento
実験	eksperimento
出力	output
師団	division
師団	dibisyon
主催	hosting
主催	host
主催	organizer
茨城	ibaraki
統一	unity
統一	pagkakaisa
統一	unification
料理	pagkain
料理	ulam
料理	pagkain
料理	lutong
料理	nagluluto
料理	pagluluto
ブランド	tatak
ブランド	tatak
首都	capital
首都	kabisera
首都	kapital
報道	pamamahayag
昇格	pagdami
山形	yamagata
破壊	sirain
破壊	wasakin
破壊	bali
破壊	destruction
スタジアム	stadium
停止	tma
停止	tumigil
停止	itigil
停止	tigil
停止	huminto
土地	lupain
土地	lupa
解散	pagkabuwag
解散	dissolved
捜査	imbestigasyon
捜査	pagsisiyasat
兄弟	kuya
兄弟	brothers
戦隊	sentai
メジャー	major
イメージ	larawan
イメージ	imahe
違い	pagkakaiba
違い	pagkakaiba
軍事	military
軍事	pangmilitar
軍事	militar
創設	amang
ハン	han
カラー	kulay
カラー	kulay
カラー	kulay
チャンネル	channels
チャンネル	channel
チャンネル	channel
ドラフト	draft
川崎	kawasaki
西部	west
西部	kanluran
オランダ	netherlands
オランダ	holland
セット	set
セット	itakda
セット	sets
動物	hayop
動物	animal
動物	hayop
住民	naninirahan
住民	resident
住民	residente
住民	residente
民族	etniko
資本	capital
資本	kabisera
資本	kapital
福井	fukui
テンプレート	template
テンプレート	template
あなた	ikaw
あなた	ka
あなた	mo
選択	selection
選択	pagpili
選択	pumipili
選択	pagpili
選択	pagpipilian
選択	pinili
選択	choice
選択	pumili
選択	pumili
選択	piliin
ジョージ	george
失敗	fail
失敗	mabibigo
失敗	mabigo
失敗	pagkabigo
失敗	pagkabigo
失敗	sawi
失敗	nabigo
失敗	palpak
標準	pamantayan
標準	karaniwang
標準	standard
ワン	isa
ワン	one
清水	shimizu
購入	bilhin
購入	pagbili
購入	bumili
購入	bilhin
購入	bibilhin
購入	bumili
購入	binibili
購入	binibili
購入	bumibili
購入	pagbili
ライ	rye
ライ	rai
終点	terminus
タレント	entertainer
タレント	talents
タレント	talent
タレント	talento
リア	lear
リア	lia
階級	ranks
階級	klase
レッド	pula
レッド	red
市長	alkalde
市長	mayor
コーチ	coaches
コーチ	coach
建物	gusali
ジュニア	junior
候補	kandidato
候補	candidate
朝鮮	korea
自動	awtomatiko
自動	auto
自動	awtomatiko
自動	awtomatikong
モード	mode
皇帝	emperador
認定	sertipikadong
認定	certified
認定	paterno
認定	pagkilala
認定	recognition
認定	accreditation
分離	paghihiwalay
挑戦	challenges
挑戦	hamunin
挑戦	challenge
挑戦	hamon
改革	reporma
集団	grupo
集団	pangkat
集団	group
魔法	salamangka
魔法	magic
修正	ayusin
継続	ipinagpatuloy
継続	nagpatuloy
継続	pagpapatuloy
地下鉄	underground
地下鉄	subway
地下鉄	kalakhang
地下鉄	metro
井上	inoue
ブログ	blog
ブログ	blogs
部屋	silid
部屋	kuwarto
部屋	kwarto
部屋	kuwarto
部屋	kwarto
トラック	track
トラック	subaybayan
トラック	track
トラック	truck
トラック	trak
東部	silangan
東部	east
東部	silangang
美術館	museo
合計	sum
合計	kabuuan
合計	kabuuang
合計	kabuuan
貢献	kontribusyon
貢献	ambag
古代	ancient
古代	sinaunang
エンディング	nagtatapos
エンディング	ending
エンディング	conclusion
ユーザー	gumagamit
ユーザー	user
バン	van
父親	ama
父親	tatay
父親	father
バック	buck
バック	alma
批判	kritika
原因	sanhi
原因	cause
植物	halaman
植物	planta
植物	halaman
ショー	shaw
ショー	magpakita
ショー	ipakita
ショー	pakita
ショー	show
ボーカル	vocals
ボーカル	vocal
コミック	komiks
コミック	comic
毎週	lingguhan
毎週	lingguhang
エネルギー	energies
エネルギー	enerhiya
ルール	alituntunin
ルール	rules
ルール	tuntunin
ルール	tuntunin
ルール	alituntunin
ルール	alintuntunin
未来	kinabukasan
未来	hinaharap
移行	ilipat
移行	paglilipat
移行	migration
ユース	kabataan
三菱	mitsubishi
週刊	lingguhan
週刊	lingguhang
乗車	boarding
乗車	pagsakay
まだ	parin
ランキング	ranking
ランキング	ranggo
ランキング	rankings
ダイ	dai
処理	pinoproseso
処理	pagpoproseso
処理	processing
処理	pagproseso
年齢	edad
年齢	age
エリア	elia
エリア	lugar
エリア	area
エリア	lawak
形態	morpolohiya
派遣	adviser
ポーランド	poland
シン	shin
シン	kasalanan
作曲家	composer
精神	diwa
日付	date
日付	petsa
日付	dates
スタート	simula
スタート	simulan
スタート	magsimula
範囲	scope
範囲	saklaw
範囲	saklaw
範囲	hanay
宣伝	propaganda
宣伝	promotion
宣伝	promosyon
宣伝	itaguyod
宣伝	promote
宣伝	isulong
宣伝	mapalakas
宣伝	boost
哲学	pilosopiya
財団	pundasyong
財団	foundation
財団	pundasyon
反応	reaksyon
反応	reaction
教師	guro
教師	teacher
教師	teachers
宗教	pananampalataya
宗教	relihiyon
武器	sandata
武器	armas
武器	sandata
住宅	residential
住宅	tirahan
住宅	pabahay
住宅	homes
住宅	tahanan
保存	pol
保存	save
保存	saving
保存	pagaalaga
保存	pangangalaga
岩手	iwate
辞典	dictionaries
辞典	diksiyunaryo
辞典	dictionary
辞典	diksyunaryo
緊急	urgent
緊急	emerhensiyang
緊急	emerhensiya
緊急	emergency
地下	underground
地下	saligan
地下	silong
地下	basement
連絡	liaison
連隊	regiment
ウィキペディア	wikipedia
連結	consolidated
連結	concatenation
レン	wren
ストーリー	story
ストーリー	kuwento
ストーリー	kwento
ストーリー	kuwento
ストーリー	narrative
ストーリー	salaysay
太陽	sun
太陽	araw
交換	palitan
交換	palit
保険	seguro
保険	insurance
制限	paghihigpit
制限	limitasyon
制限	pagbabawal
制限	nililimitahan
制限	limitado
制限	nilimitahan
制限	limitasyon
制限	limitahan
キー	keys
キー	susi
キー	susi
キー	key
渋谷	shibuya
栃木	tochigi
責任	pananagutan
責任	responsibilidad
児童	anak
児童	bata
群馬	gunma
フル	busog
フル	full
フル	buo
フル	buong
ボール	bola
急行	ipahayag
急行	express
電力	elektrisidad
電力	kuryente
医学	medisina
医学	gamot
医学	medikal
医学	medical
ブラック	itim
サー	sir
自己	self
自己	sarili
シーン	pinangyarihan
シーン	eksena
シーン	tanawin
シーン	tanawin
憲法	constitution
支店	sangay
鳥取	tottori
管理者	admin
管理者	administrator
管理者	administrador
管理者	tagapangasiwa
略称	abbreviation
オープニング	pagbubukas
オープニング	binubuksan
オープニング	opening
ロン	ron
田村	tamura
カリフォルニア	california
タウン	bayan
カバー	cover
カバー	pabalat
カバー	takpan
コンピュータ	kompyuter
コンピュータ	computer
コンピュータ	kompyuter
コンピュータ	computer
コンピュータ	ekolohiya
取引	transaksiyon
取引	transaksyon
取引	trading
取引	kalakalan
取引	ipagpalit
取引	magnegosyo
取引	trade
長い	mahaba
長い	matagal
長い	haba
禁止	ipinagbabawal
禁止	bawal
禁止	pinagbabawal
禁止	pagbabawal
統計	istatistika
統計	istatistika
統計	stats
フォー	apat
強化	patatagin
強化	lumalakas
強化	palakasin
強化	patibayin
強化	paglakas
パン	pan
パン	tinapay
物理	pisikal
インターネット	internet
和歌山	wakayama
管轄	hurisdiksyon
藤原	fujiwara
パーク	liwasan
パーク	park
アフリカ	africa
アフリカ	aprika
アフリカ	aprikano
アフリカ	african
先生	sensei
先生	guro
先生	teacher
先生	doktor
先生	doctor
訓練	pagsasanay
ハウス	bahay
展示	exhibit
展示	eksibisyon
展示	exhibition
展示	eksibisyon
徳川	tokugawa
月刊	monthly
月刊	buwanang
検索	naghanap
検索	hanapin
検索	maghanap
検索	paghanap
検索	paghahanap
検索	hinahanap
検索	naghahanap
池田	ikeda
ホー	haw
ポール	paul
ポール	pablo
会員	miyembro
会員	membership
リスト	listahang
リスト	listahan
リスト	listahan
トンネル	tunnel
チャート	tsart
チャート	charts
チャート	tsart
チャート	chart
共通	karaniwan
共通	karaniwang
ケン	ken
内部	panloob
内部	panloob
内部	internal
グリーン	berdeng
グリーン	green
グリーン	berde
竣工	pagkumpleto
カール	kulot
戦車	tank
戦車	tangke
戦車	tangke
スキー	ski
スキー	ski
愛称	palayaw
愛称	palayaw
再開	ipinagpapatuloy
再開	ipagpatuloy
再開	ituloy
再開	itutuloy
一番	ichiban
ミニ	mini
機器	device
機器	aparato
機器	kagamitan
プロダクション	produksyon
プロダクション	production
スタッフ	kawani
スタッフ	staff
いくつか	ilang
いくつか	ilan
プログラム	program
プログラム	programa
アカデミー	academy
司会	moderator
司会	tagapamagitan
司会	naghahandog
合意	pinagkaisahan
合意	pumayag
合意	kasunduan
二人	dalawang
二人	dalawa
二人	two
改善	pagpapabuti
改善	pagpapahusay
改善	mapabuti
改善	pagbutihin
改善	pagpapabuti
文書	dokumento
文書	dokumentong
文書	documents
文書	dokumento
世代	henerasyon
世代	generation
世代	henerasyon
ブラジル	brazil
ブラジル	brazilian
ネットワーク	network
審査	suriin
審査	review
審査	pagsusulit
ダン	dan
重量	timbang
重量	bigat
観測	nagmamasid
観測	ginugunita
観測	pinagmamasdan
観測	observation
観測	obserbasyon
木村	kimura
会場	lugar
会場	venue
プレイヤー	player
プレイヤー	manlalaro
プレイヤー	manlalaro
シャー	shah
河川	ilog
河川	ilog
クイズ	magtatanong
クイズ	pagsusulit
クイズ	quiz
巨大	napakalaki
巨大	giant
巨大	higante
伝統	kaugalian
伝統	tradisyon
伝統	tradisyon
ナイト	knight
ナイト	gabi
区分	kategorya
命令	instruksiyon
命令	instruksyon
命令	pagtuturo
命令	tagubilin
命令	orders
ジャン	jean
旅行	bumiyahe
旅行	travel
旅行	paglalakbay
旅行	trip
旅行	biyahe
旅行	journey
旅行	paglalakbay
旅行	byahe
旅行	naglalakbay
旅行	naglalakbay
旅行	trips
ルー	lew
ルー	lou
要求	demands
一郎	ichiro
後継	successors
少ない	kaunti
少ない	less
比較	ikumpara
比較	ihambing
比較	paghambingin
比較	paghahambing
向上	mapabuti
向上	pagbutihin
バトル	labanan
ダンス	sayaw
ダンス	sayawan
ダンス	sumayaw
ダンス	nagsasayaw
ダンス	sumasayaw
ダンス	pagsasayaw
資格	qualification
プロデュース	gumawa
プロデュース	makagawa
プロデュース	magkaanak
実現	nabatid
実現	realize
実現	katuparan
ミサイル	missile
セント	cent
文章	pangungusap
ルート	ruta
ルート	route
ルート	ugat
ルート	root
わずか	slight
到着	pagdating
到着	arrival
到着	makakarating
トラ	tiger
トラ	tigre
平和	peace
平和	kapayapaan
平和	mapayapang
平和	mapayapa
注意	ingat
注意	atensyon
注意	pansin
ドラゴン	dragons
ドラゴン	dragon
一度	kapag
今日	ngayon
集合	set
集合	itakda
集合	sets
コンサート	konsiyerto
コンサート	concert
コンサート	konsiyerto
回転	rotation
回転	ikot
回転	iikot
ロボット	robot
ロボット	robot
歩兵	infantry
青年	kabataan
小惑星	asteroids
小惑星	asteroid
用語	term
用語	termino
用語	kataga
用語	tuntunin
用語	takda
用語	terminolohiya
前身	predecessor
前身	predecessors
姉妹	sis
姉妹	sisters
姉妹	sister
姉妹	ate
小さな	liit
小さな	maliit
テン	sampung
テン	sampu
秘密	lihim
秘密	sikreto
秘密	secret
秘密	lihim
操作	operations
操作	operasyon
操作	operation
操作	operasyong
操作	operasyon
残り	natitira
残り	natitirang
一致	tumutugma
一致	laban
一致	tugma
適用	apply
適用	ilapat
オーストリア	austrian
オーストリア	austria
山梨	yamanashi
イオン	iono
イオン	ions
ジャック	jack
ソロ	solo
フィールド	patlang
フィールド	field
フィールド	larangan
キロ	kilometro
キロ	kilo
論文	thesis
諸島	kapuluang
休止	suspension
高知	kōchi
高知	kochi
メキシコ	mexican
メキシコ	mehiko
フォード	ford
福祉	welfare
福祉	kagalingan
属する	belong
属する	nabibilang
レポート	iulat
レポート	ulat
レポート	inuulat
レポート	ulat
要素	element
要素	elementong
要素	elemento
市町村	munisipalidad
市町村	munisipyo
平日	weekday
ブラ	bra
地図	mapa
地図	maps
地図	mapa
違反	paglabag
違反	paglabag
違反	kasalanan
違反	pagkakasala
違反	offense
衛星	satellite
性能	pagtatanghal
性能	pagganap
カメラ	kamera
カメラ	camera
役割	tungkulin
野村	nomura
十分	sapat
改良	pagpapabuti
改良	pagpapahusay
改良	pinagandang
改良	pinahusay
改良	pinabuting
ワイド	malapad
講師	lektor
講師	instructor
ルイ	louis
ルイ	rui
ルイ	louie
曖昧	kalabuan
録音	pagtatala
録音	recording
サブ	sub
サブ	rap
ニッポン	nippon
読み	mabasa
読み	nabasa
読み	basahin
冒険	pakikipagsapalaran
冒険	adventure
冒険	adventures
コレクション	collections
コレクション	koleksiyon
コレクション	koleksyon
犯罪	krimen
大陸	kontinente
画面	screen
医師	physician
医師	doctors
医師	doktor
医師	doctor
国会	parlyamento
国会	diyeta
国会	diet
インタビュー	interview
インタビュー	panayam
インタビュー	pakikipanayam
インタビュー	panayam
インタビュー	interbyu
ワシントン	washington
マガジン	magazine
マガジン	magasin
生命	buhay
執行	pagpapatupad
コミュニティ	pamayanan
コミュニティ	komunidad
弁護士	abogado
弁護士	abugado
弁護士	abogado
危険	mapanganib
危険	panganib
危険	danger
健康	healthy
健康	malulusog
健康	malusog
健康	kalusugan
愛媛	ehime
設備	pasilidad
わか	waka
価格	presyo
価格	presyo
価格	pagpepresyo
アニメーション	animation
対立	pagsalungat
対立	salungat
参考	sanggunian
参考	reperensiya
香川	kagawa
カン	kang
工学	inhinyeriyang
工学	engineering
タン	tan
母親	nanay
母親	ina
ベン	ben
専攻	major
専攻	major
ドア	pinto
ドア	pintuan
ドア	pinto
順位	standings
数学	matematika
数学	math
信号	senyas
信号	signal
信号	hudyat
ドン	don
ダイレクト	direktang
ダイレクト	direct
ダイレクト	direkta
あまり	bahagyang
あまり	bahagya
ゴール	goals
ゴール	layunin
金融	pananalapi
スウェーデン	sweden
スウェーデン	suwesya
ミス	tamaan
ミス	mis
ミス	miss
ミス	binibining
ロバート	robert
金沢	kanazawa
周囲	perimeter
動画	video
動画	videos
わら	straw
広告	ads
広告	patalastas
広告	pagpapatalastas
広告	advertising
広告	anunsyo
広告	anunsiyo
広告	advertisement
広告	patalastas
幕府	bakufu
幕府	shogunate
佐賀	saga
実行	maipatupad
実行	pagpapatupad
始める	simula
始める	simulan
始める	magsimula
始める	magsimula
始める	simulan
入口	pasukan
チャンピオン	champion
チャンピオン	champions
日記	journal
日記	journal
日記	talaarawan
日記	diary
日記	diaries
セル	cell
セル	cells
有効	pinapagana
有効	pinagana
有効	valid
有効	bisang
フラン	franc
フラン	fran
歌詞	lyrics
鎌倉	kamakura
パワー	power
パワー	kapangyarihan
アーティスト	artista
アーティスト	artist
会館	kaikan
食品	pagkain
サポート	suportahan
サポート	support
サポート	sumusuporta
サポート	suporta
サポート	sumuporta
サポート	sinusuportahan
午後	tanghali
午後	hapon
ステーション	estasyon
ステーション	station
ステーション	istasyon
戦艦	battleship
騎士	knight
騎士	knights
音声	boses
音声	audio
音声	speech
音声	pananalita
音声	talumpati
音声	pagsasalita
うた	uta
ティン	cheng
遺産	pamana
遺産	heritage
権利	karapatan
権利	rights
トロ	toro
学習	natutunan
学習	natuto
学習	learning
学習	matutunan
学習	matuto
学習	aralan
学習	malaman
バンク	bangko
スコア	score
スコア	iskor
スコア	scores
スペース	space
スペース	kalawakan
スペース	puwang
スペース	espasyo
四国	shikoku
潜水艦	submarine
潜水艦	submarines
人生	buhay
ウェブサイト	website
ウェブサイト	website
大和	yamato
コピー	kopya
