jego	jo
maksymalny	didžiausias
jewgienij	jevgenijus
deportivo	deportivo
rzesza	reicho
przetrwał	išgyveno
nakład	apyvartą
wcześniejsze	ankstesnė
wcześniejsze	ankstesnis
wcześniejsze	ankstesnių
kanclerz	kancleris
summer	vasara
summer	vasaros
niedziela	sekmadienis
niedziela	sekmadienį
niedziela	sekmadienio
sporadycznie	kartais
sporadycznie	retkarčiais
skrzyżowaniu	sankirtos
skrzyżowaniu	kryžkelėje
obozach	stovyklos
obozach	stovyklose
wady	trūkumai
wady	defektai
małopolska	aukštuma
administracja	administratorius
administracja	administravimas
owadów	vabzdžiai
owadów	vabzdžių
owadów	vabzdžių
owadów	vabzdžiai
human	žmonijos
human	žmogaus
human	žmogus
przepływu	srauto
przepływu	srautas
starożytnych	senovės
podręcznik	rankinis
mayer	mayer
możliwa	įmanoma
alonso	alonso
collins	collins
turecki	turkijoje
turecki	turkija
turecki	turkų
turecki	turkijos
juliana	juliana
western	vakarų
helen	elena
strój	kostiumų
strój	apranga
klientów	klientai
klientów	klientų
nadzór	priežiūros
nadzór	priežiūra
nadzór	priežiūra
klasyczne	klasikinio
klasyczne	klasikinis
wnętrz	interjero
jelenia	elniai
konfliktów	konfliktų
wikicytaty	vikicitatos
piersi	krūtinės
piersi	krūtų
piersi	krūties
piersi	krūtų
uderzenia	poveikio
raper	reperis
operacje	eksploatavimas
operacje	veikimas
operacje	operacija
symbole	simboliai
kongresie	kongresas
kentucky	kentukio
agata	agata
badacz	tyrėjas
badacz	tyrėjo
szanse	šansai
szanse	galimybė
szanse	šansai
rezygnacji	atsistatydinimo
ncaa	ncaa
pancerna	panzerkampfwagen
mieszkalnych	gyvenamųjų
żydowska	žydų
ball	balius
ball	kamuolys
pozytywnie	teigiamai
waży	sveria
wątroby	kepenys
pasy	diržai
girls	mergaitės
girls	mergaites
girls	merginos
neutralności	neutralumo
bilans	balansas
potter	poteris
julien	julien
wyborczych	rinkimų
znaczący	prasmingas
autostrady	greitkelis
autostrady	greitkelių
autostrady	greitkeliai
autostrady	greitkelis
morris	morris
lipsku	leipcigo
zakupu	pirkimas
zakupu	pirkti
zakupu	pirkimo
zakupu	pirkimo
znaczące	prasmingas
samiec	patinas
samiec	patinų
samiec	vyrai
samiec	vyras
lokalizacji	vietose
lokalizacji	vietovės
lokalizacji	vieta
panna	mergelės
obliczu	susiduria
geografia	geografija
naukowcy	mokslininkai
naukowcy	mokslininkų
naukowcy	tyrėjai
naukowcy	mokslininkai
castle	pilis
castle	pilies
napisała	parašiau
napisała	parašė
napisała	rašė
uda	blauzdos
uda	šlaunies
algierii	alžyro
loty	skrydžiai
badacze	mokslininkai
badacze	mokslininkų
badacze	tyrėjai
współczesna	moderni
współczesna	šiuolaikinio
psy	psy
psy	suo
psy	šuo
poetów	poetai
liczyć	skaičiuoti
liczyć	skaičiavimo
portrety	portretai
ofiarą	aukai
ofiarą	auka
pomiaru	matavimo
pomiaru	matavimas
pomiaru	matavimo
pomiaru	matavimas
pomiaru	matavimai
osobowości	asmenybės
osobowości	asmenybė
osobowości	asmenybės
seulu	seule
poprzednie	ankstesnė
poprzednie	ankstesnis
poprzednie	ankstesnių
królową	karaliene
królową	karalienė
królową	queen
komentarze	komentarai
komentarze	pastabas
komentarze	pastabos
komentarze	komentaruose
keith	keith
naczynia	patiekalus
naczynia	indai
ekipa	komanda
ekipa	įgula
ekipa	įgulos
piętrze	grindys
piętrze	grindų
hieronim	jeronimas
reklamy	gq
reklamy	reklama
reklamy	reklamos
mali	malio
mali	mali
pruski	prūsijos
colin	colin
pacific	ramiojo
ralph	ralph
todd	todai
joan	džoana
encyklopedyczna	enciklopedinis
karla	karla
karla	karlas
karla	karl
ośrodki	kurortuose
autonomii	autonomija
autonomii	autonomiją
autonomii	autonomijos
autonomii	savarankiškumas
powszechne	universal
powszechne	universalus
powszechne	universaliųjų
fotografie	nuotraukos
fotografie	fotografijos
fotografie	nuotraukų
fotografie	photography
fotografie	fotografijos
fotografie	fotografija
uam	uam
niszczyciele	naikintojai
owoców	vaisiai
owoców	vaisiai
owoców	vaisių
pius	pijus
męski	patinas
męski	patinų
męski	vyrai
męski	vyras
chińskich	kinų
chińskich	kinijos
chińskich	kinas
uznawane	pripažintos
organizmów	organizmų
cząstek	dalelės
cząstek	dalelės
cząstek	dalelių
przypuszczalnie	spėjama
przypuszczalnie	tariamai
xxx	xxx
duchu	vaiduoklis
duchu	dvasios
duchu	dvasia
amt	amt
niebo	dangaus
niebo	dangus
niebo	dangaus
niebo	dangus
niebo	dangus
kłopoty	bėda
kłopoty	bėdos
kłopoty	problemų
kłopoty	bėdos
węgierska	vengrijos
cleveland	klivlendo
kampanię	kampanija
kampanię	kampanijos
tłumaczy	vertėjai
tłumaczy	translators
wood	medienos
wood	mediena
odkryte	atrado
odkryte	aptikta
mont	mont
tlenu	deguonis
franciszkanów	pranciškonai
classic	klasikinis
pat	pat
solidarność	solidarumo
solidarność	solidarumas
zalecenia	rekomendacijos
roberts	roberts
róża	rosa
jung	jung
dowody	įrodymas
dowody	įrodymai
zachowany	konservuota
zachowany	konservuoti
amerykanie	amerikiečiai
obsługiwane	prižiūrima
obsługiwane	valdomi
kwitnie	žydėjimas
uszkodzony	defektų
administratorem	administratorius
administratorem	administratorius
airways	airways
trofeum	trofėjus
mandatu	įgaliojimai
mandatu	mandatas
legia	legionas
legia	legia
gabinet	kabineto
zniszczenie	naikinimo
zniszczenie	sunaikinimas
libertadores	libertadores
pfalz	pfalz
zabrze	zabrze
iran	iranas
han	han
dekret	dekretas
pisanie	rašant
słownika	žodynas
dochód	pajamos
winter	žiemos
winter	žiemą
winter	ziema
winter	žiema
poprawki	pakeitimai
poprawki	pataisymai
samolotem	lėktuvą
samolotem	lėktuvas
samolotem	lėktuvas
samolotem	plokštumos
samolotem	lėktuve
samolotem	lėktuvas
zhang	zhang
anioł	angelas
seattle	sietlo
nadawania	transliavimas
nadawania	transliavimo
zbędne	nereikalingos
zbędne	nereikalingų
zbędne	nereikalingi
dzieciństwie	vaikystės
santo	santo
bristol	bristolio
jolanta	jolanta
mosty	tiltai
działki	sklypų
działki	sklypų
działki	sklypai
działki	sklypas
działki	kreivės
gilbert	gilbert
rzekomo	tariamai
więzień	kalinys
poinformował	informuoti
telefon	telefono
telefon	telefonas
telefon	telefonas
jasno	šviesus
jasno	šviesi
felix	feliksas
franka	frank
franka	frenkas
dachau	dachau
przemiany	transformacija
przemiany	transformacijos
dziwne	keistas
dziwne	keistai
dziwne	keista
dziwne	keistas
dziwne	keista
gerard	gerard
zagraniczne	užsienio
turynie	turinas
pastor	pastorius
urban	urban
urban	miesto
fotograf	fotografė
fotograf	fotografas
zaatakował	užpuolė
zaatakował	užpuolė
turystyczna	turistai
turystyczna	turizmo
symboli	simboliai
rzeczywistość	tikrovė
rzeczywistość	realybe
rzeczywistość	realybės
rzeczywistość	realybė
ludzkości	žmoniją
ludzkości	žmonija
twierdza	tvirtovė
obserwacje	stebėjimai
obserwacje	pastebėjimai
obserwacje	pastabos
obserwacje	pastabas
obserwacje	pastebėjimas
obserwacje	stebėjimai
obserwacje	stebėjimas
obserwacje	stebėjimo
satelity	palydovai
szyi	kaklo
szyi	kaklas
akademickich	akademinių
ligue	ligue
stalina	stalinas
borys	borisas
uznana	pripažintos
tożsamość	tapatybę
tożsamość	tapatybė
tożsamość	tapatybės
tożsamość	tapatumas
machine	įranga
składników	ingredientų
składników	ingredientai
sławy	įžymybių
sławy	fame
wykonawcy	atlikėjai
wykonawcy	menininkai
wykonawcy	rangovas
wykonawcy	atlikėjai
wykonawcy	rangovai
beta	beta
rodríguez	rodriguez
rodríguez	rodríguez
zysk	pelnas
zysk	pelno
ring	žiedas
instruktor	instruktorius
ludzkie	žmonijos
ludzkie	žmogaus
ludzkie	žmogus
resztki	javų
zagrożony	nykstančių
zagrożony	grasino
martínez	martínez
dzieciństwa	vaikystės
portów	uostai
nicholas	nikolai
punk	punk
specjalistów	specialistai
specjalistów	specialistams
specjalistów	profesionalai
spencer	spencer
wiatru	akių
wiatru	vėjas
syberii	sibirą
tarcza	skydo
tarcza	skydas
romuald	romuald
piwo	alaus
piwo	alus
piwo	alaus
piwo	alus
arystokrata	aristokratas
kultur	kultūrų
katastrof	nelaimių
pokonać	nugalėti
pokonać	nugalėti
age	amžiaus
age	amžius
rysunek	eskizas
urzędnicy	pareigūnai
urzędnicy	pareigūnams
gitarze	gitara
karne	sankcija
karne	bausmę
karne	bauda
karne	bausmė
karne	nuobauda
podpis	antraštė
xbox	xbox
boeing	boeing
niespodziewanie	stebėtinai
dick	dikas
konie	arklių
konie	arkliai
konie	arklius
konie	žirgas
konie	arklys
konie	arkliai
konie	arklio
agresji	agresijos
agresji	agresija
kiss	bučinys
rezerw	atsargų
rezerw	rezervai
kolejność	seka
imigrantów	imigrantai
imigrantów	migrantai
pogrzeb	laidojimo
angelo	angelo
leszno	lešnas
mostów	tiltai
bułgaria	bulgarija
podróżnik	keliautoja
podróżnik	keliautojas
bogate	turtingas
odziedziczył	paveldėjo
delegacji	delegacija
delegacji	pavedimas
delegacji	delegacijų
delegacji	delegacijos
ems	ems
chelsea	chelsea
zwolennicy	rėmėjų
wątek	siūlus
nigdzie	niekur
amerykanów	amerikiečiai
sosnowiec	sosnoveco
alfons	alfonso
alfons	suteneris
amerykanin	amerikos
bordeaux	bordo
teorie	teorijos
teorie	teorija
porsche	porsche
emilia	emilija
emilia	emilie
katolicyzm	katalikybė
projektant	dizaineris
otwór	skylė
justyna	justinas
justyna	justyna
propagandy	propaganda
odpowiedzialność	įsipareigojimas
odpowiedzialność	atsakomybė
odpowiedzialność	atsakomybė
odpowiedzialność	pareigos
odpowiedzialność	atsakomybė
odpowiedzialność	atskaitomybės
police	policija
police	policijos
bundesligi	bundesliga
hokej	ritulio
odkryty	lauko
odkryty	lauke
wyjaśnienia	paaiškinimas
wyjaśnienia	paaiškinimus
wyjaśnienia	paaiškinimai
wyjaśnienia	išaiškinimas
ołeksandr	oleksandras
okrążenia	juosmens
wyższy	aukštesnis
marynarzy	jūreiviai
marynarzy	jūreivių
gustav	gustav
mobile	mobilusis
mobile	saugojimo
mobile	mobilus
filadelfii	filadelfijos
graf	graf
cosworth	cosworth
funduszu	fondas
funduszu	fondo
felipe	felipe
pasażerski	keleivis
pasażerski	keleivinis
cia	cžv
cia	cžv
sprinter	sprinter
ból	skausmas
pierwotne	primal
działało	dirbau
działało	dirbo
grobu	kapo
martín	martín
więzienie	kalėjimas
więzienie	kalėjimą
więzienie	kalėjimas
kupił	nusipirko
justin	justinas
beck	bek
true	tiesa
true	tikra
ginie	ans
kadetów	kadetai
sprawdzone	išbandyta
sprawdzone	tiriami
sprawdzone	išbandytas
rzymskie	romos
godło	emblema
godło	herbas
hampshire	hampshire
motywy	motyvai
tras	maršrutai
tras	maršrutų
rakieta	raketos
rakieta	raketa
rakieta	raketų
rakieta	raketa
rakieta	raketų
hart	hart
khan	khan
akademickie	akademinių
dialogi	dialogai
dialogi	dialogus
aparatu	kamera
przyszedł	atėjau
przyszedł	atėjo
przywilej	privilegija
przywilej	privilegijos
sri	šri
konserwatorium	konservatorijos
basen	baseino
roll	roll
uchodźców	pabėgėliai
uchodźców	pabėgėlių
uchodźców	pabėgėliai
owoc	vaisiai
empire	imperija
pióra	plunksnos
ski	slidinėjimo
zasoby	ištekliai
zasoby	išteklių
zasoby	atsargų
ran	žaizda
ran	žaizdos
ran	žaizdos
radosław	radosław
czystości	grynumas
oskar	oskaras
oskar	oskar
szczęścia	laimės
szczęścia	laime
szczęścia	laimė
modlitwa	meldžiasi
modlitwa	maldos
modlitwa	maldas
modlitwa	maldos
modlitwa	malda
marine	jūrų
marine	jūrinė
rasa	veislės
rasa	veislė
tymczasowy	laikinai
lang	lang
królowie	karaliai
szóste	šeštoji
szóste	šešta
szóste	šeštasis
szóste	šeštosios
gridcolor	gridcolor
teatrów	teatre
dyskografia	diskografija
koń	žirgas
koń	arklys
koń	arkliai
koń	arklio
pacjenta	pacientas
potrzebna	reikia
potrzebna	reikėjo
uderzenie	poveikio
piaski	smėlis
annie	ene
zmniejsza	sumažėja
aleksandrii	aleksandrija
praktyka	praktiką
środowisk	biografijos
ska	ska
pomiarów	matavimas
pomiarów	matavimai
renesansu	renesanso
częste	bendras
częste	dažni
jelita	žarnyno
jelita	žarnyną
zdrowie	sveikata
honoru	garbės
honoru	garbė
honoru	garbės
honoru	garbė
obydwa	abi
obydwa	abu
fischer	fischer
białek	baltymų
białek	baltymai
tronie	sostą
tronie	sosto
kogo	kas
kogo	kurie
heaven	dangaus
heaven	dangus
rozkładu	skilimo
rozkładu	skilimas
piła	geria
piła	gert
piła	išgėrė
śniegu	sniegas
śniegu	sniego
damian	damian
istoty	padarai
ołtarzu	altoriaus
policjant	policininkas
policjant	faras
toledo	toledo
cannes	kanuose
gospodarstwo	farm
gospodarstwo	valda
wiosce	kaimo
wiosce	kaime
wiosce	jonava
wiosce	kaimas
kontynuować	tęsti
kenneth	kenneth
przeżył	išgyveno
sosna	pušų
bunt	maišto
suche	sausa
suche	sausas
suche	sausos
owłosione	plaukuotųjų
promieniowanie	radiacija
promieniowanie	spinduliuotė
promieniowanie	spinduliavimas
promieniowanie	spinduliuotės
eduardo	eduardo
sweet	sweet
sweet	saldus
sweet	miela
fernández	fernández
rycerz	žirgas
rycerz	riteris
watson	watson
zwrot	grįžimas
zwrot	grįžti
zwrot	grąžos
zwrot	grąžinimo
funkcjonowanie	eksploatavimas
funkcjonowanie	veikimas
funkcjonowanie	operacija
socjalistyczna	socialistų
czołg	sugebėti
czołg	tankai
czołg	bakas
egzemplarze	kopijas
zboczach	šlaitų
słowackiej	slovakijos
patrol	patruliavimo
control	kontrolė
chóru	choro
chóru	choras
starcia	susirėmimų
maroka	maroko
athletic	athletic
aresztowania	areštai
karen	karen
enwiki	enwiki
arabskie	arabų
lewo	paliko
kopenhadze	kopenhagos
kopenhadze	kopenhaga
wyścigi	lenktynes
wyścigi	lenktynių
gracze	žaidėjai
gracze	žaidėjų
holland	holland
holland	olandija
halle	halės
dotarły	atvyko
bractwa	brolija
bractwa	brolijos
bractwa	brolija
tajemnica	marijos
tajemnica	paslaptis
targ	rinka
szeregi	turimas
szeregi	serija
szeregi	serijos
potrzebny	reikia
potrzebny	reikėjo
mig	mig
kanały	kanalais
kanały	kanalai
inicjatorem	iniciatorius
konklawe	konklava
boczny	šoninis
zoo	zoo
jefferson	jefferson
spartak	spartak
właściciele	savininkai
albrecht	albrecht
kolonie	kolonijos
kolonie	kolonijų
joão	joão
heinz	heinz
wygrana	laimėti
que	que
rachel	reičel
idee	idėjų
idee	idėjos
wynalazca	išradėjas
skarb	mokesčių
skarb	lobis
ogrody	sodai
prokurator	prokuratūra
prokurator	prokuroras
pamiętnik	dienoraštis
stawu	tvenkinyje
przewodnictwem	pirmininkavimas
uczestniczyło	dalyvavo
prawny	teisinių
cząsteczki	dalelės
cząsteczki	dalelės
cząsteczki	dalelių
fair	sąžiningą
wstawić	įterpti
czysto	grynai
urzędy	biurų
urzędy	biurai
plemiona	kilę
nadzwyczajny	nepaprasto
linda	linda
musical	muzikos
zawodowo	profesionaliai
mistrzowie	kapitonai
mistrzowie	čempionai
drewno	medienos
drewno	mediena
drewno	mediena
islam	islamas
bloków	blokus
bloków	blokai
bloków	blokų
prasa	spaudos
łańcuch	griežtas
łańcuch	grandinės
łańcuch	grandinė
eso	eso
grubość	storis
grubość	storio
kapitał	kapitalas
kapitał	kapitalo
monica	monika
galaktyki	galaktikų
kontrola	kontrolė
kontrola	tikrinimas
mieszane	sumaišyti
mieszane	maišomi
naftowej	žalios
naftowej	žali
naftowej	žalia
koleje	geležinkeliai
stowarzyszeń	asociacijos
stowarzyszeń	asociacijoms
wystąpić	pasireikšti
regina	regina
zagrożonych	nykstančių
sokół	sakalas
działka	kreivės
rozwiązany	išformuota
rozwiązany	išspręsta
floryda	florida
księżnej	hercogienė
geograficzny	geografiniai
geograficzny	geografinis
geograficzny	geografinė
autobus	autobusas
autobus	autobuso
autobus	autobusų
wirnika	rotoriaus
właścicielami	savininkai
wewnętrzny	vidaus
sex	lytis
samców	patinai
filharmonii	filharmonijos
dar	dovana
wewnętrzna	vidaus
podróże	kelionėms
podróże	kelionei
podróże	kelione
podróże	kelionės
podróże	kelionė
podróże	kelionės
podróże	keliaujant
podróże	keliaujantys
podróże	keliaujantiems
podróże	keliauja
podróże	keliavo
pokrywy	apima
grabowski	grabowski
kapłan	kunigas
aktów	aktus
aglomeracji	aglomeracijos
artystyczna	meno
orlando	orlando
opinia	atsiliepimai
opinia	atsiliepimus
postawy	laikysena
kasy	pinigų
kasy	pinigai
kasy	grynieji
klaus	klaus
studenci	studentų
studenci	studentė
studenci	studentas
zęby	dantys
duszy	siela
duszy	sielos
finały	finalo
irlandia	airija
ferdinand	ferdinandas
skała	akmuo
skała	rokas
skała	rock
leonarda	leonardas
łaski	pasigailėjimo
łaski	grace
nina	nina
wyświęcony	tarnystę
hansen	hansen
narciarstwo	slidinėjimas
eyes	akimis
eyes	akys
eyes	akis
pojęć	sąvokos
pojęć	sąvokų
otoczone	apsupti
absolwentów	alumni
absolwentów	absolventų
dłuższe	ilgesnis
dłuższe	ilgesnės
dłuższe	ilgiau
diana	diana
senat	senato
senat	senatas
zamiar	ketinimas
zamiar	ketinimą
podwozie	važiuoklė
podwozie	važiuoklės
iranie	iranas
lane	eile
zębów	dantys
dziesiątki	dešimtys
orbicie	orbitą
full	pilnas
full	visu
odra	odra
afryka	afrikos
afryka	afrika
opublikowano	nustačiusi
monet	monetos
monet	monetas
lufy	alyvos
korzyść	naudos
korzyść	pranašumą
korzyść	pranašumas
szybciej	greitesnis
bakterii	bakterijų
bakterii	bakterijų
bakterii	bakterijas
bakterii	bakterija
bakterii	bakterijos
przełom	proveržio
heavy	sunkus
heavy	galinga
słowian	slavai
rysunki	piešiniai
rysunki	brėžiniai
historycy	istorikai
algorytm	algoritmas
koronę	karūna
wróć	grįžimas
wróć	grįžti
wróć	grąžos
kamienie	akmenų
kamienie	akmenys
kamienie	akmens
kamienie	uolos
kamienie	akmenų
kamienie	akmenys
honor	garbės
honor	garbė
honor	garbės
honor	garbė
umiera	miršta
umiera	mirti
umiera	miršta
tunel	tunelis
tunel	tunelio
tunel	tunelį
niewątpliwie	besąlygiškai
niewątpliwie	neabejotinai
zbiorniki	tankus
zbiorniki	tankai
niewielu	keletą
iras	iras
sprzedano	parduota
sprzedano	parduodami
sprzedano	parduotas
sprzedano	parduodama
chen	čen
konkursy	varžybose
konkursy	varžybų
zen	zen
ewakuacji	evakuacija
bonus	bonus
bonus	premija
web	interneto
web	žiniatinklio
rolnictwo	ūkininkavimo
simone	simona
juniors	juniors
litwa	lietuva
sprzeciw	protestas
sprzeciw	prieštaravimo
sprzeciw	prieštaravimas
sprzeciw	opozicijos
sól	druskos
sól	druska
kolonię	kolonija
opady	kritulių
opady	kritulių
słowacja	slovakija
słowacja	slovakijos
klein	klein
odwrót	atsitraukti
odwrót	pajėgų
odwrót	trauktis
rany	žaizda
rany	žaizdos
rany	žaizdos
substancje	medžiaga
pływak	gelbėtojas
pływak	plaukikas
ogromny	didžiuliai
ogromny	milžiniškas
ogromny	didžiulė
ogromny	dideles
ogromny	didžiulis
ogromny	masiškai
ogromny	didžiulis
działek	sklypų
działek	sklypai
schemat	diagramos
schemat	diagrama
fotografia	nuotraukos
fotografia	foto
fotografia	nuotrauka
fotografia	photography
fotografia	fotografijos
fotografia	fotografija
fotografia	nuotrauka
teoretycznie	teoriškai
gmt	gmt
krajobraz	kraštovaizdžio
krajobraz	kraštovaizdis
ted	ted
tramwaj	tramvajų
przekonać	įtikinti
przekonać	įtikinti
tkanki	audinių
tkanki	audiniai
skuteczność	veiksmingumas
skuteczność	veiksmingumo
skuteczność	efektyvumas
skuteczność	veiksmingumas
erich	erich
dama	ledi
dama	dama
dama	damos
ślad	pėdsakai
ślad	pėdsakų
ślad	sekti
bloki	blokus
bloki	blokai
bloki	blokų
berg	berg
podobieństwo	panašumas
podobieństwo	panašumo
mitsubishi	mitsubishi
zatrudnienie	užimtumas
zatrudnienie	įdarbinimas
zatrudnienie	nuomą
horror	siaubo
horror	siaubas
technologia	technologijos
technologia	technologija
technologia	technologijų
konkretne	konkrečių
konflikty	konfliktų
konflikty	konfliktas
wezwanie	padavęs
kings	karaliai
dokładne	tikslios
dokładne	tikslūs
podziemia	požeminis
podziemia	pavasarį
podziemia	požemių
skrzyżowanie	sankirtos
skrzyżowanie	sandūra
architektów	architektai
architektów	architektų
muza	mūza
organizatorów	organizatorius
organizatorów	organizatoriai
dopuszczalna	priimtini
spada	krenta
spada	krenta
dramatyczny	dramatiška
siódmego	septintasis
siódmego	septintoji
zapasy	atsargų
zapasy	imtynių
zapasy	atsargų
żyły	venomis
donieck	donecko
cesarzem	imperatorius
organiczny	ekologinio
chrześcijaństwo	krikščionybė
instrukcji	instrukcijos
instrukcji	nurodymai
instrukcji	instrukcija
zgoda	sutikimas
zgoda	sutikimo
zgoda	sutarta
zgoda	pritarimas
opada	krenta
ojców	tėvai
ojców	tėveliai
chronologicznie	chronologiškai
barwa	spalva
barwa	spalvos
barwa	spalvų
barwa	spalva
wspomnień	primena
wspomnień	prisiminimai
wspomnień	pasirodo
inżynieria	inžinerija
inżynieria	inžinieriai
inżynieria	inžinerijos
inżynieria	inžinieriai
turbo	turbo
sale	sales
dat	dat
artyleria	artilerijos
siatkówki	tinklainės
siatkówki	tinklinis
roślinności	augalija
roślinności	augmenija
roślinności	augmenijos
design	projektavimas
design	dizaino
design	dizainas
sklepy	parduotuvės
sklepy	parduotuvėse
sklepy	parduotuvės
sklepy	parduotuvėse
seweryn	seweryn
concacaf	concacaf
maks	daugiausiai
majewski	majewski
buffalo	buivolo
prawdopodobieństwo	tikimybė
hetman	hetman
zwłoki	lavonas
wieczny	amžina
przyznaje	pripažįsta
odkryć	atradimų
stężenie	koncentracija
rozbił	sutriuškino
rozbił	sudužo
inżynierów	inžinieriai
bonaparte	bonaparte
żyła	gyveno
żyła	gyvenau
uczestniczy	dalyvauja
zjednoczenie	vienybės
zjednoczenie	vienybė
zjednoczenie	susivienijimo
wnioski	išvados
rak	vėžys
rak	vėžio
radiowy	radijas
radiowy	radijo
sauber	sauber
pytaj	klausti
pytaj	paprašyti
parki	park
parki	parkas
parki	parkai
konstrukcje	statiniai
konstrukcje	konstrukcijos
konstrukcje	struktūras
rain	lietus
jam	yam
jam	uogiene
połączyć	derinti
pętli	linijos
historie	aprašymai
historie	istorijų
intensywnie	intensyvus
intensywnie	intensyvi
magnus	magnus
przejęcia	įsigijimai
przejęcia	įsigijimas
przejęcia	perėmimo
przejęcia	perėmimas
libii	libija
fizyka	fizikos
fizyka	fizika
islamu	islamas
sporów	ginčai
malarzy	dažytojų
nagrobek	kapas
nagrobek	antkapio
haiti	haičio
rozmieszczenie	išdėstymo
rozmieszczenie	išdėstymas
calcio	calcio
wiara	tikėjimą
wiara	tikėjimo
wiara	tikėjimas
wiara	įsitikinimas
jesień	rudenį
jesień	ruduo
jesień	krenta
walczących	kariaujančių
rejestracji	registracija
rejestracji	registracija
rejestracji	registracijos
rejestracji	registravimas
myślenia	galvoju
prześladowań	persekiojimo
kolorado	kolorado
mks	mks
błony	membranos
derby	derbis
głębokie	gilus
głębokie	gili
głębokie	giliai
przejęcie	perėmimo
przejęcie	perėmimas
przejęcie	įsigijimų
przejęcie	įsigijimo
przejęcie	įsigijimas
przejęcie	įgijimas
pieszych	pėsčiųjų
plakat	plakatas
cole	cole
mma	mma
synod	sinodas
wyrażenia	išraiškos
gazy	dujos
gazy	gazos
nasion	sėklos
nasion	sėkla
nasion	sėklos
flora	floros
siódme	septintasis
siódme	septintoji
starsza	vyresnysis
esp	esp
jiří	jiří
seine	seine
antwerpii	antverpene
dialog	dialogas
dialog	dialogo
palace	pilies
sztuczne	dirbtinių
sztuczne	dirbtinis
sztuczne	dirbtinė
baltimore	baltimorės
uwięziony	pasodino
uwięziony	nelaisvėje
ogrodzie	sode
ogrodzie	sodas
robertson	robertson
apple	apple
iwona	yvonne
galaktyk	galaktikų
wiosna	pavasario
wiosna	pavasaris
śpiewa	dainuoja
śpiewa	dainuoja
przekonany	įsitikinęs
kaliber	kalibro
jessica	džesika
jessica	jessica
bibliotekę	bibliotekų
bibliotekę	bibliotekos
bibliotekę	biblioteka
moritz	moritz
din	din
orbitę	orbitą
osobowość	asmenybė
osobowość	asmenybės
ciężki	sunkus
ciężki	galinga
zależność	priklausomybė
zależność	priklausomybės
child	vaikas
child	vaikui
oddanie	atsidavimą
oddanie	atsidavimo
okładki	apima
podmiot	subjektas
zaproszony	pakviesti
zaproszony	pakvietė
zaproszony	pakviesta
zaproszony	pakviestas
wież	bokštai
kość	kaulų
kość	kaulas
kość	kaulai
sucha	sausa
sucha	sausas
sucha	sausos
lokomotywy	lokomotyvai
lokomotywy	lokomotyvų
zagrzeb	zagrebas
bibliotek	bibliotekų
bibliotek	bibliotekos
kalisz	kališas
tomáš	tomáš
stawy	tvenkiniai
stawy	agentūrų
księżniczki	princesė
księżniczki	princese
księżniczki	princesės
techniczna	techninių
świadomość	supratimą
miles	km
piechota	pėstininkų
mongolii	mongolija
smak	skonio
smak	aromatas
smak	skonis
tabor	taboras
weber	weber
potocki	potockis
michelle	michelle
baden	baden
alma	alma
jutro	rytoj
ostre	staigus
ostre	aštrus
ostre	ūmaus
ostre	ūminis
luftwaffe	luftwaffe
szybkość	greitis
szybkość	greičio
podgatunki	porūšiai
zatopiony	nuskendo
zatopiony	nuskendęs
wiktorii	viktorija
giorgio	giorgio
sandra	sandra
wallace	wallace
wellington	wellington
regionalny	regionų
świeckich	pasaulietinės
nadzoru	priežiūros
nadzoru	priežiūra
nadzoru	priežiūra
zabawy	smagu
zabawy	smagiai
zabawy	linksma
zabawy	linksmai
tajemnicy	paslapties
tajemnicy	slaptumas
ćwiczeń	pratybas
wymiana	keitimosi
wymiana	mainai
przeznaczenia	išlikimas
łuk	arkos
łuk	lanko
regionalna	regionų
smoka	dragon
kwatera	ketvirčiai
kwatera	ketvirčius
julius	julius
ciepło	karštis
ciepło	šiluma
ciepło	šiluminė
ciepło	šilumos
ciepło	šiltas
ciepło	šilta
ciepło	šiltai
ciepło	šiltos
ciepło	šilumą
alexandre	alexandre
rozwiązać	išspręsti
rozwiązać	išspręsti
jankowski	jankovskis
aniołów	angelai
wycofanie	pašalinimas
wycofanie	faktiškai
wycofanie	pasitraukimas
gość	lankytojų
gość	vyrukas
gość	vaikinas
gość	svečias
fale	bangos
fale	bangų
fale	banga
fale	bangos
fale	bangas
strażnik	globėjas
szerokiej	platus
szerokiej	plati
dyplomatyczne	diplomatinio
dyplomatyczne	diplomatinis
dyplomatyczne	diplomatinių
częstotliwość	dažnumas
częstotliwość	dažnis
berkeley	berkeley
wiarę	tikėjimą
kostki	kulkšnį
kostki	kulkšnių
nowoczesne	moderni
ostateczny	galutiniai
ostateczny	galutinis
ostateczny	galutinė
ostateczny	finalas
ostateczny	galutinis
ostateczny	galutiniai
fin	fin
clinton	clinton
czwartek	ketvirtadienis
czwartek	ketvirtadienį
czwartek	ketvirtadienio
czwartek	ketvirtadieniais
eduard	eduard
ukraińców	ukrainiečių
nauczanie	mokymo
nauczanie	mokymas
socjolog	sociologė
rejestr	registro
rejestr	registras
holowania	vilkikas
holowania	vilkimo
koch	koch
syntezy	sintezę
syntezy	sintezė
replika	kopija
bellona	belonos
doradca	patarėjas
doradca	patarėja
doradca	konsultantas
cokolwiek	nesvarbu
audi	audi
nsdap	nsdap
oskarżenia	įtarimai
oskarżenia	kaltinimai
oskarżenia	kaltinimų
rejs	kruizinis
